Date	Canada
2017-01-01	0.0
2017-01-02	0.0
2017-01-03	0.0
2017-01-04	0.00460829493088
2017-01-05	0.00460829493088
2017-01-06	0.0375753278979
2017-01-07	0.0375753278979
2017-01-08	0.0375753278979
2017-01-09	0.0490038993265
2017-01-10	0.0547181850408
2017-01-11	0.0720879120879
2017-01-12	0.0816117216117
2017-01-13	0.0620375457875
2017-01-14	0.0723771367521
2017-01-15	0.155710470085
2017-01-16	0.166186660562
2017-01-17	0.159519993895
2017-01-18	0.140289224664
2017-01-19	0.129178113553
2017-01-20	0.122325043378
2017-01-21	0.104850037181
2017-01-22	0.0334214657523
2017-01-23	0.013013302487
2017-01-24	0.013013302487
2017-01-25	0.0164473684211
2017-01-26	0.0232500895095
2017-01-27	0.0228741496599
2017-01-28	0.0228741496599
2017-01-29	0.0228741496599
2017-01-30	0.0228741496599
2017-01-31	0.0228741496599
2017-02-01	0.0139455782313
2017-02-02	0.00714285714286
2017-02-03	0.00714285714286
2017-02-04	0.00833333333333
2017-02-05	0.01
2017-02-06	0.0372727272727
2017-02-07	0.107272727273
2017-02-08	0.135844155844
2017-02-09	0.154891774892
2017-02-10	0.192891774892
2017-02-11	0.160743145743
2017-02-12	0.160743145743
2017-02-13	0.151904761905
2017-02-14	0.108064182195
2017-02-15	0.102111801242
2017-02-16	0.0924116248754
2017-02-17	0.0599873824512
2017-02-18	0.0599873824512
2017-02-19	0.0514177563867
2017-02-20	0.0395129944819
2017-02-21	0.03502714217
2017-02-22	0.019721019721
2017-02-23	0.01443001443
2017-02-24	0.00793650793651
2017-02-25	0.00793650793651
2017-02-26	0.00925925925926
2017-02-27	0.00925925925926
2017-02-28	0.0208333333333
2017-03-01	0.0208333333333
2017-03-02	0.0446428571429
2017-03-03	0.0446428571429
2017-03-04	0.0446428571429
2017-03-05	0.0446428571429
2017-03-06	0.0446428571429
2017-03-07	0.0692640692641
2017-03-08	0.108946608947
2017-03-09	0.0984704184704
2017-03-10	0.134184704185
2017-03-11	0.134184704185
2017-03-12	0.11501546073
2017-03-13	0.120967841682
2017-03-14	0.0820068027211
2017-03-15	0.0479931972789
2017-03-16	0.0516022198353
2017-03-17	0.0388471177945
2017-03-18	0.0388471177945
2017-03-19	0.0388471177945
2017-03-20	0.0383892423366
2017-03-21	0.0383892423366
2017-03-22	0.0519946845135
2017-03-23	0.0458856619571
2017-03-24	0.0359650270365
2017-03-25	0.0359650270365
2017-03-26	0.0419591982092
2017-03-27	0.0355489417989
2017-03-28	0.0355489417989
2017-03-29	0.0269223027375
2017-03-30	0.0165056360709
2017-03-31	0.0126227208976
2017-04-01	0.0126227208976
2017-04-02	0.0108194750551
2017-04-03	0.0108194750551
2017-04-04	0.0489147131503
2017-04-05	0.0506400409626
2017-04-06	0.0506400409626
2017-04-07	0.0596371882086
2017-04-08	0.0596371882086
2017-04-09	0.0596371882086
2017-04-10	0.0664399092971
2017-04-11	0.0283446712018
2017-04-12	0.0432653061224
2017-04-13	0.0684753901561
2017-04-14	0.0548699479792
2017-04-15	0.0548699479792
2017-04-16	0.0548699479792
2017-04-17	0.0480672268908
2017-04-18	0.0564705882353
2017-04-19	0.0438175270108
2017-04-20	0.0186074429772
2017-04-21	0.02575030012
2017-04-22	0.02575030012
2017-04-23	0.02575030012
2017-04-24	0.0332690971125
2017-04-25	0.024865735768
2017-04-26	0.0146616541353
2017-04-27	0.0305346700084
2017-04-28	0.0293441938179
2017-04-29	0.0293441938179
2017-04-30	0.0293441938179
2017-05-01	0.030753968254
2017-05-02	0.0409580498866
2017-05-03	0.0409580498866
2017-05-04	0.0340136054422
2017-05-05	0.0321428571429
2017-05-06	0.0321428571429
2017-05-07	0.0321428571429
2017-05-08	0.0368197278912
2017-05-09	0.033109152752
2017-05-10	0.0445377241806
2017-05-11	0.0520926692355
2017-05-12	0.055947544519
2017-05-13	0.0652721352721
2017-05-14	0.0652721352721
2017-05-15	0.0493991193991
2017-05-16	0.0640455840456
2017-05-17	0.0507122507123
2017-05-18	0.0381481481481
2017-05-19	0.0368253968254
2017-05-20	0.0368253968254
2017-05-21	0.0368253968254
2017-05-22	0.0606349206349
2017-05-23	0.0384126984127
2017-05-24	0.0535642135642
2017-05-25	0.0602308802309
2017-05-26	0.0522943722944
2017-05-27	0.0448237476809
2017-05-28	0.0522943722944
2017-05-29	0.0284848484848
2017-05-30	0.0418181818182
2017-05-31	0.0333333333333
2017-06-01	0.0242735042735
2017-06-02	0.0460126347083
2017-06-03	0.0552151616499
2017-06-04	0.0460126347083
2017-06-05	0.0547845645328
2017-06-06	0.0414512311995
2017-06-07	0.0347845645328
2017-06-08	0.0390580688064
2017-06-09	0.0358374568901
2017-06-10	0.0358374568901
2017-06-11	0.0358374568901
2017-06-12	0.0314514919778
2017-06-13	0.0349975912686
2017-06-14	0.0349975912686
2017-06-15	0.0328608391318
2017-06-16	0.01850898728
2017-06-17	0.01586484624
