Date	Consumer Staples
2017-01-01	0.0117422981594
2017-01-02	0.0106816796246
2017-01-03	0.0100426859123
2017-01-04	0.0122454040291
2017-01-05	0.00933606628632
2017-01-06	0.0167833889096
2017-01-07	0.00875247857132
2017-01-08	0.00354606325932
2017-01-09	0.00709951854922
2017-01-10	0.00662358798441
2017-01-11	0.00393750318639
2017-01-12	0.00323619279904
2017-01-13	0.00633867960251
2017-01-14	0.00305010819182
2017-01-15	0.00669126629979
2017-01-16	0.007522026324
2017-01-17	0.0195642248684
2017-01-18	0.0251216822496
2017-01-19	0.0210462366205
2017-01-20	0.0182645649062
2017-01-21	0.00658468093847
2017-01-22	0.000510318012815
2017-01-23	-0.00319123036163
2017-01-24	0.00225220049887
2017-01-25	0.00959502782579
2017-01-26	0.00732796201856
2017-01-27	0.00478752440319
2017-01-28	-0.00620116426205
2017-01-29	-0.0111385166215
2017-01-30	-0.00991960209732
2017-01-31	-0.0112881273575
2017-02-01	-0.00711668100295
2017-02-02	-0.00278640782444
2017-02-03	-0.00720666238424
2017-02-04	-0.00973169762348
2017-02-05	-0.0210566238598
2017-02-06	-0.00644865283802
2017-02-07	-0.0069104230058
2017-02-08	-0.00918150213239
2017-02-09	-0.00884560084975
2017-02-10	-0.0113891883607
2017-02-11	-0.00341401667621
2017-02-12	-0.0158073489236
2017-02-13	-0.0103343402386
2017-02-14	-0.00747718548149
2017-02-15	-0.00940875653124
2017-02-16	-0.0154569057222
2017-02-17	-0.0247422929865
2017-02-18	-0.0283139330333
2017-02-19	-0.0377038980491
2017-02-20	-0.0299594998622
2017-02-21	-0.0187962173148
2017-02-22	-0.0186300491567
2017-02-23	-0.0184399254281
2017-02-24	-0.0272897259073
2017-02-25	-0.0398136597608
2017-02-26	-0.0386650699743
2017-02-27	-0.0301608459935
2017-02-28	-0.0251695012269
2017-03-01	-0.024797790718
2017-03-02	-0.0237512920733
2017-03-03	-0.0190475592194
2017-03-04	-0.0293644716953
2017-03-05	-0.0198560670104
2017-03-06	-0.0129560237131
2017-03-07	-0.0145840209795
2017-03-08	-0.0233459110042
2017-03-09	-0.0263887396677
2017-03-10	-0.0215864716412
2017-03-11	-0.0175696474836
2017-03-12	-0.0426792686015
2017-03-13	-0.0497336963473
