Date	Consumer Staples
2017-01-01	-0.210178907997
2017-01-02	-0.20393485956
2017-01-03	-0.186427298923
2017-01-04	-0.170933042036
2017-01-05	-0.173923296362
2017-01-06	-0.134970494941
2017-01-07	-0.134173899445
2017-01-08	-0.141361124179
2017-01-09	-0.115250506954
2017-01-10	-0.100785144072
2017-01-11	-0.0820447135053
2017-01-12	-0.0945413702719
2017-01-13	-0.0909776232084
2017-01-14	-0.0811233671153
2017-01-15	-0.073379039047
2017-01-16	-0.0742399138866
2017-01-17	-0.0591962606791
2017-01-18	-0.0591760575
2017-01-19	-0.0896069793298
2017-01-20	-0.0860913067973
2017-01-21	-0.0867000768022
2017-01-22	-0.0969258678316
2017-01-23	-0.0960333734885
2017-01-24	-0.0673669190362
2017-01-25	-0.0566244426987
2017-01-26	-0.068643166073
2017-01-27	-0.0759197781373
2017-01-28	-0.0531192164364
2017-01-29	-0.00695592548938
2017-01-30	-0.013247617752
2017-01-31	-0.017105447664
2017-02-01	-0.00958576832222
2017-02-02	-0.0309660569873
2017-02-03	-0.0264930977973
2017-02-04	-0.018704017512
2017-02-05	-0.0511486545691
2017-02-06	-0.0680675280227
2017-02-07	-0.0684670429876
2017-02-08	-0.120463997483
2017-02-09	-0.165207065457
2017-02-10	-0.157691280273
2017-02-11	-0.164715587914
2017-02-12	-0.179863489943
2017-02-13	-0.175829161247
2017-02-14	-0.178909730586
2017-02-15	-0.173094552301
2017-02-16	-0.181746394475
2017-02-17	-0.177488470778
2017-02-18	-0.15633349361
2017-02-19	-0.165164124405
2017-02-20	-0.172702710936
2017-02-21	-0.182164914986
2017-02-22	-0.180949357233
2017-02-23	-0.201663076076
2017-02-24	-0.214851465634
2017-02-25	-0.215753814176
2017-02-26	-0.21152344674
2017-02-27	-0.209944237266
2017-02-28	-0.205421729766
2017-03-01	-0.204044101538
2017-03-02	-0.213484983465
2017-03-03	-0.199270615375
2017-03-04	-0.202538335517
2017-03-05	-0.213517763152
2017-03-06	-0.209887993295
2017-03-07	-0.213051539214
2017-03-08	-0.191275864832
2017-03-09	-0.199573578047
2017-03-10	-0.180530945244
2017-03-11	-0.156145414079
2017-03-12	-0.185957225503
2017-03-13	-0.181033079844
2017-03-14	-0.168485645414
2017-03-15	-0.171721532764
2017-03-16	-0.181137007225
2017-03-17	-0.185430642257
2017-03-18	-0.176122689698
2017-03-19	-0.181475495616
2017-03-20	-0.145609363608
2017-03-21	-0.113698512967
2017-03-22	-0.117230221155
2017-03-23	-0.0788897428462
2017-03-24	-0.071599829002
2017-03-25	-0.0713154186896
2017-03-26	-0.0721372735385
2017-03-27	-0.0702616141277
2017-03-28	-0.0937154730658
2017-03-29	-0.0955452421371
2017-03-30	-0.113241419871
2017-03-31	-0.113523062577
2017-04-01	-0.0834922381487
2017-04-02	-0.0878401129137
2017-04-03	-0.0883181933505
2017-04-04	-0.0504092493013
2017-04-05	-0.0510125751141
2017-04-06	-0.0204359210952
2017-04-07	-0.0515145672892
2017-04-08	-0.0597445312932
2017-04-09	-0.0612771555295
2017-04-10	-0.053211396981
2017-04-11	-0.0437391117262
2017-04-12	-0.0419313412426
2017-04-13	-0.0374599368357
2017-04-14	-0.0450271815777
2017-04-15	-0.0106355046137
2017-04-16	-0.0119566708371
2017-04-17	-0.00998674864945
2017-04-18	-0.0350525066822
2017-04-19	-0.0340167416666
2017-04-20	-0.0434684747397
2017-04-21	-0.0244679592582
2017-04-22	-0.0451600814495
2017-04-23	-0.0465589518353
2017-04-24	-0.0314098324764
2017-04-25	-0.0382366644704
2017-04-26	-0.0397278644459
2017-04-27	-0.0196782711074
2017-04-28	-0.0147509736648
2017-04-29	-0.0199636301633
2017-04-30	-0.0200391405042
2017-05-01	-0.0406874861298
2017-05-02	-0.0479252117521
2017-05-03	-0.0481934412755
2017-05-04	-0.0589004526468
2017-05-05	-0.0585527451526
2017-05-06	-0.0640192771117
2017-05-07	-0.040900524218
2017-05-08	-0.00876472631219
2017-05-09	-0.0232098497242
2017-05-10	-0.0299861694096
2017-05-11	-0.0521199353572
2017-05-12	-0.0329544775571
2017-05-13	-0.0336838398845
2017-05-14	-0.0366375849994
2017-05-15	-0.0253078085326
2017-05-16	-0.0266145358781
2017-05-17	-0.0291349624071
2017-05-18	-0.0108818365747
2017-05-19	-0.023531939974
2017-05-20	-0.0284505955135
2017-05-21	-0.0264361354112
2017-05-22	-0.0138232832318
2017-05-23	-0.0116226107897
2017-05-24	-0.066660193077
2017-05-25	-0.0675494346416
2017-05-26	-0.0670015585552
2017-05-27	-0.0622217699245
2017-05-28	-0.0705757232206
2017-05-29	-0.0443476142639
2017-05-30	-0.0438556058218
2017-05-31	-0.03907077317
2017-06-01	-0.0353126890033
2017-06-02	-0.0312970244597
2017-06-03	-0.0302861259164
2017-06-04	-0.0306839273335
2017-06-05	-0.0243793372145
2017-06-06	-0.0339040055311
2017-06-07	-0.0692148535287
2017-06-08	-0.0569429318695
2017-06-09	-0.0443180772113
2017-06-10	-0.0219719327723
2017-06-11	-0.0787090314826
2017-06-12	-0.0551552291369
2017-06-13	-0.0442687331591
2017-06-14	-0.0652528897597
2017-06-15	-0.0720927002629
