Date	Information Technology
2017-01-01	-0.176840500182
2017-01-02	-0.168812310552
2017-01-03	-0.17981654678
2017-01-04	-0.184154224883
2017-01-05	-0.180243718474
2017-01-06	-0.167833725577
2017-01-07	-0.165833004126
2017-01-08	-0.174734757702
2017-01-09	-0.176520315092
2017-01-10	-0.169811827189
2017-01-11	-0.147891082955
2017-01-12	-0.141811223864
2017-01-13	-0.132714343303
2017-01-14	-0.13224190877
2017-01-15	-0.160080044706
2017-01-16	-0.165280768151
2017-01-17	-0.171029122634
2017-01-18	-0.169422243618
2017-01-19	-0.17489510965
2017-01-20	-0.180210322632
2017-01-21	-0.192157055283
2017-01-22	-0.186240671464
2017-01-23	-0.18736303163
2017-01-24	-0.174580682001
2017-01-25	-0.169728089113
2017-01-26	-0.175994604729
2017-01-27	-0.166029531909
2017-01-28	-0.155427256863
2017-01-29	-0.148591264867
2017-01-30	-0.129435213532
2017-01-31	-0.129884563182
2017-02-01	-0.144363673453
2017-02-02	-0.138308725043
2017-02-03	-0.141731682975
2017-02-04	-0.142979846591
2017-02-05	-0.163457836467
2017-02-06	-0.153402037782
2017-02-07	-0.154697923056
2017-02-08	-0.151433390578
2017-02-09	-0.14752381668
2017-02-10	-0.154945087025
2017-02-11	-0.166304432418
2017-02-12	-0.185891068047
2017-02-13	-0.183352541345
2017-02-14	-0.152523958072
2017-02-15	-0.162336157509
2017-02-16	-0.155170923956
2017-02-17	-0.163359181209
2017-02-18	-0.160832559319
2017-02-19	-0.150170515533
2017-02-20	-0.12322566629
2017-02-21	-0.113859596061
2017-02-22	-0.110835468649
2017-02-23	-0.0867619368052
2017-02-24	-0.0828192521126
2017-02-25	-0.0791118413856
2017-02-26	-0.0970687791346
2017-02-27	-0.0826614925935
2017-02-28	-0.0937594918131
2017-03-01	-0.102820082185
2017-03-02	-0.0989669643472
2017-03-03	-0.0842728567396
2017-03-04	-0.0698064285092
2017-03-05	-0.054089688675
2017-03-06	-0.0699613818529
2017-03-07	-0.04664525282
2017-03-08	-0.0586173436745
2017-03-09	-0.0538779083613
2017-03-10	-0.0479487900126
2017-03-11	-0.0491586406196
2017-03-12	-0.0536623395315
2017-03-13	-0.0702135304596
2017-03-14	-0.0730060500886
2017-03-15	-0.0856739909006
2017-03-16	-0.0998990771308
2017-03-17	-0.0974434513458
2017-03-18	-0.0960764114309
2017-03-19	-0.0918882382821
2017-03-20	-0.0784069533492
2017-03-21	-0.100865397171
2017-03-22	-0.147228003912
2017-03-23	-0.144610931386
2017-03-24	-0.138565251375
2017-03-25	-0.173831606802
2017-03-26	-0.175810804967
2017-03-27	-0.170590815077
2017-03-28	-0.158960301059
2017-03-29	-0.172145618265
2017-03-30	-0.132703912972
2017-03-31	-0.159420588848
2017-04-01	-0.165474588906
2017-04-02	-0.166173369149
2017-04-03	-0.17293968907
2017-04-04	-0.15988768579
2017-04-05	-0.143906337521
2017-04-06	-0.128372686077
2017-04-07	-0.117930430331
2017-04-08	-0.118151170397
2017-04-09	-0.146854350089
2017-04-10	-0.146901230294
2017-04-11	-0.14395604349
2017-04-12	-0.15226708512
2017-04-13	-0.129585390142
2017-04-14	-0.129069376645
2017-04-15	-0.144594767958
2017-04-16	-0.148375683794
2017-04-17	-0.146653234826
2017-04-18	-0.167084505334
2017-04-19	-0.197663508176
2017-04-20	-0.183292407212
2017-04-21	-0.180058882726
2017-04-22	-0.174631447079
2017-04-23	-0.199383155701
2017-04-24	-0.198534366806
2017-04-25	-0.195804366078
2017-04-26	-0.195768432183
2017-04-27	-0.182675231178
2017-04-28	-0.203685935741
2017-04-29	-0.229312320856
2017-04-30	-0.221610283186
2017-05-01	-0.219448303246
2017-05-02	-0.237582926006
2017-05-03	-0.24295344037
2017-05-04	-0.244187466674
2017-05-05	-0.265830066726
2017-05-06	-0.286866661862
2017-05-07	-0.289663213525
2017-05-08	-0.284395428521
2017-05-09	-0.261099770611
2017-05-10	-0.255294985517
2017-05-11	-0.233239007462
2017-05-12	-0.219255348025
2017-05-13	-0.216227459533
2017-05-14	-0.215004584823
2017-05-15	-0.200829533005
2017-05-16	-0.185917045771
2017-05-17	-0.201394359071
2017-05-18	-0.197009661897
2017-05-19	-0.206516993457
2017-05-20	-0.213599237291
2017-05-21	-0.218831427721
2017-05-22	-0.224138572302
2017-05-23	-0.203356797386
2017-05-24	-0.211272275528
2017-05-25	-0.196571598099
2017-05-26	-0.193369001239
2017-05-27	-0.215286389856
2017-05-28	-0.203880256874
2017-05-29	-0.202971960897
2017-05-30	-0.198980796774
2017-05-31	-0.189639354532
2017-06-01	-0.179382852655
2017-06-02	-0.177329934745
2017-06-03	-0.162945007252
2017-06-04	-0.140970247097
2017-06-05	-0.153402908101
2017-06-06	-0.158106747831
2017-06-07	-0.140690164344
2017-06-08	-0.14637738582
2017-06-09	-0.148908624227
2017-06-10	-0.178726131254
2017-06-11	-0.189111915434
2017-06-12	-0.201629416646
2017-06-13	-0.210067967236
2017-06-14	-0.222979522408
2017-06-15	-0.233290106397
2017-06-16	-0.222334194999
2017-06-17	-0.222273145731
2017-06-18	-0.214943870343
2017-06-19	-0.210381848339
2017-06-20	-0.213281513873
2017-06-21	-0.221196077002
2017-06-22	-0.2282733199
2017-06-23	-0.224538673729
2017-06-24	-0.241891711045
2017-06-25	-0.249000249661
2017-06-26	-0.252008361145
2017-06-27	-0.252974380778
2017-06-28	-0.254529357596
2017-06-29	-0.237964402213
2017-06-30	-0.24631474735
2017-07-01	-0.242175833662
2017-07-02	-0.253873785441
2017-07-03	-0.279471803465
2017-07-04	-0.286622722527
2017-07-05	-0.289653858947
2017-07-06	-0.295437556668
2017-07-07	-0.295493227205
2017-07-08	-0.300761157689
2017-07-09	-0.308164454572
2017-07-10	-0.29842482964
2017-07-11	-0.285559191837
2017-07-12	-0.273476550242
2017-07-13	-0.254898736965
2017-07-14	-0.221822960433
2017-07-15	-0.224620706129
2017-07-16	-0.231427664991
2017-07-17	-0.230678487368
2017-07-18	-0.222418724717
2017-07-19	-0.243808889586
2017-07-20	-0.234733747536
2017-07-21	-0.229137538115
2017-07-22	-0.235645031635
2017-07-23	-0.236371097662
2017-07-24	-0.235908186791
2017-07-25	-0.237396887875
2017-07-26	-0.233065740019
2017-07-27	-0.228822548451
2017-07-28	-0.233433265102
2017-07-29	-0.261668281191
2017-07-30	-0.269712388765
2017-07-31	-0.277266555885
2017-08-01	-0.264632775581
2017-08-02	-0.269362301234
2017-08-03	-0.262503764041
2017-08-04	-0.248023759845
2017-08-05	-0.250317374565
2017-08-06	-0.267296115464
2017-08-07	-0.260348121519
2017-08-08	-0.259527604075
2017-08-09	-0.236830477566
2017-08-10	-0.216097346535
2017-08-11	-0.231664715055
