Date	Consumer Discretionary
2017-01-01	0.0199242360887
2017-01-02	0.0215294648469
2017-01-03	0.022357417721
2017-01-04	0.0221656074044
2017-01-05	0.0227333523645
2017-01-06	0.0227625022758
2017-01-07	0.0228632930098
2017-01-08	0.0229586728414
2017-01-09	0.0236181574727
2017-01-10	0.0229937578569
2017-01-11	0.0225566901959
2017-01-12	0.0219550712524
2017-01-13	0.0220873342577
2017-01-14	0.0220714882555
2017-01-15	0.0217648594005
2017-01-16	0.0227656292234
2017-01-17	0.0233088614967
2017-01-18	0.0230999015659
2017-01-19	0.0232011231666
2017-01-20	0.0228534620575
2017-01-21	0.0224997730063
2017-01-22	0.0222599826113
2017-01-23	0.0237358124642
2017-01-24	0.0245613930102
2017-01-25	0.0236634845293
2017-01-26	0.023849160062
2017-01-27	0.0243388499329
2017-01-28	0.0234177084267
2017-01-29	0.0235071959603
2017-01-30	0.0244030734011
2017-01-31	0.0248836520772
2017-02-01	0.0234307163323
2017-02-02	0.022881595421
2017-02-03	0.0230135629367
2017-02-04	0.0220250466898
2017-02-05	0.02055877103
2017-02-06	0.0206695873528
2017-02-07	0.0205768540825
2017-02-08	0.0196932756766
2017-02-09	0.0192379193134
2017-02-10	0.0191575084452
2017-02-11	0.0187199587237
2017-02-12	0.0178164874921
2017-02-13	0.017926885149
2017-02-14	0.0182646639852
2017-02-15	0.0182881027284
2017-02-16	0.018279998687
2017-02-17	0.0186863791866
2017-02-18	0.0183542753123
2017-02-19	0.0177804620624
2017-02-20	0.0181921459803
2017-02-21	0.0186237985663
2017-02-22	0.01795552266
2017-02-23	0.017649826124
2017-02-24	0.0178371266454
2017-02-25	0.0177476898555
2017-02-26	0.0171372994418
2017-02-27	0.0178887075319
2017-02-28	0.0178017540047
2017-03-01	0.0173114443949
2017-03-02	0.0168466587605
2017-03-03	0.0165698904921
2017-03-04	0.0161563492367
2017-03-05	0.01558343257
2017-03-06	0.0163978045581
2017-03-07	0.0173274194319
2017-03-08	0.0177680422483
2017-03-09	0.0179723052466
2017-03-10	0.0181377898802
2017-03-11	0.0177509064224
2017-03-12	0.0174832147008
2017-03-13	0.0188678300854
2017-03-14	0.0193307930483
2017-03-15	0.0194225316908
2017-03-16	0.0198187057026
2017-03-17	0.0201781449353
2017-03-18	0.0195600979637
2017-03-19	0.018894479515
2017-03-20	0.0193631439923
2017-03-21	0.0202845532064
2017-03-22	0.0210042804599
2017-03-23	0.0224488170858
2017-03-24	0.0225551777072
2017-03-25	0.0233994042867
2017-03-26	0.024455422326
2017-03-27	0.0250795687341
2017-03-28	0.0267015479027
2017-03-29	0.0274571084537
2017-03-30	0.0283700494422
2017-03-31	0.0283068580296
2017-04-01	0.0288309042915
2017-04-02	0.0285998239911
2017-04-03	0.0296061226447
2017-04-04	0.0302275401932
2017-04-05	0.030367050464
2017-04-06	0.0300111590555
2017-04-07	0.0292392141344
2017-04-08	0.0288808008061
2017-04-09	0.0283607062434
2017-04-10	0.0293006438614
2017-04-11	0.0295212955537
2017-04-12	0.029064754415
2017-04-13	0.0292919225769
2017-04-14	0.0290843194068
2017-04-15	0.0289966790092
2017-04-16	0.0278908089883
2017-04-17	0.0284688436703
2017-04-18	0.0289732560249
2017-04-19	0.0289284732215
2017-04-20	0.0283322672595
2017-04-21	0.0284099061064
2017-04-22	0.0264991766255
2017-04-23	0.0256964321224
2017-04-24	0.0248632488581
2017-04-25	0.0239023988424
2017-04-26	0.0232606441048
2017-04-27	0.0221537451501
2017-04-28	0.0210545488133
2017-04-29	0.0191128012405
2017-04-30	0.0185030451429
2017-05-01	0.0182496106501
2017-05-02	0.0190308606501
2017-05-03	0.0184429966279
2017-05-04	0.018894495746
2017-05-05	0.0185687921813
2017-05-06	0.0184224191434
2017-05-07	0.0205794517693
2017-05-08	0.0205904686251
2017-05-09	0.0212757353897
2017-05-10	0.020893398115
2017-05-11	0.0207831794365
2017-05-12	0.0205808698355
2017-05-13	0.0227892894352
2017-05-14	0.0243041058881
2017-05-15	0.0237524112799
2017-05-16	0.0243185153586
2017-05-17	0.0245830293864
2017-05-18	0.0244345528155
2017-05-19	0.0245200042976
2017-05-20	0.024677892833
2017-05-21	0.0247054019544
2017-05-22	0.0252038107232
2017-05-23	0.0266906331283
2017-05-24	0.0267820482722
2017-05-25	0.0266396534502
2017-05-26	0.0278137243647
2017-05-27	0.0278611317721
2017-05-28	0.0284009785154
2017-05-29	0.0294266195411
2017-05-30	0.0302253415858
2017-05-31	0.0300353284525
2017-06-01	0.0302447544432
2017-06-02	0.0303777999638
2017-06-03	0.030385462799
2017-06-04	0.0303473675609
2017-06-05	0.03102411808
2017-06-06	0.0292691634265
2017-06-07	0.0298284720949
2017-06-08	0.0300262075379
2017-06-09	0.0300475639511
2017-06-10	0.0302603190791
2017-06-11	0.0317733604044
2017-06-12	0.0300769954721
2017-06-13	0.0286067422991
2017-06-14	0.02907829207
2017-06-15	0.028982827024
2017-06-16	0.02900607918
2017-06-17	0.0290259603898
2017-06-18	0.0306654913666
2017-06-19	0.0318574414552
2017-06-20	0.0322345258296
2017-06-21	0.0327690361801
2017-06-22	0.0326646148851
2017-06-23	0.0338412778306
2017-06-24	0.0341786272282
2017-06-25	0.0349222580139
2017-06-26	0.0348325589398
2017-06-27	0.0360130832843
2017-06-28	0.0368459554482
2017-06-29	0.0374179499143
2017-06-30	0.0376909811582
2017-07-01	0.0373625568232
2017-07-02	0.0385741179916
2017-07-03	0.0378493683216
2017-07-04	0.039040043755
2017-07-05	0.0390833897392
2017-07-06	0.0392472280102
2017-07-07	0.0394379518338
2017-07-08	0.039698740476
2017-07-09	0.0394862473454
2017-07-10	0.0402530385389
2017-07-11	0.0387234524269
2017-07-12	0.0388818108523
2017-07-13	0.0396373740746
2017-07-14	0.039797702188
2017-07-15	0.0404737868019
2017-07-16	0.0404413192694
2017-07-17	0.0417016000962
2017-07-18	0.0412333562828
2017-07-19	0.041545821505
2017-07-20	0.0413509026354
2017-07-21	0.0412102508343
