Date	AUD	CAD	CHF	EUR	GBP	JPY	NZD	USD
2017-01-01	0.0915942453536	0.0893895578106	0.18759018759	0.0445353086979	0.0758314436886	0.0835500711913	0.23446969697	0.101619952239
2017-01-02	0.0786072323666	0.0893895578106	0.18759018759	0.0315482957109	0.0424981103553	0.077835785477	0.24696969697	0.0903417567502
2017-01-03	0.0857500895095	0.0822467006678	0.199494949495	0.0315482957109	0.0319160997732	0.0801198386331	0.263636363636	0.0907562358881
2017-01-04	0.0906536527655	0.0802486986698	0.223304473304	0.0315482957109	0.0287414965986	0.0880563465696	0.248484848485	0.0894442825353
2017-01-05	0.0864964343225	0.0626184160667	0.221306471306	0.0315482957109	0.014368674299	0.0750177978168	0.259595959596	0.0691492622403
2017-01-06	0.156224325479	0.107918354224	0.231577246283	0.0378520694565	0.0163660690015	0.0893671298307	0.305050505051	0.0743744292302
2017-01-07	0.191938611193	0.125775497081	0.160148674855	0.0292115164611	0.0321197388906	0.0655576060211	0.305050505051	0.073115271721
2017-01-08	0.183775345887	0.137113365562	0.088720103426	0.0292115164611	0.0549768817477	0.0546732522796	0.166161616162	0.0855844835437
2017-01-09	0.196762358874	0.137113365562	0.112529627236	0.0438635311131	0.0671349364589	0.0729882705947	0.132828282828	0.105992646809
2017-01-10	0.189619501731	0.150938250354	0.121033028596	0.0477245349741	0.074856944181	0.0872257223321	0.116161616162	0.11278817686
2017-01-11	0.204669668955	0.153554681542	0.140080647644	0.0477245349741	0.102067828535	0.0940675395188	0.146464646465	0.120246309615
2017-01-12	0.188418724133	0.168469843009	0.171108443377	0.0475486025322	0.113235522629	0.111527856979	0.13952020202	0.12525490646
2017-01-13	0.152500356786	0.124347298886	0.129091636655	0.0426838659399	0.113108876226	0.101497461842	0.120580808081	0.114110390599
2017-01-14	0.116786071072	0.117479167018	0.129091636655	0.0334672760781	0.0905524852485	0.101497461842	0.103354978355	0.112622295361
2017-01-15	0.10590171733	0.0857331352723	0.129091636655	0.0356840248466	0.07912391382	0.100902223747	0.0795454545455	0.104125751582
2017-01-16	0.112395223824	0.0747441242833	0.114805922369	0.0363381326436	0.0783944305373	0.102995368697	0.103354978355	0.0975424731093
2017-01-17	0.128268239697	0.0767922553637	0.0943977591036	0.0394457698975	0.0736486132915	0.0834007741027	0.112878787879	0.0842534365645
2017-01-18	0.110319521748	0.0668498168498	0.0515406162465	0.0465886270404	0.0464377289377	0.0784746657284	0.0869047619048	0.0811684816523
2017-01-19	0.10632662024	0.0517704517705	0.0253968253968	0.041662518666	0.0344312169312	0.0570460942998	0.0690476190476	0.0643383729854
2017-01-20	0.0725170964301	0.0403889761033	0.0349206349206	0.0452184865077	0.0315844260409	0.0504823877361	0.0553113553114	0.063394976759
2017-01-21	0.0725170964301	0.0293999651143	0.0349206349206	0.0452184865077	0.0417885076736	0.0504823877361	0.12673992674	0.062768410343
2017-01-22	0.0629932869063	0.0293999651143	0.0349206349206	0.0380756293648	0.0352860446194	0.0510776258313	0.12673992674	0.0619305385374
2017-01-23	0.0545017784148	0.0293999651143	0.0253968253968	0.0280605122069	0.0371465097357	0.0347510952191	0.115917415917	0.0481056537448
2017-01-24	0.0484809792906	0.0135269492412	0.0349206349206	0.0280605122069	0.041689116252	0.0376731731412	0.106393606394	0.0481056537448
2017-01-25	0.0685138200131	0.0143282312925	0.0507936507937	0.0248859090323	0.0451734368095	0.0466179488736	0.125441225441	0.0443950786056
2017-01-26	0.0694454970317	0.0333758503401	0.0451247165533	0.0248859090323	0.0524947115726	0.0629444794858	0.144921744922	0.0491797676008
2017-01-27	0.0789693065555	0.0357926065163	0.0465899180185	0.0162279003742	0.0557383278597	0.0695081860495	0.143351886209	0.0534654818865
2017-01-28	0.0789693065555	0.0643640350877	0.0465899180185	0.0264319820069	0.0455342462271	0.0695081860495	0.0839105339105	0.0503505517039
2017-01-29	0.0899583175445	0.0643640350877	0.0465899180185	0.0323843629593	0.0474108589411	0.0742700908114	0.0839105339105	0.0532365545899
2017-01-30	0.085462813049	0.0698585405822	0.0465899180185	0.0310616116365	0.0341218223963	0.0785918195029	0.132861582862	0.0598810728624
2017-01-31	0.0756105963003	0.079075130444	0.0445849054872	0.0277559741845	0.0302660290668	0.0759593168704	0.132861582862	0.0633653934199
2017-02-01	0.0690954207083	0.0746108447297	0.0287118896141	0.0281167245453	0.0306427123703	0.0609217228855	0.110639360639	0.0738786896474
2017-02-02	0.155548622679	0.0662453363642	0.0335454019665	0.0281167245453	0.041084098227	0.0656035956346	0.161986161986	0.0813974866399
2017-02-03	0.168602809871	0.0723319815486	0.0225563909774	0.0281167245453	0.038057151014	0.060064237034	0.149287749288	0.0759212961637
2017-02-04	0.21622185749	0.0437605529771	0.0225563909774	0.0281167245453	0.0523428652997	0.09181026878	0.127960927961	0.0722223165719
2017-02-05	0.227210868479	0.0845768795078	0.0582706766917	0.0548174048174	0.0614131600843	0.0894293163991	0.148369091226	0.0801588245084
2017-02-06	0.2251816477	0.12074904068	0.0741436925647	0.0627539127539	0.0698165214288	0.0988830979117	0.126391069248	0.0768365653722
2017-02-07	0.250391731733	0.148398810265	0.0737677527151	0.0790244639082	0.0947249463372	0.124326123355	0.162105354962	0.0892252606877
2017-02-08	0.240337270066	0.165541667408	0.105513784461	0.0893474742312	0.108285545264	0.146882514332	0.169624151955	0.0892252606877
2017-02-09	0.182455496667	0.169145271012	0.097619047619	0.11383727015	0.102758334379	0.158841143938	0.134703517034	0.105271473781
