Date	UK
2017-01-01	-2.3540651128
2017-01-02	-2.38358133871
2017-01-03	-2.08634521019
2017-01-04	-2.06456322263
2017-01-05	-2.66840084777
2017-01-06	-2.45616800726
2017-01-07	-2.13384224444
2017-01-08	-2.58468044603
2017-01-09	-2.23386596138
2017-01-10	-2.30100500594
2017-01-11	-2.2000342311
2017-01-12	-1.96846649264
2017-01-13	-2.19574138009
2017-01-14	-2.3072205222
2017-01-15	-1.72353591758
2017-01-16	-1.6225243596
2017-01-17	-1.85921130909
2017-01-18	-1.60921815655
2017-01-19	-1.36861848799
2017-01-20	-1.38268821561
2017-01-21	-0.690864452378
2017-01-22	-0.733964369929
2017-01-23	-0.476226258938
2017-01-24	-0.295766417508
2017-01-25	-0.411875698868
2017-01-26	-0.1532281123
2017-01-27	-0.564219551317
2017-01-28	-0.404927451741
2017-01-29	-0.423087209158
2017-01-30	-1.09038163269
2017-01-31	-1.06663437306
2017-02-01	-0.83120859402
2017-02-02	-1.02295955053
2017-02-03	-1.06801679055
2017-02-04	-1.45136470951
2017-02-05	-1.98495282917
2017-02-06	-1.73837658995
2017-02-07	-2.00197299636
2017-02-08	-2.51825828514
2017-02-09	-2.39261093497
2017-02-10	-2.51414083195
2017-02-11	-2.54851158467
2017-02-12	-2.26331023534
2017-02-13	-2.37141231221
2017-02-14	-2.29915082846
2017-02-15	-2.05001696162
2017-02-16	-2.5770025715
2017-02-17	-2.19816390122
2017-02-18	-2.34327069813
2017-02-19	-2.27092456515
2017-02-20	-2.81540522585
2017-02-21	-2.80212783076
2017-02-22	-2.88593154727
2017-02-23	-2.25508142782
2017-02-24	-2.65197167651
2017-02-25	-2.32004860528
2017-02-26	-2.7213977418
2017-02-27	-3.07583284815
2017-02-28	-2.93172910016
2017-03-01	-2.76606713219
2017-03-02	-2.7910999869
2017-03-03	-2.91060157877
2017-03-04	-2.7816536154
2017-03-05	-2.52016927558
2017-03-06	-2.13821445787
2017-03-07	-2.08296450274
2017-03-08	-2.16970330454
2017-03-09	-1.92020397517
2017-03-10	-1.90751120104
2017-03-11	-2.81372433804
2017-03-12	-2.76744329832
2017-03-13	-2.81581199504
2017-03-14	-2.81217451154
2017-03-15	-2.38584882511
2017-03-16	-2.27588644109
2017-03-17	-1.19061618271
2017-03-18	-1.18200401533
2017-03-19	-1.2889210107
