Date	US
2017-01-01	-1.2666980703
2017-01-02	-1.37450468999
2017-01-03	-1.49187346584
2017-01-04	-1.3767822745
2017-01-05	-1.34116438495
2017-01-06	-1.50318891763
2017-01-07	-1.74128430152
2017-01-08	-1.90569324817
2017-01-09	-1.53582273226
2017-01-10	-1.1643185223
2017-01-11	-0.897218941791
2017-01-12	-1.06758876787
2017-01-13	-1.23583601854
2017-01-14	-1.01382428103
2017-01-15	-1.09945235105
2017-01-16	-0.944030881112
2017-01-17	-1.21561726054
2017-01-18	-1.28921381349
2017-01-19	-0.908008983093
2017-01-20	-0.503322017959
2017-01-21	-0.508122687465
2017-01-22	-0.636684889444
2017-01-23	-0.660299026666
2017-01-24	-0.644684546585
2017-01-25	-0.888276903618
2017-01-26	-0.907672219869
2017-01-27	-1.07807427113
2017-01-28	-1.19103152887
2017-01-29	-1.08620550908
2017-01-30	-1.38740301377
2017-01-31	-0.807995028287
2017-02-01	-0.67418493907
2017-02-02	-0.871044096121
2017-02-03	-0.775102468125
2017-02-04	-0.824475533752
2017-02-05	-0.612491987839
2017-02-06	-0.49339980132
2017-02-07	-0.82527032942
2017-02-08	-0.537563128069
2017-02-09	-0.533789479426
2017-02-10	-0.341082783008
2017-02-11	-0.108003587642
2017-02-12	-0.310796182816
2017-02-13	-0.355556258579
2017-02-14	-0.681852788976
2017-02-15	-1.11011183163
2017-02-16	-1.01614205737
2017-02-17	-1.24000516323
2017-02-18	-1.51196577682
2017-02-19	-1.45241828327
2017-02-20	-1.55314985725
2017-02-21	-1.28497794588
2017-02-22	-0.654850831064
2017-02-23	-0.576941137118
2017-02-24	-0.649941016796
2017-02-25	-0.79709623379
2017-02-26	-0.227604005201
2017-02-27	-0.171356546799
2017-02-28	0.0555154534355
2017-03-01	-0.412199214567
2017-03-02	-0.452948792122
2017-03-03	-0.436507935793
2017-03-04	-0.0880088605301
2017-03-05	-0.382432430683
2017-03-06	-0.389395097716
2017-03-07	-0.59878600063
2017-03-08	-0.758003563955
2017-03-09	-0.854786418164
2017-03-10	-0.731671373863
2017-03-11	-0.860919455407
2017-03-12	-1.16305502292
2017-03-13	-0.707993370054
2017-03-14	-0.775062563322
2017-03-15	-0.800496653072
2017-03-16	-0.858089789707
2017-03-17	-1.12291708181
2017-03-18	-0.898424580985
2017-03-19	-0.623721689774
2017-03-20	-0.957065853642
2017-03-21	-1.05497472326
2017-03-22	-0.990755176032
2017-03-23	-0.86408053991
2017-03-24	-0.596416981117
2017-03-25	-0.990300761235
2017-03-26	-1.44648724382
2017-03-27	-1.54305895702
2017-03-28	-1.71294684016
2017-03-29	-1.66076652476
2017-03-30	-1.66515319405
2017-03-31	-1.85348459008
2017-04-01	-1.58024573543
2017-04-02	-0.986170561082
2017-04-03	-1.31499336179
2017-04-04	-1.06383613187
2017-04-05	-1.07282918014
2017-04-06	-1.17294354633
2017-04-07	-1.11169217869
2017-04-08	-1.23955158197
2017-04-09	-1.47977880665
2017-04-10	-1.40395899748
2017-04-11	-1.33744139301
2017-04-12	-1.3404157256
2017-04-13	-1.25515566833
2017-04-14	-1.07485498979
2017-04-15	-0.96764977367
2017-04-16	-1.0370128249
2017-04-17	-0.661304015914
