Date	Utilities
2017-01-01	-0.192025498551
2017-01-02	-0.323849871986
2017-01-03	-0.0868531118962
2017-01-04	
2017-01-05	-0.23689514064
2017-01-06	-0.24716994965
2017-01-07	-0.257059681427
2017-01-08	-0.253029616392
2017-01-09	-0.246458076213
2017-01-10	-0.0176097414809
2017-01-11	-0.0143533963108
2017-01-12	0.102039156275
2017-01-13	0.10935390628
2017-01-14	0.119706247634
2017-01-15	0.101657208036
2017-01-16	0.160953972794
2017-01-17	0.0268489467501
2017-01-18	0.0256837617085
2017-01-19	-0.0335980472818
2017-01-20	-0.0445872547422
2017-01-21	-0.0463150144057
2017-01-22	-0.0569333157047
2017-01-23	-0.268237573259
2017-01-24	-0.288931426173
2017-01-25	-0.173230636083
2017-01-26	-0.160263775984
2017-01-27	-0.149786987508
2017-01-28	-0.141655823404
2017-01-29	-0.141871647092
2017-01-30	0.0887868931951
2017-01-31	0.087091861533
2017-02-01	
2017-02-02	
2017-02-03	
2017-02-04	-0.0515068757968
2017-02-05	-0.0306503304315
2017-02-06	-0.0270944762718
2017-02-07	-0.115777974886
2017-02-08	-0.114698640214
2017-02-09	-0.115229847356
2017-02-10	-0.112476401666
2017-02-11	-0.19586639281
2017-02-12	-0.228575566891
2017-02-13	-0.235912760533
2017-02-14	
2017-02-15	
2017-02-16	
2017-02-17	-0.412720790732
2017-02-18	-0.42167481807
2017-02-19	-0.391576497606
2017-02-20	-0.369775820081
2017-02-21	-0.154704814237
2017-02-22	-0.146663183808
2017-02-23	-0.22390510215
2017-02-24	-0.0376256104597
2017-02-25	-0.0357794051965
2017-02-26	-0.0835758819306
2017-02-27	-0.114726236037
2017-02-28	-0.143931033537
2017-03-01	-0.170060402231
2017-03-02	-0.0630891468857
2017-03-03	-0.124903056372
2017-03-04	-0.107228214951
2017-03-05	-0.0646175377308
2017-03-06	-0.0388422634619
2017-03-07	-0.0455761921412
2017-03-08	-0.0508124529885
2017-03-09	-0.307314591405
2017-03-10	0.0308763257973
2017-03-11	0.029170100135
2017-03-12	0.00211199229605
2017-03-13	-0.00339894084119
2017-03-14	0.00545827858605
2017-03-15	-0.00861743218581
2017-03-16	-0.0225155260303
2017-03-17	-0.196452282491
2017-03-18	-0.194683500715
2017-03-19	-0.150860173146
2017-03-20	0.031917354752
2017-03-21	0.0111139840732
2017-03-22	-0.0200435579207
2017-03-23	-0.0811462703348
2017-03-24	-0.0706972584831
2017-03-25	-0.0684993764345
2017-03-26	-0.0567431816884
2017-03-27	-0.219825417999
2017-03-28	-0.26936261703
2017-03-29	-0.285978296743
2017-03-30	-0.122094436893
2017-03-31	-0.197600797042
2017-04-01	-0.193814789493
2017-04-02	-0.183008899334
2017-04-03	-0.160540861208
2017-04-04	-0.170556817351
2017-04-05	-0.00876155825037
2017-04-06	0.0096135952018
2017-04-07	0.0636891806204
2017-04-08	0.1523992907
2017-04-09	0.11770824674
2017-04-10	0.0453025734826
2017-04-11	0.0496659213868
2017-04-12	-0.0698000491089
2017-04-13	-0.360225690847
2017-04-14	-0.355735436591
2017-04-15	-0.370873410891
2017-04-16	-0.368372447379
2017-04-17	
2017-04-18	
2017-04-19	
2017-04-20	-0.436468854795
2017-04-21	-0.433883753223
2017-04-22	-0.421789936066
2017-04-23	-0.416470761974
2017-04-24	-0.275814069813
2017-04-25	-0.171738766056
2017-04-26	-0.174623691119
2017-04-27	-0.186641391357
2017-04-28	-0.232844257897
2017-04-29	-0.120673009842
2017-04-30	-0.112901458724
2017-05-01	-0.0714164787145
2017-05-02	-0.0940540771011
2017-05-03	-0.0875651190889
2017-05-04	0.048266147369
2017-05-05	0.182139584807
2017-05-06	0.0656965117907
2017-05-07	0.0724234086161
2017-05-08	0.0665754514037
2017-05-09	0.0577823509199
2017-05-10	0.118610873433
2017-05-11	0.0280935405726
2017-05-12	0.130553204872
2017-05-13	-0.00850101814367
2017-05-14	-0.0452800631057
2017-05-15	0.0431830921296
2017-05-16	0.0842387167358
2017-05-17	0.103418152411
2017-05-18	0.140488569176
2017-05-19	0.109482626833
2017-05-20	0.23581024257
2017-05-21	0.400023280885
2017-05-22	0.366211604966
2017-05-23	0.03080761514
2017-05-24	-0.286876179913
2017-05-25	-0.431130233994
2017-05-26	-0.238611471363
2017-05-27	-0.214547064696
2017-05-28	-0.236040678912
2017-05-29	-0.228016776982
2017-05-30	-0.0843335882178
2017-05-31	-0.0810443251457
2017-06-01	0.188433983715
2017-06-02	0.209402373936
2017-06-03	0.192772893119
2017-06-04	0.213936081442
2017-06-05	0.254569733706
2017-06-06	0.320523689524
2017-06-07	0.269261473042
2017-06-08	0.219229994646
2017-06-09	0.269337429647
2017-06-10	0.115466547823
2017-06-11	0.090659792897
2017-06-12	0.0281909136897
2017-06-13	-0.0242710508076
2017-06-14	-0.0650583511465
2017-06-15	-0.045868746986
2017-06-16	-0.174316814565
2017-06-17	-0.0282775647249
2017-06-18	-0.0241167965338
2017-06-19	0.109749502379
2017-06-20	0.121512400625
2017-06-21	0.132023589017
2017-06-22	0.142390447512
2017-06-23	0.299296441344
2017-06-24	0.300204703671
2017-06-25	0.305494251648
2017-06-26	-0.0346282182823
2017-06-27	-0.0399458804364
2017-06-28	0.717994860921
2017-06-29	0.712815793913
2017-06-30	0.707688932334
2017-07-01	0.697000324317
2017-07-02	0.248704146926
2017-07-03	0.243651906563
2017-07-04	0.068851112138
2017-07-05	-0.215066207874
2017-07-06	-0.264386034759
2017-07-07	-0.186410645324
2017-07-08	-0.20978433316
2017-07-09	-0.206445496422
2017-07-10	-0.192833369404
2017-07-11	-0.167784741612
2017-07-12	-0.122470833628
2017-07-13	-0.0255139543568
2017-07-14	-0.0429808004194
2017-07-15	-0.0145082986609
2017-07-16	-0.0149832837279
2017-07-17	0.00907972054884
2017-07-18	0.131168880943
2017-07-19	0.16525724852
2017-07-20	0.184600821897
2017-07-21	0.198613070866
2017-07-22	0.216204108681
2017-07-23	0.200830613752
2017-07-24	0.201645924548
2017-07-25	0.190849952672
2017-07-26	0.17678312044
2017-07-27	0.184951322774
2017-07-28	0.346621360159
2017-07-29	0.323814311216
2017-07-30	0.477377386631
2017-07-31	0.478222258999
2017-08-01	0.278139120503
2017-08-02	0.221028536695
2017-08-03	0.238892160056
2017-08-04	0.201759345964
2017-08-05	0.188697905041
2017-08-06	0.215734839644
2017-08-07	0.213154972192
2017-08-08	0.235013699836
2017-08-09	0.264822947659
2017-08-10	0.252809371549
2017-08-11	0.0663658251507
2017-08-12	0.0721633584061
2017-08-13	0.035725210178
2017-08-14	-0.110981653301
2017-08-15	-0.103122168742
2017-08-16	0.0604072775384
2017-08-17	0.0542824073052
2017-08-18	0.0653641914437
2017-08-19	0.0729214447837
2017-08-20	0.0539738591926
2017-08-21	-0.0646885888236
2017-08-22	-0.0661447459978
2017-08-23	-0.106537965614
2017-08-24	-0.123841420062
2017-08-25	-0.0735349175554
2017-08-26	-0.0613209154229
2017-08-27	-0.0567797648317
2017-08-28	0.0824400099043
2017-08-29	0.103882384593
2017-08-30	0.0711276665821
2017-08-31	0.130130690966
2017-09-01	0.0694368516334
2017-09-02	0.152509558443
2017-09-03	0.156832045054
2017-09-04	0.182904262124
2017-09-05	
2017-09-06	0.208322928537
2017-09-07	0.207290147697
2017-09-08	0.204721261732
2017-09-09	0.20137696279
2017-09-10	0.200333089495
2017-09-11	0.190255399027
2017-09-12	0.322263009287
2017-09-13	0.398987910376
2017-09-14	0.398262234175
2017-09-15	0.391765052678
2017-09-16	0.37808600982
2017-09-17	0.381308446155
2017-09-18	0.242144709894
2017-09-19	0.0517367682064
2017-09-20	-0.213612713985
2017-09-21	-0.21841399772
2017-09-22	-0.214164343286
2017-09-23	-0.218167916143
2017-09-24	-0.253009222857
2017-09-25	-0.346810033048
2017-09-26	-0.410913844224
2017-09-27	-0.210221621156
2017-09-28	-0.173049547256
2017-09-29	-0.0769009900341
2017-09-30	-0.0610585869249
2017-10-01	-0.00110210835346
2017-10-02	0.15317824756
2017-10-03	0.205421685588
2017-10-04	0.196090460439
2017-10-05	0.232644812142
2017-10-06	0.2548009682
2017-10-07	0.22419420271
2017-10-08	0.178585942968
2017-10-09	0.0589325343544
2017-10-10	-0.0584815266191
2017-10-11	-0.0888137066589
2017-10-12	-0.0303535497325
2017-10-13	-0.0805935007781
2017-10-14	-0.07220261554
2017-10-15	-0.0851244033609
2017-10-16	0.0730893364889
2017-10-17	0.189169414915
2017-10-18	-0.0166359116563
2017-10-19	-0.183613274881
2017-10-20	-0.273936566221
2017-10-21	-0.289373430506
2017-10-22	-0.260508105145
2017-10-23	-0.347890362705
2017-10-24	-0.470515268039
2017-10-25	-0.121258731625
2017-10-26	-0.0545674818315
2017-10-27	-0.0313911614108
2017-10-28	-0.050524879268
2017-10-29	-0.0726826138134
2017-10-30	0.190217768435
2017-10-31	0.036731058824
2017-11-01	-0.066997922644
2017-11-02	-0.143761080619
2017-11-03	-0.131599146671
2017-11-04	-0.074778827385
