Date	Health Care
2017-01-01	-0.271828184588
2017-01-02	-0.361338754134
2017-01-03	-0.361164323327
2017-01-04	-0.360182869472
2017-01-05	-0.408339771602
2017-01-06	-0.422430495181
2017-01-07	-0.427882758067
2017-01-08	-0.425502935388
2017-01-09	-0.42268514152
2017-01-10	-0.415997476902
2017-01-11	-0.416274464607
2017-01-12	-0.417020535841
2017-01-13	-0.477583561204
2017-01-14	-0.479231261952
2017-01-15	-0.481377635531
2017-01-16	-0.483569386973
2017-01-17	-0.481018830409
2017-01-18	-0.499351296258
2017-01-19	-0.514882914294
2017-01-20	-0.47116255125
2017-01-21	-0.471535702534
2017-01-22	-0.473502315093
2017-01-23	-0.471810666071
2017-01-24	-0.467102915841
2017-01-25	-0.463566300652
2017-01-26	-0.465226801922
2017-01-27	-0.444138594242
2017-01-28	-0.443774317066
2017-01-29	-0.447105307662
2017-01-30	-0.442764056015
2017-01-31	-0.386812598953
2017-02-01	-0.363326213569
2017-02-02	-0.367956114903
2017-02-03	-0.372070601863
2017-02-04	-0.354379713738
2017-02-05	-0.322112484036
2017-02-06	-0.288792291183
2017-02-07	-0.270652984354
2017-02-08	-0.269281112558
2017-02-09	-0.299590796628
2017-02-10	-0.306392317526
2017-02-11	-0.306690290384
2017-02-12	-0.316933522041
2017-02-13	-0.3127564491
2017-02-14	-0.311446087766
2017-02-15	-0.313314641687
2017-02-16	-0.313268015429
2017-02-17	-0.295123102934
2017-02-18	-0.276848015974
2017-02-19	-0.287699817522
2017-02-20	-0.283625343355
2017-02-21	-0.281626346825
2017-02-22	-0.283007883078
2017-02-23	-0.284922362244
2017-02-24	-0.281445931078
2017-02-25	-0.287041776328
2017-02-26	-0.290006265962
2017-02-27	-0.210328167376
2017-02-28	-0.223287441189
2017-03-01	-0.212094686366
2017-03-02	-0.205363948729
2017-03-03	-0.196262116842
2017-03-04	-0.18418202116
2017-03-05	-0.162514428112
2017-03-06	-0.191919407253
2017-03-07	-0.194858015847
2017-03-08	-0.212279617268
2017-03-09	-0.227980630398
2017-03-10	-0.228870039881
2017-03-11	-0.173157115829
2017-03-12	-0.142476743374
2017-03-13	-0.138028549536
2017-03-14	-0.0885657937655
2017-03-15	-0.0922256700731
2017-03-16	-0.091165959771
2017-03-17	-0.0732183612402
2017-03-18	-0.0778661261561
2017-03-19	-0.0744315335551
2017-03-20	-0.0697888703867
2017-03-21	-0.0685265772022
2017-03-22	-0.072715764056
2017-03-23	-0.149076571336
2017-03-24	-0.147755315063
2017-03-25	-0.144246250262
2017-03-26	-0.14614626416
2017-03-27	-0.139891215758
2017-03-28	-0.137175470281
2017-03-29	-0.273736386921
2017-03-30	-0.243609295754
2017-03-31	-0.295376838903
2017-04-01	-0.47214284781
2017-04-02	-0.469706842015
2017-04-03	-0.518139789217
2017-04-04	-0.519934439952
2017-04-05	-0.514054384569
2017-04-06	-0.517550670587
2017-04-07	-0.519260981545
2017-04-08	-0.513386535017
2017-04-09	-0.513870933132
2017-04-10	-0.514880450034
2017-04-11	-0.512483342314
2017-04-12	-0.508522162061
2017-04-13	-0.551058179911
2017-04-14	-0.548188794459
2017-04-15	-0.549483755304
2017-04-16	-0.641189358042
2017-04-17	-0.452923142293
2017-04-18	-0.495477771854
2017-04-19	-0.495148779384
2017-04-20	-0.493142756779
2017-04-21	-0.464135787337
2017-04-22	-0.438665363279
2017-04-23	-0.442639803455
2017-04-24	-0.4439141504
2017-04-25	-0.343538862688
2017-04-26	-0.344340977579
2017-04-27	-0.347813581662
2017-04-28	-0.348138513633
2017-04-29	-0.347629746434
2017-04-30	-0.29513212892
2017-05-01	-0.289081390074
2017-05-02	-0.395027871105
2017-05-03	-0.343782751586
2017-05-04	-0.342969857144
2017-05-05	-0.342910482555
2017-05-06	-0.336453038902
2017-05-07	-0.336313102473
2017-05-08	-0.342603733836
2017-05-09	-0.344623744939
2017-05-10	-0.344728470203
2017-05-11	-0.343611355942
2017-05-12	-0.345527822544
2017-05-13	-0.303746776493
2017-05-14	-0.304637104483
2017-05-15	-0.304922662138
2017-05-16	-0.307055030442
2017-05-17	-0.358011472421
2017-05-18	-0.313665956433
2017-05-19	-0.314217273066
