Date	Financials
2017-01-01	-0.0688262969224
2017-01-02	-0.0597034975258
2017-01-03	-0.0641609614037
2017-01-04	
2017-01-05	-0.253696594096
2017-01-06	-0.264148185963
2017-01-07	-0.268584233132
2017-01-08	-0.368387308987
2017-01-09	-0.355531632669
2017-01-10	-0.34794894355
2017-01-11	-0.349583020866
2017-01-12	-0.398980415398
2017-01-13	-0.356167686967
2017-01-14	-0.352701138085
2017-01-15	-0.321412604725
2017-01-16	-0.337624006497
2017-01-17	-0.209269651372
2017-01-18	-0.158073853071
2017-01-19	-0.136685871499
2017-01-20	-0.10989709484
2017-01-21	-0.103886090174
2017-01-22	-0.247963474739
2017-01-23	-0.236104116053
2017-01-24	-0.316958708802
2017-01-25	-0.354895815893
2017-01-26	-0.501737232246
2017-01-27	-0.810358182783
2017-01-28	-0.807424080117
2017-01-29	
2017-01-30	-0.161770325484
2017-01-31	-0.159485846575
2017-02-01	-0.152423660973
2017-02-02	-0.130431125062
2017-02-03	0.137403031204
2017-02-04	0.127124358529
2017-02-05	0.138868465541
2017-02-06	0.311085773429
2017-02-07	0.305259019027
2017-02-08	0.298360608
2017-02-09	-0.0503478415755
2017-02-10	-0.201064154377
2017-02-11	-0.218829446936
2017-02-12	-0.252071759984
2017-02-13	-0.381384108803
2017-02-14	-0.383173769213
2017-02-15	-0.38366973524
2017-02-16	-0.244184321293
2017-02-17	-0.307409652932
2017-02-18	-0.283284556691
2017-02-19	-0.246245924676
2017-02-20	-0.280855216163
2017-02-21	-0.284853711482
2017-02-22	-0.594951903523
2017-02-23	-0.4206500427
2017-02-24	-0.382779281853
2017-02-25	-0.398633104607
2017-02-26	-0.404951009222
2017-02-27	-0.272586390061
2017-02-28	-0.264165052059
2017-03-01	-0.157508612767
2017-03-02	-0.0639056350931
2017-03-03	0.0260426352874
2017-03-04	0.0413419348413
2017-03-05	0.0499683558135
2017-03-06	-0.0299662960083
2017-03-07	-0.0401229940285
2017-03-08	0.0168807813049
2017-03-09	-0.00608443660644
2017-03-10	-0.127458552905
2017-03-11	-0.112269022574
2017-03-12	-0.134344181185
2017-03-13	-0.136853336978
2017-03-14	-0.148384602618
2017-03-15	-0.176362697335
2017-03-16	-0.244224057522
2017-03-17	-0.164270764041
2017-03-18	-0.168317127488
2017-03-19	-0.136615281134
2017-03-20	-0.132122254877
2017-03-21	-0.137880488308
2017-03-22	-0.369271831727
2017-03-23	-0.54790231395
2017-03-24	-0.542911676482
2017-03-25	-0.556031979222
2017-03-26	-0.562288001779
2017-03-27	-0.562677566927
2017-03-28	-0.570699769472
2017-03-29	-0.367989661973
2017-03-30	-0.0457994953988
2017-03-31	-0.04951569653
2017-04-01	-0.0367996304211
2017-04-02	-0.0387912210225
2017-04-03	0.102085072614
2017-04-04	-0.0998170677836
2017-04-05	-0.00233983818841
2017-04-06	-0.210500817351
2017-04-07	-0.306316512368
2017-04-08	-0.291309077854
2017-04-09	-0.335637416816
2017-04-10	-0.467953060097
2017-04-11	-0.413002518461
2017-04-12	-0.370016164178
2017-04-13	-0.368989209331
2017-04-14	-0.299940151507
2017-04-15	-0.317091917029
2017-04-16	-0.275244381856
2017-04-17	-0.302123358711
2017-04-18	-0.157058765955
2017-04-19	-0.120250430176
2017-04-20	-0.210198951141
2017-04-21	-0.221555436172
2017-04-22	-0.21904744544
2017-04-23	-0.211070602644
2017-04-24	-0.139909055286
2017-04-25	-0.519791553965
2017-04-26	-0.431593267204
2017-04-27	-0.455425218128
2017-04-28	-0.28794179595
2017-04-29	-0.277118171537
2017-04-30	-0.266995115832
2017-05-01	-0.270299159902
2017-05-02	-0.0830526970906
2017-05-03	0.0601086651188
2017-05-04	-0.176224482634
2017-05-05	-0.357224296946
2017-05-06	-0.370775011919
2017-05-07	-0.375182772446
2017-05-08	-0.384913387811
2017-05-09	-0.385014112776
2017-05-10	-0.387687027359
2017-05-11	-0.323891290418
2017-05-12	
2017-05-13	-0.538831269137
2017-05-14	-0.538918453238
2017-05-15	-0.163656055887
2017-05-16	-0.174026760115
2017-05-17	-0.294553940884
2017-05-18	-0.295757217575
2017-05-19	-0.298260499052
2017-05-20	-0.174535047727
2017-05-21	-0.166269557479
2017-05-22	-0.238232328547
2017-05-23	-0.218909613804
2017-05-24	0.0820757856701
2017-05-25	0.0843983551817
2017-05-26	-0.151516358823
2017-05-27	-0.153091132814
2017-05-28	-0.28209519144
2017-05-29	-0.459628359682
2017-05-30	-0.465723599009
2017-05-31	-0.462692448246
2017-06-01	-0.402993239204
2017-06-02	-0.371652212295
2017-06-03	-0.373976709202
2017-06-04	-0.302668004196
2017-06-05	-0.308631068237
2017-06-06	-0.309287402049
2017-06-07	-0.309372766448
2017-06-08	-0.336733589609
2017-06-09	-0.150448627993
2017-06-10	-0.148255800198
2017-06-11	-0.148397338556
2017-06-12	-0.143157006279
2017-06-13	-0.0602977085491
2017-06-14	-0.0656053029015
2017-06-15	-0.116926920733
2017-06-16	-0.484641569785
2017-06-17	-0.502277574529
2017-06-18	-0.50823277219
2017-06-19	-0.297788918106
2017-06-20	-0.273288504301
2017-06-21	-0.358442424274
2017-06-22	-0.223470213271
2017-06-23	-0.18448003378
2017-06-24	-0.177045759012
2017-06-25	-0.168436065499
2017-06-26	-0.191971294359
2017-06-27	-0.188651436744
2017-06-28	0.00662702238736
2017-06-29	-0.0525226699444
2017-06-30	-0.0480045503403
2017-07-01	-0.0421114774676
2017-07-02	-0.0636576694343
2017-07-03	-0.0699999209037
2017-07-04	-0.0713338734623
2017-07-05	-0.053460874766
2017-07-06	-0.0174556182821
