Date	Australia	Belgium	Canada	France	Germany	Italy	Japan	Netherlands	Spain	Sweden	Switzerland	UK	US
2017-01-01	0.0775252525253	0.0555555555556	0.0329326602436	0.0729309833724	0.106559788448	0.174152236652	0.116931216931	0.0416666666667	0.0		0.0	0.0531658817373	0.0715381223048
2017-01-02	0.0775252525253	0.0555555555556	0.0686469459579	0.0372166976581	0.0351312170198	0.102723665224	0.0455026455026	0.0357142857143	0.0		0.0	0.0401788687503	0.0710680318124
2017-01-03	0.0830808080808	0.0555555555556	0.0584428643252	0.0388195828515	0.0284969843793	0.0868506493506	0.0296296296296	0.0535714285714	0.0		0.0	0.0468444382039	0.0655289570001
2017-01-04	0.0955808080808	0.138888888889	0.0598765560815	0.0367458501326	0.0245287304111	0.0905612244898	0.0247619047619	0.0535714285714	0.0208333333333		0.025	0.0454838939862	0.0750116947933
2017-01-05	0.0844696969697	0.138888888889	0.0603039065088	0.0345180584311	0.0256491785904	0.0816326530612	0.0334920634921	0.0178571428571	0.0446428571429		0.025	0.0407838321433	0.0742805692195
2017-01-06	0.0541666666667	0.194444444444	0.0489916893143	0.0299232380468	0.0252531781944	0.0816326530612	0.0387301587302	0.0208333333333	0.0446428571429		0.025	0.0392532198984	0.071013229675
2017-01-07	0.0541666666667	0.194444444444	0.0489916893143	0.0299232380468	0.0252531781944	0.0952380952381	0.0387301587302	0.025	0.0446428571429		0.025	0.0392532198984	0.0740474553261
2017-01-08	0.075	0.194444444444	0.0489916893143	0.0299232380468	0.0252531781944	0.0119047619048	0.0387301587302	0.03125	0.0446428571429		0.025	0.0282642089094	0.0686933777806
2017-01-09	0.109722222222	0.194444444444	0.0304202607428	0.0683847765083	0.0388586203712	0.047619047619	0.0387301587302	0.03125	0.0446428571429		0.025	0.0425499231951	0.0693811829941
2017-01-10	0.107638888889	0.180555555556	0.0418488321714	0.0681259773365	0.0488884387502	0.0714285714286	0.0744444444444	0.0	0.0724206349206		0.025	0.0450429352069	0.0761572301193
2017-01-11	0.09375	0.0972222222222	0.0811965811966	0.065909228568	0.076666216528	0.130952380952	0.0771335200747	0.0	0.0515873015873		0.0571428571429	0.0572878331661	0.0738945099627
2017-01-12	0.149305555556	0.138888888889	0.125641025641	0.111309467517	0.124285264147	0.172619047619	0.110949945195	0.09375	0.0611111111111		0.157142857143	0.0968796699007	0.0915021896394
2017-01-13	0.149305555556	0.0833333333333	0.133539377289	0.119078891076	0.144737034599	0.200396825397	0.0938070880526	0.075	0.0611111111111		0.157142857143	0.0979904939772	0.0932376664388
2017-01-14	0.127976190476	0.1	0.155795940171	0.119078891076	0.216165606027	0.200396825397	0.0938070880526	0.075	0.0611111111111		0.130952380952	0.10550929097	0.089090201001
2017-01-15	0.110119047619	0.1	0.155795940171	0.119078891076	0.251879891742	0.28373015873	0.0938070880526	0.0625	0.0611111111111		0.130952380952	0.117931651218	0.0926950074095
2017-01-16	0.0905612244898	0.1	0.147700702076	0.0908214342467	0.238274449565	0.248015873016	0.105711849957	0.0625	0.0944444444444		0.130952380952	0.105987857307	0.0941516523589
2017-01-17	0.0756802721088	0.116666666667	0.141613745554	0.118882658736	0.226334776335	0.286706349206	0.0805795748251	0.0625	0.0944444444444		0.130952380952	0.102936264092	0.0938603672454
2017-01-18	0.0949379751901	0.116666666667	0.103152207092	0.129262672811	0.223187540429	0.256944444444	0.0872138074655	0.0625	0.0944444444444		0.0833333333333	0.0928172164726	0.0903576199927
2017-01-19	0.047318927571	0.0666666666667	0.0642633182035	0.0850649350649	0.177949445191	0.243055555556	0.0375243664717	0.0	0.102777777778		0.0	0.0513046114305	0.0731693734566
2017-01-20	0.0592236894758	0.133333333333	0.0661821778527	0.0798422008099	0.156665173907	0.277777777778	0.0446672236146	0.0	0.102777777778		0.0333333333333	0.048212125124	0.070249561464
2017-01-21	0.0592236894758	0.111111111111	0.0567275810166	0.0798422008099	0.085236602478	0.277777777778	0.0446672236146	0.0	0.123333333333		0.04	0.0525980900362	0.0710591267897
2017-01-22	0.0592236894758	0.0952380952381	0.0567275810166	0.0798422008099	0.0495223167637	0.194444444444	0.0521117608837	0.0	0.123333333333		0.04	0.0605838930531	0.065431421162
2017-01-23	0.0728291316527	0.152380952381	0.0643806422411	0.0891186386578	0.0593745335125	0.222222222222	0.0548895386615	0.0	0.15		0.09	0.0749086393451	0.0595200911128
2017-01-24	0.0868983957219	0.17619047619	0.0676932716406	0.061057414168	0.0590922071432	0.172542735043	0.0513157894737	0.0	0.116666666667		0.09	0.0764547123197	0.0572286482198
2017-01-25	0.0706168831169	0.22380952381	0.0656328320802	0.0514655774333	0.0419804622637	0.146027583528	0.0417084377611	0.0	0.145238095238		0.14	0.0722099816406	0.0536877446789
2017-01-26	0.0991883116883	0.271428571429	0.0581498388829	0.0592577852255	0.0440129825889	0.139083139083	0.05559732665	0.0	0.0952380952381		0.18	0.0764116623128	0.0564681768072
2017-01-27	0.109261571762	0.22380952381	0.0573979591837	0.0501948051948	0.0497643740546	0.109916472416	0.0472639933166	0.0	0.135238095238		0.22	0.0852578885504	0.0535856678714
2017-01-28	0.109261571762	0.261111111111	0.0573979591837	0.0501948051948	0.0497643740546	0.0942141192141	0.0472639933166	0.0	0.135238095238		0.22	0.0733531266456	0.0524318046486
2017-01-29	0.18069014319	0.261111111111	0.0573979591837	0.0501948051948	0.0497643740546	0.0942141192141	0.0405119942714	0.0	0.135238095238		0.183333333333	0.0624687729041	0.0536260127393
