Date	Health Care
2017-01-01	0.237212507537
2017-01-02	0.238764968551
2017-01-03	0.240818774534
2017-01-04	0.24180022839
2017-01-05	0.297923229398
2017-01-06	0.328929150866
2017-01-07	0.293195439784
2017-01-08	0.270044261338
2017-01-09	0.272862055206
2017-01-10	0.345665656189
2017-01-11	0.345388668484
2017-01-12	0.346992044309
2017-01-13	0.346649601588
2017-01-14	0.45530100663
2017-01-15	0.484619342896
2017-01-16	0.482427591455
2017-01-17	0.484978148018
2017-01-18	0.402637833715
2017-01-19	0.401047930722
2017-01-20	0.297911908227
2017-01-21	0.297538756943
2017-01-22	0.295572144384
2017-01-23	0.297263793407
2017-01-24	0.301971543636
2017-01-25	0.305508158825
2017-01-26	0.303847657556
2017-01-27	0.252443031807
2017-01-28	0.229195788954
2017-01-29	0.225864798358
2017-01-30	0.230206050005
2017-01-31	0.226621938341
2017-02-01	0.230767562735
2017-02-02	0.201491355216
2017-02-03	0.18193193365
2017-02-04	0.131597384337
2017-02-05	0.112928809474
2017-02-06	0.119796033754
2017-02-07	0.120246596788
2017-02-08	0.102084850771
2017-02-09	0.024238010604
2017-02-10	-0.00924115845934
2017-02-11	-0.017489219183
2017-02-12	-0.0225894063069
2017-02-13	-0.0184123333661
2017-02-14	-0.017101972032
2017-02-15	-0.0144663205085
2017-02-16	-0.014419694251
2017-02-17	-0.0510750265865
2017-02-18	-0.0549850464277
2017-02-19	-0.0503756618461
2017-02-20	-0.0463011876789
2017-02-21	-0.0284000998914
2017-02-22	-0.0297816361451
2017-02-23	-0.0316961153106
2017-02-24	-0.0282196841452
2017-02-25	-0.0338155293951
2017-02-26	-0.0394002518673
2017-02-27	-0.0561289965881
2017-02-28	-0.0510939578552
2017-03-01	0.00832726259529
2017-03-02	-0.0185417007806
2017-03-03	-0.019669598355
2017-03-04	-0.0211670656829
2017-03-05	-0.0223477964186
2017-03-06	-0.0186505585223
2017-03-07	-0.0171599356678
2017-03-08	-0.111878668539
2017-03-09	-0.0203777030045
2017-03-10	-0.0128928313595
2017-03-11	-0.000870175558218
2017-03-12	0.0614286738539
2017-03-13	0.0602975873693
2017-03-14	0.0979075614281
2017-03-15	0.0942476851205
2017-03-16	0.0802910099884
2017-03-17	0.0815918924687
2017-03-18	0.0769441275528
2017-03-19	0.121213800305
2017-03-20	0.114147058331
2017-03-21	0.115409351515
2017-03-22	0.138049883686
2017-03-23	0.153332531468
2017-03-24	0.111336328077
2017-03-25	0.114845392878
2017-03-26	0.11294537898
2017-03-27	0.119200427382
2017-03-28	0.130392046675
2017-03-29	0.129851815752
2017-03-30	0.126596070869
2017-03-31	0.10430229749
2017-04-01	0.107775366676
2017-04-02	0.11021137247
2017-04-03	0.0753556991282
2017-04-04	0.0983650120963
2017-04-05	0.0968033019566
2017-04-06	0.094646390975
2017-04-07	0.15093996934
2017-04-08	0.115238790357
2017-04-09	0.114754392242
2017-04-10	0.119709562768
2017-04-11	0.122106670488
2017-04-12	0.13194427021
2017-04-13	0.151438550897
2017-04-14	0.154307936348
2017-04-15	0.167421418402
2017-04-16	0.167794424524
2017-04-17	0.172165304728
2017-04-18	0.169104184652
2017-04-19	0.116402545287
2017-04-20	0.118408567893
2017-04-21	0.0935090283388
2017-04-22	0.0769289035757
2017-04-23	0.114366458545
2017-04-24	0.1130921116
2017-04-25	0.111310716507
2017-04-26	0.110508601616
2017-04-27	0.0912792761239
2017-04-28	0.0909543441535
2017-04-29	0.0914631113521
2017-04-30	0.0620877991033
2017-05-01	0.085348286196
2017-05-02	0.0818946812251
2017-05-03	0.152482918011
2017-05-04	0.105382963451
2017-05-05	0.10544233804
2017-05-06	0.150204578434
2017-05-07	0.150344514862
2017-05-08	0.175326274626
2017-05-09	0.169729105072
2017-05-10	0.156377642053
2017-05-11	0.19866981493
2017-05-12	0.196753348328
2017-05-13	0.147548473892
2017-05-14	0.146658145902
2017-05-15	0.146372588247
2017-05-16	0.149456355974
2017-05-17	0.147014872463
2017-05-18	0.146548343358
2017-05-19	0.245680021006
2017-05-20	0.247155253501
2017-05-21	0.233289345275
2017-05-22	0.266462370372
2017-05-23	0.269776939061
2017-05-24	0.224855466578
2017-05-25	0.225267256247
2017-05-26	0.21605139737
2017-05-27	0.221672579582
2017-05-28	0.2233779449
2017-05-29	0.220917259071
2017-05-30	0.221801976373
2017-05-31	0.220001863795
2017-06-01	0.23390506556
2017-06-02	0.236203251728
2017-06-03	0.238210160417
2017-06-04	0.241398019518
2017-06-05	0.230492767868
2017-06-06	0.232570275104
2017-06-07	0.225002538005
2017-06-08	0.233206151044
2017-06-09	0.253046232756
2017-06-10	0.215407782596
2017-06-11	0.216712594685
2017-06-12	0.198693797698
2017-06-13	0.201447571314
2017-06-14	0.204399899127
2017-06-15	0.203450856293
2017-06-16	0.207719831594
2017-06-17	0.208901043349
2017-06-18	0.210267252064
2017-06-19	0.208442795998
2017-06-20	0.255994665912
2017-06-21	0.19966437605
2017-06-22	0.200331685078
2017-06-23	0.155969382726
2017-06-24	0.155908819628
2017-06-25	0.0850739589803
2017-06-26	0.0665456614001
2017-06-27	0.0690765360598
2017-06-28	0.0459057492536
2017-06-29	0.0468980905346
2017-06-30	0.0812472253837
2017-07-01	0.0291130282536
2017-07-02	0.0239122690314
2017-07-03	0.0249543241681
2017-07-04	0.0203983654031
2017-07-05	0.0196302665629
2017-07-06	0.0194004802092
2017-07-07	0.0414132472429
2017-07-08	0.0416716817114
2017-07-09	0.0346648170054
2017-07-10	0.0345925415812
2017-07-11	0.0327268769565
2017-07-12	0.0626401433841
