Date	Consumer Discretionary
2017-01-01	-0.17674529917
2017-01-02	-0.183424125722
2017-01-03	-0.184184341217
2017-01-04	-0.183856792791
2017-01-05	-0.193793701856
2017-01-06	-0.183444860053
2017-01-07	-0.207865766204
2017-01-08	-0.215884897683
2017-01-09	-0.20930611244
2017-01-10	-0.231644000472
2017-01-11	-0.217554660555
2017-01-12	-0.228892282322
2017-01-13	-0.215422349445
2017-01-14	-0.207397980028
2017-01-15	-0.180752293078
2017-01-16	-0.177100810083
2017-01-17	-0.159262059853
2017-01-18	-0.159628941359
2017-01-19	-0.176940454611
2017-01-20	-0.185418593187
2017-01-21	-0.178433505822
2017-01-22	-0.182228325436
2017-01-23	-0.197275951265
2017-01-24	-0.204880085094
2017-01-25	-0.201219948313
2017-01-26	-0.207661919985
2017-01-27	-0.20521810346
2017-01-28	-0.200992390376
2017-01-29	-0.21035748784
2017-01-30	-0.20152813188
2017-01-31	-0.208332240372
2017-02-01	-0.203640569603
2017-02-02	-0.199437641972
2017-02-03	-0.200132679011
2017-02-04	-0.195901034878
2017-02-05	-0.19958144107
2017-02-06	-0.198334004219
2017-02-07	-0.196635362716
2017-02-08	-0.20667538025
2017-02-09	-0.207583896624
2017-02-10	-0.22491372206
2017-02-11	-0.217458607843
2017-02-12	-0.19818504574
2017-02-13	-0.209927359574
2017-02-14	-0.228847623164
2017-02-15	-0.228738172506
2017-02-16	-0.233276398206
2017-02-17	-0.245630629361
2017-02-18	-0.238408157214
2017-02-19	-0.228659264236
2017-02-20	-0.223933591214
2017-02-21	-0.221314851935
2017-02-22	-0.212079120893
2017-02-23	-0.200431859076
2017-02-24	-0.207116735957
2017-02-25	-0.201585063116
2017-02-26	-0.208234438184
2017-02-27	-0.207829763371
2017-02-28	-0.19327477118
2017-03-01	-0.197873280964
2017-03-02	-0.197697616699
2017-03-03	-0.184835646499
2017-03-04	-0.18883841875
2017-03-05	-0.191430184717
2017-03-06	-0.182266318178
2017-03-07	-0.184368691946
2017-03-08	-0.189329056284
2017-03-09	-0.189693438696
2017-03-10	-0.182899653188
2017-03-11	-0.18318525398
2017-03-12	-0.17528018261
2017-03-13	-0.180744519577
2017-03-14	-0.210630112561
2017-03-15	-0.208614587965
2017-03-16	-0.213977182409
2017-03-17	-0.214643841705
2017-03-18	-0.196838802567
2017-03-19	-0.189798047823
2017-03-20	-0.191646365326
2017-03-21	-0.207489310025
2017-03-22	-0.228089726046
2017-03-23	-0.229369123633
2017-03-24	-0.216922279007
2017-03-25	-0.221772353658
2017-03-26	-0.215183066154
2017-03-27	-0.21042080822
2017-03-28	-0.194259308755
2017-03-29	-0.185035328574
2017-03-30	-0.178914498583
2017-03-31	-0.164435674824
2017-04-01	-0.158377887044
2017-04-02	-0.160032628858
2017-04-03	-0.158038251685
2017-04-04	-0.150410748525
2017-04-05	-0.147620131498
2017-04-06	-0.137611236534
2017-04-07	-0.125800249048
2017-04-08	-0.113366873453
2017-04-09	-0.104015012802
