Date	GBP
2017-01-01	-0.616007296838
2017-01-02	-0.000485010629267
2017-01-03	0.228634650173
2017-01-04	0.567814964135
2017-01-05	0.429769632057
2017-01-06	0.435421750644
2017-01-07	0.246364456176
2017-01-08	0.120237540981
2017-01-09	0.250868198895
2017-01-10	0.225174261757
2017-01-11	-0.126104048749
2017-01-12	-0.252083989537
2017-01-13	-0.218808918549
2017-01-14	0.0547107001471
2017-01-15	0.136461216307
2017-01-16	0.521696670682
2017-01-17	0.687178757627
2017-01-18	0.656860259933
2017-01-19	0.688092828423
2017-01-20	0.881277459456
2017-01-21	0.774061713022
2017-01-22	1.03539371175
2017-01-23	0.459010073855
2017-01-24	0.311563549566
2017-01-25	-0.150903091069
2017-01-26	-0.454797967321
2017-01-27	-1.797195842
2017-01-28	-1.89977256211
2017-01-29	-1.9797353601
2017-01-30	-2.03857803384
2017-01-31	-1.85943013679
2017-02-01	-1.51730629951
2017-02-02	-1.38015872226
2017-02-03	-0.893481060121
2017-02-04	-0.67686050591
2017-02-05	-0.693852545643
2017-02-06	-0.453518741634
2017-02-07	-0.618624939889
2017-02-08	-0.621036321443
2017-02-09	-0.535904883149
2017-02-10	-0.349806028457
2017-02-11	-0.507877543303
2017-02-12	-0.341134277198
2017-02-13	-0.246981772048
2017-02-14	0.0180097398217
2017-02-15	0.699687328553
2017-02-16	1.15781985174
2017-02-17	1.0088886247
2017-02-18	1.02187299622
2017-02-19	-0.411722783163
2017-02-20	-0.947948427373
2017-02-21	-0.85434397882
2017-02-22	-0.223906406766
2017-02-23	-0.0585347395725
2017-02-24	-0.210634671921
2017-02-25	-0.17651918216
2017-02-26	0.762638137524
2017-02-27	1.39472451347
2017-02-28	-0.242830845859
2017-03-01	-1.2161600307
2017-03-02	-1.14943576302
2017-03-03	-1.29762729171
2017-03-04	-1.71123108106
2017-03-05	-1.45282774872
2017-03-06	-1.5792068292
2017-03-07	-1.11556317953
2017-03-08	-1.18203730393
2017-03-09	-1.38604359398
2017-03-10	-1.32041166639
2017-03-11	-1.31568486382
2017-03-12	-1.49666528098
2017-03-13	-1.16995181351
2017-03-14	-1.06544854381
2017-03-15	-1.30936121246
2017-03-16	-1.12394515154
2017-03-17	-1.04148098726
2017-03-18	-0.660137771502
2017-03-19	-0.278944559701
2017-03-20	-0.489357652963
2017-03-21	-0.831286404505
2017-03-22	-0.550846406444
2017-03-23	-0.718242202957
2017-03-24	-0.867787947275
2017-03-25	-0.81528445942
2017-03-26	-1.41903109936
2017-03-27	-2.72787159366
2017-03-28	
2017-03-29	
2017-03-30	
2017-03-31	-1.48440409278
2017-04-01	-1.71955787557
2017-04-02	-0.58196118885
2017-04-03	-0.856082736199
2017-04-04	-0.67142375846
2017-04-05	-0.777233404696
2017-04-06	-0.982394322453
2017-04-07	-0.983543100307
2017-04-08	-1.16839434976
2017-04-09	-1.36144878252
2017-04-10	-1.33483411201
2017-04-11	-1.38457459705
2017-04-12	-1.52421501132
2017-04-13	-1.41482888088
2017-04-14	-1.25711913582
2017-04-15	-0.914314222087
2017-04-16	-0.778046384947
2017-04-17	-0.639397128513
2017-04-18	-0.798030955397
2017-04-19	-0.903664557088
2017-04-20	-1.07100296628
2017-04-21	-1.11586444342
2017-04-22	-0.99782313931
2017-04-23	-1.1922931454
2017-04-24	-1.0523515144
2017-04-25	-0.991222367142
