Date	EUR
2017-01-01	0.00647499147781
2017-01-02	0.568409951569
2017-01-03	0.4751507164
2017-01-04	0.38217332048
2017-01-05	0.362236999615
2017-01-06	0.284252384751
2017-01-07	1.41224036211
2017-01-08	
2017-01-09	-0.606112702725
2017-01-10	-0.611262699897
2017-01-11	-0.411405013485
2017-01-12	-0.460109797488
2017-01-13	-0.381658017828
2017-01-14	-0.451051530832
2017-01-15	-0.889861352611
2017-01-16	-1.3476285315
2017-01-17	-1.36090688207
2017-01-18	-1.46693313912
2017-01-19	-1.43783945687
2017-01-20	-2.82161796033
2017-01-21	-2.63219686159
2017-01-22	-3.76834467605
2017-01-23	-3.59570654459
2017-01-24	-2.5975239395
2017-01-25	-2.46430365278
2017-01-26	-2.5095124936
2017-01-27	-1.90125578721
2017-01-28	-2.05186620956
2017-01-29	-2.19008501857
2017-01-30	-2.55922055712
2017-01-31	-2.95941189046
2017-02-01	-3.18650450171
2017-02-02	-3.25962274249
2017-02-03	-3.04599608515
2017-02-04	-2.58331269519
2017-02-05	-2.15679820421
2017-02-06	-1.79327635348
2017-02-07	-1.78950593279
2017-02-08	-1.28490989056
2017-02-09	-1.03859984203
2017-02-10	-0.942131193211
2017-02-11	-0.494874324983
2017-02-12	-0.465172456336
2017-02-13	0.107183618427
2017-02-14	-0.0272702900166
2017-02-15	-0.194634266233
2017-02-16	-0.211916145182
2017-02-17	-0.116013227876
2017-02-18	
2017-02-19	-1.34823027751
2017-02-20	0.454086924027
2017-02-21	0.365934898807
2017-02-22	0.418089236378
2017-02-23	0.24369077782
2017-02-24	0.182356183095
2017-02-25	0.0623604647256
2017-02-26	0.698235771875
2017-02-27	-0.665093549222
2017-02-28	-0.656708389379
2017-03-01	-0.666475977262
2017-03-02	-0.699240426366
2017-03-03	-0.82049235915
2017-03-04	
2017-03-05	
2017-03-06	
2017-03-07	
2017-03-08	
2017-03-09	
2017-03-10	
2017-03-11	
2017-03-12	0.65264020692
2017-03-13	0.776506491503
2017-03-14	0.743804460066
2017-03-15	0.738712265172
2017-03-16	0.735299436214
2017-03-17	0.813591846543
2017-03-18	0.860188039804
2017-03-19	
2017-03-20	
2017-03-21	
2017-03-22	
2017-03-23	
2017-03-24	
2017-03-25	
2017-03-26	
2017-03-27	
2017-03-28	
2017-03-29	
2017-03-30	-1.93906019385
2017-03-31	-1.94713216873
2017-04-01	-1.9014620411
2017-04-02	-2.00801740563
2017-04-03	-1.99145925986
2017-04-04	-1.15220982118
2017-04-05	-1.19640341637
2017-04-06	-0.88316929496
2017-04-07	-0.753024782753
2017-04-08	-1.33796354813
2017-04-09	-0.980108550627
2017-04-10	-1.01248024621
2017-04-11	-1.59553856491
2017-04-12	-1.62241193837
2017-04-13	-1.54362022223
2017-04-14	-2.35003830314
2017-04-15	0.305397327176
2017-04-16	0.399227148426
2017-04-17	0.529391812287
2017-04-18	-1.11200402085
2017-04-19	-0.919119734141
2017-04-20	-1.0858588495
2017-04-21	-1.12072656123
2017-04-22	-1.55391447981
2017-04-23	-2.69957972668
2017-04-24	-2.79242027495
2017-04-25	-0.929871728383
2017-04-26	
2017-04-27	
2017-04-28	
2017-04-29	
2017-04-30	1.42729917577
2017-05-01	-0.589426895929
2017-05-02	-0.57859850953
2017-05-03	-0.586478543292
2017-05-04	-0.652998464945
2017-05-05	-0.564796132182
2017-05-06	-0.46908881993
2017-05-07	-2.51280627147
2017-05-08	
2017-05-09	
2017-05-10	
2017-05-11	0.596150646459
2017-05-12	-1.88754880966
2017-05-13	-2.77013563442
2017-05-14	-2.55548108362
2017-05-15	-2.46920459994
2017-05-16	-2.40686790541
2017-05-17	-2.65245802825
2017-05-18	-4.34357340748
2017-05-19	-4.8224044215
2017-05-20	
2017-05-21	-2.27489608372
2017-05-22	-2.17385742607
2017-05-23	-2.41270728127
2017-05-24	-2.22625412349
2017-05-25	-2.11490050283
2017-05-26	-2.00867000419
2017-05-27	-2.10060972562
2017-05-28	
2017-05-29	
2017-05-30	
2017-05-31	
2017-06-01	
2017-06-02	
2017-06-03	
2017-06-04	
2017-06-05	-1.78705816191
2017-06-06	-1.84943900411
