Date	EUR
2017-01-01	-1.14290593595
2017-01-02	-1.23764541882
2017-01-03	-0.985710545688
2017-01-04	-0.929669926217
2017-01-05	-0.985920761157
2017-01-06	-1.15200049606
2017-01-07	-1.23443312964
2017-01-08	-1.13234607052
2017-01-09	-0.920396751345
2017-01-10	-1.23874073086
2017-01-11	-0.990824550392
2017-01-12	-0.823020379948
2017-01-13	-0.501907647989
2017-01-14	-0.407817560215
2017-01-15	-0.763001116207
2017-01-16	-0.88455862723
2017-01-17	-0.869948718398
2017-01-18	-1.11693955381
2017-01-19	-1.26810826238
2017-01-20	-1.50985069998
2017-01-21	-1.23633283875
2017-01-22	-1.18622868186
2017-01-23	-1.27758018685
2017-01-24	-1.1183517413
2017-01-25	-1.01761492605
2017-01-26	-1.25831210845
2017-01-27	-1.13470844882
2017-01-28	-1.43230649876
2017-01-29	-1.17044312343
2017-01-30	-1.025848769
2017-01-31	-1.008775191
2017-02-01	-0.888188576671
2017-02-02	-0.711836843101
2017-02-03	-0.92290576602
2017-02-04	-0.878585613343
2017-02-05	-1.01109878969
2017-02-06	-0.970276438445
2017-02-07	-1.03053022266
2017-02-08	-1.18144614531
2017-02-09	-1.12663373377
2017-02-10	-1.02307622816
2017-02-11	-1.3261224595
2017-02-12	-1.38777208617
2017-02-13	-1.3000437811
2017-02-14	-1.36620656016
2017-02-15	-1.4413383608
2017-02-16	-1.38424712023
2017-02-17	-1.1016050523
2017-02-18	-0.827651402244
2017-02-19	-0.877593916752
2017-02-20	-1.0367913112
2017-02-21	-0.86912705363
2017-02-22	-0.570132091609
2017-02-23	-0.533446782393
2017-02-24	-0.735615911195
2017-02-25	-0.588462579628
2017-02-26	-0.565235183205
2017-02-27	-0.600680928345
2017-02-28	-0.984857148897
2017-03-01	-1.49608074773
2017-03-02	-1.51128308799
2017-03-03	-1.28658581117
2017-03-04	-1.46699722275
2017-03-05	-1.33681116814
2017-03-06	-1.32870763419
2017-03-07	-0.949733189147
2017-03-08	-0.598523500864
2017-03-09	-0.591146633342
2017-03-10	-0.952379940934
2017-03-11	-1.1166901976
2017-03-12	-1.24686978548
2017-03-13	-1.18959807418
2017-03-14	-1.25001563964
2017-03-15	-1.37222354184
2017-03-16	-1.61890337384
2017-03-17	-1.4465502175
2017-03-18	-0.992032480413
2017-03-19	-0.830897898348
2017-03-20	-0.934863537142
2017-03-21	-1.05426239528
2017-03-22	-1.0644134575
2017-03-23	-0.903989723053
2017-03-24	-0.546381923814
2017-03-25	-0.471394167266
2017-03-26	-0.534288906261
2017-03-27	-0.431178229721
2017-03-28	-0.351196273436
2017-03-29	-0.286620132743
