Date	CHF
2017-01-01	0.204390847248
2017-01-02	0.183982683983
2017-01-03	0.145021645022
2017-01-04	0.168831168831
2017-01-05	0.164835164835
2017-01-06	0.150829562594
2017-01-07	0.150829562594
2017-01-08	0.0794009911657
2017-01-09	0.103210514975
2017-01-10	0.133822759873
2017-01-11	0.145727521778
2017-01-12	0.140556222489
2017-01-13	0.137555022009
2017-01-14	0.137555022009
2017-01-15	0.137555022009
2017-01-16	0.142316926771
2017-01-17	0.121908763505
2017-01-18	0.0861944777911
2017-01-19	0.0773242630385
2017-01-20	0.0562358276644
2017-01-21	0.0562358276644
2017-01-22	0.0562358276644
2017-01-23	0.0514739229025
2017-01-24	0.0603174603175
2017-01-25	0.0920634920635
2017-01-26	0.104535147392
2017-01-27	0.127978370836
2017-01-28	0.127978370836
2017-01-29	0.127978370836
2017-01-30	0.113097418455
2017-01-31	0.116606190384
2017-02-01	0.123821197599
2017-02-02	0.110931831327
2017-02-03	0.103938824334
2017-02-04	0.103938824334
2017-02-05	0.103938824334
2017-02-06	0.110883268778
2017-02-07	0.0954697349434
2017-02-08	0.0723817118554
2017-02-09	0.0791486291486
2017-02-10	0.0746031746032
2017-02-11	0.21746031746
2017-02-12	0.21746031746
2017-02-13	0.220634920635
2017-02-14	0.223015873016
2017-02-15	0.235714285714
2017-02-16	0.261111111111
2017-02-17	0.249886621315
2017-02-18	0.107029478458
2017-02-19	0.142743764172
2017-02-20	0.132624716553
2017-02-21	0.123100907029
2017-02-22	0.114937641723
2017-02-23	0.0990646258503
2017-02-24	0.126955782313
2017-02-25	0.126955782313
2017-02-26	0.0912414965986
2017-02-27	0.097350519155
2017-02-28	0.097350519155
2017-03-01	0.0888471177945
2017-03-02	0.065037593985
2017-03-03	0.0388471177945
2017-03-04	0.0388471177945
2017-03-05	0.0388471177945
2017-03-06	0.0442176870748
2017-03-07	0.0862344937975
2017-03-08	0.0908132483763
2017-03-09	0.117598962662
2017-03-10	0.118681213744
2017-03-11	0.118681213744
2017-03-12	0.118681213744
2017-03-13	0.110177812384
2017-03-14	0.0765643670055
2017-03-15	0.0826372414995
2017-03-16	0.0762596904791
2017-03-17	0.0918441060635
2017-03-18	0.0918441060635
2017-03-19	0.0918441060635
2017-03-20	0.0977964870159
2017-03-21	0.0893931256713
2017-03-22	0.0888147566719
2017-03-23	0.0813936063936
2017-03-24	0.0630262594548
2017-03-25	0.0735306360306
2017-03-26	0.0735306360306
2017-03-27	0.0596417471417
2017-03-28	0.0966787841788
2017-03-29	0.0808416801064
2017-03-30	0.0913311905959
2017-03-31	0.141926428691
2017-04-01	0.193079796021
2017-04-02	0.193079796021
2017-04-03	0.204984557926
2017-04-04	0.197048049989
2017-04-05	0.197573260073
2017-04-06	0.206207482993
2017-04-07	0.178610080396
2017-04-08	0.107181508967
2017-04-09	0.154800556586
2017-04-10	0.158921435707
2017-04-11	0.135111911898
2017-04-12	0.142056356342
2017-04-13	0.124431124431
2017-04-14	0.0984570984571
2017-04-15	0.0984570984571
2017-04-16	0.0508380508381
2017-04-17	0.0467171717172
2017-04-18	0.0843111566796
2017-04-19	0.125580997949
2017-04-20	0.13045112782
2017-04-21	0.173308270677
2017-04-22	0.173308270677
2017-04-23	0.173308270677
2017-04-24	0.175859291085
2017-04-25	0.138265306122
2017-04-26	0.0913265306122
2017-04-27	0.0734693877551
2017-04-28	0.056586270872
2017-04-29	0.056586270872
2017-04-30	0.056586270872
2017-05-01	0.0540352504638
2017-05-02	0.0870022834309
2017-05-03	0.119655344655
2017-05-04	0.119655344655
2017-05-05	0.1413003663
2017-05-06	0.284157509158
2017-05-07	0.284157509158
2017-05-08	0.316720534368
2017-05-09	0.319467787115
2017-05-10	0.327631052421
2017-05-11	0.343504068294
2017-05-12	0.319694544484
2017-05-13	0.319694544484
2017-05-14	0.319694544484
2017-05-15	0.296060090703
2017-05-16	0.270549886621
2017-05-17	0.263485522414
2017-05-18	0.265469649398
2017-05-19	0.266870209622
2017-05-20	0.185237556561
2017-05-21	0.185237556561
2017-05-22	0.180429864253
2017-05-23	0.189273401668
2017-05-24	0.184278396673
2017-05-25	0.166421253816
2017-05-26	0.180172208744
2017-05-27	0.118947718948
2017-05-28	0.118947718948
2017-05-29	0.1377860235
2017-05-30	0.127141765797
2017-05-31	0.0991697378252
2017-06-01	0.115976460514
2017-06-02	0.121658278696
2017-06-03	0.145467802506
2017-06-04	0.174039231077
2017-06-05	0.133222904546
2017-06-06	0.139105257488
2017-06-07	0.148524409764
2017-06-08	0.131717687075
2017-06-09	0.115646258503
2017-06-10	0.127551020408
2017-06-11	0.11485260771
2017-06-12	0.137408998687
2017-06-13	0.143531447667
2017-06-14	0.143531447667
2017-06-15	0.1687415317
2017-06-16	0.175884388843
2017-06-17	0.283027245986
2017-06-18	0.302868515827
2017-06-19	0.296185140723
2017-06-20	0.335300786981
2017-06-21	0.355708950247
2017-06-22	0.393990929705
2017-06-23	0.370181405896
2017-06-24	0.265211640212
2017-06-25	0.279100529101
2017-06-26	0.351491101491
2017-06-27	0.31537999038
2017-06-28	0.278872053872
2017-06-29	0.204797979798
2017-06-30	0.211742424242
2017-07-01	0.324350649351
2017-07-02	0.276731601732
2017-07-03	0.19880952381
2017-07-04	0.184523809524
2017-07-05	0.246428571429
2017-07-06	0.263235294118
2017-07-07	0.26918767507
2017-07-08	0.126330532213
2017-07-09	0.126330532213
2017-07-10	0.151540616246
2017-07-11	0.170868347339
2017-07-12	0.0994397759104
2017-07-13	0.0897759103641
2017-07-14	0.0743697478992
2017-07-15	0.110084033613
2017-07-16	0.110084033613
2017-07-17	0.100746965453
2017-07-18	0.08754168334
2017-07-19	0.118153928238
2017-07-20	0.123998084082
2017-07-21	0.131467738611
2017-07-22	0.0957534528963
2017-07-23	0.0957534528963
2017-07-24	0.0966871597124
2017-07-25	0.0966871597124
2017-07-26	0.0839320576716
2017-07-27	0.0839320576716
2017-07-28	0.112394017168
2017-07-29	0.165965445739
2017-07-30	0.194536874311
2017-07-31	0.215324136584
2017-08-01	0.209201687605
2017-08-02	0.215154068557
2017-08-03	0.210103563506
2017-08-04	0.186176751402
2017-08-05	0.153013486096
2017-08-06	0.124442057525
2017-08-07	0.0868480725624
2017-08-08	0.0963718820862
2017-08-09	0.100700886415
2017-08-10	0.120825602968
2017-08-11	0.123093176665
2017-08-12	0.102685013399
2017-08-13	0.121732632447
2017-08-14	0.132514303606
2017-08-15	0.121691792783
2017-08-16	0.117362788454
2017-08-17	0.0893015639646
2017-08-18	0.0750291883477
2017-08-19	0.0750291883477
2017-08-20	0.151219664538
2017-08-21	0.140437993379
2017-08-22	0.136379551821
2017-08-23	0.112570028011
2017-08-24	0.112570028011
2017-08-25	0.104166666667
2017-08-26	0.127976190476
2017-08-27	0.0327380952381
2017-08-28	0.0416666666667
2017-08-29	0.0619588744589
2017-08-30	0.0792748917749
2017-08-31	0.097132034632
2017-09-01	0.110119047619
2017-09-02	0.110119047619
2017-09-03	0.19175170068
2017-09-04	0.188902156607
2017-09-05	0.168998147573
2017-09-06	0.173660152235
2017-09-07	0.173660152235
2017-09-08	0.172101710676
2017-09-09	0.148292186867
2017-09-10	0.0666595338057
2017-09-11	0.0901371566964
2017-09-12	0.0887568944465
2017-09-13	0.0786836343733
2017-09-14	0.100826491516
2017-09-15	0.110826491516
2017-09-16	0.110826491516
2017-09-17	0.110826491516
2017-09-18	0.0877633477633
2017-09-19	0.0857792207792
2017-09-20	0.0738744588745
2017-09-21	0.0338744588745
2017-09-22	0.0384199134199
2017-09-23	0.0384199134199
2017-09-24	0.0384199134199
2017-09-25	0.0398629148629
2017-09-26	0.0529581529582
2017-09-27	0.0608946608947
2017-09-28	0.0704184704185
2017-09-29	0.053373015873
2017-09-30	0.053373015873
2017-10-01	0.053373015873
2017-10-02	0.0573412698413
2017-10-03	0.0668650793651
2017-10-04	0.0978896103896
2017-10-05	0.107413419913
2017-10-06	0.115291571174
