Date	USD
2017-01-01	-0.204551455841
2017-01-02	-0.228232471951
2017-01-03	-0.189787199405
2017-01-04	-0.0993365877175
2017-01-05	0.196482088801
2017-01-06	0.150433422764
2017-01-07	0.0576246496466
2017-01-08	-0.0292644741357
2017-01-09	-0.00729614502384
2017-01-10	-0.223664065176
2017-01-11	-0.244639755305
2017-01-12	-0.164317593605
2017-01-13	-0.0990135095969
2017-01-14	-0.00412623502323
2017-01-15	0.31469761592
2017-01-16	0.798855726635
2017-01-17	0.809168447362
2017-01-18	0.732302716904
2017-01-19	0.66454654306
2017-01-20	0.650264058292
2017-01-21	0.541407550184
2017-01-22	0.403425098743
2017-01-23	-0.192722698265
2017-01-24	-0.211505597383
2017-01-25	0.0107178394841
2017-01-26	-0.22872018495
2017-01-27	-0.273433078389
2017-01-28	-0.255397974613
2017-01-29	-0.209688098298
2017-01-30	-0.0427129853081
2017-01-31	0.249243008057
2017-02-01	-0.256488509911
2017-02-02	-0.245973064273
2017-02-03	-0.409929374846
2017-02-04	-0.255591753521
2017-02-05	-0.277773485762
2017-02-06	-0.092810582879
2017-02-07	-0.351123183021
2017-02-08	-0.173192459934
2017-02-09	0.0639233241523
2017-02-10	0.332784886866
2017-02-11	0.281571047785
2017-02-12	0.55537874057
2017-02-13	0.586975769471
2017-02-14	0.808889193427
2017-02-15	0.849291103046
2017-02-16	0.669641439845
2017-02-17	0.564904227478
2017-02-18	0.434717780481
2017-02-19	-0.0721333636246
2017-02-20	-0.124829349017
2017-02-21	-0.201650220233
2017-02-22	-0.187474130969
2017-02-23	-0.180767788504
2017-02-24	-0.270107514467
2017-02-25	-0.268302403338
2017-02-26	-0.101320729257
2017-02-27	-0.120367643136
2017-02-28	-0.150135442263
2017-03-01	-0.284451891652
2017-03-02	-0.0916402086504
2017-03-03	0.0424149650706
2017-03-04	-0.067553298437
2017-03-05	0.229952061699
2017-03-06	0.0591169562322
2017-03-07	0.10215117402
2017-03-08	0.108151218352
2017-03-09	-0.0459512316346
2017-03-10	-0.215480658367
2017-03-11	-0.0674242296248
2017-03-12	0.090411904985
2017-03-13	0.264650060085
2017-03-14	0.00700546226665
2017-03-15	0.262156118242
2017-03-16	0.246339054401
2017-03-17	0.389899357186
2017-03-18	0.364749876572
2017-03-19	-0.0128650458711
2017-03-20	-0.35539980247
2017-03-21	-0.205078892361
2017-03-22	-0.175814503805
2017-03-23	-0.00589626001639
2017-03-24	-0.204914653963
2017-03-25	-0.0227089471075
2017-03-26	0.0308023955201
2017-03-27	0.212226418736
2017-03-28	0.100667150718
2017-03-29	-0.128761893755
2017-03-30	-0.415153111968
2017-03-31	-0.266674247606
2017-04-01	-0.424979840142
2017-04-02	-0.656454519025
2017-04-03	-0.680216811317
