Date	CHF
2017-01-01	-0.468880418309
2017-01-02	1.09906266576
2017-01-03	1.59706665223
2017-01-04	1.63526914923
2017-01-05	1.46387124399
2017-01-06	0.852903415063
2017-01-07	0.795286332141
2017-01-08	0.737657441843
2017-01-09	0.143919338724
2017-01-10	0.625193009729
2017-01-11	0.959156614115
2017-01-12	0.85009307751
2017-01-13	1.70901257485
2017-01-14	1.95474334365
2017-01-15	1.97657811792
2017-01-16	2.28111539485
2017-01-17	1.55176943079
2017-01-18	0.122521850812
2017-01-19	0.565805785624
2017-01-20	0.107706661773
2017-01-21	0.0163491834779
2017-01-22	-0.104591444795
2017-01-23	-0.290740557204
2017-01-24	0.0816696438085
2017-01-25	1.09033364091
2017-01-26	-0.373614828082
2017-01-27	-2.55253918174
2017-01-28	-2.73208442671
2017-01-29	-0.540724984999
2017-01-30	0.0111903778576
2017-01-31	0.139663039016
2017-02-01	1.00122569228
2017-02-02	1.39200117744
2017-02-03	1.11548732731
2017-02-04	1.54527358048
2017-02-05	1.0269413638
2017-02-06	0.682148899721
2017-02-07	0.352100007911
2017-02-08	-1.09514809656
2017-02-09	-1.09352552768
2017-02-10	-1.31168433221
2017-02-11	-1.99678440378
2017-02-12	-1.87632237239
2017-02-13	-1.60887095394
2017-02-14	-1.81014972823
2017-02-15	-1.47928946265
2017-02-16	-1.40504678939
2017-02-17	-1.26622785206
2017-02-18	-0.595470688065
2017-02-19	-0.294057053084
2017-02-20	-0.86855417081
2017-02-21	-0.892376074876
2017-02-22	-0.981829994426
2017-02-23	0.107109474091
2017-02-24	0.115713470455
2017-02-25	0.265437664821
2017-02-26	0.0280104937967
2017-02-27	0.297287942811
2017-02-28	0.59755040707
2017-03-01	0.446124076748
2017-03-02	-1.87866212218
2017-03-03	-0.253825920433
2017-03-04	-0.182867924967
2017-03-05	-0.336129179698
2017-03-06	-0.878270316895
2017-03-07	-1.29975613327
2017-03-08	-0.547368394332
2017-03-09	-0.230487329213
2017-03-10	-1.24900418445
2017-03-11	-2.43569694346
2017-03-12	-2.50264112104
2017-03-13	-2.77939767805
2017-03-14	-2.20152577828
2017-03-15	-2.48653255001
2017-03-16	-2.30209466076
2017-03-17	-2.30336209785
2017-03-18	-1.59029826273
2017-03-19	-1.11677953022
2017-03-20	-0.415330057295
2017-03-21	-0.859951352833
2017-03-22	-0.737065023561
2017-03-23	-0.255489250444
2017-03-24	0.113463791742
2017-03-25	0.368113348949
2017-03-26	0.820053751166
2017-03-27	1.42574679263
2017-03-28	1.48263725025
2017-03-29	1.03693659147
2017-03-30	-0.30586354008
2017-03-31	-0.601650944575
2017-04-01	-1.44001312721
2017-04-02	-0.359125412306
2017-04-03	-0.333354695796
2017-04-04	-0.0547483773641
2017-04-05	-0.0985709925781
2017-04-06	0.41573260376
2017-04-07	-0.050778229882
2017-04-08	0.589480489884
2017-04-09	-0.313909363101
2017-04-10	-0.185312861623
2017-04-11	-0.0504243853026
2017-04-12	0.437711919254
2017-04-13	-0.187696559983
2017-04-14	0.311415868559
2017-04-15	1.19867912345
2017-04-16	1.22772605446
2017-04-17	0.841345754087
2017-04-18	0.422602238605
2017-04-19	-1.22050748713
2017-04-20	0.302950957612
