Date	Banxico Excess Sentiment
2017-03-28	1.33752241087
2017-03-29	1.54675149124
2017-03-30	1.39029201454
2017-03-31	0.921384244623
2017-04-01	1.06187337587
2017-04-02	1.01324940161
2017-04-03	0.822636060446
2017-04-04	0.0567781887101
2017-04-05	0.0396771477027
2017-04-06	-0.0906477099771
2017-04-07	0.555178754158
2017-04-08	0.344418047359
2017-04-09	0.121337742496
2017-04-10	1.19029070981
2017-04-11	1.64282069589
2017-04-12	1.57629252538
2017-04-13	2.1212710907
2017-04-14	2.05796589348
2017-04-15	2.05287579425
2017-04-16	2.10836171876
2017-04-17	1.88465140575
2017-04-18	1.8542794838
2017-04-19	2.32919840845
2017-04-20	2.16473700008
2017-04-21	2.01622008608
2017-04-22	2.05093853698
2017-04-23	0.998365574058
2017-04-24	-0.180764644043
2017-04-25	-0.281844562165
2017-04-26	-0.51893118404
2017-04-27	-0.437222983991
2017-04-28	-0.566396937371
2017-04-29	-0.653267024603
2017-04-30	-0.737063528337
2017-05-01	0.101668093654
2017-05-02	0.150363031835
2017-05-03	0.683249649065
2017-05-04	0.402715901062
2017-05-05	0.951397213331
2017-05-06	1.15459893829
2017-05-07	1.10212592312
2017-05-08	1.1787498336
2017-05-09	1.20432971172
2017-05-10	2.69566615454
2017-05-11	3.55430169428
2017-05-12	3.526944922
2017-05-13	5.70936387318
2017-05-14	5.78675601775
2017-05-15	4.31904383637
2017-05-16	4.33086673852
2017-05-17	2.83119783116
2017-05-18	1.92393419032
2017-05-19	1.25160740761
2017-05-20	1.17411242286
2017-05-21	1.1370027878
2017-05-22	0.328024592448
2017-05-23	0.302370406462
2017-05-24	0.417896013981
2017-05-25	-0.897300911086
2017-05-26	-1.55335255904
2017-05-27	-1.55065716499
2017-05-28	-1.59813743619
2017-05-29	-2.16926735405
2017-05-30	-0.642143197693
2017-05-31	-1.38204507788
2017-06-01	-0.301400155547
2017-06-02	0.548228213892
2017-06-03	0.486385168635
2017-06-04	0.538424226894
2017-06-05	0.564560297684
2017-06-06	-0.653360320555
2017-06-07	-0.152362077835
2017-06-08	0.255090609412
2017-06-09	0.3457579785
2017-06-10	0.41072563877
2017-06-11	0.411804113986
2017-06-12	1.21961728838
2017-06-13	1.89427578432
2017-06-14	2.54035303808
2017-06-15	1.49378905259
2017-06-16	1.09727242992
2017-06-17	1.06080770671
2017-06-18	1.07818411583
2017-06-19	0.4939527576
2017-06-20	-0.19072431604
2017-06-21	-0.422305520208
2017-06-22	-0.0431534667555
2017-06-23	0.130506134011
2017-06-24	0.129163209133
2017-06-25	0.250773108934
2017-06-26	0.162137667303
2017-06-27	0.625727477407
2017-06-28	0.439435719345
2017-06-29	0.283857225776
2017-06-30	0.178513240496
2017-07-01	0.227327458048
2017-07-02	0.0114309077599
2017-07-03	-0.278924782311
2017-07-04	-0.565610940982
2017-07-05	-0.276237021164
2017-07-06	0.00556546931434
2017-07-07	0.0113833751891
2017-07-08	-0.000154873181894
2017-07-09	-0.0193525620027
2017-07-10	-0.70099205159
2017-07-11	-0.73943590634
2017-07-12	-0.968490644409
2017-07-13	-1.38956602037
2017-07-14	-1.02191653314
2017-07-15	-0.665006167052
2017-07-16	-0.673696106361
2017-07-17	-0.384454814885
2017-07-18	-0.361390888497
2017-07-19	-0.0786180705112
2017-07-20	0.725754988449
2017-07-21	0.93026883044
2017-07-22	1.11642710898
2017-07-23	1.8020493213
2017-07-24	1.34216995672
2017-07-25	1.279450605
2017-07-26	1.39931004727
2017-07-27	1.44384271885
2017-07-28	0.801651966664
2017-07-29	0.818258900922
2017-07-30	0.34140804441
2017-07-31	0.336752015472
2017-08-01	-0.205380521939
2017-08-02	-0.702665823086
2017-08-03	-0.613368375546
2017-08-04	-0.181465604133
2017-08-05	-1.74814685098
2017-08-06	-1.02701548411
2017-08-07	-1.01508178057
2017-08-08	-0.321590429705
2017-08-09	-0.967885847208
2017-08-10	-1.18504050268
2017-08-11	-1.11938236436
2017-08-12	-1.02177204417
2017-08-13	-1.49872318212
2017-08-14	-1.46387261387
2017-08-15	-1.40374771594
2017-08-16	-1.5305980328
2017-08-17	
2017-08-18	
2017-08-19	
2017-08-20	
2017-08-21	
2017-08-22	
2017-08-23	-0.0418667446431
2017-08-24	0.0358867019253
2017-08-25	-0.4013141328
2017-08-26	-0.39643371418
2017-08-27	-0.396356375154
2017-08-28	-0.758640101811
2017-08-29	-0.701476778924
2017-08-30	-0.792699389513
2017-08-31	-1.11115036625
2017-09-01	-0.318095644241
2017-09-02	-0.687996281764
2017-09-03	-0.665641291955
2017-09-04	-0.312626094908
2017-09-05	-0.0402647257057
2017-09-06	0.103511588454
2017-09-07	0.436107336454
2017-09-08	0.0305548840413
2017-09-09	0.667533875135
2017-09-10	0.70513903056
2017-09-11	1.26606445246
2017-09-12	0.811718440956
2017-09-13	1.18720870102
2017-09-14	-0.0982656430691
2017-09-15	-0.11406147313
2017-09-16	0.372741035997
2017-09-17	0.0227135657285
2017-09-18	-0.293362035151
2017-09-19	-0.342701390732
2017-09-20	-1.2948620616
2017-09-21	0.723209768151
2017-09-22	0.785846769796
2017-09-23	1.75250211202
2017-09-24	3.27574875168
2017-09-25	3.29501226602
2017-09-26	2.1812375488
2017-09-27	2.15563232917
2017-09-28	2.09938169935
2017-09-29	1.54517961692
2017-09-30	0.302960171977
2017-10-01	0.215584038519
2017-10-02	-0.501713381623
2017-10-03	-0.630723042336
2017-10-04	1.07089239206
2017-10-05	1.15109062444
2017-10-06	0.608157072934
2017-10-07	0.639565461034
2017-10-08	0.6940829811
2017-10-09	1.78585922047
2017-10-10	1.46779469393
2017-10-11	-0.155820992796
2017-10-12	-0.215526684798
2017-10-13	0.226633362945
2017-10-14	0.0185333118404
2017-10-15	0.0326367159987
2017-10-16	-0.00660886193327
2017-10-17	-0.150821276996
2017-10-18	0.00983709625887
2017-10-19	0.68748275775
2017-10-20	0.728745269558
2017-10-21	1.34413530008
2017-10-22	1.33179219427
2017-10-23	1.33269218468
2017-10-24	0.344953456312
2017-10-25	-0.0840540590668
2017-10-26	0.476137469413
2017-10-27	0.459613032533
2017-10-28	0.558996043699
2017-10-29	0.585444544254
2017-10-30	0.340605028644
2017-10-31	-0.430225096935
2017-11-01	-0.983260857053
2017-11-02	-1.96953083564
2017-11-03	-1.94577781052
2017-11-04	-2.03560581337
2017-11-05	-2.02933127853
2017-11-06	-2.49995990552
2017-11-07	-1.38247182307
2017-11-08	-0.447703815874
2017-11-09	-1.06526491779
2017-11-10	-0.115679200645
2017-11-11	-0.102097412803
2017-11-12	0.422282617232
2017-11-13	-0.251873281274
2017-11-14	-0.236093892719
2017-11-15	-0.255566905495
2017-11-16	0.184178535706
2017-11-17	-0.241612144469
2017-11-18	-0.220261266688
2017-11-19	-1.03613585059
2017-11-20	0.0732769236265
2017-11-21	0.865281892596
2017-11-22	0.803254397878
2017-11-23	0.836225820164
2017-11-24	-0.060683290111
2017-11-25	-0.132106110076
2017-11-26	-0.605243133281
2017-11-27	-0.485782332555
2017-11-28	-0.778070212869
2017-11-29	-0.661190953381
2017-11-30	-0.840404989552
2017-12-01	-0.929107527195
2017-12-02	-0.71022601688
2017-12-03	-0.423974415074
2017-12-04	-0.906261142375
2017-12-05	-1.04571366874
2017-12-06	-0.428375059798
2017-12-07	-0.266513856474
2017-12-08	0.403009043484
2017-12-09	0.517525971208
2017-12-10	0.0161671760183
2017-12-11	0.470321282112
2017-12-12	0.471829302913
2017-12-13	-0.616711263931
2017-12-14	-0.618001385978
2017-12-15	-0.45207379275
2017-12-16	-0.487587930338
2017-12-17	-0.16294746333
2017-12-18	-0.277143131928
2017-12-19	-0.952756895798
2017-12-20	-0.957485831926
2017-12-21	-1.09909874384
2017-12-22	-2.17648052297
2017-12-23	-2.18189511598
2017-12-24	-2.10727275193
2017-12-25	-2.07204848003
2017-12-26	-1.49853613059
2017-12-27	-0.883234039184
2017-12-28	-0.972852606169
2017-12-29	-1.2259635588
2017-12-30	-1.21876091961
2017-12-31	-1.13056879946
2018-01-01	-1.11569799811
2018-01-02	-1.3575447971
2018-01-03	-0.982942111245
2018-01-04	-1.19480624876
2018-01-05	-0.49413159269
2018-01-06	-0.426979604993
2018-01-07	-0.557636855857
2018-01-08	-0.968573166923
2018-01-09	-0.418780147115
2018-01-10	-0.97461871167
2018-01-11	-0.403290979808
2018-01-12	-0.258723615876
2018-01-13	-0.338396642643
2018-01-14	-0.354587750626
2018-01-15	0.18136853668
2018-01-16	1.78364403563
2018-01-17	4.63503900247
2018-01-18	6.25993738629
2018-01-19	6.33844123089
2018-01-20	6.4002393091
2018-01-21	6.44171965861
2018-01-22	6.56492027915
2018-01-23	7.41979534317
2018-01-24	2.1585836739
2018-01-25	2.16883791697
2018-01-26	2.10744940872
2018-01-27	2.03545390316
2018-01-28	1.9779351214
2018-01-29	1.87976989314
2018-01-30	1.87267541029
2018-01-31	
2018-02-01	-1.67663893856
2018-02-02	-1.51309453033
2018-02-03	-1.5276004695
2018-02-04	-1.47255603437
2018-02-05	-1.40873793891
2018-02-06	-1.28165133626
2018-02-07	-0.777332975053
2018-02-08	-1.47082944017
2018-02-09	-0.496364389059
2018-02-10	-0.50843445161
2018-02-11	-0.481523586744
2018-02-12	0.232219842554
2018-02-13	0.124074624097
2018-02-14	0.0535124118046
2018-02-15	1.73383752345
2018-02-16	1.0066709183
2018-02-17	1.0159241279
2018-02-18	1.08987049449
2018-02-19	-0.702507377474
2018-02-20	-0.71357544489
2018-02-21	-0.708054536743
2018-02-22	-0.368806793393
2018-02-23	-0.295673741594
2018-02-24	-0.410940268926
2018-02-25	-0.534969999966
2018-02-26	-0.738370938306
2018-02-27	-0.768844670328
2018-02-28	-0.407983503828
2018-03-01	-0.538400229836
2018-03-02	-0.681073236508
2018-03-03	-0.526822327489
2018-03-04	-0.502789665194
2018-03-05	1.12675026221
2018-03-06	2.17095666938
2018-03-07	3.15527750907
2018-03-08	3.16989213183
2018-03-09	0.315528402033
2018-03-10	-0.152714410448
2018-03-11	-0.234145158653
2018-03-12	-0.695891466443
2018-03-13	-1.70600923308
2018-03-14	-1.24219304538
2018-03-15	-0.844836083607
2018-03-16	-0.455753207453
2018-03-17	-0.241112193322
2018-03-18	-0.129597676507
2018-03-19	0.467119765632
2018-03-20	1.08061434394
2018-03-21	1.22429895748
2018-03-22	
2018-03-23	
2018-03-24	
2018-03-25	
2018-03-26	
2018-03-27	
2018-03-28	
2018-03-29	
2018-03-30	
2018-03-31	
2018-04-01	
2018-04-02	
2018-04-03	
2018-04-04	
2018-04-05	
2018-04-06	
2018-04-07	
2018-04-08	
2018-04-09	0.23002182828
2018-04-10	1.33782820915
2018-04-11	1.31207596069
2018-04-12	1.15756869361
2018-04-13	0.912421722325
2018-04-14	0.90053951549
2018-04-15	0.746159130377
2018-04-16	0.965668693863
2018-04-17	0.989932085378
2018-04-18	0.911207221885
2018-04-19	0.831115224271
2018-04-20	1.22429558811
2018-04-21	1.23930221576
2018-04-22	1.31540514482
2018-04-23	0.258828593191
2018-04-24	-0.825374319763
2018-04-25	-0.831300769131
2018-04-26	-1.90059956767
2018-04-27	-3.79091392985
2018-04-28	-3.6511316251
2018-04-29	-3.64960302129
2018-04-30	-5.52133464914
2018-05-01	-5.41719369336
2018-05-02	-5.4434545085
2018-05-03	-5.38537568593
2018-05-04	
2018-05-05	
2018-05-06	
2018-05-07	-0.07923783882
2018-05-08	-0.0412977184411
2018-05-09	0.410128124723
2018-05-10	0.369185949505
2018-05-11	0.395328426055
2018-05-12	0.405949465838
2018-05-13	0.375859300578
2018-05-14	0.746449712503
2018-05-15	0.693752251075
2018-05-16	-1.72359613934
2018-05-17	-1.59155155795
2018-05-18	-1.05198090297
2018-05-19	-1.08434807093
2018-05-20	-1.07452745802
2018-05-21	-1.58289340841
2018-05-22	-1.6148138428
2018-05-23	-1.14117785449
2018-05-24	-0.751034599529
2018-05-25	-1.36253658926
2018-05-26	-1.37382800497
2018-05-27	-1.36737629319
2018-05-28	-1.35719724046
2018-05-29	-1.30124501921
2018-05-30	-1.89641968445
2018-05-31	-2.9798176782
2018-06-01	-3.32787024572
2018-06-02	-3.36601646709
2018-06-03	-3.37298544654
2018-06-04	-3.45894635946
2018-06-05	-3.48495923713
2018-06-06	-2.81691835273
2018-06-07	-0.93767355775
2018-06-08	-0.853446283325
2018-06-09	-0.826741771436
2018-06-10	-0.777078461914
2018-06-11	-0.686527507223
2018-06-12	-0.673637400207
2018-06-13	-0.200244999429
2018-06-14	-0.888934061918
2018-06-15	-1.08394494136
2018-06-16	-1.24221314517
2018-06-17	-0.653151463454
2018-06-18	-0.913779498693
2018-06-19	-0.828345607214
2018-06-20	-0.949282918232
2018-06-21	-0.373323688358
2018-06-22	0.352870077769
2018-06-23	0.316403937864
2018-06-24	-0.521319847304
2018-06-25	-0.215347813934
2018-06-26	-0.4723399311
2018-06-27	-0.482805970167
2018-06-28	-0.611816869155
2018-06-29	-0.563980817809
2018-06-30	-0.907111213185
2018-07-01	-0.493483598152
2018-07-02	-0.35986219354
2018-07-03	-0.209814801885
2018-07-04	-0.352558855503
2018-07-05	-0.883333861033
2018-07-06	-0.832427886784
2018-07-07	-0.105804844594
2018-07-08	-0.0560892927115
2018-07-09	-0.174704803588
2018-07-10	-0.000174919304516
2018-07-11	0.0722073525273
2018-07-12	0.532906963638
2018-07-13	0.352388257827
2018-07-14	0.434415836653
2018-07-15	0.446137351615
2018-07-16	1.2045606049
2018-07-17	2.08681986372
2018-07-18	2.02129524155
2018-07-19	1.0800824736
2018-07-20	0.517235189874
2018-07-21	0.655768997867
2018-07-22	0.708766174866
2018-07-23	-0.484360697915
2018-07-24	-1.19097512654
2018-07-25	-1.23350004304
2018-07-26	-1.38182802056
2018-07-27	-1.44711091298
2018-07-28	-2.47948647239
2018-07-29	-2.68377870136
2018-07-30	-1.14986057222
2018-07-31	-0.655440936549
2018-08-01	-0.733272446942
2018-08-02	-0.0901803363456
2018-08-03	0.869731680126
2018-08-04	1.9462870727
2018-08-05	2.09250068874
2018-08-06	2.92066814926
2018-08-07	2.93986941798
2018-08-08	3.8329594433
2018-08-09	3.43134227607
2018-08-10	3.8365748219
2018-08-11	2.81174130299
2018-08-12	2.87758057457
2018-08-13	0.752830088802
2018-08-14	-0.518184128734
2018-08-15	-0.416259402418
2018-08-16	-0.806573021864
2018-08-17	0.462561540093
2018-08-18	0.417917301343
2018-08-19	0.753538283643
2018-08-20	0.223785032654
2018-08-21	0.761513738871
2018-08-22	0.654544526821
2018-08-23	0.995471361789
2018-08-24	0.201607594495
2018-08-25	0.118455622852
2018-08-26	-1.47674660997
2018-08-27	
2018-08-28	-0.149672634287
2018-08-29	0.16811665992
2018-08-30	0.174512312579
2018-08-31	0.242855926162
2018-09-01	0.294298501913
2018-09-02	-0.605400160327
2018-09-03	-0.478531269165
2018-09-04	-0.611759074713
2018-09-05	-1.37523741796
2018-09-06	-1.27160097506
2018-09-07	-1.28237978633
2018-09-08	-1.23536420533
2018-09-09	-0.186993521815
2018-09-10	
2018-09-11	
2018-09-12	-1.90480182833
2018-09-13	-2.0462418867
2018-09-14	-2.13383778695
2018-09-15	-2.20380446942
2018-09-16	-2.27224872822
2018-09-17	-0.688772292508
2018-09-18	-0.715279437243
2018-09-19	0.994622038533
2018-09-20	0.968764637556
2018-09-21	0.478931542416
2018-09-22	0.457125786912
2018-09-23	0.461531568038
2018-09-24	0.282375580167
2018-09-25	0.269878576825
2018-09-26	-0.60890423079
2018-09-27	0.41875755571
2018-09-28	1.14065796712
2018-09-29	0.944086566558
2018-09-30	0.916010257654
2018-10-01	0.882818077013
2018-10-02	0.505856930946
2018-10-03	0.137409320968
2018-10-04	-0.692998070594
2018-10-05	-0.871059420086
2018-10-06	-1.21254268133
2018-10-07	-1.5038169412
2018-10-08	-1.46070361325
2018-10-09	-1.69063012467
2018-10-10	-2.15230643129
2018-10-11	-1.90502675586
2018-10-12	-3.00065076869
2018-10-13	-3.07259035814
2018-10-14	-3.38349048766
2018-10-15	-1.30284815498
2018-10-16	-1.35853454987
2018-10-17	-0.567123116719
2018-10-18	-1.58435852856
2018-10-19	-1.53665676581
2018-10-20	-0.557388981532
2018-10-21	-0.569020211779
2018-10-22	-0.991723962437
2018-10-23	-0.902646686251
2018-10-24	-0.75467826898
2018-10-25	0.0750686798273
2018-10-26	0.839493362269
2018-10-27	-1.34832246003
2018-10-28	-1.40966045836
2018-10-29	-0.541121640989
2018-10-30	-0.502850020061
2018-10-31	-0.162229480685
2018-11-01	-0.679478521462
2018-11-02	-0.77172828338
2018-11-03	-0.746401368621
2018-11-04	-0.70127249799
2018-11-05	-0.913514163439
2018-11-06	-1.04776675319
2018-11-07	-1.42202255598
2018-11-08	-0.688874774421
2018-11-09	-0.164195396966
2018-11-10	-0.130934909418
2018-11-11	0.125593286186
2018-11-12	0.079842431852
2018-11-13	0.261849245294
2018-11-14	-0.113982478643
2018-11-15	-0.610431551891
2018-11-16	-1.35817157058
2018-11-17	-1.40560218938
2018-11-18	-1.48034518
2018-11-19	-1.81572584636
2018-11-20	-2.07688380087
2018-11-21	-1.38742640217
2018-11-22	-0.869991192413
2018-11-23	0.0167770798086
2018-11-24	0.106359213575
2018-11-25	0.155659550834
2018-11-26	0.45314702843
2018-11-27	-0.982521201134
2018-11-28	-0.942197585823
2018-11-29	-0.218501091759
2018-11-30	-0.831737839708
2018-12-01	-0.933238820047
2018-12-02	-0.911105485564
2018-12-03	-1.40753367324
2018-12-04	-0.273979887264
2018-12-05	-0.682687213467
2018-12-06	-3.10263916822
2018-12-07	
2018-12-08	
2018-12-09	-2.98139425143
2018-12-10	-2.83248744705
2018-12-11	-2.48726495252
2018-12-12	-2.61740281006
2018-12-13	-3.41924198152
2018-12-14	-2.06646530861
2018-12-15	-1.92130921674
2018-12-16	-1.55745736842
2018-12-17	-1.09950897496
2018-12-18	-0.449760420933
2018-12-19	-0.229443465273
2018-12-20	0.803461511262
2018-12-21	-0.0671647180361
2018-12-22	-0.0937802902802
2018-12-23	-0.154482276059
2018-12-24	-0.266221117173
2018-12-25	-0.561015455726
2018-12-26	-0.935614480383
2018-12-27	-0.678770508588
2018-12-28	0.366212427728
2018-12-29	0.507110691265
2018-12-30	1.00323013204
2018-12-31	1.10946592807
2019-01-01	1.12787729662
2019-01-02	0.807206189429
2019-01-03	0.591866347301
2019-01-04	1.86358066857
2019-01-05	1.82423932828
2019-01-06	1.75050772232
2019-01-07	1.28098872485
2019-01-08	1.33673460968
2019-01-09	0.760333011107
2019-01-10	0.722072750542
2019-01-11	-0.57452852718
2019-01-12	-0.603774016461
2019-01-13	-0.522575437906
2019-01-14	-1.8207931259
2019-01-15	-1.74965178846
2019-01-16	-1.53849574808
2019-01-17	-2.54850654229
2019-01-18	-2.92610451322
2019-01-19	-2.86605166311
2019-01-20	-2.86970083105
2019-01-21	-1.97213855624
2019-01-22	-2.04720591437
2019-01-23	-2.02078633712
2019-01-24	-1.54932805708
2019-01-25	-2.11891529455
2019-01-26	-2.19818172683
2019-01-27	-2.22194558324
2019-01-28	-2.50807647798
2019-01-29	-1.45854365543
2019-01-30	-1.24439862112
2019-01-31	-0.53519583248
2019-02-01	-0.349169226946
2019-02-02	-1.74448518259
2019-02-03	-1.73977383651
2019-02-04	-1.35296679627
2019-02-05	-1.6273073715
2019-02-06	-1.7748092719
2019-02-07	-1.63588027814
2019-02-08	-2.02539022659
2019-02-09	-1.01277644059
2019-02-10	-0.951974256809
2019-02-11	-1.14289726547
2019-02-12	-0.715175488898
2019-02-13	-0.646497221077
2019-02-14	-0.486982872572
2019-02-15	0.267878824943
2019-02-16	0.213400918805
2019-02-17	0.177690154865
2019-02-18	0.843132064402
2019-02-19	
2019-02-20	-1.73117319011
2019-02-21	-1.5860556264
2019-02-22	-1.15389562644
2019-02-23	-1.14832800542
2019-02-24	-1.35456753762
2019-02-25	-1.37152111181
2019-02-26	-1.73855271622
2019-02-27	-0.798128199005
2019-02-28	-1.58812856581
2019-03-01	-2.03274279839
2019-03-02	-2.12625937801
2019-03-03	-2.02967950497
2019-03-04	-2.05009412719
2019-03-05	-1.54598785086
2019-03-06	-4.60261491199
2019-03-07	0.0706546938967
2019-03-08	-1.97275789737
2019-03-09	-1.95484783673
2019-03-10	-1.82132435059
2019-03-11	-1.46440532935
2019-03-12	-1.50771782897
2019-03-13	-0.94560720791
2019-03-14	-1.31236625183
2019-03-15	-0.0335561049469
2019-03-16	0.0428322722697
2019-03-17	-0.0165590811165
2019-03-18	0.841034410896
2019-03-19	0.905693589365
2019-03-20	
2019-03-21	-0.82251146032
2019-03-22	0.726773501534
2019-03-23	0.797563746422
2019-03-24	0.929453382588
2019-03-25	0.157748766306
2019-03-26	-0.16897043934
2019-03-27	-0.219471907847
2019-03-28	0.236731777961
2019-03-29	-0.316492103532
2019-03-30	-0.329087806119
2019-03-31	-0.419033510653
2019-04-01	-0.181763172916
2019-04-02	0.0636663809516
2019-04-03	0.191860178753
2019-04-04	-0.4653202512
2019-04-05	-2.46678268883
2019-04-06	-2.44722391932
2019-04-07	-2.53991453451
2019-04-08	-1.51100954229
2019-04-09	-1.51442019593
2019-04-10	-1.51006078181
2019-04-11	-0.689431672493
2019-04-12	1.22810329239
2019-04-13	1.16614624969
2019-04-14	1.24015698686
2019-04-15	0.94543643875
2019-04-16	0.897957231164
2019-04-17	0.893962288487
2019-04-18	-1.28289134155
2019-04-19	-1.24983966023
2019-04-20	-1.15481936866
2019-04-21	-1.14673962932
2019-04-22	-3.4414570159
2019-04-23	-0.994623419129
2019-04-24	-0.372587177987
2019-04-25	1.17336791689
2019-04-26	1.15885587925
2019-04-27	1.27474515934
2019-04-28	1.24641718612
2019-04-29	1.28758037042
2019-04-30	0.919159562901
2019-05-01	
2019-05-02	-0.724939436882
2019-05-03	-1.42507751254
2019-05-04	-1.56426126569
2019-05-05	-1.36988862621
2019-05-06	-1.20617071361
2019-05-07	-1.07584574827
2019-05-08	-0.494326413042
2019-05-09	-0.56019309677
2019-05-10	0.721330338748
2019-05-11	0.564134562785
2019-05-12	0.380131444334
2019-05-13	-0.870014423034
2019-05-14	-0.552362490738
2019-05-15	-0.258200907714
2019-05-16	-0.341619512006
2019-05-17	-0.732426959279
2019-05-18	-0.665629000397
2019-05-19	-0.669303881702
2019-05-20	0.0265934208583
2019-05-21	-0.0551948937131
2019-05-22	-0.573355089263
2019-05-23	-0.669500254234
2019-05-24	0.565484420597
2019-05-25	0.544611307306
2019-05-26	0.605806956424
2019-05-27	0.981870878446
2019-05-28	0.917149234243
2019-05-29	-0.194091143884
2019-05-30	-0.270102846036
2019-05-31	-0.620040383259
2019-06-01	-1.0582094897
2019-06-02	-1.04742319681
2019-06-03	-0.917726655043
2019-06-04	-0.940139302452
2019-06-05	-0.894836312696
2019-06-06	-0.596446352309
2019-06-07	0.483194912936
2019-06-08	1.141229858
2019-06-09	1.62478896661
2019-06-10	2.26901157648
2019-06-11	2.50835049255
2019-06-12	1.53560221527
2019-06-13	1.60980082218
2019-06-14	0.43229012641
2019-06-15	0.59136055677
2019-06-16	0.609883916953
2019-06-17	-1.0940634161
2019-06-18	-2.26965545739
2019-06-19	2.18653985297
2019-06-20	1.61138563762
2019-06-21	1.62914779207
2019-06-22	1.5485974207
2019-06-23	1.51733062098
2019-06-24	0.987760781232
2019-06-25	0.429796942759
2019-06-26	1.05650040426
2019-06-27	0.570695101922
2019-06-28	-0.345952638609
2019-06-29	-0.358617019596
2019-06-30	-0.336723934921
2019-07-01	-0.307437252771
2019-07-02	-0.0808324508325
2019-07-03	-1.54372221211
2019-07-04	-1.83077088608
2019-07-05	0.168819449627
2019-07-06	0.280819214487
2019-07-07	0.253796075104
2019-07-08	0.14242595857
2019-07-09	0.124221797274
2019-07-10	0.434724787156
2019-07-11	0.418571205506
2019-07-12	0.483234009858
2019-07-13	-0.755502467482
2019-07-14	-0.697469973905
2019-07-15	-0.882235002487
2019-07-16	-1.10508879859
2019-07-17	-1.45513736618
2019-07-18	-2.02856535293
2019-07-19	-3.6053397575
2019-07-20	-2.74178858169
2019-07-21	-2.76075245178
2019-07-22	-2.1364183256
2019-07-23	-1.36238400769
2019-07-24	-0.63326376006
2019-07-25	0.0766362111371
2019-07-26	0.830750383741
2019-07-27	0.922413424917
2019-07-28	0.115682970669
2019-07-29	0.255151392874
2019-07-30	-0.524920660771
2019-07-31	-1.58676940646
2019-08-01	-2.65621229589
2019-08-02	-2.57078794999
2019-08-03	-2.56917690733
2019-08-04	-2.36482275961
2019-08-05	-0.910014908858
2019-08-06	-0.503715438106
2019-08-07	-0.207155247808
2019-08-08	0.994169888623
2019-08-09	1.57421162072
2019-08-10	1.70754879555
2019-08-11	2.93930675147
2019-08-12	2.30042605738
2019-08-13	2.2893439559
2019-08-14	2.76564997203
2019-08-15	1.13315745275
2019-08-16	0.734708860302
2019-08-17	0.219612320492
2019-08-18	-0.458257979762
2019-08-19	0.033156928321
2019-08-20	-0.0453019980207
2019-08-21	-0.761069986663
2019-08-22	-0.380841720076
2019-08-23	-0.0781325085914
2019-08-24	0.0145225493816
2019-08-25	0.926523106895
2019-08-26	-0.0547746472008
2019-08-27	-1.10708431805
2019-08-28	-1.00982864327
