Date	NorgesBank Hawkish	NorgesBank Dovish
2017-11-19	1.11517937741e-18	0.000878220140515
2017-11-20	0.000572573718866	0.00145079385938
2017-11-21	0.00144720928738	0.00232542942789
2017-11-22	0.00144720928738	0.00144720928738
2017-11-23	0.00144720928738	0.00144720928738
2017-11-24	0.00144720928738	0.00144720928738
2017-11-25	0.00144720928738	0.00144720928738
2017-11-26	0.00144720928738	0.00144720928738
2017-11-27	0.00145183614571	0.00145183614571
2017-11-28	0.000577200577201	0.000894660894661
2017-11-29	0.000577200577201	0.00120254266806
2017-11-30	0.00116509005398	0.00120254266806
2017-12-01	0.00116509005398	0.00120254266806
2017-12-02	0.00116509005398	0.00120254266806
2017-12-03	0.00116509005398	0.00120254266806
2017-12-04	0.000587889476778	0.000625342090859
2017-12-05	0.000587889476778	0.000307881773399
2017-12-06	0.000587889476778	4.33680868994e-19
2017-12-07	1.48690583655e-18	4.33680868994e-19
2017-12-08	1.48690583655e-18	4.33680868994e-19
2017-12-09	1.48690583655e-18	4.33680868994e-19
2017-12-10	0.00145032632342	0.00145032632342
2017-12-11	0.00285088654751	0.00201055041306
2017-12-12	0.00285088654751	0.00201055041306
2017-12-13	0.0035360527003	0.00235313348945
2017-12-14	0.00773773337257	0.00314094861551
2017-12-15	0.00803473366957	0.00343794891251
2017-12-16	0.00803473366957	0.00343794891251
2017-12-17	0.00658440734615	0.00198762258908
2017-12-18	0.00518384712206	0.00142739849945
2017-12-19	0.00518384712206	0.00172563888119
2017-12-20	0.00481196417729	0.00169633901282
2017-12-21	0.00061028350502	0.000908523886768
2017-12-22	0.00031328320802	0.000611523589768
2017-12-23	0.00031328320802	0.000611523589768
2017-12-24	0.00031328320802	0.000611523589768
2017-12-25	0.00031328320802	0.000611523589768
2017-12-26	0.00031328320802	0.00031328320802
2017-12-27	1.9825411154e-18	7.43452918276e-19
2017-12-28	0.000351864883885	7.43452918276e-19
2017-12-29	0.000351864883885	7.43452918276e-19
2017-12-30	0.000351864883885	7.43452918276e-19
2017-12-31	0.000351864883885	7.43452918276e-19
2018-01-01	0.000351864883885	7.43452918276e-19
2018-01-02	0.000351864883885	7.43452918276e-19
2018-01-03	0.000351864883885	7.43452918276e-19
2018-01-04	1.9825411154e-18	7.43452918276e-19
2018-01-05	0.000311235605353	0.000311235605353
2018-01-06	0.000311235605353	0.000311235605353
2018-01-07	0.000311235605353	0.000311235605353
2018-01-08	0.00231390583232	0.00198012746116
2018-01-09	0.00231390583232	0.00198012746116
2018-01-10	0.00231390583232	0.00198012746116
2018-01-11	0.00261339669785	0.00227961832669
2018-01-12	0.0023021610925	0.00196838272134
2018-01-13	0.0023021610925	0.00196838272134
2018-01-14	0.0023021610925	0.00196838272134
2018-01-15	0.000299490865529	0.000299490865529
2018-01-16	0.000299490865529	0.000299490865529
2018-01-17	0.000299490865529	0.000299490865529
2018-01-18	1.48690583655e-18	7.43452918276e-19
2018-01-19	0.00112707805015	7.43452918276e-19
2018-01-20	0.00250070442378	7.43452918276e-19
2018-01-21	0.0031300310443	7.43452918276e-19
2018-01-22	0.0031300310443	7.43452918276e-19
2018-01-23	0.0031300310443	7.43452918276e-19
2018-01-24	0.00398375898966	7.43452918276e-19
2018-01-25	0.00451384115239	7.43452918276e-19
2018-01-26	0.00338676310224	7.43452918276e-19
2018-01-27	0.00201313672861	7.43452918276e-19
2018-01-28	0.0013838101081	7.43452918276e-19
2018-01-29	0.00167836091811	7.43452918276e-19
2018-01-30	0.00195847296293	0.000280112044818
2018-01-31	0.00110474501757	0.000280112044818
2018-02-01	0.000574662854833	0.000280112044818
2018-02-02	0.000574662854833	0.000280112044818
2018-02-03	0.000574662854833	0.000280112044818
2018-02-04	0.000574662854833	0.000280112044818
2018-02-05	0.000280112044818	0.000280112044818
2018-02-06	2.4162219844e-18	7.43452918276e-19
2018-02-07	2.4162219844e-18	7.43452918276e-19
2018-02-08	2.4162219844e-18	7.43452918276e-19
2018-02-09	2.4162219844e-18	7.43452918276e-19
2018-02-10	2.4162219844e-18	7.43452918276e-19
2018-02-11	0.000652315720809	7.43452918276e-19
2018-02-12	0.000652315720809	7.43452918276e-19
2018-02-13	0.000652315720809	7.43452918276e-19
2018-02-14	0.000652315720809	7.43452918276e-19
2018-02-15	0.000652315720809	7.43452918276e-19
2018-02-16	0.000652315720809	7.43452918276e-19
2018-02-17	0.000652315720809	7.43452918276e-19
2018-02-18	2.47817639425e-18	7.43452918276e-19
2018-02-19	2.47817639425e-18	7.43452918276e-19
2018-02-20	2.47817639425e-18	7.43452918276e-19
2018-02-21	2.47817639425e-18	7.43452918276e-19
2018-02-22	2.47817639425e-18	7.43452918276e-19
2018-02-23	2.47817639425e-18	7.43452918276e-19
2018-02-24	2.47817639425e-18	7.43452918276e-19
2018-02-25	2.47817639425e-18	7.43452918276e-19
2018-02-26	0.000303951367781	7.43452918276e-19
2018-02-27	0.000303951367781	7.43452918276e-19
2018-02-28	0.000303951367781	7.43452918276e-19
2018-03-01	0.000303951367781	7.43452918276e-19
2018-03-02	0.000617234575801	7.43452918276e-19
2018-03-03	0.000617234575801	7.43452918276e-19
2018-03-04	0.000617234575801	7.43452918276e-19
2018-03-05	0.000873507297656	0.000560224089636
2018-03-06	0.000873507297656	0.000560224089636
2018-03-07	0.000873507297656	0.000560224089636
2018-03-08	0.000873507297656	0.000560224089636
2018-03-09	0.00167847961102	0.00139891573068
2018-03-10	0.00167847961102	0.00139891573068
2018-03-11	0.00167847961102	0.00139891573068
2018-03-12	0.00138527821832	0.00110571433797
2018-03-13	0.00196247879552	0.00139431462657
2018-03-14	0.00315544032251	0.00199079539006
2018-03-15	0.0098185533289	0.00518908963314
2018-03-16	0.00964637160127	0.0043503979921
2018-03-17	0.00964637160127	0.0043503979921
2018-03-18	0.00964637160127	0.0043503979921
2018-03-19	0.0102280051985	0.00493203158937
2018-03-20	0.00965080462134	0.00464343130077
2018-03-21	0.00932574797198	0.00404695053727
2018-03-22	0.00427785391748	0.000848656294201
2018-03-23	0.00353355574923	0.000848656294201
2018-03-24	0.00353355574923	0.000848656294201
2018-03-25	0.00353355574923	0.000848656294201
2018-03-26	0.00268489945503	2.47817639425e-19
2018-03-27	0.00268489945503	0.000374953130859
2018-03-28	0.00181699457741	0.000374953130859
2018-03-29	0.000201775625504	0.000374953130859
2018-03-30	3.34553813224e-18	0.000374953130859
2018-03-31	3.34553813224e-18	0.000374953130859
2018-04-01	3.34553813224e-18	0.000374953130859
2018-04-02	3.34553813224e-18	0.000374953130859
2018-04-03	3.34553813224e-18	2.47817639425e-19
2018-04-04	3.34553813224e-18	2.47817639425e-19
2018-04-05	0.000374953130859	2.47817639425e-19
2018-04-06	0.00120551791491	0.000830564784053
2018-04-07	0.00120551791491	0.000830564784053
2018-04-08	0.00120551791491	0.000830564784053
2018-04-09	0.00195085952982	0.00157590639896
2018-04-10	0.00219801721642	0.00157590639896
2018-04-11	0.00316326818167	0.00254115736421
2018-04-12	0.00278831505082	0.00254115736421
2018-04-13	0.00237546121079	0.00171059258016
2018-04-14	0.00237546121079	0.00171059258016
2018-04-15	0.00237546121079	0.00171059258016
2018-04-16	0.00163011959588	0.000965250965251
2018-04-17	0.00138296190928	0.000965250965251
2018-04-18	0.000417710944027	4.95635278851e-19
2018-04-19	0.000417710944027	4.95635278851e-19
2018-04-20	0.0002574002574	4.95635278851e-19
2018-04-21	0.0002574002574	0.000655307994758
2018-04-22	0.0002574002574	0.000655307994758
2018-04-23	0.0002574002574	0.000655307994758
2018-04-24	0.0002574002574	0.000655307994758
2018-04-25	0.0002574002574	0.000655307994758
2018-04-26	0.0002574002574	0.000655307994758
2018-04-27	0.00165289256198	0.000655307994758
2018-04-28	0.00165289256198	4.95635278851e-19
2018-04-29	0.00210640730121	4.95635278851e-19
2018-04-30	0.00210640730121	4.95635278851e-19
2018-05-01	0.00210640730121	4.95635278851e-19
2018-05-02	0.00210640730121	4.95635278851e-19
2018-05-03	0.00386464905945	0.000879120879121
2018-05-04	0.00221175649747	0.00112974744554
2018-05-05	0.00221175649747	0.00112974744554
2018-05-06	0.00175824175824	0.00112974744554
2018-05-07	0.00175824175824	0.00112974744554
2018-05-08	0.00198681318681	0.00112974744554
2018-05-09	0.00198681318681	0.00112974744554
2018-05-10	0.000228571428571	0.000250626566416
2018-05-11	0.00138250634664	0.00115393491807
2018-05-12	0.00138250634664	0.00115393491807
2018-05-13	0.00138250634664	0.00115393491807
2018-05-14	0.00159797715035	0.00136940572178
2018-05-15	0.00136940572178	0.00136940572178
2018-05-16	0.00156376918145	0.00136940572178
2018-05-17	0.00156376918145	0.00136940572178
2018-05-18	0.000409834263376	0.000215470803706
2018-05-19	0.000409834263376	0.000215470803706
2018-05-20	0.00137508522863	0.000215470803706
2018-05-21	0.00139535228442	4.64658073922e-19
2018-05-22	0.00139535228442	4.64658073922e-19
2018-05-23	0.0013977617488	4.64658073922e-19
2018-05-24	0.0013977617488	4.64658073922e-19
2018-05-25	0.00164838831521	0.000250626566416
2018-05-26	0.00164838831521	0.000250626566416
2018-05-27	0.000683137349962	0.000250626566416
2018-05-28	0.000447399490462	0.000250626566416
2018-05-29	0.000447399490462	0.000250626566416
2018-05-30	0.00047883286491	0.000250626566416
2018-05-31	0.00047883286491	0.000250626566416
2018-06-01	0.000228206298494	4.64658073922e-19
2018-06-02	0.000228206298494	4.64658073922e-19
2018-06-03	0.000228206298494	4.64658073922e-19
2018-06-04	0.000228206298494	4.64658073922e-19
2018-06-05	0.000228206298494	4.64658073922e-19
2018-06-06	3.12869769774e-18	4.64658073922e-19
2018-06-07	3.12869769774e-18	4.64658073922e-19
2018-06-08	3.12869769774e-18	4.64658073922e-19
2018-06-09	3.12869769774e-18	4.64658073922e-19
2018-06-10	3.12869769774e-18	4.64658073922e-19
2018-06-11	3.12869769774e-18	4.64658073922e-19
2018-06-12	0.00147928994083	4.64658073922e-19
2018-06-13	0.00169443624031	4.64658073922e-19
2018-06-14	0.00169443624031	4.64658073922e-19
2018-06-15	0.00279545468237	0.00110101844206
2018-06-16	0.00279545468237	0.00110101844206
2018-06-17	0.00404493406596	0.00235049782565
2018-06-18	0.00438628924603	0.00252117541568
2018-06-19	0.0029069993052	0.00252117541568
2018-06-20	0.00332489795191	0.00252117541568
2018-06-21	0.00616023055823	0.00404789297293
2018-06-22	0.00579812837233	0.00294687453087
2018-06-23	0.00878468885018	0.00543567492908
2018-06-24	0.00753520946659	0.00418619554549
2018-06-25	0.00719385428652	0.00401551795546
2018-06-26	0.00719385428652	0.00401551795546
2018-06-27	0.00656080934033	0.00401551795546
2018-06-28	0.00372547673401	0.00248880039821
2018-06-29	0.00298656047785	0.00248880039821
2018-06-30	2.9738116731e-18	4.95635278851e-19
2018-07-01	2.9738116731e-18	4.95635278851e-19
2018-07-02	2.9738116731e-18	4.95635278851e-19
2018-07-03	0.000222518914108	4.95635278851e-19
2018-07-04	0.000222518914108	4.95635278851e-19
2018-07-05	0.000222518914108	4.95635278851e-19
2018-07-06	0.000222518914108	4.95635278851e-19
2018-07-07	0.000222518914108	4.95635278851e-19
2018-07-08	0.000222518914108	4.95635278851e-19
2018-07-09	0.000222518914108	4.95635278851e-19
2018-07-10	2.9738116731e-18	4.95635278851e-19
2018-07-11	2.9738116731e-18	4.95635278851e-19
2018-07-12	2.9738116731e-18	4.95635278851e-19
2018-07-13	2.9738116731e-18	4.95635278851e-19
2018-07-14	2.9738116731e-18	4.95635278851e-19
2018-07-15	2.9738116731e-18	4.95635278851e-19
2018-07-16	0.000765306122449	0.000765306122449
2018-07-17	0.000765306122449	0.000765306122449
2018-07-18	0.000765306122449	0.000765306122449
2018-07-19	0.000765306122449	0.000765306122449
2018-07-20	0.000765306122449	0.000765306122449
2018-07-21	0.000765306122449	0.000765306122449
2018-07-22	0.000765306122449	0.000765306122449
2018-07-23	2.9738116731e-18	4.95635278851e-19
2018-07-24	2.9738116731e-18	4.95635278851e-19
2018-07-25	2.9738116731e-18	4.95635278851e-19
2018-07-26	2.9738116731e-18	4.95635278851e-19
2018-07-27	0.000644468313641	0.000644468313641
2018-07-28	0.000644468313641	0.000644468313641
2018-07-29	0.000644468313641	0.000644468313641
2018-07-30	0.000644468313641	0.000644468313641
2018-07-31	0.000644468313641	0.000644468313641
2018-08-01	0.000644468313641	0.000644468313641
2018-08-02	0.000644468313641	0.000644468313641
2018-08-03	2.9738116731e-18	4.95635278851e-19
2018-08-04	2.9738116731e-18	4.95635278851e-19
2018-08-05	2.9738116731e-18	4.95635278851e-19
2018-08-06	2.9738116731e-18	4.95635278851e-19
2018-08-07	2.9738116731e-18	4.95635278851e-19
2018-08-08	0.000204960032794	0.000204960032794
2018-08-09	0.000204960032794	0.000204960032794
2018-08-10	0.00147668534013	0.000204960032794
2018-08-11	0.00147668534013	0.000204960032794
2018-08-12	0.00214895424769	0.000541094486575
2018-08-13	0.00214895424769	0.000541094486575
2018-08-14	0.00214895424769	0.000541094486575
2018-08-15	0.0019439942149	0.000336134453782
2018-08-16	0.00561194788285	0.00207358619123
2018-08-17	0.0056007267772	0.00291392232569
2018-08-18	0.0056007267772	0.00291392232569
2018-08-19	0.00492845786963	0.00257778787191
2018-08-20	0.00492845786963	0.00257778787191
2018-08-21	0.00604452929821	0.00257778787191
2018-08-22	0.00604452929821	0.00257778787191
2018-08-23	0.00293570339095	0.000840336134454
2018-08-24	0.00167519918926	4.95635278851e-19
2018-08-25	0.00167519918926	4.95635278851e-19
2018-08-26	0.00193446805107	0.00025926886181
2018-08-27	0.0031038307484	0.00025926886181
2018-08-28	0.00217722502654	0.00025926886181
