Date	SNB Excess Sentiment
2017-08-23	-2.0562509073
2017-08-24	-1.60264029011
2017-08-25	-1.53030847876
2017-08-26	-1.79661280633
2017-08-27	-1.8260534634
2017-08-28	-1.55043277477
2017-08-29	-1.09838017699
2017-08-30	-0.674261210463
2017-08-31	-0.414161030237
2017-09-01	-0.120917069936
2017-09-02	-0.273935069894
2017-09-03	0.0395256310023
2017-09-04	0.00979277380698
2017-09-05	-0.757566322783
2017-09-06	-0.847968704365
2017-09-07	-1.56597269214
2017-09-08	-1.73579860091
2017-09-09	-0.937247600152
2017-09-10	-1.21855642361
2017-09-11	-1.16812108719
2017-09-12	-1.35321858431
2017-09-13	-1.24211908175
2017-09-14	-1.06735174367
2017-09-15	-1.39129988053
2017-09-16	-1.62742071224
2017-09-17	-1.08881787768
2017-09-18	-0.819765234594
2017-09-19	-0.64873582716
2017-09-20	-0.321355475963
2017-09-21	-0.106016971796
2017-09-22	-0.103052745528
2017-09-23	0.0381206509048
2017-09-24	-0.150309529982
2017-09-25	-0.449075527936
2017-09-26	-0.292970980961
2017-09-27	-0.659899278207
2017-09-28	-0.868921641331
2017-09-29	-0.655680552771
2017-09-30	-0.676915513807
2017-10-01	-0.764291647265
2017-10-02	-0.411339984083
2017-10-03	0.301475926785
2017-10-04	0.445214391026
2017-10-05	0.0775002201334
2017-10-06	0.151780752675
2017-10-07	0.159754355755
2017-10-08	0.214271875821
2017-10-09	-0.474332930594
2017-10-10	-1.2149423823
2017-10-11	-1.83690669632
2017-10-12	-1.70606445811
2017-10-13	-1.70039490363
2017-10-14	-1.698904573
2017-10-15	-1.68480116885
2017-10-16	-1.20492386205
2017-10-17	-0.021479357641
2017-10-18	-0.25539883007
2017-10-19	0.415336226828
2017-10-20	0.548853834141
2017-10-21	-0.0229981270943
2017-10-22	-0.339260283689
2017-10-23	-0.410257313957
2017-10-24	-1.01533370812
2017-10-25	-1.24127534281
2017-10-26	-1.24347482213
2017-10-27	-1.65007235006
2017-10-28	-1.54324229712
2017-10-29	-1.53576860126
2017-10-30	-1.52256279244
2017-10-31	-1.39438157675
2017-11-01	-1.06213606895
2017-11-02	-1.0332706932
2017-11-03	-0.58283312091
2017-11-04	-0.67266112376
2017-11-05	-0.666386588912
2017-11-06	-0.536363453039
2017-11-07	-0.0542468837307
2017-11-08	0.449763079071
2017-11-09	-0.101515296343
2017-11-10	-0.557459060334
2017-11-11	-0.893763259923
2017-11-12	-0.479255560566
2017-11-13	-0.45674303966
2017-11-14	-0.849613889588
2017-11-15	-1.28325699724
2017-11-16	-0.73201655995
2017-11-17	-0.0811703549065
2017-11-18	0.282896682051
2017-11-19	-0.216371816861
2017-11-20	0.0203017302152
2017-11-21	-0.0879297205756
2017-11-22	0.0168934634522
2017-11-23	-0.0289971834038
2017-11-24	-0.0306937132349
2017-11-25	0.136265445496
2017-11-26	-0.697349636815
2017-11-27	-1.41207576375
2017-11-28	-1.00247112245
2017-11-29	-1.16425622806
2017-11-30	-0.88009279155
2017-12-01	-0.894218773798
2017-12-02	-0.778355395223
2017-12-03	0.0497654142051
2017-12-04	0.253951253618
2017-12-05	-0.111141950813
2017-12-06	-0.672140513217
2017-12-07	-1.32291529637
2017-12-08	-0.540601785333
2017-12-09	-0.777979008824
2017-12-10	-0.844796427758
2017-12-11	-0.710557903177
2017-12-12	-0.708722701477
2017-12-13	-0.496578406924
2017-12-14	-0.476848782212
2017-12-15	-0.637898079667
2017-12-16	-0.623619389874
2017-12-17	-0.401478074662
2017-12-18	-0.295381796932
2017-12-19	-0.0314660178555
2017-12-20	0.0433889025851
2017-12-21	0.461661467373
2017-12-22	0.153475921657
2017-12-23	0.416428691807
2017-12-24	0.443345539923
2017-12-25	0.545889408797
2017-12-26	0.347726165375
2017-12-27	0.564856639657
2017-12-28	-0.771403678949
2017-12-29	-0.237457634096
2017-12-30	0.462653659096
2017-12-31	0.550845779245
2018-01-01	0.565716580603
2018-01-02	0.459031615008
2018-01-03	0.292262345626
2018-01-04	0.188298699998
2018-01-05	0.534175482581
2018-01-06	-0.0542149119413
2018-01-07	-0.184872162805
2018-01-08	-0.374432911751
2018-01-09	-0.380216118788
2018-01-10	-0.494186015415
2018-01-11	-0.185738127743
2018-01-12	0.470607666954
2018-01-13	0.266307605882
2018-01-14	-0.27821511956
2018-01-15	-0.970056172455
2018-01-16	-0.996819520461
2018-01-17	-0.780231690447
2018-01-18	-0.851519869948
2018-01-19	-2.28267199158
2018-01-20	-1.95505787135
2018-01-21	-1.65132519071
2018-01-22	-0.884674962595
2018-01-23	-0.0949059066563
2018-01-24	-0.34089483477
2018-01-25	-0.0287935842428
2018-01-26	0.88815965949
2018-01-27	0.679033918448
2018-01-28	0.475355116489
2018-01-29	0.473033132362
2018-01-30	-0.474005250631
2018-01-31	-0.407291793396
2018-02-01	-0.436599490322
2018-02-02	-0.368861789836
2018-02-03	-0.535473643656
2018-02-04	-0.523893209928
2018-02-05	-0.454573011612
2018-02-06	0.553117111907
2018-02-07	0.276406367805
2018-02-08	-0.264085996223
2018-02-09	-0.41623997012
2018-02-10	-0.428310032672
2018-02-11	-0.872280359413
2018-02-12	-0.564019327104
2018-02-13	-1.15943261302
2018-02-14	-0.803616880113
2018-02-15	-0.35724800888
2018-02-16	-0.521599288645
2018-02-17	-0.512346079045
2018-02-18	0.351218700241
2018-02-19	0.395681429193
2018-02-20	0.862347745376
2018-02-21	0.931834970583
2018-02-22	0.872079018966
2018-02-23	1.05542815437
2018-02-24	1.02408972974
2018-02-25	0.673552767307
2018-02-26	0.745100278764
2018-02-27	0.714626546742
2018-02-28	0.619410104044
2018-03-01	0.265164672388
2018-03-02	-0.0331207841577
2018-03-03	0.0782847972854
2018-03-04	0.091614346275
2018-03-05	0.1757579775
2018-03-06	-0.246862989054
2018-03-07	0.00884343475818
2018-03-08	-0.202130599257
2018-03-09	0.0804453887042
2018-03-10	-0.0352221156432
2018-03-11	0.129188412749
2018-03-12	-0.187906925195
2018-03-13	0.0448552519129
2018-03-14	-0.0921972163214
2018-03-15	0.24335120729
2018-03-16	0.154856865534
2018-03-17	0.480422777778
2018-03-18	0.385408278479
2018-03-19	1.19372573911
2018-03-20	1.43489871497
2018-03-21	1.45234924934
2018-03-22	1.39386742437
2018-03-23	1.77302829337
2018-03-24	1.56229188449
2018-03-25	1.38056765856
2018-03-26	0.614500129482
2018-03-27	0.963797029379
2018-03-28	0.981775153956
2018-03-29	0.896988056632
2018-03-30	0.387544115569
2018-03-31	0.341723263956
2018-04-01	0.331397080693
2018-04-02	-0.192690878726
2018-04-03	-0.17385982638
2018-04-04	-0.442373068128
2018-04-05	-0.106159823747
2018-04-06	-0.271208182531
2018-04-07	-0.132450721271
2018-04-08	0.0179509512727
2018-04-09	0.440355849515
2018-04-10	0.106434042025
2018-04-11	0.0306197725647
2018-04-12	-0.06625651508
2018-04-13	0.0920711727451
2018-04-14	-0.294633332098
2018-04-15	-0.534157059371
2018-04-16	-0.683554592354
2018-04-17	-0.802835782965
2018-04-18	-0.888770920629
2018-04-19	-0.978882679574
2018-04-20	-1.10948450897
2018-04-21	-1.10985263356
2018-04-22	-0.937867984314
2018-04-23	-0.866640126205
2018-04-24	-0.869171693106
2018-04-25	-0.718517939212
2018-04-26	-0.659762140995
2018-04-27	-0.447428067989
2018-04-28	-0.238295411917
2018-04-29	0.0609379594285
2018-04-30	0.14037441807
2018-05-01	0.461020435857
2018-05-02	0.614275162996
2018-05-03	0.734971964131
2018-05-04	0.908844578414
2018-05-05	0.821116528445
2018-05-06	0.684234784355
2018-05-07	0.743196485172
2018-05-08	0.549396342657
2018-05-09	0.385639793857
2018-05-10	0.242479067283
2018-05-11	0.0766839190678
2018-05-12	0.106441160701
2018-05-13	0.043785142291
2018-05-14	-0.0918845474046
2018-05-15	-0.247158687176
2018-05-16	-0.397526042668
2018-05-17	-0.461220079293
2018-05-18	-0.527027559622
2018-05-19	-0.322761612858
2018-05-20	-0.505490100587
2018-05-21	-0.421998901464
2018-05-22	-0.591608091501
2018-05-23	-0.530709218576
2018-05-24	-0.489837317215
2018-05-25	-0.686416148955
2018-05-26	-0.837858860549
2018-05-27	-0.67822969228
2018-05-28	-1.12536497342
2018-05-29	-1.03761455427
2018-05-30	-0.732493590301
2018-05-31	-0.688115228291
2018-06-01	-0.989307761745
2018-06-02	-0.567272729313
2018-06-03	-0.578940164831
2018-06-04	-0.329970238237
2018-06-05	-0.0154982819991
2018-06-06	-0.192413611188
2018-06-07	-0.486980428313
2018-06-08	-0.256528701181
2018-06-09	-0.819369730168
2018-06-10	-0.786825349476
2018-06-11	-0.617636075099
2018-06-12	-0.419131237148
2018-06-13	0.0578926487468
2018-06-14	0.385674668935
2018-06-15	0.553772858875
2018-06-16	0.855507418378
2018-06-17	0.769012887561
2018-06-18	0.557669141364
2018-06-19	0.205035330738
2018-06-20	-0.37627959612
2018-06-21	-0.430265273483
2018-06-22	-0.454733359298
2018-06-23	-0.905300522681
2018-06-24	-1.31741290111
2018-06-25	-0.909708141539
2018-06-26	-0.712129287921
2018-06-27	-0.519763633558
2018-06-28	-0.795655933329
2018-06-29	-0.825158084293
2018-06-30	-0.759402290323
2018-07-01	-0.911818321446
2018-07-02	-1.06472443182
2018-07-03	-1.1192583897
2018-07-04	-1.2219106598
2018-07-05	-0.94394649197
2018-07-06	-1.26104295894
2018-07-07	-1.11409129601
2018-07-08	-0.746951932482
2018-07-09	-1.21330565493
2018-07-10	-1.15609698136
2018-07-11	-1.0002479845
2018-07-12	-0.618908208817
2018-07-13	0.420971801461
2018-07-14	1.0430467199
2018-07-15	1.05476823486
2018-07-16	1.81365214291
2018-07-17	1.29253784032
2018-07-18	1.47911078853
2018-07-19	0.806294168811
2018-07-20	0.288349913291
2018-07-21	0.220526921977
2018-07-22	0.273524098976
2018-07-23	-0.204115826861
2018-07-24	0.273493993665
2018-07-25	0.250636696113
2018-07-26	0.808868202305
2018-07-27	1.12400562806
2018-07-28	0.199283652369
2018-07-29	-0.00500857660304
2018-07-30	0.459273820355
2018-07-31	0.613908767051
2018-08-01	-0.301754117839
2018-08-02	-0.783379460816
2018-08-03	-0.966137178672
2018-08-04	-0.48412169113
2018-08-05	0.11696343587
2018-08-06	-0.0834476424013
2018-08-07	-0.496804095344
2018-08-08	0.282073236824
2018-08-09	0.893989067236
2018-08-10	0.865897979395
2018-08-11	0.696278865188
2018-08-12	0.421709383873
2018-08-13	-0.298001475087
2018-08-14	-0.30655661822
2018-08-15	-0.491627358011
2018-08-16	-0.403863566193
2018-08-17	-0.210870812873
2018-08-18	0.279948484009
2018-08-19	0.157996095593
2018-08-20	0.428662507924
2018-08-21	0.907614997002
2018-08-22	1.16171545958
2018-08-23	0.817038366989
2018-08-24	-0.074875457418
2018-08-25	-0.551391496397
2018-08-26	-0.656289682791
2018-08-27	0.194512833908
2018-08-28	0.403213514862
2018-08-29	0.14725223696
2018-08-30	-0.0684554452801
2018-08-31	0.477849614508
2018-09-01	0.529292190259
2018-09-02	0.240914276986
2018-09-03	-0.340666412376
2018-09-04	-0.237459866028
2018-09-05	-0.131545729232
2018-09-06	0.0507330727059
2018-09-07	0.162895915197
2018-09-08	0.209911496201
2018-09-09	0.604751658027
2018-09-10	0.825123481742
2018-09-11	0.815939190453
2018-09-12	0.85415476325
2018-09-13	1.02724872836
2018-09-14	0.525696528172
2018-09-15	0.0445527181336
2018-09-16	-0.00129303782048
2018-09-17	-0.17651536405
2018-09-18	-0.747119385299
2018-09-19	-0.841626840122
2018-09-20	-1.01408173895
2018-09-21	-0.641926582196
2018-09-22	-0.407724217334
2018-09-23	-0.426652907274
2018-09-24	-0.413838432459
2018-09-25	-0.180319247944
2018-09-26	-0.16461753094
2018-09-27	0.0367130787249
2018-09-28	-0.377947981433
2018-09-29	-0.464861453504
2018-09-30	-0.571437908153
2018-10-01	-0.580961010646
2018-10-02	-0.694220894677
2018-10-03	-1.23439637602
2018-10-04	-1.69719226745
2018-10-05	-1.54690658443
2018-10-06	-1.50777396774
2018-10-07	-1.81202915805
2018-10-08	-2.11246817728
2018-10-09	-2.0585316226
2018-10-10	-1.91329954594
2018-10-11	-1.84253021786
2018-10-12	-2.04591103156
2018-10-13	-2.11785062102
2018-10-14	-1.8465302312
2018-10-15	-1.52028833832
2018-10-16	-1.66536334475
2018-10-17	-1.46910975477
2018-10-18	-1.063109485
2018-10-19	-0.827513502997
2018-10-20	-0.712813954476
2018-10-21	-0.579694732641
2018-10-22	-0.689566221483
2018-10-23	-0.0412554043054
2018-10-24	-0.763554647833
2018-10-25	-1.31775259262
2018-10-26	-1.23137896651
2018-10-27	-1.29323992991
2018-10-28	-1.48598093848
2018-10-29	-1.44585750174
2018-10-30	-1.28763520398
2018-10-31	-1.04869737724
2018-11-01	-0.845712059725
2018-11-02	-0.850613129317
2018-11-03	-0.700447653833
2018-11-04	0.401932787845
2018-11-05	0.362071774018
2018-11-06	0.517970424361
2018-11-07	0.345751570971
2018-11-08	-0.268595166348
2018-11-09	-0.547347985702
2018-11-10	-0.514087498154
2018-11-11	-1.27943808154
2018-11-12	-1.21251769965
2018-11-13	-0.924442437781
2018-11-14	-0.652190639596
2018-11-15	-0.107469703267
2018-11-16	0.78806780404
2018-11-17	0.846249588841
2018-11-18	0.604059610295
2018-11-19	0.685443922245
2018-11-20	0.683302791022
2018-11-21	0.795068607751
2018-11-22	0.75766290844
2018-11-23	0.291430998844
2018-11-24	-0.338255765043
2018-11-25	-0.310548431453
2018-11-26	-0.484307316423
2018-11-27	-0.125036613742
2018-11-28	-0.310364146892
2018-11-29	-1.10833178773
2018-11-30	-0.850788099918
2018-12-01	-1.17167703842
2018-12-02	-1.2991657153
2018-12-03	-1.54731643486
2018-12-04	-1.95261506809
2018-12-05	-2.0164979858
2018-12-06	-1.81779452658
2018-12-07	-2.38118514649
2018-12-08	-2.27039450987
2018-12-09	-2.16390616162
2018-12-10	-1.97722604544
2018-12-11	-2.05006163625
2018-12-12	-2.0507715916
2018-12-13	-2.02343743051
2018-12-14	-1.52758306296
2018-12-15	-1.15189969344
2018-12-16	-0.809031213075
2018-12-17	0.404850129874
2018-12-18	0.874921571319
2018-12-19	1.35762483455
2018-12-20	1.0691639566
2018-12-21	1.06900073311
2018-12-22	1.10153495482
2018-12-23	0.536232574818
2018-12-24	-0.454352042896
2018-12-25	-0.602146869598
2018-12-26	-0.890542305582
2018-12-27	-0.494628901704
2018-12-28	-0.725406377154
2018-12-29	-0.953429439512
2018-12-30	-0.574881409442
2018-12-31	-1.14525811785
2019-01-01	-1.52702711617
2019-01-02	-1.35830946133
2019-01-03	-1.3424090594
2019-01-04	-0.801017686889
2019-01-05	-0.844190860822
2019-01-06	-0.488021404674
2019-01-07	-0.0965680266785
2019-01-08	0.397802207027
2019-01-09	0.354812834327
2019-01-10	0.482973044848
2019-01-11	-0.206373014527
2019-01-12	-0.138400342937
2019-01-13	-0.832260135942
2019-01-14	-0.744011969896
2019-01-15	-1.13075437812
2019-01-16	-1.3478618605
2019-01-17	-1.44530534158
2019-01-18	-1.29599728031
2019-01-19	-1.62464617704
2019-01-20	-1.09371511863
2019-01-21	-0.664577428427
2019-01-22	-0.21033757594
2019-01-23	0.028890809312
2019-01-24	-1.12358161003
2019-01-25	-0.934487740995
2019-01-26	-1.01375417327
2019-01-27	-0.695319078795
2019-01-28	-0.759462086111
2019-01-29	-0.587159652404
2019-01-30	-0.766051877662
2019-01-31	-0.392641117984
2019-02-01	-0.310321734828
2019-02-02	-0.71978798792
2019-02-03	-1.3774856522
2019-02-04	-2.53568464608
2019-02-05	-2.64679982776
2019-02-06	-2.82356875358
2019-02-07	-3.01576545471
2019-02-08	-2.06817972174
2019-02-09	-1.88338989669
2019-02-10	-1.30600710874
2019-02-11	-0.238584193125
2019-02-12	-0.63981360637
2019-02-13	0.240321828192
2019-02-14	-0.233479865558
2019-02-15	-0.887742759593
2019-02-16	-0.622442062864
2019-02-17	-0.710073081775
2019-02-18	0.0896663058731
2019-02-19	0.609029327011
2019-02-20	-0.489534822151
2019-02-21	0.0331990292572
2019-02-22	-0.065914445723
2019-02-23	-0.0265502858803
2019-02-24	-0.23278981808
2019-02-25	-1.65972976753
2019-02-26	-1.2760107629
2019-02-27	-0.184542349323
2019-02-28	-0.14290188554
2019-03-01	-0.524144790506
2019-03-02	-1.24614815361
2019-03-03	-1.14956828057
2019-03-04	-1.44200581393
2019-03-05	-1.38307402586
2019-03-06	-1.29447573794
2019-03-07	-1.54025745331
2019-03-08	-1.02304273731
2019-03-09	-0.122685100431
2019-03-10	0.0108383857112
2019-03-11	0.878578532005
2019-03-12	-0.71998996122
2019-03-13	-1.9413367396
2019-03-14	-1.86525406748
2019-03-15	-1.82927387886
2019-03-16	-2.3427716953
2019-03-17	-2.28410553046
2019-03-18	-2.01992892496
2019-03-19	-1.3523797306
2019-03-20	-0.889630776558
2019-03-21	-0.752649012895
2019-03-22	-0.57884207024
2019-03-23	-0.560455832223
2019-03-24	-0.713624506756
2019-03-25	-0.850977886654
2019-03-26	-0.952134685451
2019-03-27	-1.14396432247
2019-03-28	-1.24559308389
2019-03-29	-1.53917201283
2019-03-30	-1.64307299987
2019-03-31	-1.85228807826
2019-04-01	-1.56479602063
2019-04-02	-1.33588521589
2019-04-03	-1.60884909603
2019-04-04	-1.20422989702
2019-04-05	-0.993839047783
2019-04-06	-0.519006296067
2019-04-07	-0.158356482963
2019-04-08	-1.25141142596
2019-04-09	-1.07810525327
2019-04-10	-0.899704333686
2019-04-11	-0.862142990287
2019-04-12	-0.654714033159
2019-04-13	-0.925334280431
2019-04-14	-0.533520701352
2019-04-15	0.428334844353
2019-04-16	0.00353093885698
2019-04-17	0.12003312464
2019-04-18	0.175034370774
2019-04-19	0.262692372147
2019-04-20	0.408538988357
2019-04-21	0.407226291115
2019-04-22	-0.124283808531
2019-04-23	-0.0722029327574
2019-04-24	-0.292063435141
2019-04-25	-0.516825070179
2019-04-26	-0.509624636581
2019-04-27	-1.03330529483
2019-04-28	-1.30808005068
2019-04-29	-1.01909328583
2019-04-30	-0.681367501187
2019-05-01	-0.810593541418
2019-05-02	-1.17734720566
2019-05-03	-1.63426112625
2019-05-04	-1.27874201909
2019-05-05	-1.08436937961
2019-05-06	-0.756280682949
2019-05-07	-0.933925951873
2019-05-08	0.336285671641
2019-05-09	0.821265023605
2019-05-10	0.290921364065
2019-05-11	-0.143794767463
2019-05-12	-0.327797885914
2019-05-13	-0.43143868807
2019-05-14	-0.743686657707
2019-05-15	-1.18358785695
2019-05-16	-1.1802534913
2019-05-17	-0.815242658246
2019-05-18	-0.124206391036
2019-05-19	-0.127881272341
2019-05-20	-0.597862442353
2019-05-21	0.835725769947
2019-05-22	0.619675317269
2019-05-23	-0.740737101836
2019-05-24	-0.362384509541
2019-05-25	-0.383257622832
2019-05-26	-0.322061973715
2019-05-27	0.172252494414
2019-05-28	-1.65711163005
2019-05-29	-1.77231560023
2019-05-30	0.128086141572
2019-05-31	-0.0155675546264
2019-06-01	0.0181413406373
2019-06-02	-0.478783400718
2019-06-03	-0.492674711094
2019-06-04	0.0168371047528
2019-06-05	0.199083445065
2019-06-06	-0.345492119299
2019-06-07	-0.481655416004
2019-06-08	-0.533478952813
2019-06-09	0.113443292615
2019-06-10	0.827961554909
2019-06-11	0.147988080593
2019-06-12	0.105631419255
2019-06-13	0.173722467031
2019-06-14	0.0643522606042
2019-06-15	0.223422690964
2019-06-16	-0.0371903439457
2019-06-17	-0.593713343782
2019-06-18	-0.522711308613
2019-06-19	-0.591561813008
2019-06-20	-0.916524401097
2019-06-21	-0.566682799988
2019-06-22	-0.647233171353
2019-06-23	-0.594974626857
2019-06-24	-0.720262959549
2019-06-25	-0.372966710719
2019-06-26	-0.146724583663
2019-06-27	0.406786541253
2019-06-28	-0.0107103008328
2019-06-29	-0.399766720663
2019-06-30	-0.479672501856
2019-07-01	-0.485068521844
2019-07-02	-0.280154527511
2019-07-03	-0.0410904141636
2019-07-04	0.0330821929068
2019-07-05	0.305199317358
2019-07-06	0.674543292349
2019-07-07	0.647520152966
2019-07-08	0.518988571959
2019-07-09	0.301302262123
2019-07-10	-0.275719061088
2019-07-11	-0.573769899137
2019-07-12	-0.663058581806
2019-07-13	-0.718907916762
2019-07-14	-0.660875423186
2019-07-15	-0.33221380062
2019-07-16	-0.34065701231
2019-07-17	-1.82463574705
2019-07-18	-1.90265252466
2019-07-19	-2.45873982544
2019-07-20	-2.35132798195
2019-07-21	-1.07968999135
2019-07-22	-1.30135479295
2019-07-23	-1.2214669396
2019-07-24	-0.497083500261
2019-07-25	-0.339393361712
2019-07-26	0.124242353431
2019-07-27	-0.142414290891
2019-07-28	-0.797122172091
2019-07-29	-0.729593977606
2019-07-30	-0.899138340333
2019-07-31	-0.619690140197
2019-08-01	-0.868681166694
2019-08-02	-1.07145742554
2019-08-03	-0.897632633695
