Date	PBOC Hawkish	PBOC Dovish
2017-06-29	0.00365331515219	0.000636334712059
2017-06-30	0.00390570596359	0.000932105194164
2017-07-01	0.00390570596359	0.000932105194164
2017-07-02	0.00390570596359	0.000932105194164
2017-07-03	0.00387987649459	0.00125900941123
2017-07-04	0.00832681163783	0.00160407497369
2017-07-05	0.00800793408681	0.00160407497369
2017-07-06	0.00765692364887	0.00158217958574
2017-07-07	0.00711219527895	0.00128640910364
2017-07-08	0.00711219527895	0.00128640910364
2017-07-09	0.00783369600045	0.00128640910364
2017-07-10	0.00811340385496	0.000959504886574
2017-07-11	0.00427302712456	0.000614439324117
2017-07-12	0.00553168036559	0.00124376594463
2017-07-13	0.00461002137942	0.000629326620516
2017-07-14	0.00456630261862	0.000928190936117
2017-07-15	0.00704359411325	0.00340548243075
2017-07-16	0.00632209339175	0.00340548243075
2017-07-17	0.00721608156027	0.00430584257481
2017-07-18	0.00580648546377	0.00457691874721
2017-07-19	0.00485308252798	0.00425284243195
2017-07-20	0.00513994426063	0.00482656589724
2017-07-21	0.00515436315305	0.00484098478965
2017-07-22	0.00267707165842	0.00525944619078
2017-07-23	0.0070630365707	0.00525944619078
2017-07-24	0.00613615979589	0.00435908604672
2017-07-25	0.0061542681232	0.00408800987431
2017-07-26	0.00613996922906	0.00407371098018
2017-07-27	0.00805939541699	0.00349998751489
2017-07-28	0.00803588328982	0.00376624646856
2017-07-29	0.00894580139719	0.00178041168018
2017-07-30	0.00455983648491	0.00178041168018
2017-07-31	0.00427471330822	0.00206901196878
2017-08-01	0.00599356093702	0.00407704409729
2017-08-02	0.0057026095259	0.00378609268618
2017-08-03	0.00521060731962	0.00550037840046
2017-08-04	0.00556001808601	0.00524042716239
2017-08-05	0.00465009997864	0.00433050905502
2017-08-06	0.00593710126564	0.00433050905502
2017-08-07	0.00564850097704	0.00462738886009
2017-08-08	0.00419850456281	0.00401444601729
2017-08-09	0.0044435425437	0.00401444601729
2017-08-10	0.00272925682941	0.0025451982839
2017-08-11	0.00260210775227	0.00248162374533
2017-08-12	0.00260210775227	0.00248162374533
2017-08-13	0.00131510646527	0.00248162374533
2017-08-14	0.00131510646527	0.00189614365165
2017-08-15	0.00186879948917	0.000778986550483
2017-08-16	0.00192076180529	0.00107598684748
2017-08-17	0.00192076180529	0.000830948866596
2017-08-18	0.00204934402558	0.000895239976743
2017-08-19	0.00204934402558	0.000895239976743
2017-08-20	0.00204934402558	0.000895239976743
2017-08-21	0.00234450341165	0.000895239976743
2017-08-22	0.00123277467346	0.000617307792196
2017-08-23	0.00123589442448	0.000620427543215
2017-08-24	0.00123589442448	0.000918667924962
2017-08-25	0.000916306721407	0.000919387717086
2017-08-26	0.00258715049751	0.00259023149319
2017-08-27	0.00258715049751	0.00259023149319
2017-08-28	0.00229199111145	0.00288847187494
2017-08-29	0.00229199111145	0.00288847187494
2017-08-30	0.00199187106343	0.00258835182692
2017-08-31	0.00229453450168	0.00229011144517
2017-09-01	0.00227617065262	0.00227174759611
2017-09-02	0.000605326876513	0.000600903820004
2017-09-03	0.000605326876513	0.00120114391604
2017-09-04	0.000919298619056	0.000902903534295
2017-09-05	0.00117531500411	0.000902903534295
2017-09-06	0.00117531500411	0.000902903534295
2017-09-07	0.00117214243138	0.000902903534295
2017-09-08	0.00223002321081	0.00168867547019
2017-09-09	0.00301928919344	0.00247794145282
2017-09-10	0.00301928919344	0.00303443935563
2017-09-11	0.00375573761897	0.00513527969176
2017-09-12	0.00525616151495	0.00513527969176
2017-09-13	0.00595644162699	0.00548541974779
2017-09-14	0.00680902449418	0.00606145661415
2017-09-15	0.00632133450984	0.00526397265111
2017-09-16	0.0055320685272	0.00447470666847
2017-09-17	0.0055320685272	0.00331796866963
2017-09-18	0.00448164835914	0.0012171283335
2017-09-19	0.00272520807811	0.0012171283335
2017-09-20	0.00233481330849	0.000866988277474
2017-09-21	0.00324035274449	0.00176067510306
2017-09-22	0.00265668301086	0.00175890819166
2017-09-23	0.00265668301086	0.00175890819166
2017-09-24	0.00265668301086	0.00175890819166
2017-09-25	0.00482941522161	0.00366004887607
2017-09-26	0.00482941522161	0.00393061164663
2017-09-27	0.00694083738524	0.0069572460292
2017-09-28	0.00488322421652	0.00548752233725
2017-09-29	0.00459403971681	0.00519833783754
2017-09-30	0.00459403971681	0.00519833783754
2017-10-01	0.00723954236231	0.00519833783754
2017-10-02	0.00781406289881	0.00549499935093
2017-10-03	0.00844477876131	0.00585515244287
2017-10-04	0.00693146157003	0.00282851806031
2017-10-05	0.00693146157003	0.00282851806031
2017-10-06	0.00693146157003	0.00521444111429
2017-10-07	0.00693146157003	0.00521444111429
2017-10-08	0.00428595892453	0.00521444111429
2017-10-09	0.0027217881057	0.0036081798807
2017-10-10	0.00311882147238	0.00297746401819
2017-10-11	0.00221083115761	0.00297746401819
2017-10-12	0.00221083115761	0.00297746401819
2017-10-13	0.00221083115761	0.000885485702601
2017-10-14	0.00437533332211	0.0016069864241
2017-10-15	0.00504918776955	0.0016069864241
2017-10-16	0.00444098367959	0.00101544545989
2017-10-17	0.00369444929854	0.00101544545989
2017-10-18	0.00402513712923	0.00101544545989
2017-10-19	0.00543398469193	0.00214252351004
2017-10-20	0.00744605712653	0.00299833444857
2017-10-21	0.00528155496203	0.00412015169942
2017-10-22	0.00460770051459	0.00412015169942
2017-10-23	0.00430967760415	0.00412015169942
2017-10-24	0.0043317687918	0.00442345773521
2017-10-25	0.00534878985599	0.00469299951419
2017-10-26	0.00393994229329	0.00413394191277
2017-10-27	0.00251818863082	0.00298418623585
2017-10-28	0.00251818863082	0.0011408682635
2017-10-29	0.00251818863082	0.0011408682635
2017-10-30	0.00224133370281	0.0011408682635
2017-10-31	0.00221704552416	0.00195363365628
2017-11-01	0.00086933662928	0.00168409187731
2017-11-02	0.00171631573713	0.00139839779785
2017-11-03	0.00250759409127	0.00222735607362
2017-11-04	0.00250759409127	0.00322635707262
2017-11-05	0.00250759409127	0.00322635707262
2017-11-06	0.00250759409127	0.00322635707262
2017-11-07	0.00222857623413	0.00211028564405
2017-11-08	0.00222857623413	0.00211028564405
2017-11-09	0.00138159712628	0.00182795927477
2017-11-10	0.000680272108844	0.00133913705342
2017-11-11	0.000680272108844	0.000340136054422
2017-11-12	0.00137713622034	0.00103700016592
2017-11-13	0.00137713622034	0.00103700016592
2017-11-14	0.00137713622034	0.00103700016592
2017-11-15	0.00196261631402	0.00103700016592
2017-11-16	0.00196261631402	0.00103700016592
2017-11-17	0.00188895627676	0.00100017014729
2017-11-18	0.00188895627676	0.00279711534046
2017-11-19	0.00185346782663	0.00276162689034
2017-11-20	0.00185346782663	0.00276162689034
2017-11-21	0.00185346782663	0.00276162689034
2017-11-22	0.00126798773296	0.00276162689034
2017-11-23	0.00264161410658	0.00413525326396
2017-11-24	0.00299377480586	0.00447112907541
2017-11-25	0.00299377480586	0.00267418388224
2017-11-26	0.00233239914448	0.00201280822086
2017-11-27	0.00233239914448	0.00201280822086
2017-11-28	0.00233239914448	0.00201280822086
2017-11-29	0.00264028091788	0.00201280822086
2017-11-30	0.00391215718975	0.00416651870791
2017-12-01	0.00361783624614	0.00419178868791
2017-12-02	0.00361783624614	0.00506286882729
2017-12-03	0.00361783624614	0.00506286882729
2017-12-04	0.00655728363004	0.00506286882729
2017-12-05	0.00868947979208	0.00506286882729
2017-12-06	0.0103034429899	0.00506286882729
2017-12-07	0.00765794034435	0.00186698705445
2017-12-08	0.0110271019625	0.00187480413477
2017-12-09	0.0110271019625	0.0010037239954
2017-12-10	0.0110271019625	0.0010037239954
2017-12-11	0.00836776662342	0.00156394808503
2017-12-12	0.0088568024404	0.00156394808503
2017-12-13	0.00796270669841	0.00259169731422
2017-12-14	0.0158408579589	0.0040984775205
2017-12-15	0.0126982454045	0.00372320890994
2017-12-16	0.0126982454045	0.00372320890994
2017-12-17	0.0139910702268	0.00436962132106
2017-12-18	0.0140221937873	0.00536557525819
2017-12-19	0.0114009618083	0.00566381563994
2017-12-20	0.0103732125791	0.00463606641075
2017-12-21	0.00284264560778	0.00314541540582
2017-12-22	0.00230878757392	0.00320555796597
2017-12-23	0.00230878757392	0.00320555796597
2017-12-24	0.00267709231979	0.00255914555485
2017-12-25	0.00236585671444	0.00100296752808
2017-12-26	0.00236585671444	0.000704727146333
2017-12-27	0.00272389466646	0.00106276509836
2017-12-28	0.00308004014504	0.00141891057693
2017-12-29	0.0027228972879	0.00106176771979
2017-12-30	0.0027228972879	0.00334140297815
2017-12-31	0.00106176771979	0.00334140297815
2018-01-01	0.00106176771979	0.00334140297815
2018-01-02	0.00237238370931	0.00399671097291
2018-01-03	0.00486515348614	0.00458894226384
2018-01-04	0.00416142371837	0.00421062740007
2018-01-05	0.00416142371837	0.00421062740007
2018-01-06	0.00416142371837	0.00193099214171
2018-01-07	0.00416142371837	0.00193099214171
2018-01-08	0.00416142371837	0.00193099214171
2018-01-09	0.00420170269677	0.00127568414695
2018-01-10	0.00135089496792	0.000325414904003
2018-01-11	0.00194987669897	3.09772049282e-19
2018-01-12	0.0025213052704	0.000571428571429
2018-01-13	0.0032428059919	0.000571428571429
2018-01-14	0.00522693297603	0.00255555555556
2018-01-15	0.00715743490653	0.00416430716431
2018-01-16	0.00636024979465	0.00416430716431
2018-01-17	0.00694215261688	0.00416430716431
2018-01-18	0.00696026437549	0.00478140065397
2018-01-19	0.00695237482913	0.00477351110762
2018-01-20	0.00623087410763	0.00477351110762
2018-01-21	0.00676405360557	0.00278938412349
2018-01-22	0.00569760697461	0.00118063251474
2018-01-23	0.00514389711857	0.00118063251474
2018-01-24	0.00484657027813	0.00174978447832
2018-01-25	0.00422947678847	0.00113269098865
2018-01-26	0.00428705577581	0.00150082898221
2018-01-27	0.00428705577581	0.00150082898221
2018-01-28	0.00493030555165	0.00150082898221
2018-01-29	0.00465535187214	0.00179537979222
2018-01-30	0.00493546391696	0.00179537979222
2018-01-31	0.0055825649538	0.00122622782865
2018-02-01	0.00648103755039	0.00122622782865
2018-02-02	0.00795635559667	0.00149251427213
2018-02-03	0.00795635559667	0.00149251427213
2018-02-04	0.00544514998812	0.00214186492148
2018-02-05	0.00485604836809	0.00184731411147
2018-02-06	0.00457593632327	0.00184731411147
2018-02-07	0.00364425930464	0.00184731411147
2018-02-08	0.00302589875287	0.00184731411147
2018-02-09	0.00182605564097	0.000948214964951
2018-02-10	0.00182605564097	0.000948214964951
2018-02-11	0.00182902071243	0.000298864315601
2018-02-12	0.00182902071243	0.000298864315601
2018-02-13	0.00182902071243	0.000298864315601
2018-02-14	0.00319935301801	0.000984030468393
2018-02-15	0.0029192409732	0.000984030468393
2018-02-16	0.00337674416722	0.000685166152792
2018-02-17	0.00717613626448	0.000685166152792
2018-02-18	0.00652382054367	0.000685166152792
2018-02-19	0.00652382054367	0.000685166152792
2018-02-20	0.00652382054367	0.000685166152792
2018-02-21	0.00546137001149	9.91270557701e-19
2018-02-22	0.00546137001149	9.91270557701e-19
2018-02-23	0.00536040670274	0.00031328320802
2018-02-24	0.00156101460548	0.00031328320802
2018-02-25	0.00156101460548	0.00031328320802
2018-02-26	0.00156101460548	0.00031328320802
2018-02-27	0.00256234971896	0.00031328320802
2018-02-28	0.00253078737082	0.00031328320802
2018-03-01	0.0030688557055	0.00031328320802
2018-03-02	0.00212900608144	0.00031328320802
2018-03-03	0.00212900608144	0.00031328320802
2018-03-04	0.00212900608144	0.00031328320802
2018-03-05	0.00240911812626	0.00031328320802
2018-03-06	0.00426492586991	0.00031328320802
2018-03-07	0.00806296346019	0.00158651977537
2018-03-08	0.00811037521919	0.00187925982221
2018-03-09	0.0097540391736	0.00352292377662
2018-03-10	0.0097540391736	0.00352292377662
2018-03-11	0.0119406280949	0.00352292377662
2018-03-12	0.011927538747	0.00352292377662
2018-03-13	0.00935899617845	0.00352292377662
2018-03-14	0.00558287954466	0.00254792759101
2018-03-15	0.00526392397124	0.00225518754417
2018-03-16	0.00330697680882	0.000298240381748
2018-03-17	0.00330697680882	0.000298240381748
2018-03-18	0.00512038788753	0.000298240381748
2018-03-19	0.00711644864181	0.000298240381748
2018-03-20	0.00768843355114	0.000298240381748
2018-03-21	0.00843167902254	1.11517937741e-18
2018-03-22	0.013010811358	0.00233309404164
2018-03-23	0.0140196894855	0.00334197216916
2018-03-24	0.0140196894855	0.00334197216916
2018-03-25	0.0103622725619	0.00368455524555
2018-03-26	0.0101288534355	0.0041529393205
2018-03-27	0.0100181744992	0.00471536901678
2018-03-28	0.00916665825095	0.00661506506542
2018-03-29	0.00432100139525	0.0044765992838
2018-03-30	0.00377897667575	0.00393457456431
2018-03-31	0.00377897667575	0.00393457456431
2018-04-01	0.00343639359936	0.00359199148791
2018-04-02	0.00140672927461	0.00457540764526
2018-04-03	0.000656823012893	0.00401297794897
2018-04-04	0.00070735364853	0.00211328190034
2018-04-05	0.00070735364853	0.00191865364032
2018-04-06	0.0002405002405	0.00145180023229
2018-04-07	0.0002405002405	0.00145180023229
2018-04-08	0.0002405002405	0.00145180023229
2018-04-09	0.0002405002405	0.000496894409938
2018-04-10	0.00246491941994	0.000496894409938
2018-04-11	0.00487885933388	0.00146214537519
2018-04-12	0.00580499964413	0.00215675060788
2018-04-13	0.00643156606017	0.00257446155191
2018-04-14	0.00643156606017	0.00257446155191
2018-04-15	0.00679975457269	0.00294265006443
2018-04-16	0.00679975457269	0.00288599338286
2018-04-17	0.00562421309412	0.00309576892303
2018-04-18	0.00544446360334	0.00415526486442
2018-04-19	0.00496266899404	0.00346065963173
2018-04-20	0.0045935028354	0.0033003489451
2018-04-21	0.0045935028354	0.00395565693986
2018-04-22	0.00422531432288	0.00358746842734
2018-04-23	0.00446380704885	0.00314723069897
2018-04-24	0.00544782530068	0.00478554238851
2018-04-25	0.00387444153201	0.00366210237687
2018-04-26	0.00343009583106	0.00366210237687
2018-04-27	0.00411720560908	0.00411308464604
2018-04-28	0.00411720560908	0.00345777665128
2018-04-29	0.00502423508754	0.00436480612974
2018-04-30	0.00557067171792	0.0051497354861
2018-05-01	0.00353777576523	0.00330164825638
2018-05-02	0.00373536996914	0.0032794622405
2018-05-03	0.00439471062848	0.00349924246028
2018-05-04	0.00645771939005	0.00329211306655
2018-05-05	0.00645771939005	0.00436622692262
2018-05-06	0.00598098251056	0.00431978264209
2018-05-07	0.00612219346446	0.00446099359599
2018-05-08	0.0065793363216	0.00491813645314
2018-05-09	0.00608067531874	0.00403901557402
2018-05-10	0.0054213346594	0.00381923535424
2018-05-11	0.00241381586241	0.0033179822214
2018-05-12	0.00406216751076	0.00389222001369
2018-05-13	0.00363187491179	0.00303163481575
2018-05-14	0.00356761781636	0.0023209653092
2018-05-15	0.00311047495921	0.0020767243043
2018-05-16	0.00406514254053	0.0020767243043
2018-05-17	0.00406514254053	0.0020767243043
2018-05-18	0.00431144795925	0.00232302972302
2018-05-19	0.0026630963109	0.000674678074671
2018-05-20	0.0026630963109	0.000674678074671
2018-05-21	0.00227268881508	0.000930682989966
2018-05-22	0.00247389605854	0.00091898838118
2018-05-23	0.00091898838118	0.00131253422927
2018-05-24	0.00111048589171	0.00131253422927
2018-05-25	0.000864180472994	0.00106622881055
2018-05-26	0.000864180472994	0.00106622881055
2018-05-27	0.000864180472994	0.00106622881055
2018-05-28	0.000392704753993	0.000594753091552
2018-05-29	0.000191497510532	0.000393545848091
2018-05-30	0.000191497510532	2.47817639425e-18
2018-05-31	2.69501682875e-18	2.47817639425e-18
2018-06-01	0.000243368216111	0.000243368216111
2018-06-02	0.000735979053549	0.000735979053549
2018-06-03	0.000735979053549	0.000735979053549
2018-06-04	0.000735979053549	0.000735979053549
2018-06-05	0.000957462995964	0.000735979053549
2018-06-06	0.00138970851142	0.000735979053549
2018-06-07	0.00162124358898	0.000967514131114
2018-06-08	0.00451989464392	0.00407563313746
2018-06-09	0.00402728380648	0.00358302230002
2018-06-10	0.00402728380648	0.00358302230002
2018-06-11	0.00402728380648	0.00358302230002
2018-06-12	0.00570774407371	0.00400567656883
2018-06-13	0.00699666895412	0.00422082286831
2018-06-14	0.0105797438327	0.00608732326662
2018-06-15	0.00826348839318	0.00273583604416
2018-06-16	0.00826348839318	0.00273583604416
2018-06-17	0.00867998152105	0.00273583604416
2018-06-18	0.00953336947121	0.00324786881426
2018-06-19	0.0098157852441	0.00348052254021
2018-06-20	0.00872765979442	0.00389842118692
2018-06-21	0.0068759724119	0.0022365907274
2018-06-22	0.00654281941779	0.00272920156484
2018-06-23	0.00952937989564	0.00521800196305
2018-06-24	0.00995075857339	0.00647480967147
2018-06-25	0.0108802990832	0.00819143747637
2018-06-26	0.0099829403877	0.0103246322701
2018-06-27	0.010680862611	0.0114662102166
2018-06-28	0.0103986123063	0.0125005934355
2018-06-29	0.00990600146884	0.0120079825981
2018-06-30	0.020387454459	0.0244301971109
2018-07-01	0.0221588455366	0.0244780208441
2018-07-02	0.0222044885052	0.0236207888405
2018-07-03	0.0300407626966	0.0239475508495
2018-07-04	0.0409546934863	0.0227171456439
2018-07-05	0.0409106824285	0.021947983642
2018-07-06	0.043498674147	0.0222067828138
2018-07-07	0.0307521614005	0.00801726862431
2018-07-08	0.0295573256742	0.0076555886207
2018-07-09	0.0308833283781	0.00718546694427
2018-07-10	0.0224204094923	0.00473055873932
2018-07-11	0.0119473830724	0.00418634105224
2018-07-12	0.0109803647184	0.00393134339033
2018-07-13	0.00839237300001	0.00445318434339
2018-07-14	0.00767087227851	0.00373168362189
2018-07-15	0.00625644512151	0.00278873218389
2018-07-16	0.00514268731555	0.00290783345216
2018-07-17	0.00509721082137	0.00286235695798
2018-07-18	0.00472983366408	0.0034642831217
2018-07-19	0.00651171743943	0.00636084541276
2018-07-20	0.00994814355627	0.0090166314047
2018-07-21	0.0115051696365	0.0105736574849
2018-07-22	0.0149268976091	0.0135676694609
2018-07-23	0.0166073961471	0.0148213981594
2018-07-24	0.0189882097391	0.01682775004
2018-07-25	0.0198158582142	0.0182862634367
2018-07-26	0.0177292284983	0.0153081694909
2018-07-27	0.01579656178	0.0135903255437
2018-07-28	0.0147048684127	0.0120332994635
2018-07-29	0.0116429821097	0.00939912915716
2018-07-30	0.0135681946308	0.00881895051116
2018-07-31	0.011720870256	0.00619771853213
2018-08-01	0.0113934893037	0.00437537420979
2018-08-02	0.0127891557673	0.00426198634749
2018-08-03	0.0162209598457	0.005833779829
2018-08-04	0.0206817355072	0.00864869890008
2018-08-05	0.0266947031843	0.00935099212155
2018-08-06	0.0286469599931	0.00943008355124
2018-08-07	0.0300803462714	0.0102906687492
2018-08-08	0.029815264629	0.0108724136423
2018-08-09	0.0291840067258	0.0119384276446
2018-08-10	0.0244603974669	0.00970782308281
2018-08-11	0.0195342890925	0.00689290401173
2018-08-12	0.0155144209222	0.0115450548349
2018-08-13	0.00825296174029	0.00994066769582
2018-08-14	0.00601093775852	0.00958967991592
2018-08-15	0.00506642607455	0.00894363192934
2018-08-16	0.00470932136962	0.00801220925879
2018-08-17	0.00701837555509	0.00884319447187
2018-08-18	0.00746902900259	0.00884319447187
2018-08-19	0.00683430088454	0.004847121816
2018-08-20	0.00750605760751	0.00511092291066
2018-08-21	0.00939846885262	0.00571739692119
2018-08-22	0.00982374845352	0.0057303461398
2018-08-23	0.00905154768131	0.0053442457537
2018-08-24	0.00824912144766	0.00345348945118
2018-08-25	0.0109967622432	0.00665178369425
2018-08-26	0.0155010018682	0.0108967544575
2018-08-27	0.0189744771391	0.0143621665142
2018-08-28	0.0207211141228	0.0166564778064
2018-08-29	0.0198858099412	0.0164697364432
