Date	RBA Hawkish	RBA Dovish
2017-03-01	0.0152736489316	0.00806326357281
2017-03-02	0.0156513071582	0.00689780216379
2017-03-03	0.0134298700222	0.0023968111199
2017-03-04	0.00744632477161	0.0023968111199
2017-03-05	0.00810812416191	0.00378377367191
2017-03-06	0.0139868719341	0.00524327730281
2017-03-07	0.0246983477125	0.00739381493721
2017-03-08	0.0263665248394	0.00889546024302
2017-03-09	0.0262019791531	0.00949473156971
2017-03-10	0.0246221520168	0.00918313432808
2017-03-11	0.0264536538483	0.00918313432808
2017-03-12	0.0273342649924	0.00779617177607
2017-03-13	0.0239069436507	0.00640232498115
2017-03-14	0.0138188531149	0.00425178734674
2017-03-15	0.0127162240595	0.00370047281905
2017-03-16	0.0146289618594	0.00406825020296
2017-03-17	0.0168529644511	0.00597922880788
2017-03-18	0.0174024150006	0.00756653039518
2017-03-19	0.0206826915125	0.0110339367752
2017-03-20	0.0206096188051	0.0136499396981
2017-03-21	0.0263068081758	0.0189149449631
2017-03-22	0.0240471366221	0.0179393825587
2017-03-23	0.0214016339766	0.0164843561036
2017-03-24	0.02088380623	0.0169426374281
2017-03-25	0.0229671395634	0.0198196215551
2017-03-26	0.0204588030331	0.0193917288529
2017-03-27	0.0171705312027	0.0161034570224
2017-03-28	0.0111916556586	0.0111835173198
2017-03-29	0.0108831089137	0.0123092792382
2017-03-30	0.012233093352	0.0126508603151
2017-03-31	0.0118007665098	0.0125236608239
2017-04-01	0.00890633950827	0.011199092535
2017-04-02	0.0102336380575	0.011278730448
2017-04-03	0.0140347150293	0.0150798074198
2017-04-04	0.0160175865774	0.0197837469064
2017-04-05	0.0192350897949	0.0225321924259
2017-04-06	0.017554417526	0.0218599235183
2017-04-07	0.0184911223964	0.0218682869547
2017-04-08	0.0179640165513	0.0187285695292
2017-04-09	0.0163053966059	0.0169635140793
2017-04-10	0.0141539402213	0.0148120576947
2017-04-11	0.0127395907894	0.0110217058868
2017-04-12	0.0107027251161	0.0080195892483
2017-04-13	0.0124343268477	0.0094625906913
2017-04-14	0.0095714582534	0.00738376903604
2017-04-15	0.00852870538582	0.00738376903604
2017-04-16	0.00660977908681	0.00602967289521
2017-04-17	0.00683492415384	0.00550491170053
2017-04-18	0.0102245510492	0.00982419462311
2017-04-19	0.00995383161225	0.0104633932936
2017-04-20	0.00862807403649	0.00942623600642
2017-04-21	0.00988396100667	0.00987039115441
2017-04-22	0.0106646011316	0.0106510312793
2017-04-23	0.01163177543	0.0124074715603
2017-04-24	0.00975700977567	0.0112826121678
2017-04-25	0.00678940190823	0.00598478804897
2017-04-26	0.00840049220422	0.00752629637204
2017-04-27	0.00826990265889	0.00767096143722
2017-04-28	0.00932281799752	0.007883447364
2017-04-29	0.00940797873842	0.00796860810489
2017-04-30	0.0128228377463	0.00944422987946
2017-05-01	0.0201488450723	0.0131072335425
2017-05-02	0.0224792804862	0.0165296824356
2017-05-03	0.0240990588324	0.0152387312725
2017-05-04	0.0276997732141	0.0152419319076
2017-05-05	0.0289462391664	0.015703561781
2017-05-06	0.0298120400323	0.0148377609151
2017-05-07	0.0288780288789	0.0140270063656
2017-05-08	0.0221268993913	0.0103640027026
2017-05-09	0.0233355719283	0.00830979341298
2017-05-10	0.0191947851788	0.00656932415569
2017-05-11	0.0161828714861	0.00630363273283
2017-05-12	0.012927723273	0.00468760170504
2017-05-13	0.0142573460312	0.0087692343581
2017-05-14	0.0147819626575	0.00770847106973
2017-05-15	0.0161794714068	0.0096808576575
2017-05-16	0.0130258068895	0.00891798416736
2017-05-17	0.0147931117496	0.00947171247995
2017-05-18	0.0175853635799	0.00944485884175
2017-05-19	0.0190309519985	0.010026761664
2017-05-20	0.0159697275087	0.00594512901092
2017-05-21	0.0112078227468	0.00458458479324
2017-05-22	0.0102252085114	0.00360197055782
2017-05-23	0.00869817636688	0.00352511773654
2017-05-24	0.00722361155363	0.00293420535334
2017-05-25	0.00356730442383	0.0033223912077
2017-05-26	0.00242309971655	0.00274048838548
2017-05-27	0.00242309971655	0.00274048838548
2017-05-28	0.0032167505102	0.00353413917913
2017-05-29	0.00297296845997	0.00329035712889
2017-05-30	0.00357446089289	0.00333716378512
2017-05-31	0.00394463102172	0.00370733391396
2017-06-01	0.00536751093066	0.00419628719175
2017-06-02	0.00801276041801	0.00711836511383
2017-06-03	0.00971344069012	0.00881904538594
2017-06-04	0.012545605705	0.0116512104008
2017-06-05	0.0147512092636	0.0126761764151
2017-06-06	0.0181893878515	0.014262746864
2017-06-07	0.0186855619992	0.0164975474968
2017-06-08	0.0175739176956	0.0159817147803
2017-06-09	0.0160118005674	0.0147442729768
2017-06-10	0.0151875444846	0.0130435927047
2017-06-11	0.0122387767465	0.0100948249666
2017-06-12	0.0106191842178	0.00898986931618
2017-06-13	0.00815907370685	0.00836384750372
2017-06-14	0.00763491001839	0.00546613669526
2017-06-15	0.010402492147	0.00699883789835
2017-06-16	0.0122278595384	0.00742020388575
2017-06-17	0.0191792239988	0.00742020388575
2017-06-18	0.0282980942958	0.00919213540717
2017-06-19	0.0285931674838	0.00950237945318
2017-06-20	0.0312463695239	0.00917760073238
2017-06-21	0.0332029616846	0.0104733571302
2017-06-22	0.0319595676276	0.0101536083933
2017-06-23	0.0300368657049	0.00931744755719
2017-06-24	0.0233164967673	0.0104248672693
2017-06-25	0.0135205783999	0.00797588767742
2017-06-26	0.0133044386242	0.00699964296541
2017-06-27	0.0103227822763	0.00550844105667
2017-06-28	0.00868790213378	0.00485043976092
2017-06-29	0.00844331523696	0.00333318343998
2017-06-30	0.0112925708812	0.00442950602699
2017-07-01	0.0112433522274	0.00332208631492
2017-07-02	0.0192690344104	0.00653235918811
2017-07-03	0.0234154713562	0.00914759292463
2017-07-04	0.029906855095	0.0136334452366
2017-07-05	0.0373917808835	0.0178658200047
2017-07-06	0.0373370424137	0.0181620919727
2017-07-07	0.0359837328697	0.0171662604215
2017-07-08	0.0378811968361	0.0171662604215
2017-07-09	0.0392350240326	0.0197279933203
2017-07-10	0.0345875704499	0.0174160656196
2017-07-11	0.0305076776232	0.0140506614869
2017-07-12	0.0242687623534	0.0104391848578
2017-07-13	0.0245563722498	0.010736599637
2017-07-14	0.0235651747715	0.0102628602782
2017-07-15	0.0255640927361	0.0152174432675
2017-07-16	0.0266695112727	0.0173091334326
2017-07-17	0.0302613938856	0.0188065476849
2017-07-18	0.0374449124544	0.0225654706089
2017-07-19	0.0404315244718	0.0234435695046
2017-07-20	0.0414764335916	0.0251134709951
2017-07-21	0.0472164635829	0.0282895597526
2017-07-22	0.0519143902461	0.0320222354506
2017-07-23	0.0539607906508	0.032930469338
2017-07-24	0.0520407455243	0.0319903342479
2017-07-25	0.0458608672781	0.0291352546425
2017-07-26	0.0473634945445	0.0304899194392
2017-07-27	0.0500105970195	0.0312175957262
2017-07-28	0.04594554087	0.0294630826687
2017-07-29	0.0435723760764	0.0271452507331
2017-07-30	0.040870667677	0.0249264008561
2017-07-31	0.0431951169894	0.0263746179669
2017-08-01	0.0448744775781	0.0295138376566
2017-08-02	0.0390036131848	0.0262960934107
2017-08-03	0.0354878933834	0.0244152329584
2017-08-04	0.0355559604158	0.0262517463186
2017-08-05	0.0282766155569	0.0207807921636
2017-08-06	0.028099505288	0.0180887160771
2017-08-07	0.0249497406628	0.0163653938619
2017-08-08	0.0202972019365	0.01455009696
2017-08-09	0.021926563683	0.0164817661006
2017-08-10	0.0206616776256	0.0155432706338
2017-08-11	0.0232269961684	0.0167649327128
2017-08-12	0.0259875206681	0.0158664601162
2017-08-13	0.0223882797807	0.0162427443908
2017-08-14	0.0254909259914	0.0190586248413
2017-08-15	0.0279836302716	0.0176559358474
2017-08-16	0.0276122525417	0.0163415949104
2017-08-17	0.030043922554	0.017962708252
2017-08-18	0.0262059728894	0.0125863641659
2017-08-19	0.0265851658151	0.0165110109477
2017-08-20	0.0238235362863	0.0135903785067
2017-08-21	0.0195547685667	0.0104841773485
2017-08-22	0.0174591939974	0.0105836418318
2017-08-23	0.0168807921585	0.0102928810368
2017-08-24	0.0137140082035	0.00818169173348
2017-08-25	0.0121146301039	0.00818169173348
2017-08-26	0.0106457564546	0.00425704495169
2017-08-27	0.00735411721822	0.00294038925716
2017-08-28	0.00765851959133	0.00264522987109
2017-08-29	0.00609534510443	0.00139981365681
2017-08-30	0.00541576292673	0.00162059162316
2017-08-31	0.00662641667976	0.00222591849968
2017-09-01	0.00899263263862	0.00494988944399
2017-09-02	0.012816294357	0.0065197481567
2017-09-03	0.0182184552214	0.00892070854086
2017-09-04	0.0204634515016	0.0114324824812
2017-09-05	0.0229815828112	0.0139611219261
2017-09-06	0.0275460522772	0.0171083578319
2017-09-07	0.0278328528518	0.017401503552
2017-09-08	0.0272246434663	0.0160380768254
2017-09-09	0.0240979359197	0.0168360160606
2017-09-10	0.0198525130542	0.0144350556764
2017-09-11	0.0175006107548	0.0119232817361
2017-09-12	0.0171365218794	0.00888780877727
2017-09-13	0.0135017346312	0.00561983492106
2017-09-14	0.0145964462021	0.00529739919084
2017-09-15	0.0153667747001	0.00597351485095
2017-09-16	0.014560257002	0.00360571690304
2017-09-17	0.0202387889963	0.00360571690304
2017-09-18	0.0244999789193	0.00627871957605
2017-09-19	0.0278587857725	0.0106852276495
2017-09-20	0.0307563656287	0.0112244889072
2017-09-21	0.0358067629282	0.0150576231166
2017-09-22	0.0401233274871	0.0150452547368
2017-09-23	0.0442763329515	0.0150452547368
2017-09-24	0.0429548474195	0.0160477610025
2017-09-25	0.0400785745813	0.0139179413822
2017-09-26	0.0348524410657	0.00948925603242
2017-09-27	0.0338361221884	0.0100656952923
2017-09-28	0.0276307535864	0.00709371881258
2017-09-29	0.0264205919451	0.0108066619675
2017-09-30	0.0273124168831	0.0165870087883
2017-10-01	0.0257668863902	0.0169072538454
2017-10-02	0.0315611871465	0.021034400463
2017-10-03	0.0387230374375	0.02265598528
2017-10-04	0.0384203739992	0.0223533218417
2017-10-05	0.0431801787508	0.0238515479892
2017-10-06	0.0455295703524	0.0273597651705
2017-10-07	0.0407667776724	0.0243443953082
2017-10-08	0.0424283618463	0.0279477523599
2017-10-09	0.0362359517719	0.0250520455822
2017-10-10	0.0292629114719	0.0247015218384
2017-10-11	0.0276793221177	0.0234791560583
2017-10-12	0.022783982386	0.0228216396426
2017-10-13	0.0161883288407	0.0165156351924
2017-10-14	0.0150665115899	0.0144721589553
2017-10-15	0.0107843823426	0.00954605058094
2017-10-16	0.0118841486423	0.00892118336523
2017-10-17	0.0148419623688	0.00906684861031
2017-10-18	0.016403132209	0.0107600241833
2017-10-19	0.0159467811306	0.0084821198553
2017-10-20	0.0156072956581	0.00697986706756
2017-10-21	0.0148857949366	0.00625836634606
2017-10-22	0.0159593935478	0.00746902009908
2017-10-23	0.0133618592835	0.00631926442217
2017-10-24	0.0103789518921	0.00523858740488
2017-10-25	0.0130019927227	0.00729758710539
2017-10-26	0.0158488171019	0.00871763822723
2017-10-27	0.016788338528	0.0102320374918
2017-10-28	0.0199629417026	0.0126129898727
2017-10-29	0.0203290906425	0.0114023361197
2017-10-30	0.0218015068515	0.0128600620672
2017-10-31	0.0225171195297	0.0133695214242
2017-11-01	0.0178055981991	0.00963099419129
2017-11-02	0.0146781180209	0.00821094306945
2017-11-03	0.0150423572633	0.00802254346132
2017-11-04	0.0118677540887	0.00564159108037
2017-11-05	0.0142988234092	0.00955548540522
2017-11-06	0.0179859763132	0.00990990080473
2017-11-07	0.0213560743524	0.0135557341381
2017-11-08	0.0210573577227	0.0138642554711
2017-11-09	0.0230386738668	0.0138642554711
2017-11-10	0.0234643373623	0.0141622857084
2017-11-11	0.0267110906091	0.0141622857084
2017-11-12	0.0242800212886	0.012338983718
2017-11-13	0.0242397915105	0.0139349650634
2017-11-14	0.0194778867486	0.00945317234632
2017-11-15	0.021192865993	0.0105964918426
2017-11-16	0.0206960774382	0.0129384122173
2017-11-17	0.0218074774122	0.0126069420496
2017-11-18	0.023951559745	0.0135054146462
2017-11-19	0.0251323572673	0.0147217006185
2017-11-20	0.0243167527552	0.0115998647856
2017-11-21	0.0293073204108	0.0151098402043
2017-11-22	0.0291094556031	0.0160947949888
2017-11-23	0.027747088462	0.0140962812075
2017-11-24	0.0251313283547	0.0129644815034
2017-11-25	0.0266668997016	0.0155292123701
2017-11-26	0.0239684870032	0.0141270959679
2017-11-27	0.0199650978294	0.0144180096857
2017-11-28	0.0150865749917	0.0109453825396
2017-11-29	0.014189188245	0.00820398747412
2017-11-30	0.0143842092733	0.00874241509588
2017-12-01	0.0151371060306	0.00814113821866
2017-12-02	0.00995285938292	0.00467793475545
2017-12-03	0.0135139359875	0.00415343510052
2017-12-04	0.0158761827942	0.00563384769204
2017-12-05	0.0222341886831	0.0098853791504
2017-12-06	0.0258196997392	0.0121275316168
2017-12-07	0.0259322307876	0.0115771524894
2017-12-08	0.0232783320188	0.0109166092024
2017-12-09	0.0300303802342	0.0155498138356
2017-12-10	0.027374951845	0.0148947147474
2017-12-11	0.0266764008196	0.013957549758
2017-12-12	0.0236255159442	0.00938855798217
2017-12-13	0.0202135114031	0.0074889885922
2017-12-14	0.0205321713497	0.00794534863042
2017-12-15	0.0219780386779	0.00909421566164
2017-12-16	0.0134838301837	0.00531644302159
2017-12-17	0.0145404027541	0.00588410468211
2017-12-18	0.0157230980545	0.00476365650284
2017-12-19	0.015638961433	0.00744781993857
2017-12-20	0.0145526124671	0.00741852007019
2017-12-21	0.0142823401246	0.00697828923333
2017-12-22	0.0132146240568	0.00656471631976
2017-12-23	0.014096458272	0.00659111854177
2017-12-24	0.0108643962164	0.00529829371954
2017-12-25	0.00744080455753	0.00529829371954
2017-12-26	0.00409842546879	0.00344711653953
2017-12-27	0.00347185905275	0.00313383333151
2017-12-28	0.00278097106906	0.00348997881009
2017-12-29	0.00396722384068	0.00463584513889
2017-12-30	0.00308538962552	0.00375401092372
2017-12-31	0.00308538962552	0.00550685930233
2018-01-01	0.00308538962552	0.00550685930233
2018-01-02	0.00323536536193	0.00500152704398
2018-01-03	0.00608617309078	0.00785233477284
2018-01-04	0.00768679763091	0.00812484971708
2018-01-05	0.00671996596107	0.00590755481686
2018-01-06	0.00765367277713	0.00590755481686
2018-01-07	0.00765367277713	0.00415470643824
2018-01-08	0.00932256463294	0.00582359829405
2018-01-09	0.00901505012476	0.00583366803865
2018-01-10	0.00780251238279	0.00396582230193
2018-01-11	0.00674849555537	0.00448703191757
2018-01-12	0.00610050302502	0.00448703191757
2018-01-13	0.00660979765196	0.00448703191757
2018-01-14	0.0105780516202	0.00547909540963
2018-01-15	0.0108396616949	0.00477545451907
2018-01-16	0.010717924067	0.00443773077709
2018-01-17	0.00995250831344	0.00374572019607
2018-01-18	0.0109053161858	0.00286535935809
2018-01-19	0.0140008360506	0.00314712887063
2018-01-20	0.0125578346076	0.00314712887063
2018-01-21	0.00858958063934	0.00215506537857
2018-01-22	0.00781115244155	0.00176585127968
2018-01-23	0.00755568296727	0.00206409166142
2018-01-24	0.00782113266107	0.00262686819567
2018-01-25	0.00623489327345	0.00200977470601
2018-01-26	0.00285365912298	0.00328080022452
2018-01-27	0.0036989676606	0.00412610876214
2018-01-28	0.0068595239185	0.0053903312653
2018-01-29	0.00688565342584	0.005992497639
2018-01-30	0.00910842144745	0.00653459339171
2018-01-31	0.0123179436073	0.00599142445256
2018-02-01	0.0159462837778	0.00659040618361
2018-02-02	0.0195401741641	0.0065350654802
2018-02-03	0.026302642465	0.00568975694258
2018-02-04	0.0283368914019	0.00767228768618
2018-02-05	0.0308216918249	0.00762116249627
2018-02-06	0.0347146775906	0.00911318787785
2018-02-07	0.0371955868219	0.010441525348
2018-02-08	0.0391845585112	0.011243103841
2018-02-09	0.0415679544369	0.013033156985
2018-02-10	0.0339601775983	0.013033156985
2018-02-11	0.0287653724035	0.00978640373826
2018-02-12	0.0295297595315	0.00924964446024
2018-02-13	0.02827927655	0.00720414467685
2018-02-14	0.0221357073846	0.00556524820048
2018-02-15	0.0225897599734	0.00560478014229
2018-02-16	0.0227059062951	0.00367136881151
2018-02-17	0.0234657847146	0.00443124723096
2018-02-18	0.0248872488226	0.00514197928497
2018-02-19	0.0258711134428	0.00671616267734
2018-02-20	0.024168898668	0.00705862756521
2018-02-21	0.025638904929	0.00767439111201
2018-02-22	0.0217514789909	0.00841116969441
2018-02-23	0.0191041616454	0.00925005600972
2018-02-24	0.0192153633653	0.00936125772964
2018-02-25	0.0215865667668	0.0105468594304
2018-02-26	0.0179990195622	0.00838235726587
2018-02-27	0.0168741717475	0.00808680901651
2018-02-28	0.0155479576095	0.00802368432023
2018-03-01	0.0147131830217	0.00638488190661
2018-03-02	0.0140866166057	0.00575831549057
2018-03-03	0.0156232411212	0.00568980356949
2018-03-04	0.0137786255597	0.00509217111345
2018-03-05	0.0169969341598	0.00621261929272
2018-03-06	0.0180890569902	0.0101645552073
2018-03-07	0.0192972772222	0.0106305056106
2018-03-08	0.0197322525461	0.0127270976975
2018-03-09	0.0183105230756	0.0114402455378
2018-03-10	0.0185320909886	0.0106376773195
2018-03-11	0.0187706279619	0.0100678389945
2018-03-12	0.0158647927306	0.00921441351218
2018-03-13	0.0141678230336	0.00666030095807
2018-03-14	0.0148148079616	0.00683467323118
2018-03-15	0.014098250235	0.00420001280963
2018-03-16	0.0155386522145	0.00486652272304
2018-03-17	0.015025781763	0.00592472378124
2018-03-18	0.0156963356989	0.00519586080748
2018-03-19	0.0186520918886	0.00634326526755
2018-03-20	0.0238051717405	0.00834086606033
2018-03-21	0.0268491804971	0.00923087623964
2018-03-22	0.0291059333445	0.0117434390537
2018-03-23	0.0294961219713	0.012008019013
2018-03-24	0.0273797198549	0.0109498179548
2018-03-25	0.0262354923797	0.0116349841076
2018-03-26	0.0231732189393	0.0110011970755
2018-03-27	0.0183507795755	0.00783442424738
2018-03-28	0.0147122730367	0.00594142214594
2018-03-29	0.0134584367083	0.00518051367208
2018-03-30	0.0102300267002	0.00396985991906
2018-03-31	0.0102300267002	0.00396985991906
2018-04-01	0.014371912255	0.00445565395362
2018-04-02	0.0166976486271	0.005126814061
2018-04-03	0.0264071542127	0.00755720160334
2018-04-04	0.0257604900022	0.00808873271998
2018-04-05	0.0239873805782	0.00633707837977
2018-04-06	0.0256485101463	0.00772135301986
2018-04-07	0.0270354726983	0.00772135301986
2018-04-08	0.0268383803895	0.0107936743035
2018-04-09	0.0259612405622	0.010832557301
2018-04-10	0.0183911734292	0.0105584746151
2018-04-11	0.0208091758472	0.0103195993762
2018-04-12	0.0260351230901	0.0110142046089
2018-04-13	0.0275068256022	0.0117184846889
2018-04-14	0.026654908529	0.0117184846889
2018-04-15	0.0254154620512	0.00784339173043
2018-04-16	0.0263395784654	0.00701306509317
2018-04-17	0.0311582460205	0.00765073918328
2018-04-18	0.0299969047017	0.00874291685026
2018-04-19	0.0255415648655	0.00827048446805
2018-04-20	0.0252401356167	0.00772633129232
2018-04-21	0.0247050901378	0.00838163928707
2018-04-22	0.0221361113903	0.0103250550279
2018-04-23	0.0208341395442	0.0115726402431
2018-04-24	0.0162492006681	0.0100643188301
2018-04-25	0.0142255182972	0.00961614929923
2018-04-26	0.0144428687912	0.00983694433358
2018-04-27	0.016097888628	0.0108899453866
2018-04-28	0.0225184343744	0.0118397738284
2018-04-29	0.0265648425817	0.0127027727497
2018-04-30	0.0300055151137	0.0149811208425
2018-05-01	0.0368122225707	0.0166976072349
2018-05-02	0.0378944841577	0.0171094351546
2018-05-03	0.0398605800773	0.0179851485885
2018-05-04	0.0396348090381	0.017142131956
2018-05-05	0.0332142632918	0.0155369955194
2018-05-06	0.0290397420777	0.0127926849438
2018-05-07	0.0264347604266	0.0104586756637
2018-05-08	0.0163355007611	0.00712267347011
2018-05-09	0.0149774190669	0.00578429196366
2018-05-10	0.0116373023935	0.00499471117408
2018-05-11	0.00991530758413	0.00577898202892
2018-05-12	0.0159592636281	0.0112734875234
2018-05-13	0.020851849846	0.0130477804624
2018-05-14	0.0197168739756	0.01399662029
2018-05-15	0.0230449557299	0.0169615766452
2018-05-16	0.0234222495045	0.0175389504518
2018-05-17	0.0243088078316	0.0182853601268
2018-05-18	0.0222627618492	0.0157467033071
2018-05-19	0.0173662527359	0.0102521978125
2018-05-20	0.0150961254657	0.0109433651704
2018-05-21	0.0151238593316	0.0107353611767
2018-05-22	0.0138722363298	0.00794424787994
2018-05-23	0.0146689658835	0.00716679404126
2018-05-24	0.014180533245	0.00627427885824
2018-05-25	0.0146904286732	0.00702615855749
2018-05-26	0.0140662679802	0.0117357346956
2018-05-27	0.0101478087046	0.010115492004
2018-05-28	0.00782464339186	0.00752237554946
2018-05-29	0.00460532749649	0.00711996106254
2018-05-30	0.00462858819358	0.00711996106254
2018-05-31	0.0057225002501	0.00715406718851
2018-06-01	0.00691030792943	0.00713229213759
2018-06-02	0.0113131300662	0.00340793767432
2018-06-03	0.0161953461106	0.00345927399832
2018-06-04	0.0257500192823	0.00591847364062
2018-06-05	0.033058989382	0.0130059597979
2018-06-06	0.0338388956275	0.0147349418597
2018-06-07	0.0326335611945	0.0150124459454
2018-06-08	0.0321189908608	0.0144918092484
2018-06-09	0.0296665992458	0.015980304333
2018-06-10	0.0272746650285	0.0150699509328
2018-06-11	0.01930489519	0.0130753273648
2018-06-12	0.0132638878967	0.00662182261075
2018-06-13	0.013683439455	0.00618371834584
2018-06-14	0.0156998657714	0.00606130460656
2018-06-15	0.0154003952127	0.00640234587619
2018-06-16	0.0178869959136	0.00888894657708
2018-06-17	0.0183034890415	0.0109714122164
2018-06-18	0.0211625468179	0.0134083551726
2018-06-19	0.022952687987	0.0167062217379
2018-06-20	0.0279633404301	0.0183695536899
2018-06-21	0.0276648690404	0.0195421822619
2018-06-22	0.0280127339189	0.0199768947158
2018-06-23	0.028030017255	0.0189986578926
2018-06-24	0.0280495594545	0.0202701222507
2018-06-25	0.0244371056886	0.0184829335076
2018-06-26	0.022666003	0.0154090863971
2018-06-27	0.0150802765253	0.0124548766482
2018-06-28	0.0143698396788	0.01113022465
2018-06-29	0.0139976620902	0.0119476167651
2018-06-30	0.0114250636988	0.011813539976
2018-07-01	0.0132921022428	0.0109785375944
2018-07-02	0.0167549058978	0.0142070644497
2018-07-03	0.0223659909482	0.0204696688432
2018-07-04	0.0273142311138	0.0204696688432
2018-07-05	0.028181730323	0.0214523532426
2018-07-06	0.0281237658397	0.0204261369682
2018-07-07	0.0271617648777	0.0180211345632
2018-07-08	0.0261865205822	0.0179145681335
2018-07-09	0.0240904412672	0.0151489980569
2018-07-10	0.0191734247076	0.00802839280546
2018-07-11	0.0144463245652	0.00802839280546
2018-07-12	0.0136707371207	0.00729518319592
2018-07-13	0.0139380215113	0.00755963918026
2018-07-14	0.0124950200683	0.00663801417105
2018-07-15	0.0120782692096	0.00423432992507
2018-07-16	0.0147314913817	0.00571826734862
2018-07-17	0.0162347421615	0.00674306751259
2018-07-18	0.0177981948224	0.00854884600376
2018-07-19	0.0175728911674	0.00899353343412
2018-07-20	0.0167479879427	0.00844359795094
2018-07-21	0.0202512966231	0.0083114780372
2018-07-22	0.0194187779869	0.0100248879521
2018-07-23	0.0157155528473	0.00779062232106
2018-07-24	0.0154141568358	0.00863813071355
2018-07-25	0.0161549890373	0.0083776818927
2018-07-26	0.0157300349839	0.00744580006352
2018-07-27	0.0154233035013	0.00716970481804
2018-07-28	0.0119199948208	0.00678044829799
2018-07-29	0.0100055078538	0.0057213933241
2018-07-30	0.0103278747212	0.006588392681
2018-07-31	0.00760429790144	0.00517543185078
2018-08-01	0.00485704515419	0.00410629265664
2018-08-02	0.00495083907994	0.0046783713613
2018-08-03	0.00890836107247	0.00583453844477
2018-08-04	0.0145381992146	0.00935318728361
2018-08-05	0.0187693486613	0.0109289995024
2018-08-06	0.0188194065282	0.0115146765451
2018-08-07	0.0239538625885	0.0147128159101
2018-08-08	0.0288729033756	0.0162862257618
2018-08-09	0.0320076539077	0.0185431798712
2018-08-10	0.0303758912053	0.0184439153239
2018-08-11	0.0264535089539	0.0200476341572
2018-08-12	0.0228235067672	0.0197452381058
2018-08-13	0.0221464643659	0.0186462403918
2018-08-14	0.0185910502515	0.0161778139426
2018-08-15	0.0159313073442	0.0153447586269
2018-08-16	0.0141071229113	0.0131054781267
2018-08-17	0.0163937348854	0.0151950973572
2018-08-18	0.0151369324422	0.010072729685
2018-08-19	0.0166472272818	0.00894708355028
2018-08-20	0.0201991813757	0.0105053821455
2018-08-21	0.0231831131321	0.0109904286463
2018-08-22	0.021484039342	0.0112678145398
2018-08-23	0.0198663467262	0.010775177648
2018-08-24	0.0161132665468	0.00805830142381
2018-08-25	0.0204600544639	0.0128557427884
2018-08-26	0.0201210448353	0.0142211363648
2018-08-27	0.0171687285198	0.0114822002252
2018-08-28	0.0125253385046	0.00980809308239
2018-08-29	0.0178105663682	0.0107378861573
2018-08-30	0.0190047686522	0.0107495702746
2018-08-31	0.0212791621188	0.013020553856
2018-09-01	0.0222378693675	0.0145025473423
2018-09-02	0.0222947677377	0.0128794773409
