Date	Banxico Hawkish	Banxico Dovish
2017-03-11	0.000897538434195	7.43452918276e-19
2017-03-12	0.000897538434195	7.43452918276e-19
2017-03-13	0.000979488569621	7.43452918276e-19
2017-03-14	0.000672268907563	7.43452918276e-19
2017-03-15	0.000672268907563	7.43452918276e-19
2017-03-16	0.000672268907563	7.43452918276e-19
2017-03-17	0.000672268907563	7.43452918276e-19
2017-03-18	0.000672268907563	7.43452918276e-19
2017-03-19	0.000672268907563	7.43452918276e-19
2017-03-20	0.0	7.43452918276e-19
2017-03-21	0.0	7.43452918276e-19
2017-03-22	0.0	7.43452918276e-19
2017-03-23	0.0	7.43452918276e-19
2017-03-24	0.00101078167116	0.000673854447439
2017-03-25	0.00101078167116	0.000673854447439
2017-03-26	0.00101078167116	0.000673854447439
2017-03-27	0.0019937436633	0.00100150844482
2017-03-28	0.00233880922575	0.00134657400727
2017-03-29	0.00319939442369	0.00134657400727
2017-03-30	0.00488006669259	0.00201884291484
2017-03-31	0.00419031230875	0.0013449884674
2017-04-01	0.00419031230875	0.00291484718011
2017-04-02	0.00419031230875	0.00665782908904
2017-04-03	0.00352410673094	0.00664693150597
2017-04-04	0.00347604146548	0.00659886624052
2017-04-05	0.00293720658929	0.00659886624052
2017-04-06	0.00157258994618	0.00845504233928
2017-04-07	0.00125156265886	0.00845504233928
2017-04-08	0.00125156265886	0.00688518362656
2017-04-09	0.00125156265886	0.00314220171764
2017-04-10	0.000934806244541	0.00282544530332
2017-04-11	0.00063780594754	0.00252844500632
2017-04-12	0.000611215011859	0.00252844500632
2017-04-13	0.000295159386068	1.48690583655e-18
2017-04-14	0.00079291946571	1.48690583655e-18
2017-04-15	0.00079291946571	1.48690583655e-18
2017-04-16	0.00079291946571	1.48690583655e-18
2017-04-17	0.00079291946571	1.48690583655e-18
2017-04-18	0.00079291946571	1.48690583655e-18
2017-04-19	0.000497760079642	1.48690583655e-18
2017-04-20	0.00130944839133	1.48690583655e-18
2017-04-21	0.000811688311688	1.48690583655e-18
2017-04-22	0.000811688311688	1.48690583655e-18
2017-04-23	0.00256812859272	1.48690583655e-18
2017-04-24	0.00256812859272	1.48690583655e-18
2017-04-25	0.00256812859272	1.48690583655e-18
2017-04-26	0.00256812859272	0.000280112044818
2017-04-27	0.00175644028103	0.000280112044818
2017-04-28	0.00175644028103	0.000280112044818
2017-04-29	0.00175644028103	0.000280112044818
2017-04-30	0.0	0.000280112044818
2017-05-01	0.000407000407	0.000687112451818
2017-05-02	0.000407000407	0.000687112451818
2017-05-03	0.000407000407	0.000407000407
2017-05-04	0.000960710263036	0.000683855335018
2017-05-05	0.000960710263036	0.000683855335018
2017-05-06	0.000960710263036	0.000683855335018
2017-05-07	0.000960710263036	0.000683855335018
2017-05-08	0.000553709856035	0.000276854928018
2017-05-09	0.000553709856035	0.000276854928018
2017-05-10	0.000553709856035	0.000276854928018
2017-05-11	0.0	1.4249514267e-18
2017-05-12	0.0	1.4249514267e-18
2017-05-13	0.0	1.4249514267e-18
2017-05-14	0.0	1.4249514267e-18
2017-05-15	0.000281769512539	1.4249514267e-18
2017-05-16	0.000281769512539	1.4249514267e-18
2017-05-17	0.000281769512539	1.4249514267e-18
2017-05-18	0.00132642869248	0.000261164794986
2017-05-19	0.0016173801036	0.0005521162061
2017-05-20	0.0016173801036	0.0005521162061
2017-05-21	0.0016173801036	0.0005521162061
2017-05-22	0.00232538294342	0.0005521162061
2017-05-23	0.00232538294342	0.0005521162061
2017-05-24	0.00437456327128	0.000844856252938
2017-05-25	0.00332990409134	0.00155771743198
2017-05-26	0.00333970455993	0.00186826978026
2017-05-27	0.00333970455993	0.00186826978026
2017-05-28	0.00333970455993	0.00186826978026
2017-05-29	0.00234993220757	0.00186826978026
2017-05-30	0.00292022020301	0.00186826978026
2017-05-31	0.00153395005081	0.00190698482126
2017-06-01	0.00238767799617	0.000932958847234
2017-06-02	0.00208692611647	0.000331455087836
2017-06-03	0.00208692611647	0.000331455087836
2017-06-04	0.00208692611647	0.000331455087836
2017-06-05	0.00208692611647	0.000331455087836
2017-06-06	0.00151663812103	0.000331455087836
2017-06-07	0.000853727945361	1.61081465626e-18
2017-06-08	0.000311235605353	1.61081465626e-18
2017-06-09	0.000311235605353	1.61081465626e-18
2017-06-10	0.000311235605353	1.61081465626e-18
2017-06-11	0.000311235605353	1.61081465626e-18
2017-06-12	0.000311235605353	1.61081465626e-18
2017-06-13	0.000311235605353	1.61081465626e-18
2017-06-14	0.000628695922814	1.61081465626e-18
2017-06-15	0.000933223864258	1.61081465626e-18
2017-06-16	0.00163522456626	1.61081465626e-18
2017-06-17	0.00163522456626	1.61081465626e-18
2017-06-18	0.00163522456626	1.61081465626e-18
2017-06-19	0.00358771399027	0.000650829808005
2017-06-20	0.00388595437202	0.000650829808005
2017-06-21	0.00454031135291	0.000650829808005
2017-06-22	0.00575997148308	0.00126263770033
2017-06-23	0.00791511363822	0.00253247897017
2017-06-24	0.00902253335029	0.00363989868224
2017-06-25	0.0105422901892	0.00363989868224
2017-06-26	0.00964800182338	0.00298906887423
2017-06-27	0.00934976144163	0.00298906887423
2017-06-28	0.00837794414329	0.00298906887423
2017-06-29	0.00717885517838	0.00237726098191
2017-06-30	0.00432171232124	0.00110741971207
2017-07-01	0.00321429260917	1.23908819713e-18
2017-07-02	0.00169453577026	1.23908819713e-18
2017-07-03	0.000636334712059	1.23908819713e-18
2017-07-04	0.000636334712059	1.23908819713e-18
2017-07-05	0.000636334712059	1.23908819713e-18
2017-07-06	0.000307219662058	0.00122887864823
2017-07-07	0.000307219662058	0.00122887864823
2017-07-08	0.000307219662058	0.00122887864823
2017-07-09	0.000307219662058	0.00122887864823
2017-07-10	0.000913831733639	0.00122887864823
2017-07-11	0.000913831733639	0.00122887864823
2017-07-12	0.00185782166441	0.00217286857901
2017-07-13	0.00185455337014	0.00185584403412
2017-07-14	0.00305001063254	0.00185584403412
2017-07-15	0.00552730212717	0.00433313552875
2017-07-16	0.00552730212717	0.00433313552875
2017-07-17	0.00492069005559	0.00433313552875
2017-07-18	0.00492069005559	0.00433313552875
2017-07-19	0.00397670012482	0.00338914559798
2017-07-20	0.00367274875704	0.00247729149463
2017-07-21	0.00247729149463	0.00247729149463
2017-07-22	0.0	1.48690583655e-18
2017-07-23	0.0	1.48690583655e-18
2017-07-24	0.000286861732645	1.48690583655e-18
2017-07-25	0.000286861732645	1.48690583655e-18
2017-07-26	0.000577813143759	1.48690583655e-18
2017-07-27	0.000577813143759	1.48690583655e-18
2017-07-28	0.000867584224605	1.48690583655e-18
2017-07-29	0.000867584224605	1.48690583655e-18
2017-07-30	0.000867584224605	1.48690583655e-18
2017-07-31	0.00058072249196	1.48690583655e-18
2017-08-01	0.00058072249196	1.48690583655e-18
2017-08-02	0.000289771080846	1.48690583655e-18
2017-08-03	0.000289771080846	1.48690583655e-18
2017-08-04	0.0	1.48690583655e-18
2017-08-05	0.0	1.48690583655e-18
2017-08-06	0.0	1.48690583655e-18
2017-08-07	0.0	1.48690583655e-18
2017-08-08	0.0	1.48690583655e-18
2017-08-09	0.000490075961774	1.48690583655e-18
2017-08-10	0.000735113942661	0.000490075961774
2017-08-11	0.000735113942661	0.000490075961774
2017-08-12	0.000735113942661	0.000490075961774
2017-08-13	0.000735113942661	0.000490075961774
2017-08-14	0.000735113942661	0.000490075961774
2017-08-15	0.000735113942661	0.000490075961774
2017-08-16	0.000245037980887	0.000490075961774
2017-08-17	0.0	1.48690583655e-18
2017-08-18	0.0	1.48690583655e-18
2017-08-19	0.0	1.48690583655e-18
2017-08-20	0.0	1.48690583655e-18
2017-08-21	0.0	1.48690583655e-18
2017-08-22	0.0	1.48690583655e-18
2017-08-23	0.0	1.48690583655e-18
2017-08-24	0.000596480763495	0.000298240381748
2017-08-25	0.00123853533813	0.000940294956387
2017-08-26	0.00123853533813	0.000940294956387
2017-08-27	0.00123853533813	0.000940294956387
2017-08-28	0.00123853533813	0.000940294956387
2017-08-29	0.00123853533813	0.000940294956387
2017-08-30	0.00123853533813	0.000940294956387
2017-08-31	0.000642054574639	0.000642054574639
2017-09-01	0.0	1.48690583655e-18
2017-09-02	0.0	1.48690583655e-18
2017-09-03	0.0	1.48690583655e-18
2017-09-04	0.0	1.48690583655e-18
2017-09-05	0.000256016385049	0.000256016385049
2017-09-06	0.000256016385049	0.000256016385049
2017-09-07	0.000256016385049	0.000256016385049
2017-09-08	0.000256016385049	0.000256016385049
2017-09-09	0.000256016385049	0.000256016385049
2017-09-10	0.000256016385049	0.000256016385049
2017-09-11	0.000256016385049	0.000256016385049
2017-09-12	0.0	1.48690583655e-18
2017-09-13	0.0	0.000350140056022
2017-09-14	0.00115207373272	0.00150221378874
2017-09-15	0.00115207373272	0.00150221378874
2017-09-16	0.00115207373272	0.00150221378874
2017-09-17	0.00115207373272	0.00150221378874
2017-09-18	0.00115207373272	0.00150221378874
2017-09-19	0.00115207373272	0.00150221378874
2017-09-20	0.00115207373272	0.00115207373272
2017-09-21	0.0	1.48690583655e-18
2017-09-22	0.0	1.48690583655e-18
2017-09-23	0.0	1.48690583655e-18
2017-09-24	0.0	1.48690583655e-18
2017-09-25	0.0	1.48690583655e-18
2017-09-26	0.0	1.48690583655e-18
2017-09-27	0.0	1.48690583655e-18
2017-09-28	0.000574877838459	0.000862316757689
2017-09-29	0.000861739571104	0.000862316757689
2017-09-30	0.000861739571104	0.000862316757689
2017-10-01	0.000861739571104	0.000862316757689
2017-10-02	0.000861739571104	0.000862316757689
2017-10-03	0.000861739571104	0.000862316757689
2017-10-04	0.000861739571104	0.000862316757689
2017-10-05	0.000286861732645	1.48690583655e-18
2017-10-06	0.000298240381748	1.48690583655e-18
2017-10-07	0.000298240381748	1.48690583655e-18
2017-10-08	0.000298240381748	1.48690583655e-18
2017-10-09	0.000298240381748	1.48690583655e-18
2017-10-10	0.000298240381748	0.000256937307297
2017-10-11	0.000298240381748	0.000256937307297
2017-10-12	0.000298240381748	0.000256937307297
2017-10-13	0.0	0.000256937307297
2017-10-14	0.000721500721501	0.000256937307297
2017-10-15	0.000721500721501	0.000256937307297
2017-10-16	0.000721500721501	0.000256937307297
2017-10-17	0.000721500721501	1.48690583655e-18
2017-10-18	0.000721500721501	1.48690583655e-18
2017-10-19	0.000721500721501	1.48690583655e-18
2017-10-20	0.000721500721501	1.48690583655e-18
2017-10-21	0.0	1.48690583655e-18
2017-10-22	0.0	1.48690583655e-18
2017-10-23	0.0	1.48690583655e-18
2017-10-24	0.00030330603579	0.00030330603579
2017-10-25	0.000572847814766	0.000842389593742
2017-10-26	0.000572847814766	0.000842389593742
2017-10-27	0.000572847814766	0.000842389593742
2017-10-28	0.000572847814766	0.000842389593742
2017-10-29	0.000572847814766	0.000842389593742
2017-10-30	0.00086439300427	0.000842389593742
2017-10-31	0.00056108696848	0.00109711927224
2017-11-01	0.000291545189504	0.000558035714286
2017-11-02	0.000291545189504	0.000558035714286
2017-11-03	0.000291545189504	0.000558035714286
2017-11-04	0.000291545189504	0.000558035714286
2017-11-05	0.000291545189504	0.000558035714286
2017-11-06	0.0	0.000558035714286
2017-11-07	0.000280112044818	1.61081465626e-18
2017-11-08	0.000280112044818	1.61081465626e-18
2017-11-09	0.000845882907618	0.0016973125884
2017-11-10	0.000845882907618	0.0016973125884
2017-11-11	0.000845882907618	0.0016973125884
2017-11-12	0.000845882907618	0.0016973125884
2017-11-13	0.00169791358072	0.0016973125884
2017-11-14	0.0014178015359	0.0016973125884
2017-11-15	0.0014178015359	0.0016973125884
2017-11-16	0.000852030673104	1.48690583655e-18
2017-11-17	0.000852030673104	1.48690583655e-18
2017-11-18	0.000852030673104	1.48690583655e-18
2017-11-19	0.000852030673104	1.48690583655e-18
2017-11-20	0.0	1.48690583655e-18
2017-11-21	0.0	1.48690583655e-18
2017-11-22	0.0	1.48690583655e-18
2017-11-23	0.000343406593407	0.000343406593407
2017-11-24	0.000343406593407	0.000343406593407
2017-11-25	0.000343406593407	0.000343406593407
2017-11-26	0.000978327228327	0.000978327228327
2017-11-27	0.00242132867133	0.00242132867133
2017-11-28	0.00242132867133	0.00273878898879
2017-11-29	0.00242132867133	0.00304667076219
2017-11-30	0.00207792207792	0.00270326416878
2017-12-01	0.00241014799154	0.00270326416878
2017-12-02	0.00241014799154	0.00270326416878
2017-12-03	0.00177522735662	0.00206834353386
2017-12-04	0.00062617065201	0.000625342090859
2017-12-05	0.00062617065201	0.000307881773399
2017-12-06	0.00062617065201	1.92058670555e-18
2017-12-07	0.000957625739846	1.92058670555e-18
2017-12-08	0.000625399826225	1.92058670555e-18
2017-12-09	0.000625399826225	1.92058670555e-18
2017-12-10	0.00207572614965	0.00145032632342
2017-12-11	0.00206189345608	0.00145032632342
2017-12-12	0.00206189345608	0.00145032632342
2017-12-13	0.00206189345608	0.00145032632342
2017-12-14	0.00383127870438	0.00223814144947
2017-12-15	0.00442527929838	0.00253514174647
2017-12-16	0.00442527929838	0.00253514174647
2017-12-17	0.00297495297495	0.00108481542305
2017-12-18	0.00269484093014	0.00108481542305
2017-12-19	0.00299308131188	0.0013830558048
2017-12-20	0.0033063645199	0.0013830558048
2017-12-21	0.00190069276215	0.000595240678748
2017-12-22	0.00130669216815	0.000298240381748
2017-12-23	0.00130669216815	0.000298240381748
2017-12-24	0.00130669216815	0.000298240381748
2017-12-25	0.00130669216815	0.000298240381748
2017-12-26	0.00434039680931	0.00541441066222
2017-12-27	0.00474318950533	0.00541441066222
2017-12-28	0.00439988581084	0.00541441066222
2017-12-29	0.00503339863947	0.00541441066222
2017-12-30	0.00503339863947	0.00541441066222
2017-12-31	0.00503339863947	0.00541441066222
2018-01-01	0.00503339863947	0.00541441066222
2018-01-02	0.00170145361657	2.9738116731e-18
2018-01-03	0.000985377712519	2.9738116731e-18
2018-01-04	0.000633512828635	2.9738116731e-18
2018-01-05	0.0	2.9738116731e-18
2018-01-06	0.0	2.9738116731e-18
2018-01-07	0.0	2.9738116731e-18
2018-01-08	0.0	0.000333778371162
2018-01-09	0.000337723741979	0.000333778371162
2018-01-10	0.000665377739358	0.000333778371162
2018-01-11	0.000665377739358	0.000333778371162
2018-01-12	0.000665377739358	0.000333778371162
2018-01-13	0.000665377739358	0.000333778371162
2018-01-14	0.000665377739358	0.000333778371162
2018-01-15	0.000665377739358	2.9738116731e-18
2018-01-16	0.000327653997379	2.9738116731e-18
2018-01-17	0.0	2.9738116731e-18
2018-01-18	0.0	2.9738116731e-18
2018-01-19	0.0	2.9738116731e-18
2018-01-20	0.0	2.9738116731e-18
2018-01-21	0.0	2.9738116731e-18
2018-01-22	0.0	2.9738116731e-18
2018-01-23	0.0	2.9738116731e-18
2018-01-24	0.000284575981787	2.9738116731e-18
2018-01-25	0.000284575981787	2.9738116731e-18
2018-01-26	0.000284575981787	2.9738116731e-18
2018-01-27	0.000284575981787	2.9738116731e-18
2018-01-28	0.000284575981787	2.9738116731e-18
2018-01-29	0.000284575981787	2.9738116731e-18
2018-01-30	0.000284575981787	2.9738116731e-18
2018-01-31	0.0	2.9738116731e-18
2018-02-01	0.0	2.9738116731e-18
2018-02-02	0.00119796346211	2.9738116731e-18
2018-02-03	0.00119796346211	2.9738116731e-18
2018-02-04	0.00119796346211	2.9738116731e-18
2018-02-05	0.00119796346211	2.9738116731e-18
2018-02-06	0.00119796346211	2.9738116731e-18
2018-02-07	0.00147111287484	2.9738116731e-18
2018-02-08	0.0023114490093	2.9738116731e-18
2018-02-09	0.00141234986278	0.000298864315601
2018-02-10	0.00141234986278	0.000298864315601
2018-02-11	0.00141234986278	0.000298864315601
2018-02-12	0.00170750924885	0.000594023701669
2018-02-13	0.00170750924885	0.000594023701669
2018-02-14	0.00143435983612	0.000594023701669
2018-02-15	0.000594023701669	0.000594023701669
2018-02-16	0.000295159386068	0.000295159386068
2018-02-17	0.000295159386068	0.000295159386068
2018-02-18	0.000295159386068	0.000295159386068
2018-02-19	0.00036075036075	3.03576608296e-18
2018-02-20	0.00036075036075	3.03576608296e-18
2018-02-21	0.00036075036075	3.03576608296e-18
2018-02-22	0.0014491857349	3.03576608296e-18
2018-02-23	0.0014491857349	3.03576608296e-18
2018-02-24	0.0014491857349	3.03576608296e-18
2018-02-25	0.0014491857349	3.03576608296e-18
2018-02-26	0.00108843537415	3.03576608296e-18
2018-02-27	0.00108843537415	3.03576608296e-18
2018-02-28	0.00164107422466	3.03576608296e-18
2018-03-01	0.000552638850511	3.03576608296e-18
2018-03-02	0.000552638850511	3.03576608296e-18
2018-03-03	0.000552638850511	3.03576608296e-18
2018-03-04	0.000552638850511	3.03576608296e-18
2018-03-05	0.000552638850511	3.03576608296e-18
2018-03-06	0.000552638850511	3.03576608296e-18
2018-03-07	0.0	3.03576608296e-18
2018-03-08	0.0	3.03576608296e-18
2018-03-09	0.000279563880347	0.000279563880347
2018-03-10	0.00203241225896	0.00115598806965
2018-03-11	0.00203241225896	0.00115598806965
2018-03-12	0.00229943495589	0.00115598806965
2018-03-13	0.00229943495589	0.00115598806965
2018-03-14	0.00229943495589	0.00115598806965
2018-03-15	0.00229943495589	0.00115598806965
2018-03-16	0.00201987107554	0.000876424189308
2018-03-17	0.000267022696929	3.09772049282e-18
2018-03-18	0.000267022696929	3.09772049282e-18
2018-03-19	0.0	3.09772049282e-18
2018-03-20	0.0	3.09772049282e-18
2018-03-21	0.0	3.09772049282e-18
2018-03-22	0.0	3.09772049282e-18
2018-03-23	0.0	3.09772049282e-18
2018-03-24	0.0	3.09772049282e-18
2018-03-25	0.0	3.09772049282e-18
2018-03-26	0.0	3.09772049282e-18
2018-03-27	0.0	3.09772049282e-18
2018-03-28	0.0	3.09772049282e-18
2018-03-29	0.0	3.09772049282e-18
2018-03-30	0.0	3.09772049282e-18
2018-03-31	0.0	3.09772049282e-18
2018-04-01	0.0	3.09772049282e-18
2018-04-02	0.0	3.09772049282e-18
2018-04-03	0.0	3.09772049282e-18
2018-04-04	0.0	3.09772049282e-18
2018-04-05	0.0	3.09772049282e-18
2018-04-06	0.0	3.09772049282e-18
2018-04-07	0.0	3.09772049282e-18
2018-04-08	0.0	3.09772049282e-18
2018-04-09	0.00149068322981	0.000745341614907
2018-04-10	0.00173784091642	0.000745341614907
2018-04-11	0.00173784091642	0.000745341614907
2018-04-12	0.00243244614911	0.000976876692471
2018-04-13	0.00264130162112	0.000976876692471
2018-04-14	0.00264130162112	0.000976876692471
2018-04-15	0.00264130162112	0.000976876692471
2018-04-16	0.00115061839131	0.000231535077564
2018-04-17	0.000903460704706	0.000231535077564
2018-04-18	0.000903460704706	0.000231535077564
2018-04-19	0.00154189257488	3.12869769774e-18
2018-04-20	0.00133303710287	3.12869769774e-18
2018-04-21	0.00133303710287	3.12869769774e-18
2018-04-22	0.00133303710287	3.12869769774e-18
2018-04-23	0.00133303710287	0.000238492725972
2018-04-24	0.00133303710287	0.000238492725972
2018-04-25	0.00133303710287	0.000238492725972
2018-04-26	0.0	0.000238492725972
2018-04-27	0.00330578512397	0.00354427784994
2018-04-28	0.00330578512397	0.00354427784994
2018-04-29	0.00330578512397	0.00354427784994
2018-04-30	0.00330578512397	0.00330578512397
2018-05-01	0.00330578512397	0.00330578512397
2018-05-02	0.00330578512397	0.00330578512397
2018-05-03	0.00330578512397	0.00330578512397
2018-05-04	0.0	2.9738116731e-18
2018-05-05	0.0	2.9738116731e-18
2018-05-06	0.0	2.9738116731e-18
2018-05-07	0.000926140310257	2.9738116731e-18
2018-05-08	0.000926140310257	2.9738116731e-18
2018-05-09	0.00132630037428	2.9738116731e-18
2018-05-10	0.00132630037428	2.9738116731e-18
2018-05-11	0.00132630037428	2.9738116731e-18
2018-05-12	0.00132630037428	2.9738116731e-18
2018-05-13	0.00132630037428	2.9738116731e-18
2018-05-14	0.000831101671438	2.9738116731e-18
2018-05-15	0.000831101671438	2.9738116731e-18
2018-05-16	0.000819668526751	2.9738116731e-18
2018-05-17	0.00188259369682	0.000425170068027
2018-05-18	0.00212889911554	0.000425170068027
2018-05-19	0.00212889911554	0.000425170068027
2018-05-20	0.00212889911554	0.000425170068027
2018-05-21	0.00169795750813	0.000425170068027
2018-05-22	0.00169795750813	0.000425170068027
2018-05-23	0.00150600351283	0.000621942992073
2018-05-24	0.000443078342765	0.000196772924046
2018-05-25	0.000196772924046	0.000196772924046
2018-05-26	0.000196772924046	0.000196772924046
2018-05-27	0.000196772924046	0.000196772924046
2018-05-28	0.000196772924046	0.000196772924046
2018-05-29	0.000196772924046	0.000196772924046
2018-05-30	0.0	2.9738116731e-18
2018-05-31	0.0	2.9738116731e-18
2018-06-01	0.0	2.9738116731e-18
2018-06-02	0.0	2.9738116731e-18
2018-06-03	0.0	2.9738116731e-18
2018-06-04	0.0	2.9738116731e-18
2018-06-05	0.0	2.9738116731e-18
2018-06-06	0.0	2.9738116731e-18
2018-06-07	0.000463070155128	2.9738116731e-18
2018-06-08	0.00130094196074	0.000837871805614
2018-06-09	0.00130094196074	0.000837871805614
2018-06-10	0.00130094196074	0.000837871805614
2018-06-11	0.00130094196074	0.000837871805614
2018-06-12	0.00130094196074	0.000837871805614
2018-06-13	0.00151608826023	0.000837871805614
2018-06-14	0.0010530181051	0.000837871805614
2018-06-15	0.000490400909998	0.000275254610515
2018-06-16	0.000490400909998	0.000275254610515
2018-06-17	0.00173988029359	0.0015247339941
2018-06-18	0.00225191306369	0.0015247339941
2018-06-19	0.00225191306369	0.0015247339941
2018-06-20	0.00245879672833	0.0015247339941
2018-06-21	0.00398551428558	0.00217904151864
2018-06-22	0.00568070302482	0.00190378690813
2018-06-23	0.00617846310446	0.00190378690813
2018-06-24	0.00534791962368	0.000654307524537
2018-06-25	0.00483588685358	0.000654307524537
2018-06-26	0.00633738835508	0.000654307524537
2018-06-27	0.00613718625253	0.000654307524537
2018-06-28	0.0048205527289	2.84990285339e-18
2018-06-29	0.00285010937914	2.84990285339e-18
2018-06-30	0.0158203627675	0.012025012025
2018-07-01	0.0154014268647	0.012025012025
2018-07-02	0.0156299982933	0.0122535834536
2018-07-03	0.0141284967918	0.0122535834536
2018-07-04	0.0139066689302	0.0122535834536
2018-07-05	0.013930393641	0.0122535834536
2018-07-06	0.0144479919847	0.0122535834536
2018-07-07	0.000979978516704	0.000228571428571
2018-07-08	0.000979978516704	0.000228571428571
2018-07-09	0.000976733811882	0.000225326723749
2018-07-10	0.00119685267607	0.000225326723749
2018-07-11	0.00119685267607	0.000225326723749
2018-07-12	0.000963043931621	0.000225326723749
2018-07-13	0.000445445587936	0.000225326723749
2018-07-14	0.000445445587936	0.000225326723749
2018-07-15	0.000445445587936	0.000225326723749
2018-07-16	0.000220118864187	2.54013080411e-18
2018-07-17	0.0	2.54013080411e-18
2018-07-18	0.0	2.54013080411e-18
2018-07-19	0.000222866057499	2.54013080411e-18
2018-07-20	0.000222866057499	2.54013080411e-18
2018-07-21	0.00100137909759	2.54013080411e-18
2018-07-22	0.00100137909759	2.54013080411e-18
2018-07-23	0.00120811881229	0.000206739714699
2018-07-24	0.00158258052358	0.000581201425989
2018-07-25	0.00158258052358	0.000581201425989
2018-07-26	0.00135971446608	0.000581201425989
2018-07-27	0.00135971446608	0.000581201425989
2018-07-28	0.000581201425989	0.000581201425989
2018-07-29	0.000581201425989	0.000581201425989
2018-07-30	0.000939114449856	0.00037446171129
2018-07-31	0.000564652738566	2.47817639425e-18
2018-08-01	0.000802747976661	0.000238095238095
2018-08-02	0.00206029324829	0.000992622401073
2018-08-03	0.0028828871611	0.00181521631388
2018-08-04	0.0028828871611	0.00181521631388
2018-08-05	0.0028828871611	0.00181521631388
2018-08-06	0.00257152722901	0.00206850912036
2018-08-07	0.00257152722901	0.00206850912036
2018-08-08	0.00233343199092	0.00183041388227
2018-08-09	0.00107588671929	0.00107588671929
2018-08-10	0.000253292806484	0.000253292806484
2018-08-11	0.000253292806484	0.000253292806484
2018-08-12	0.000253292806484	0.000253292806484
2018-08-13	0.0	2.35426757454e-18
2018-08-14	0.000169865806013	0.000169865806013
2018-08-15	0.000169865806013	0.000169865806013
2018-08-16	0.000749016385164	0.000555966192114
2018-08-17	0.000959100418777	0.000555966192114
2018-08-18	0.000959100418777	0.000555966192114
2018-08-19	0.000959100418777	0.000555966192114
2018-08-20	0.00110325495244	0.000700120725774
2018-08-21	0.000933389146424	0.00053025491976
2018-08-22	0.000933389146424	0.00053025491976
2018-08-23	0.000354238567274	0.00014415453366
2018-08-24	0.00014415453366	0.00014415453366
2018-08-25	0.00014415453366	0.00014415453366
2018-08-26	0.00014415453366	0.00014415453366
