Date	RBA Hawkish-Dovish
2017-04-06	-0.0043055059923
2017-04-07	-0.00337716455823
2017-04-08	-0.000764552977943
2017-04-09	-0.000658117473424
2017-04-10	-0.000658117473424
2017-04-11	0.00171788490258
2017-04-12	0.00268313586783
2017-04-13	0.00297173615643
2017-04-14	0.00218768921736
2017-04-15	0.00114493634978
2017-04-16	0.000580106191595
2017-04-17	0.00133001245331
2017-04-18	0.000400356426042
2017-04-19	-0.000509561681328
2017-04-20	-0.000798161969928
2017-04-21	1.35698522563e-05
2017-04-22	1.35698522563e-05
2017-04-23	-0.00077569613038
2017-04-24	-0.0015256023921
2017-04-25	0.000804613859262
2017-04-26	0.000874195832179
2017-04-27	0.000598941221664
2017-04-28	0.00143937063352
2017-04-29	0.00143937063352
2017-04-30	0.00337860786688
2017-05-01	0.00704161152988
2017-05-02	0.00594959805062
2017-05-03	0.00886032755982
2017-05-04	0.0124578413065
2017-05-05	0.0132426773855
2017-05-06	0.0149742791171
2017-05-07	0.0148510225133
2017-05-08	0.0117628966887
2017-05-09	0.0150257785153
2017-05-10	0.0126254610231
2017-05-11	0.00987923875329
2017-05-12	0.00824012156796
2017-05-13	0.00548811167309
2017-05-14	0.00707349158777
2017-05-15	0.00649861374931
2017-05-16	0.00410782272215
2017-05-17	0.00532139926965
2017-05-18	0.0081405047381
2017-05-19	0.00900419033454
2017-05-20	0.0100245984978
2017-05-21	0.00662323795359
2017-05-22	0.00662323795359
2017-05-23	0.00517305863034
2017-05-24	0.00428940620029
2017-05-25	0.000244913216131
2017-05-26	-0.000317388668928
2017-05-27	-0.000317388668928
2017-05-28	-0.000317388668928
2017-05-29	-0.000317388668928
2017-05-30	0.000237297107767
2017-05-31	0.000237297107767
2017-06-01	0.0011712237389
2017-06-02	0.000894395304181
2017-06-03	0.000894395304181
2017-06-04	0.000894395304181
2017-06-05	0.00207503284846
2017-06-06	0.00392664098749
2017-06-07	0.00218801450241
2017-06-08	0.00159220291527
2017-06-09	0.0012675275906
2017-06-10	0.0021439517799
2017-06-11	0.0021439517799
2017-06-12	0.00162931490163
2017-06-13	-0.000204773796865
2017-06-14	0.00216877332313
2017-06-15	0.00340365424868
2017-06-16	0.00480765565268
2017-06-17	0.0117590201131
2017-06-18	0.0191059588886
2017-06-19	0.0190907880306
2017-06-20	0.0220687687916
2017-06-21	0.0227296045544
2017-06-22	0.0218059592342
2017-06-23	0.0207194181477
2017-06-24	0.012891629498
2017-06-25	0.00554469072249
2017-06-26	0.00630479565875
2017-06-27	0.00481434121964
2017-06-28	0.00383746237286
2017-06-29	0.00511013179698
2017-06-30	0.00686306485426
2017-07-01	0.00792126591246
2017-07-02	0.0127366752223
2017-07-03	0.0142678784316
2017-07-04	0.0162734098585
2017-07-05	0.0195259608789
2017-07-06	0.0191749504409
2017-07-07	0.0188174724482
2017-07-08	0.0207149364146
2017-07-09	0.0195070307123
2017-07-10	0.0171715048303
2017-07-11	0.0164570161363
2017-07-12	0.0138295774956
2017-07-13	0.0138197726128
2017-07-14	0.0133023144932
2017-07-15	0.0103466494686
2017-07-16	0.00936037784013
2017-07-17	0.0114548462007
2017-07-18	0.0148794418454
2017-07-19	0.0169879549672
2017-07-20	0.0163629625965
2017-07-21	0.0189269038303
2017-07-22	0.0198921547955
2017-07-23	0.0210303213128
2017-07-24	0.0200504112765
2017-07-25	0.0167256126356
2017-07-26	0.0168735751053
2017-07-27	0.0187930012933
2017-07-28	0.0164824582012
2017-07-29	0.0164271253434
2017-07-30	0.0159442668209
2017-07-31	0.0168204990224
2017-08-01	0.0153606399215
2017-08-02	0.0127075197742
2017-08-03	0.011072660425
2017-08-04	0.00930421409717
2017-08-05	0.00749582339322
2017-08-06	0.0100107892109
2017-08-07	0.00858434680089
2017-08-08	0.00574710497644
2017-08-09	0.0054447975824
2017-08-10	0.00511840699186
2017-08-11	0.00646206345567
2017-08-12	0.0101210605519
2017-08-13	0.00614553538995
2017-08-14	0.00643230115011
2017-08-15	0.0103276944242
2017-08-16	0.0112706576313
2017-08-17	0.012081214302
2017-08-18	0.0136196087234
2017-08-19	0.0100741548674
2017-08-20	0.0102331577797
2017-08-21	0.0090705912182
2017-08-22	0.0068755521656
2017-08-23	0.00658791112166
2017-08-24	0.00553231647001
2017-08-25	0.0039329383704
2017-08-26	0.00638871150287
2017-08-27	0.00441372796106
2017-08-28	0.00501328972024
2017-08-29	0.00469553144762
2017-08-30	0.00379517130356
2017-08-31	0.00440049818008
2017-09-01	0.00404274319463
2017-09-02	0.00629654620032
2017-09-03	0.00929774668051
2017-09-04	0.00903096902035
2017-09-05	0.00902046088514
2017-09-06	0.0104376944452
2017-09-07	0.0104313492998
2017-09-08	0.011186566641
2017-09-09	0.00726191985916
2017-09-10	0.00541745737781
2017-09-11	0.00557732901878
2017-09-12	0.00824871310211
2017-09-13	0.00788189971009
2017-09-14	0.00929904701129
2017-09-15	0.00939325984917
2017-09-16	0.010954540099
2017-09-17	0.0166330720933
2017-09-18	0.0182212593433
2017-09-19	0.017173558123
2017-09-20	0.0195318767216
2017-09-21	0.0207491398116
2017-09-22	0.0250780727502
2017-09-23	0.0292310782147
2017-09-24	0.0269070864171
2017-09-25	0.0261606331991
2017-09-26	0.0253631850332
2017-09-27	0.0237704268961
2017-09-28	0.0205370347738
2017-09-29	0.0156139299776
2017-09-30	0.0107254080948
2017-10-01	0.00885963254484
2017-10-02	0.0105267866835
2017-10-03	0.0160670521575
2017-10-04	0.0160670521575
2017-10-05	0.0193286307616
2017-10-06	0.0181698051819
2017-10-07	0.0164223823642
2017-10-08	0.0144806094864
2017-10-09	0.0111839061897
2017-10-10	0.00456138963343
2017-10-11	0.00420016605946
2017-10-12	-3.76572565898e-05
2017-10-13	-0.00032730635162
2017-10-14	0.000594352634555
2017-10-15	0.00123833176166
2017-10-16	0.00296296527704
2017-10-17	0.00577511375848
2017-10-18	0.00564310802566
2017-10-19	0.00746466127529
2017-10-20	0.00862742859052
2017-10-21	0.00862742859052
2017-10-22	0.00849037344867
2017-10-23	0.00704259486131
2017-10-24	0.00514036448724
2017-10-25	0.00570440561732
2017-10-26	0.00713117887465
2017-10-27	0.00655630103619
2017-10-28	0.00734995182984
2017-10-29	0.00892675452281
2017-10-30	0.00894144478429
2017-10-31	0.00914759810549
2017-11-01	0.00817460400783
2017-11-02	0.00646717495145
2017-11-03	0.00701981380196
2017-11-04	0.00622616300831
2017-11-05	0.00474333800393
2017-11-06	0.00807607550848
2017-11-07	0.00780034021436
2017-11-08	0.0071931022516
2017-11-09	0.00917441839563
2017-11-10	0.00930205165396
2017-11-11	0.0125488049007
2017-11-12	0.0119410375706
2017-11-13	0.0103048264471
2017-11-14	0.0100247144023
2017-11-15	0.0105963741504
2017-11-16	0.00775766522098
2017-11-17	0.00920053536267
2017-11-18	0.0104461450988
2017-11-19	0.0104106566487
2017-11-20	0.0127168879696
2017-11-21	0.0141974802065
2017-11-22	0.0130146606143
2017-11-23	0.0136508072545
2017-11-24	0.0121668468513
2017-11-25	0.0111376873315
2017-11-26	0.00984139103523
2017-11-27	0.00554708814373
2017-11-28	0.00414119245212
2017-11-29	0.00598520077084
2017-11-30	0.00564179417743
2017-12-01	0.00699596781193
2017-12-02	0.00527492462747
2017-12-03	0.00936050088696
2017-12-04	0.0102423351021
2017-12-05	0.0123488095327
2017-12-06	0.0136921681225
2017-12-07	0.0143550782981
2017-12-08	0.0123617228164
2017-12-09	0.0144805663987
2017-12-10	0.0124802370975
2017-12-11	0.0127188510616
2017-12-12	0.0142369579621
2017-12-13	0.0127245228109
2017-12-14	0.0125868227192
2017-12-15	0.0128838230162
2017-12-16	0.00816738716208
2017-12-17	0.00865629807201
2017-12-18	0.0109594415516
2017-12-19	0.00819114149444
2017-12-20	0.00713409239688
2017-12-21	0.00730405089122
2017-12-22	0.00664990773708
2017-12-23	0.00750533973024
2017-12-24	0.00556610249688
2017-12-25	0.002142510838
2017-12-26	0.000651308929257
2017-12-27	0.000338025721237
2017-12-28	-0.000709007741027
2017-12-29	-0.000668621298202
2017-12-30	-0.000668621298202
2017-12-31	-0.00242146967682
2018-01-01	-0.00242146967682
2018-01-02	-0.00176616168206
2018-01-03	-0.00176616168206
2018-01-04	-0.000438052086167
2018-01-05	0.00081241114421
2018-01-06	0.00174611796027
2018-01-07	0.00349896633888
2018-01-08	0.00349896633888
2018-01-09	0.00318138208611
2018-01-10	0.00383669008086
2018-01-11	0.0022614636378
2018-01-12	0.00161347110745
2018-01-13	0.0021227657344
2018-01-14	0.00509895621059
2018-01-15	0.00606420717584
2018-01-16	0.00628019328989
2018-01-17	0.00620678811736
2018-01-18	0.00803995682775
2018-01-19	0.01085370718
2018-01-20	0.00941070573696
2018-01-21	0.00643451526077
2018-01-22	0.00604530116188
2018-01-23	0.00549159130584
2018-01-24	0.0051942644654
2018-01-25	0.00422511856744
2018-01-26	-0.000427141101542
2018-01-27	-0.000427141101542
2018-01-28	0.0014691926532
2018-01-29	0.00089315578684
2018-01-30	0.00257382805575
2018-01-31	0.00632651915471
2018-02-01	0.00935587759415
2018-02-02	0.0130051086839
2018-02-03	0.0206128855225
2018-02-04	0.0206646037158
2018-02-05	0.0232005293286
2018-02-06	0.0256014897128
2018-02-07	0.0267540614739
2018-02-08	0.0279414546701
2018-02-09	0.0285347974518
2018-02-10	0.0209270206133
2018-02-11	0.0189789686652
2018-02-12	0.0202801150713
2018-02-13	0.0210751318732
2018-02-14	0.0165704591841
2018-02-15	0.0169849798311
2018-02-16	0.0190345374836
2018-02-17	0.0190345374836
2018-02-18	0.0197452695376
2018-02-19	0.0191549507655
2018-02-20	0.0171102711028
2018-02-21	0.017964513817
2018-02-22	0.0133403092965
2018-02-23	0.0098541056357
2018-02-24	0.0098541056357
2018-02-25	0.0110397073364
2018-02-26	0.00961666229636
2018-02-27	0.00878736273101
2018-02-28	0.00752427328927
2018-03-01	0.00832830111509
2018-03-02	0.00832830111509
2018-03-03	0.00993343755169
2018-03-04	0.0086864544463
2018-03-05	0.0107843148671
2018-03-06	0.00792450178295
2018-03-07	0.00866677161158
2018-03-08	0.00700515484854
2018-03-09	0.00687027753785
2018-03-10	0.00789441366917
2018-03-11	0.00870278896735
2018-03-12	0.0066503792184
2018-03-13	0.00750752207554
2018-03-14	0.0079801347304
2018-03-15	0.00989823742535
2018-03-16	0.0106721294915
2018-03-17	0.00910105798176
2018-03-18	0.0105004748914
2018-03-19	0.0123088266211
2018-03-20	0.0154643056802
2018-03-21	0.0176183042575
2018-03-22	0.0173624942908
2018-03-23	0.0174881029583
2018-03-24	0.0164299019001
2018-03-25	0.0146005082722
2018-03-26	0.0121720218638
2018-03-27	0.0105163553281
2018-03-28	0.00877085089074
2018-03-29	0.00827792303621
2018-03-30	0.00626016678117
2018-03-31	0.00626016678117
2018-04-01	0.0099162583014
2018-04-02	0.0115708345661
2018-04-03	0.0188499526093
2018-04-04	0.0176717572822
2018-04-05	0.0176503021984
2018-04-06	0.0179271571264
2018-04-07	0.0193141196784
2018-04-08	0.016044706086
2018-04-09	0.0151286832612
2018-04-10	0.00783269881419
2018-04-11	0.0104895764711
2018-04-12	0.0150209184812
2018-04-13	0.0157883409132
2018-04-14	0.0149364238401
2018-04-15	0.0175720703208
2018-04-16	0.0193265133722
2018-04-17	0.0235075068372
2018-04-18	0.0212539878514
2018-04-19	0.0172710803974
2018-04-20	0.0175138043244
2018-04-21	0.0163234508507
2018-04-22	0.0118110563624
2018-04-23	0.00926149930104
2018-04-24	0.006184881838
2018-04-25	0.00460936899793
2018-04-26	0.00460592445761
2018-04-27	0.00520794324145
2018-04-28	0.010678660546
2018-04-29	0.013862069832
2018-04-30	0.0150243942713
2018-05-01	0.0201146153358
2018-05-02	0.0207850490031
2018-05-03	0.0218754314888
2018-05-04	0.0224926770822
2018-05-05	0.0176772677724
2018-05-06	0.0162470571339
2018-05-07	0.0159760847629
2018-05-08	0.00921282729101
2018-05-09	0.00919312710324
2018-05-10	0.00664259121937
2018-05-11	0.00413632555521
2018-05-12	0.00468577610466
2018-05-13	0.0078040693836
2018-05-14	0.00572025368552
2018-05-15	0.00608337908471
2018-05-16	0.0058832990527
2018-05-17	0.00602344770475
2018-05-18	0.00651605854219
2018-05-19	0.00711405492332
2018-05-20	0.00415276029536
2018-05-21	0.00438849815486
2018-05-22	0.00592798844983
2018-05-23	0.0075021718422
2018-05-24	0.00790625438674
2018-05-25	0.00766427011572
2018-05-26	0.00233053328457
2018-05-27	3.23167006345e-05
2018-05-28	0.000302267842398
2018-05-29	-0.00251463356605
2018-05-30	-0.00249137286896
2018-05-31	-0.00143156693841
2018-06-01	-0.000221984208159
2018-06-02	0.00790519239192
2018-06-03	0.0127360721122
2018-06-04	0.0198315456417
2018-06-05	0.0200530295841
2018-06-06	0.0191039537678
2018-06-07	0.0176211152492
2018-06-08	0.0176271816124
2018-06-09	0.0136862949128
2018-06-10	0.0122047140958
2018-06-11	0.0062295678252
2018-06-12	0.00664206528599
2018-06-13	0.0074997211092
2018-06-14	0.00963856116483
2018-06-15	0.00899804933655
2018-06-16	0.00899804933655
2018-06-17	0.0073320768251
2018-06-18	0.00775419164532
2018-06-19	0.0062464662491
2018-06-20	0.00959378674018
2018-06-21	0.00812268677847
2018-06-22	0.00803583920309
2018-06-23	0.00903135936237
2018-06-24	0.00777943720384
2018-06-25	0.00595417218095
2018-06-26	0.00725691660296
2018-06-27	0.00262539987707
2018-06-28	0.00323961502878
2018-06-29	0.00205004532512
2018-06-30	-0.000388476277161
2018-07-01	0.00231356464848
2018-07-02	0.00254784144812
2018-07-03	0.00189632210501
2018-07-04	0.00684456227064
2018-07-05	0.00672937708036
2018-07-06	0.00769762887155
2018-07-07	0.00914063031455
2018-07-08	0.00827195244872
2018-07-09	0.00894144321033
2018-07-10	0.0111450319021
2018-07-11	0.00641793175973
2018-07-12	0.0063755539248
2018-07-13	0.00637838233105
2018-07-14	0.00585700589726
2018-07-15	0.00784393928448
2018-07-16	0.00901322403308
2018-07-17	0.00949167464892
2018-07-18	0.00924934881867
2018-07-19	0.00857935773331
2018-07-20	0.00830438999172
2018-07-21	0.0119398185859
2018-07-22	0.00939389003482
2018-07-23	0.00792493052627
2018-07-24	0.00677602612226
2018-07-25	0.00777730714461
2018-07-26	0.00828423492035
2018-07-27	0.00825359868322
2018-07-28	0.00513954652285
2018-07-29	0.00428411452969
2018-07-30	0.00373948204018
2018-07-31	0.00242886605066
2018-08-01	0.000750752497548
2018-08-02	0.000272467718632
2018-08-03	0.0030738226277
2018-08-04	0.00518501193101
2018-08-05	0.00784034915884
2018-08-06	0.00730472998307
2018-08-07	0.00924104667842
2018-08-08	0.0125866776137
2018-08-09	0.0134644740365
2018-08-10	0.0119319758815
2018-08-11	0.00640587479672
2018-08-12	0.00307826866132
2018-08-13	0.00350022397413
2018-08-14	0.00241323630885
2018-08-15	0.000586548717307
2018-08-16	0.00100164478458
2018-08-17	0.00119863752826
2018-08-18	0.00506420275721
2018-08-19	0.00770014373153
2018-08-20	0.00969379923011
2018-08-21	0.0121926844858
2018-08-22	0.0102162248021
2018-08-23	0.00909116907825
2018-08-24	0.00805496512298
2018-08-25	0.00760431167548
2018-08-26	0.00589990847053
2018-08-27	0.00568652829451
2018-08-28	0.00271724542221
2018-08-29	0.00707268021089
2018-08-30	0.00825519837756
2018-08-31	0.00825860826282
2018-09-01	0.00773532202524
2018-09-02	0.00941529039679
2018-09-03	0.00870858859275
2018-09-04	0.00999430608975
2018-09-05	0.00867784127502
2018-09-06	0.00979843036134
2018-09-07	0.0124137863901
2018-09-08	0.0134101095246
2018-09-09	0.0107028231361
2018-09-10	0.0103942939273
2018-09-11	0.00944303898871
2018-09-12	0.00877895759987
2018-09-13	0.00683607965792
2018-09-14	0.00378262097039
2018-09-15	0.0100060126449
2018-09-16	0.0107740618001
2018-09-17	0.00967287884937
2018-09-18	0.0112193718832
2018-09-19	0.0102554411482
2018-09-20	0.00931334366982
2018-09-21	0.00929153805446
2018-09-22	0.00305893137543
2018-09-23	0.00502035667781
2018-09-24	0.00518783281246
2018-09-25	0.00309985572602
2018-09-26	0.00359178476563
2018-09-27	0.00478452689267
2018-09-28	0.00652705889836
2018-09-29	0.00606323700597
2018-09-30	0.00486986085873
2018-10-01	0.00857814268815
2018-10-02	0.0117082835163
2018-10-03	0.0135029659404
2018-10-04	0.0132681645503
2018-10-05	0.0132760227671
2018-10-06	0.0166773833113
2018-10-07	0.0183306416622
2018-10-08	0.0161320786477
2018-10-09	0.0131827615864
2018-10-10	0.0118510508967
2018-10-11	0.0113870875945
2018-10-12	0.0110078777102
2018-10-13	0.0134773586533
2018-10-14	0.0122050362104
2018-10-15	0.0126377507348
2018-10-16	0.0152743184962
2018-10-17	0.0165312423183
2018-10-18	0.0182878331675
2018-10-19	0.0177684001013
2018-10-20	0.011897558614
2018-10-21	0.0119944207269
2018-10-22	0.0108179774298
2018-10-23	0.00902771674978
2018-10-24	0.00666971213426
2018-10-25	0.00495810135629
2018-10-26	0.0041130124194
2018-10-27	0.00606106436745
2018-10-28	0.00710093147708
2018-10-29	0.00650582318478
2018-10-30	0.0056245958609
2018-10-31	0.0070611610345
2018-11-01	0.0072217828035
2018-11-02	0.00781860685847
2018-11-03	0.00962995340666
2018-11-04	0.0132504775853
2018-11-05	0.0159408261645
2018-11-06	0.0178456839677
2018-11-07	0.0170605590783
2018-11-08	0.0197113881833
2018-11-09	0.0226855277723
2018-11-10	0.0233509080371
2018-11-11	0.0185435706717
2018-11-12	0.018163216919
2018-11-13	0.0179497881879
2018-11-14	0.017993549467
2018-11-15	0.0175247598572
2018-11-16	0.0148683072612
2018-11-17	0.0110314179769
2018-11-18	0.0102639719658
2018-11-19	0.00835605184473
2018-11-20	0.00723412077548
2018-11-21	0.00620784819748
2018-11-22	0.00369489483742
2018-11-23	0.00285683170193
2018-11-24	0.00226894222515
2018-11-25	0.00156449198625
2018-11-26	0.00153540790223
2018-11-27	0.000648096455911
2018-11-28	0.000439240983897
2018-11-29	4.660034508e-05
2018-11-30	0.00221058910774
2018-12-01	0.00319242514112
2018-12-02	0.00465316503475
2018-12-03	0.00428764115642
2018-12-04	0.00231348465966
2018-12-05	0.00410964171897
2018-12-06	0.00257726992857
2018-12-07	0.000585860716667
2018-12-08	-0.000395975316715
2018-12-09	-0.00398267882646
2018-12-10	-0.00338986865352
2018-12-11	-0.000238318122216
2018-12-12	-0.0007782799525
2018-12-13	0.000940589413428
2018-12-14	0.00144720293322
2018-12-15	0.000729327843487
2018-12-16	0.00240490250198
2018-12-17	0.00142427588468
2018-12-18	-0.00212494810789
2018-12-19	-0.00239057983286
2018-12-20	-0.00133498518121
2018-12-21	-0.00270728438829
2018-12-22	-0.00198940929855
2018-12-23	-0.00116602518986
2018-12-24	-0.000339463748797
2018-12-25	0.00203236620924
2018-12-26	0.00176361021617
2018-12-27	0.000476855139185
2018-12-28	0.000898885103313
2018-12-29	0.000898885103313
2018-12-30	0.000524913525153
2018-12-31	-9.21799645109e-05
2019-01-01	-0.000974014179678
2019-01-02	-0.0020822043139
2019-01-03	-0.00204890696732
2019-01-04	-0.00204890696732
2019-01-05	-0.00255370252511
2019-01-06	-0.00217973094695
2019-01-07	-0.00275115951838
2019-01-08	-0.00223468883993
2019-01-09	-0.00182074153512
2019-01-10	-0.00106118588944
2019-01-11	-0.00106118588944
2019-01-12	-0.00055639033164
2019-01-13	-0.00055639033164
2019-01-14	1.50382397881e-05
2019-01-15	0.000173662061808
2019-01-16	0.000152605624393
2019-01-17	-0.00146572261456
2019-01-18	-0.00170342168754
2019-01-19	-0.00170342168754
2019-01-20	-0.0021199148154
2019-01-21	-0.00275672228727
2019-01-22	-0.00212919570113
2019-01-23	-0.0037351667373
2019-01-24	-0.00206541028048
2019-01-25	-0.00340251435711
2019-01-26	-0.00396273844675
2019-01-27	-0.00354624531889
2019-01-28	-0.00478913709513
2019-01-29	-0.00540402334546
2019-01-30	-0.0045330879086
2019-01-31	-0.0053252276694
2019-02-01	-0.00539010478215
2019-02-02	-0.00482988069251
2019-02-03	-0.0084516110748
2019-02-04	-0.0132015097736
2019-02-05	-0.0234984818233
2019-02-06	-0.0350855608357
2019-02-07	-0.0427536243547
2019-02-08	-0.0474935294193
2019-02-09	-0.0474935294193
2019-02-10	-0.0479323379812
2019-02-11	-0.0429883700385
2019-02-12	-0.0347846764432
2019-02-13	-0.0239970795624
2019-02-14	-0.0189401756388
2019-02-15	-0.0172584335747
2019-02-16	-0.0191137211443
2019-02-17	-0.017447435991
2019-02-18	-0.020474107574
2019-02-19	-0.0224785752344
2019-02-20	-0.0240023583294
2019-02-21	-0.0241795388085
2019-02-22	-0.0215322765435
2019-02-23	-0.0268198461168
2019-02-24	-0.0259293517244
2019-02-25	-0.0216329370159
2019-02-26	-0.0199150940963
2019-02-27	-0.0192812393341
2019-02-28	-0.0169017697604
2019-03-01	-0.016068029843
2019-03-02	-0.0123265332444
2019-03-03	-0.0112297742529
2019-03-04	-0.0160659882145
2019-03-05	-0.0249302917977
2019-03-06	-0.0293417332407
2019-03-07	-0.0319761853322
2019-03-08	-0.0325709384545
2019-03-09	-0.0306077370666
2019-03-10	-0.0337833609319
2019-03-11	-0.029808671205
2019-03-12	-0.0194777847599
2019-03-13	-0.0145775480816
2019-03-14	-0.0123012803071
2019-03-15	-0.0125534329513
2019-03-16	-0.0139954581268
2019-03-17	-0.0125013885747
2019-03-18	-0.0154672589322
2019-03-19	-0.0172872396885
2019-03-20	-0.0192197979415
2019-03-21	-0.0197002576713
2019-03-22	-0.0185686944644
2019-03-23	-0.0188397706368
2019-03-24	-0.0191589205716
2019-03-25	-0.0171637486448
2019-03-26	-0.0160000166068
2019-03-27	-0.0148825795296
2019-03-28	-0.0150794226294
2019-03-29	-0.017182140355
2019-03-30	-0.0159878270132
2019-03-31	-0.0227697631269
2019-04-01	-0.0267410278759
2019-04-02	-0.0368350669554
2019-04-03	-0.0381754684102
2019-04-04	-0.0377836188804
2019-04-05	-0.0363629225187
2019-04-06	-0.0374326097389
2019-04-07	-0.0345570968314
2019-04-08	-0.0309028369817
2019-04-09	-0.0200103804371
2019-04-10	-0.0193082404365
2019-04-11	-0.0201471067176
2019-04-12	-0.0237163974631
2019-04-13	-0.0206897630805
2019-04-14	-0.0215184923623
2019-04-15	-0.0222801880949
2019-04-16	-0.0321992908711
2019-04-17	-0.0344658088998
2019-04-18	-0.0372086615782
2019-04-19	-0.0344602307637
2019-04-20	-0.040870487174
2019-04-21	-0.0362900899927
2019-04-22	-0.0341458720588
2019-04-23	-0.0293062493267
2019-04-24	-0.0319877564114
2019-04-25	-0.0313916953872
2019-04-26	-0.0323249680785
2019-04-27	-0.0301163923405
2019-04-28	-0.0331094879345
2019-04-29	-0.0332782470436
2019-04-30	-0.0276416792995
2019-05-01	-0.020296731216
2019-05-02	-0.0175523002371
2019-05-03	-0.0183424753309
2019-05-04	-0.0168235579048
2019-05-05	-0.0276832641061
2019-05-06	-0.0355641770891
2019-05-07	-0.0491950955919
2019-05-08	-0.052245746772
2019-05-09	-0.0543585749072
2019-05-10	-0.0548458229304
2019-05-11	-0.0521630596843
2019-05-12	-0.0419929189266
2019-05-13	-0.0365013029713
2019-05-14	-0.0257844803394
2019-05-15	-0.0279546429186
2019-05-16	-0.0317365360253
2019-05-17	-0.0353055618979
2019-05-18	-0.0392118118979
2019-05-19	-0.0369682915389
2019-05-20	-0.0415564499678
2019-05-21	-0.0486398345706
2019-05-22	-0.0450888667112
2019-05-23	-0.0407085641481
2019-05-24	-0.040681668073
2019-05-25	-0.042933053541
2019-05-26	-0.0418321055476
2019-05-27	-0.0373533493982
2019-05-28	-0.0311962452238
2019-05-29	-0.0317131757581
2019-05-30	-0.031648911323
2019-05-31	-0.0279681734374
2019-06-01	-0.0271676808266
2019-06-02	-0.0579666618794
2019-06-03	-0.0681121736035
2019-06-04	-0.0860773452607
2019-06-05	-0.0926941884031
2019-06-06	-0.0961028986293
2019-06-07	-0.0975580641233
2019-06-08	-0.0993114577885
2019-06-09	-0.070127423432
2019-06-10	-0.0583438426162
2019-06-11	-0.03848691167
2019-06-12	-0.033185507567
2019-06-13	-0.0377849105321
2019-06-14	-0.0375148435763
2019-06-15	-0.0358464839248
2019-06-16	-0.0390948597369
2019-06-17	-0.0453975423139
2019-06-18	-0.0540883810859
2019-06-19	-0.0544678500281
2019-06-20	-0.0535078220165
2019-06-21	-0.0504648473667
2019-06-22	-0.0505645424171
2019-06-23	-0.0530046488945
2019-06-24	-0.0601557810953
2019-06-25	-0.0536157903417
2019-06-26	-0.0500124022598
2019-06-27	-0.0407777858113
2019-06-28	-0.0430918238986
2019-06-29	-0.0411942668462
2019-06-30	-0.0385851219224
2019-07-01	-0.036498901895
2019-07-02	-0.0520575475332
2019-07-03	-0.0597776598189
