Date	BOJ Hawkish-Dovish
2017-06-14	0.0107313532117
2017-06-15	0.0141314680469
2017-06-16	0.0240016972568
2017-06-17	0.0287920157709
2017-06-18	0.0279950334709
2017-06-19	0.0239611023299
2017-06-20	0.0233336601709
2017-06-21	0.0243054774692
2017-06-22	0.0218444011093
2017-06-23	0.0109633902282
2017-06-24	0.00704949590339
2017-06-25	0.00226443294203
2017-06-26	0.00240102685235
2017-06-27	-0.000164288912452
2017-06-28	0.00109603664634
2017-06-29	0.00490178150883
2017-06-30	0.00608486343725
2017-07-01	0.00608486343725
2017-07-02	0.00599948383956
2017-07-03	0.00488962384335
2017-07-04	0.00561867213696
2017-07-05	0.00436055525385
2017-07-06	0.0017823733237
2017-07-07	0.00505287138842
2017-07-08	0.00505287138842
2017-07-09	0.00954401071102
2017-07-10	0.0104067324558
2017-07-11	0.0135529184665
2017-07-12	0.0160401889053
2017-07-13	0.0157264326547
2017-07-14	0.0127671742395
2017-07-15	0.0127671742395
2017-07-16	0.00988117135353
2017-07-17	0.00956512136666
2017-07-18	0.0105590673321
2017-07-19	0.00923452305606
2017-07-20	0.00920034378578
2017-07-21	0.0102122878719
2017-07-22	0.0111775388372
2017-07-23	0.0149369373334
2017-07-24	0.0137364571414
2017-07-25	0.011676497726
2017-07-26	0.0109945026448
2017-07-27	0.01235128111
2017-07-28	0.0110040997692
2017-07-29	0.010038848804
2017-07-30	0.00627945030772
2017-07-31	0.00772245175072
2017-08-01	0.00598734475246
2017-08-02	0.00480626038435
2017-08-03	0.00287575845385
2017-08-04	0.00171667413047
2017-08-05	0.00171667413047
2017-08-06	0.00429067670447
2017-08-07	0.00314041530831
2017-08-08	0.00341943316545
2017-08-09	0.00314576047798
2017-08-10	0.00339079845887
2017-08-11	0.00287876568877
2017-08-12	0.00149850343895
2017-08-13	-0.00107549913506
2017-08-14	-0.00161119350648
2017-08-15	-0.00244607573272
2017-08-16	-0.00244607573272
2017-08-17	-0.00269111371361
2017-08-18	-0.00217908094351
2017-08-19	-0.00158374805004
2017-08-20	-0.00158374805004
2017-08-21	-0.00104563433938
2017-08-22	9.45128225823e-05
2017-08-23	0.000394632870602
2017-08-24	0.00158759439759
2017-08-25	0.00255067625955
2017-08-26	0.00417102750396
2017-08-27	0.00347754622796
2017-08-28	0.00377886760538
2017-08-29	0.00346110933277
2017-08-30	0.00398200734715
2017-08-31	0.0024863823819
2017-09-01	0.00152330051994
2017-09-02	0.000687878631886
2017-09-03	0.00138135990789
2017-09-04	0.000470907401853
2017-09-05	0.000204382881598
2017-09-06	-0.000333188468782
2017-09-07	-3.0525030525e-05
2017-09-08	-3.0525030525e-05
2017-09-09	-3.0525030525e-05
2017-09-10	-0.000608894029947
2017-09-11	-0.000820132371437
2017-09-12	-0.000820132371437
2017-09-13	-0.00040329897141
2017-09-14	-0.00097933583777
2017-09-15	-0.000106481604427
2017-09-16	0.000674158520476
2017-09-17	0.012188959509
2017-09-18	0.016575173454
2017-09-19	0.0184548727021
2017-09-20	0.022092987384
2017-09-21	0.0308994769253
2017-09-22	0.0372562351847
2017-09-23	0.0407613093455
2017-09-24	0.0348374086848
2017-09-25	0.029618447192
2017-09-26	0.0280093107145
2017-09-27	0.0245789062353
2017-09-28	0.0160610146412
2017-09-29	0.00797081695048
2017-09-30	0.00368510266477
2017-10-01	0.00396357662745
2017-10-02	0.0055962595339
2017-10-03	0.00564105469459
2017-10-04	0.00503572781807
2017-10-05	0.0053231667373
2017-10-06	0.00648199231699
2017-10-07	0.00556033333081
2017-10-08	-0.000434401727963
2017-10-09	-0.000413356520582
2017-10-10	0.00132678400654
2017-10-11	0.00160602339051
2017-10-12	0.00225685319852
2017-10-13	0.00372228124711
2017-10-14	0.00536544095478
2017-10-15	0.00269989848536
2017-10-16	0.00297900584171
2017-10-17	0.00120472223148
2017-10-18	0.00161488290131
2017-10-19	0.00209113114346
2017-10-20	0.000614901632355
2017-10-21	-0.000106599089145
2017-10-22	0.00326267314805
2017-10-23	0.00517948966175
2017-10-24	0.00550488688519
2017-10-25	0.00720824118288
2017-10-26	0.00693319380583
2017-10-27	0.0057602767284
2017-10-28	0.00655392752205
2017-10-29	0.00446333518755
2017-10-30	0.00197164083539
2017-10-31	0.00164404662096
2017-11-01	-0.000137572813639
2017-11-02	-0.000424950748178
2017-11-03	0.000736846835283
2017-11-04	-5.68039583675e-05
2017-11-05	0.00333841981774
2017-11-06	0.00635865539612
2017-11-07	0.00467907731489
2017-11-08	0.00315215817493
2017-11-09	0.00343616173057
2017-11-10	0.00349997835973
2017-11-11	0.00674673160648
2017-11-12	0.00822955661086
2017-11-13	0.00577734148122
2017-11-14	0.0105392462431
2017-11-15	0.0117378471216
2017-11-16	0.0114746709211
2017-11-17	0.0129543710814
2017-11-18	0.00970761783464
2017-11-19	0.00692016138865
2017-11-20	0.00635214093991
2017-11-21	0.00590624829714
2017-11-22	0.00562536765518
2017-11-23	0.00538329415491
2017-11-24	0.00292427609294
2017-11-25	0.00292427609294
2017-11-26	0.00292427609294
2017-11-27	0.00436727753594
2017-11-28	0.00208674627581
2017-11-29	0.00209002859749
2017-11-30	0.00233451148086
2017-12-01	0.0029736933281
2017-12-02	0.0029736933281
2017-12-03	0.0029736933281
2017-12-04	0.00241252610027
2017-12-05	0.00177760546534
2017-12-06	0.00179003118714
2017-12-07	0.00120214171036
2017-12-08	0.00187441061793
2017-12-09	0.00573541447893
2017-12-10	0.00718574080235
2017-12-11	0.00742435476646
2017-12-12	0.0100455867455
2017-12-13	0.0104104454031
2017-12-14	0.0111982605291
2017-12-15	0.0120109931066
2017-12-16	0.00814998924557
2017-12-17	0.00928531256662
2017-12-18	0.00785362878199
2017-12-19	0.00344295451248
2017-12-20	0.00275778835969
2017-12-21	0.00405547896878
2017-12-22	0.0036419060552
2017-12-23	0.00540557448554
2017-12-24	0.00365048962512
2017-12-25	0.00396172523047
2017-12-26	0.00575116752096
2017-12-27	0.00861547113714
2017-12-28	0.00688183028588
2017-12-29	0.00549364530014
2017-12-30	0.00145034161145
2017-12-31	0.0014962010167
2018-01-01	0.00300791681413
2018-01-02	0.00431853280364
2018-01-03	0.00145422918746
2018-01-04	-0.000199295312434
2018-01-05	-0.000193774503469
2018-01-06	0.00208586075489
2018-01-07	0.00395668931283
2018-01-08	0.00411386537121
2018-01-09	0.0075313817694
2018-01-10	0.00654841977727
2018-01-11	0.00785007939328
2018-01-12	0.00930417214149
2018-01-13	0.0121901750275
2018-01-14	0.0134111762485
2018-01-15	0.0117422843927
2018-01-16	0.00673729707696
2018-01-17	0.0112116760025
2018-01-18	0.0112116760025
2018-01-19	0.0142953615477
2018-01-20	0.0127829850353
2018-01-21	0.0125906907902
2018-01-22	0.0131667276565
2018-01-23	0.0134435825845
2018-01-24	0.0108058935965
2018-01-25	0.0105408525152
2018-01-26	0.00662486883329
2018-01-27	0.00356062538443
2018-01-28	0.00357733317081
2018-01-29	0.00359039792448
2018-01-30	0.00415062201412
2018-01-31	0.00795527916193
2018-02-01	0.0106162471675
2018-02-02	0.0141990694132
2018-02-03	0.0201162291765
2018-02-04	0.0150248603683
2018-02-05	0.0147175282608
2018-02-06	0.0159065753082
2018-02-07	0.0137065349296
2018-02-08	0.011870832095
2018-02-09	0.00887404378994
2018-02-10	0.00322603699383
2018-02-11	0.00909094833819
2018-02-12	0.00880917882565
2018-02-13	0.0105022484804
2018-02-14	0.00975681914779
2018-02-15	0.0112127240904
2018-02-16	0.0160710397421
2018-02-17	0.0212918959474
2018-02-18	0.0209900782258
2018-02-19	0.0220723293081
2018-02-20	0.0205179683779
2018-02-21	0.0200365800895
2018-02-22	0.0174762333702
2018-02-23	0.0114080415637
2018-02-24	0.00760864946639
2018-02-25	0.00460847964546
2018-02-26	0.00443808266655
2018-02-27	0.00355143791849
2018-02-28	0.00978053530679
2018-03-01	0.0114008896632
2018-03-02	0.0157868545755
2018-03-03	0.0165894227938
2018-03-04	0.0153252002906
2018-03-05	0.0169343545907
2018-03-06	0.0145044480486
2018-03-07	0.00857170744753
2018-03-08	0.00632461059082
2018-03-09	0.00169280112587
2018-03-10	0.00264308128618
2018-03-11	0.00410080723371
2018-03-12	0.00238086692113
2018-03-13	0.0055410400813
2018-03-14	0.00550435810922
2018-03-15	0.00640879377632
2018-03-16	0.00980614291828
2018-03-17	0.0101696966561
2018-03-18	0.0127119707085
2018-03-19	0.012759558912
2018-03-20	0.0124622658436
2018-03-21	0.012012549788
2018-03-22	0.0133558869428
2018-03-23	0.0105176655616
2018-03-24	0.00887904653166
2018-03-25	0.00522162960805
2018-03-26	0.00499748541377
2018-03-27	0.00375065331598
2018-03-28	0.00289913706769
2018-03-29	0.00201695269311
2018-03-30	0.00575177995735
2018-03-31	0.00628003308818
2018-04-01	0.00593745001178
2018-04-02	0.00618401805123
2018-04-03	0.0103860067691
2018-04-04	0.00971503668326
2018-04-05	0.00933293185781
2018-04-06	0.0061518144496
2018-04-07	0.00653274078431
2018-04-08	0.00889011937931
2018-04-09	0.00801903923994
2018-04-10	0.00288810089681
2018-04-11	0.00385172686043
2018-04-12	0.00357613327073
2018-04-13	0.0030224234147
2018-04-14	0.00163546086269
2018-04-15	1.44592927217e-05
2018-04-16	0.0019955290704
2018-04-17	0.00294677767039
2018-04-18	0.00268912406628
2018-04-19	0.00337436707188
2018-04-20	0.00285956655708
2018-04-21	0.00220425856232
2018-04-22	0.0028548440893
2018-04-23	0.000635281585646
2018-04-24	-0.000313728846413
2018-04-25	0.00036260617007
2018-04-26	-0.00185292216214
2018-04-27	-0.00133812164733
2018-04-28	-0.00121785913144
2018-04-29	-0.001697792205
2018-04-30	-0.000151083885094
2018-05-01	0.00168494289053
2018-05-02	0.00188253709444
2018-05-03	0.00563413433441
2018-05-04	0.00613538746724
2018-05-05	0.0066704329461
2018-05-06	0.00576340346764
2018-05-07	0.00677053864936
2018-05-08	0.00567374676562
2018-05-09	0.00477492569873
2018-05-10	0.00301668394049
2018-05-11	0.00205385684043
2018-05-12	0.00205385684043
2018-05-13	0.00293569105559
2018-05-14	0.000620340279952
2018-05-15	0.000407438427706
2018-05-16	0.000984812234372
2018-05-17	0.00226032243845
2018-05-18	0.00370711808056
2018-05-19	-0.00203011657234
2018-05-20	-0.00194669982226
2018-05-21	-0.00100374838425
2018-05-22	0.000818811415678
2018-05-23	-0.000352188271092
2018-05-24	-0.00143620096464
2018-05-25	-0.000917663241022
2018-05-26	0.00534285764945
2018-05-27	0.00522794682025
2018-05-28	0.00554921788541
2018-05-29	0.00416001849152
2018-05-30	0.00409715174262
2018-05-31	0.00515695767317
2018-06-01	0.00389656649079
2018-06-02	0.00337328025321
2018-06-03	0.00208065794113
2018-06-04	0.0019342534572
2018-06-05	0.00171379490341
2018-06-06	0.00173796198494
2018-06-07	0.000486658543856
2018-06-08	0.00129063008476
2018-06-09	0.00129063008476
2018-06-10	0.0050648572837
2018-06-11	0.0065022076733
2018-06-12	0.0111514046302
2018-06-13	0.0156714298358
2018-06-14	0.0187231178007
2018-06-15	0.0209788333699
2018-06-16	0.0209788333699
2018-06-17	0.0188963677306
2018-06-18	0.0199254287124
2018-06-19	0.0141840517643
2018-06-20	0.013261496805
2018-06-21	0.011300321381
2018-06-22	0.00799726605486
2018-06-23	0.00799726605486
2018-06-24	0.00549097896285
2018-06-25	0.00146101745717
2018-06-26	0.00255319744843
2018-06-27	-0.00105568300568
2018-06-28	-0.00277644764742
2018-06-29	-0.00255112092367
2018-06-30	-0.00255112092367
2018-07-01	-0.00064199749444
2018-07-02	-0.000196265379441
2018-07-03	0.000471291362882
2018-07-04	0.00145916477312
2018-07-05	0.00208941687396
2018-07-06	0.00264048766573
2018-07-07	0.00191898694423
2018-07-08	0.00409552553743
2018-07-09	0.00409552553743
2018-07-10	0.00694987062209
2018-07-11	0.00729158870467
2018-07-12	0.00729158870467
2018-07-13	0.00677540456411
2018-07-14	0.00749690528561
2018-07-15	0.00721907137977
2018-07-16	0.00721907137977
2018-07-17	0.00410708961837
2018-07-18	0.00281986973957
2018-07-19	0.00415706608457
2018-07-20	0.00414231171794
2018-07-21	0.00492082475804
2018-07-22	0.00450838433277
2018-07-23	0.00926339777085
2018-07-24	0.0112874788286
2018-07-25	0.0142643123883
2018-07-26	0.0154813944597
2018-07-27	0.0167396948498
2018-07-28	0.0159611818098
2018-07-29	0.0217391185595
2018-07-30	0.0299711181084
2018-07-31	0.0383317885514
2018-08-01	0.0450419533866
2018-08-02	0.0482723832197
2018-08-03	0.0462202278794
2018-08-04	0.0469239576471
2018-08-05	0.0453802502613
2018-08-06	0.0323932372743
2018-08-07	0.0224591509058
2018-08-08	0.0156329570136
2018-08-09	0.00984824876414
2018-08-10	0.0120922784491
2018-08-11	0.0113885486814
2018-08-12	0.00669641160348
2018-08-13	0.00669641160348
2018-08-14	0.00600569221156
2018-08-15	0.00511030111939
2018-08-16	0.00568945169854
2018-08-17	0.00378373392181
2018-08-18	0.00468504081681
2018-08-19	0.0030043685479
2018-08-20	0.00242775041326
2018-08-21	0.00318794413106
2018-08-22	0.0016238148297
2018-08-23	0.00048553648986
2018-08-24	0.00219937992197
2018-08-25	0.00129807302697
2018-08-26	0.0020758796124
2018-08-27	0.00265249774704
2018-08-28	0.00191190392994
2018-08-29	0.00191190392994
2018-08-30	0.00247103169063
2018-08-31	0.00242499823966
2018-09-01	0.00399485695237
2018-09-02	0.00386346277806
2018-09-03	0.00404092506733
2018-09-04	0.00415412279888
2018-09-05	0.00520675437782
2018-09-06	0.00535004138169
2018-09-07	0.00534264175759
2018-09-08	0.00424581994176
2018-09-09	0.00513550584093
2018-09-10	0.00495804355167
2018-09-11	0.00447703162045
2018-09-12	0.00342440004151
2018-09-13	0.00328111303764
2018-09-14	0.00329921549542
2018-09-15	0.00115207145568
2018-09-16	0.00190430266484
2018-09-17	0.00324411174205
2018-09-18	0.00487524473864
2018-09-19	0.00869325301099
2018-09-20	0.0101559541324
2018-09-21	0.00868752535119
2018-09-22	0.010361632494
2018-09-23	0.00905401562579
2018-09-24	0.00991722298647
2018-09-25	0.0120745467861
2018-09-26	0.00961339061686
2018-09-27	0.0102111290559
2018-09-28	0.010597229442
2018-09-29	0.010597229442
2018-09-30	0.0111526151011
2018-10-01	0.0105388623044
2018-10-02	0.00779771472411
2018-10-03	0.00574989699653
2018-10-04	0.00448487582616
2018-10-05	0.00526179152845
2018-10-06	0.00582868495249
2018-10-07	0.00429258664219
2018-10-08	0.00364689726031
2018-10-09	0.00295430338037
2018-10-10	0.00310821207679
2018-10-11	0.00231279368672
2018-10-12	0.00251403407855
2018-10-13	0.00194714065451
2018-10-14	0.00233013567558
2018-10-15	0.0024460705104
2018-10-16	0.00337102525327
2018-10-17	0.00441228386198
2018-10-18	0.00545630683048
2018-10-19	0.00450793722903
2018-10-20	0.0055583573971
2018-10-21	0.00517536237604
2018-10-22	0.00469034581351
2018-10-23	0.00376031576581
2018-10-24	0.00275950756304
2018-10-25	0.00171548459453
2018-10-26	0.00149422597579
2018-10-27	0.00369055905447
2018-10-28	0.00559532095923
2018-10-29	0.00553347367712
2018-10-30	0.0061567157477
2018-10-31	0.00601054547404
2018-11-01	0.00583152649803
2018-11-02	0.00702193978925
2018-11-03	0.0037751865425
2018-11-04	0.00371612415785
2018-11-05	0.00483846766782
2018-11-06	0.00444805610391
2018-11-07	0.00568033967899
2018-11-08	0.00825027317981
2018-11-09	0.00757128011056
2018-11-10	0.00757128011056
2018-11-11	0.0112200860849
2018-11-12	0.00979183704019
2018-11-13	0.00978956349845
2018-11-14	0.00920005671912
2018-11-15	0.00764578724765
2018-11-16	0.00738339448881
2018-11-17	0.00738339448881
2018-11-18	-0.000431296620541
2018-11-19	0.000316891090276
2018-11-20	-8.49574128385e-05
2018-11-21	0.000105773084968
2018-11-22	0.000918272537919
2018-11-23	-0.00142291639207
2018-11-24	0.000693485724332
2018-11-25	0.000775700432802
2018-11-26	0.000727226959426
2018-11-27	0.000727226959426
2018-11-28	0.000118785517593
2018-11-29	-0.00171685656423
2018-11-30	0.00180405326598
2018-12-01	0.000669487182962
2018-12-02	0.00290745808934
2018-12-03	0.0020010041372
2018-12-04	0.00182153536477
2018-12-05	0.00223924630879
2018-12-06	0.00261672936943
2018-12-07	0.00121518060763
2018-12-08	0.000233344574249
2018-12-09	0.000233344574249
2018-12-10	0.000811713573671
2018-12-11	0.00177611170246
2018-12-12	0.00261398350808
2018-12-13	0.00265757461223
2018-12-14	0.00275250316497
2018-12-15	0.00275250316497
2018-12-16	0.00645773165406
2018-12-17	0.00587936265464
2018-12-18	0.00472953638166
2018-12-19	0.00525965363213
2018-12-20	0.0067844014623
2018-12-21	0.00688967501211
2018-12-22	0.00751079302453
2018-12-23	0.0041795361136
2018-12-24	0.00387098936877
2018-12-25	0.00423588628539
2018-12-26	0.00389380130727
2018-12-27	0.000747514335836
2018-12-28	-0.00109362631893
2018-12-29	-0.00171474433135
2018-12-30	-0.00208871590951
2018-12-31	-0.00178016916468
2019-01-01	-0.00178016916468
2019-01-02	-0.00320289863947
2019-01-03	-0.00181593608746
2019-01-04	-0.00102893664841
2019-01-05	-0.00102893664841
2019-01-06	-0.00102893664841
2019-01-07	-0.00102893664841
2019-01-08	-0.000846254880046
2019-01-09	-0.000449429483221
2019-01-10	-7.49677719307e-05
2019-01-11	0.000340035359806
2019-01-12	-0.000680372803459
2019-01-13	-0.000680372803459
2019-01-14	-0.000494360898697
2019-01-15	-0.000883782381756
2019-01-16	0.000127953757459
2019-01-17	-0.000669162222639
2019-01-18	0.00144953848099
2019-01-19	0.00246994664426
2019-01-20	0.00163696038853
2019-01-21	0.00102641016919
2019-01-22	-0.00171235821626
2019-01-23	-0.00923404010593
2019-01-24	-0.00881138583712
2019-01-25	-0.0111629221779
2019-01-26	-0.0111629221779
2019-01-27	-0.012778915514
2019-01-28	-0.0133986545595
2019-01-29	-0.0108413452171
2019-01-30	-0.00376896977041
2019-01-31	-0.00376896977041
2019-02-01	-0.00352398604617
2019-02-02	-0.00352398604617
2019-02-03	-0.00268466440202
2019-02-04	-0.00142652904367
2019-02-05	-0.000815116000188
2019-02-06	-0.00137754569648
2019-02-07	-0.00218237467032
2019-02-08	-0.00197741463753
2019-02-09	-0.00331252812217
2019-02-10	-0.00170287017449
2019-02-11	-0.00233813567383
2019-02-12	-0.00193751964139
2019-02-13	-0.00280595212076
2019-02-14	-0.00330320648025
2019-02-15	-0.00351674481038
2019-02-16	-0.00156320213588
2019-02-17	-0.00156320213588
2019-02-18	-0.00138981050784
2019-02-19	-0.00814484867394
2019-02-20	-0.00666504468448
2019-02-21	-0.00642273244059
2019-02-22	-0.00757624810909
2019-02-23	-0.0107920798964
2019-02-24	-0.0107920798964
2019-02-25	-0.0111678943415
2019-02-26	-0.00503668649355
2019-02-27	-0.00524393595878
2019-02-28	-0.00398820171041
2019-03-01	-0.00164767484733
2019-03-02	0.000949727750074
2019-03-03	0.000542727343074
2019-03-04	0.000746389594
2019-03-05	0.000746389594
2019-03-06	0.000342267549143
2019-03-07	0.000146304390217
2019-03-08	-0.0036739593645
2019-03-09	-0.00607089129163
2019-03-10	-0.0119334833611
2019-03-11	-0.0127907264074
2019-03-12	-0.0138981461194
2019-03-13	-0.0158417807161
2019-03-14	-0.0190584316149
2019-03-15	-0.020568439624
2019-03-16	-0.0187475445632
2019-03-17	-0.0137310849188
2019-03-18	-0.0144742840296
2019-03-19	-0.0149281445673
2019-03-20	-0.0125968379412
2019-03-21	-0.0101953490559
2019-03-22	-0.00653768788665
2019-03-23	-0.00596165102029
2019-03-24	-0.00470851818821
2019-03-25	-0.00411852312845
2019-03-26	-0.00334109551435
2019-03-27	-0.00409790744783
2019-03-28	-0.00346312061476
2019-03-29	-0.00384787622952
2019-03-30	-0.00384787622952
2019-03-31	-0.00468329811757
2019-04-01	-0.00306421706538
2019-04-02	-0.00209214685015
2019-04-03	-0.00191816697735
2019-04-04	-0.00173779179698
2019-04-05	-0.00388230846015
2019-04-06	-0.00388230846015
2019-04-07	-0.0030468865721
2019-04-08	-0.005997783399
2019-04-09	-0.00637905117157
2019-04-10	-0.00578484884186
2019-04-11	-0.00597306642139
2019-04-12	-0.00336667590326
2019-04-13	-0.00336667590326
2019-04-14	-0.00374261575288
2019-04-15	-0.0011758795299
2019-04-16	-0.00156591971586
2019-04-17	-0.00215392648902
2019-04-18	-0.0019657089095
2019-04-19	-0.0017495335754
2019-04-20	-0.0054125372384
2019-04-21	-0.0197707421678
2019-04-22	-0.0202846027968
2019-04-23	-0.021313440687
2019-04-24	-0.0234372319498
2019-04-25	-0.028708713236
2019-04-26	-0.0285010065876
2019-04-27	-0.025678339059
2019-04-28	-0.0121346704705
2019-04-29	-0.0116181653183
2019-04-30	-0.0100062370491
2019-05-01	-0.00817126439813
2019-05-02	-0.00268938967616
2019-05-03	-0.00322510735464
2019-05-04	-0.00305546203173
2019-05-05	-0.00186498584125
2019-05-06	-0.00288670727113
2019-05-07	-0.00307642459233
2019-05-08	-0.00315235136188
2019-05-09	-0.00336274479761
2019-05-10	-0.0026288896117
2019-05-11	-0.00195819880016
2019-05-12	-0.00195819880016
2019-05-13	-0.000565301063939
2019-05-14	-0.00072529523077
2019-05-15	0.000610764805206
2019-05-16	0.000610764805206
2019-05-17	9.68285770092e-06
2019-05-18	9.68285770092e-06
2019-05-19	-0.000390477206325
2019-05-20	-0.000568603319613
2019-05-21	-0.0261448177575
2019-05-22	-0.051810805603
2019-05-23	-0.0523379537317
2019-05-24	-0.0541070506249
2019-05-25	-0.0541070506249
2019-05-26	-0.0555197984652
2019-05-27	-0.0559250669556
2019-05-28	-0.0298221185478
2019-05-29	-0.00561472771228
2019-05-30	-0.00563562488874
2019-05-31	-0.00483315131938
2019-06-01	-0.00899981798605
2019-06-02	-0.0130477159426
2019-06-03	-0.0143492233525
2019-06-04	-0.0149092408554
2019-06-05	-0.0142329940253
2019-06-06	-0.014674264114
2019-06-07	-0.0152529933764
2019-06-08	-0.0110863267097
2019-06-09	-0.00645704794248
2019-06-10	-0.00567193102833
2019-06-11	-0.00565151758812
2019-06-12	-0.00662999116933
2019-06-13	-0.00545220988791
2019-06-14	-0.00532560642284
2019-06-15	-0.00668615064053
2019-06-16	-0.0101130086401
2019-06-17	-0.0462774423692
2019-06-18	-0.0523910512645
2019-06-19	-0.0865829910263
2019-06-20	-0.0952921240641
2019-06-21	-0.0967367315526
2019-06-22	-0.0953761873349
2019-06-23	-0.0926801256326
2019-06-24	-0.0568995159461
2019-06-25	-0.0530238802549
2019-06-26	-0.0185898439369
2019-06-27	-0.0111737423244
2019-06-28	-0.0111620443801
2019-06-29	-0.0111620443801
2019-06-30	-0.0117313665588
2019-07-01	-0.0106069445477
2019-07-02	-0.0081904840189
