Date	SARB Excess Sentiment
2017-05-27	0.0444713894099
2017-05-28	-0.00300888179352
2017-05-29	0.242085578272
2017-05-30	0.279305894798
2017-05-31	0.520912554847
2017-06-01	0.652377820647
2017-06-02	0.849799318847
2017-06-03	0.5084975548
2017-06-04	0.56053661306
2017-06-05	-0.835231862123
2017-06-06	0.192403045166
2017-06-07	0.198897182381
2017-06-08	-0.672988001253
2017-06-09	-0.876278111324
2017-06-10	-0.811310451054
2017-06-11	-0.810231975838
2017-06-12	-0.271829988189
2017-06-13	-0.262911511224
2017-06-14	-0.442293787211
2017-06-15	-0.124013451148
2017-06-16	0.253087466867
2017-06-17	0.216622743661
2017-06-18	0.233999152781
2017-06-19	-0.0966929191762
2017-06-20	-0.58760826956
2017-06-21	-0.395839395634
2017-06-22	-0.200789335607
2017-06-23	0.268841137314
2017-06-24	-0.0371476512405
2017-06-25	0.45452651587
2017-06-26	0.255277678253
2017-06-27	0.479296419803
2017-06-28	0.234771234561
2017-06-29	0.0574411046326
2017-06-30	-0.483409541601
2017-07-01	-0.276066539336
2017-07-02	-1.03917764369
2017-07-03	-1.00436654084
2017-07-04	-0.629063769884
2017-07-05	-0.712359939637
2017-07-06	-0.657951683081
2017-07-07	-0.774949456122
2017-07-08	-0.786487704493
2017-07-09	-0.726162225381
2017-07-10	-1.35757277762
2017-07-11	-2.11325905287
2017-07-12	-2.40639399978
2017-07-13	-2.25657639398
2017-07-14	-1.6005907078
2017-07-15	-1.26680218588
2017-07-16	-1.16927495923
2017-07-17	-0.202297482197
2017-07-18	-0.0797391540033
2017-07-19	0.388169906793
2017-07-20	0.328263148128
2017-07-21	-0.0164912147719
2017-07-22	-0.208188450196
2017-07-23	-0.346260750739
2017-07-24	-0.384813103941
2017-07-25	0.066102055837
2017-07-26	0.200533497756
2017-07-27	0.0397606561196
2017-07-28	-0.216722546373
2017-07-29	-0.279936778925
2017-07-30	-0.150651889084
2017-07-31	-0.244964265839
2017-08-01	-0.865733498679
2017-08-02	-1.14964897118
2017-08-03	-1.21639968497
2017-08-04	-0.841943683547
2017-08-05	-0.779362925022
2017-08-06	-1.01849551035
2017-08-07	-2.12610901135
2017-08-08	-0.32850225243
2017-08-09	-0.21786347404
2017-08-10	1.5446316325
2017-08-11	1.61028977082
2017-08-12	1.707900091
2017-08-13	1.7501637082
2017-08-14	0.569359503155
2017-08-15	-0.548386336001
2017-08-16	-0.781056031488
2017-08-17	-0.586683011841
2017-08-18	-0.991015493246
2017-08-19	-0.929692100451
2017-08-20	-0.734288162908
2017-08-21	-0.610153765915
2017-08-22	-0.571848502268
2017-08-23	-0.583929343654
2017-08-24	-0.666181164254
2017-08-25	-0.230342549518
2017-08-26	-0.151387101448
2017-08-27	-0.167895578971
2017-08-28	-0.407021780979
2017-08-29	-0.361514464103
2017-08-30	-0.0816992382218
2017-08-31	-0.00422556323575
2017-09-01	-0.297084724745
2017-09-02	-0.346279332067
2017-09-03	-0.550264526494
2017-09-04	0.115691518522
2017-09-05	0.255650875632
2017-09-06	0.377042846203
2017-09-07	0.218245170545
2017-09-08	0.664064375082
2017-09-09	0.693708110518
2017-09-10	0.731313265943
2017-09-11	0.495285252181
2017-09-12	0.597709898969
2017-09-13	0.253533257321
2017-09-14	-0.0220470029971
2017-09-15	-0.48985827199
2017-09-16	-0.47586611429
2017-09-17	-0.546484789042
2017-09-18	-0.77170514222
2017-09-19	-1.20544046843
2017-09-20	-1.24961410831
2017-09-21	-0.836999088174
2017-09-22	-0.865108966932
2017-09-23	-0.836983998775
2017-09-24	-0.767040490633
2017-09-25	-0.292274043101
2017-09-26	-0.531826027591
2017-09-27	-0.447743914697
2017-09-28	-0.992865380719
2017-09-29	-0.985207363549
2017-09-30	-1.05096048351
2017-10-01	-0.81414879325
2017-10-02	0.359733599023
2017-10-03	0.828362889094
2017-10-04	0.644530590626
2017-10-05	1.11967196683
2017-10-06	0.686068531167
2017-10-07	1.00465684394
2017-10-08	0.849687399456
2017-10-09	-0.205261870893
2017-10-10	0.106889601462
2017-10-11	0.14291688358
2017-10-12	-0.213472618723
2017-10-13	-0.473327380851
2017-10-14	-0.471837050223
2017-10-15	-0.109779632103
2017-10-16	-0.793901177026
2017-10-17	-0.93969985617
2017-10-18	-0.62819034839
2017-10-19	0.208147118093
2017-10-20	0.88902446157
2017-10-21	0.870508225976
2017-10-22	0.678829186746
2017-10-23	1.80660776954
2017-10-24	2.30732066501
2017-10-25	1.07124289898
2017-10-26	-0.224097020126
2017-10-27	-0.697037955446
2017-10-28	-0.597654944279
2017-10-29	-0.571206443724
2017-10-30	-0.58924762169
2017-10-31	0.354103023161
2017-11-01	0.7242697481
2017-11-02	0.0167630689991
2017-11-03	0.552320030016
2017-11-04	0.462492027165
2017-11-05	0.468766562014
2017-11-06	1.10622198025
2017-11-07	-1.3577678235
2017-11-08	-0.480394692317
2017-11-09	0.296006082154
2017-11-10	0.347884810983
2017-11-11	0.361466598825
2017-11-12	0.365802862446
2017-11-13	-0.133865437802
2017-11-14	0.050787136718
2017-11-15	-0.540805057079
2017-11-16	-1.42897580348
2017-11-17	-0.574286656498
2017-11-18	-0.818894614602
2017-11-19	-0.868508078734
2017-11-20	-0.267513444552
2017-11-21	-0.6514602651
2017-11-22	-1.10117879129
2017-11-23	-1.19849829587
2017-11-24	-1.80457345923
2017-11-25	-1.87836682646
2017-11-26	-1.88511921897
2017-11-27	-1.88528350742
2017-11-28	-1.52942143871
2017-11-29	-1.01111047781
2017-11-30	-0.758287196815
2017-12-01	-0.14426754789
2017-12-02	-0.0284041693153
2017-12-03	0.0287276188628
2017-12-04	-0.491517741473
2017-12-05	-0.304881639605
2017-12-06	-0.073561767046
2017-12-07	-0.216079794477
2017-12-08	-0.304529137125
2017-12-09	-0.335148153
2017-12-10	-0.385258787303
2017-12-11	0.28227102042
2017-12-12	0.38517813059
2017-12-13	0.382691908248
2017-12-14	0.455472816298
2017-12-15	-0.0421235507842
2017-12-16	-0.0776376883716
2017-12-17	-0.128910894082
2017-12-18	-1.03275235114
2017-12-19	-0.747854922518
2017-12-20	-0.786205060889
2017-12-21	-0.885381544047
2017-12-22	-0.0291214702838
2017-12-23	-0.0345360632868
2017-12-24	0.106514030708
2017-12-25	-0.286188038055
2017-12-26	-0.49967370655
2017-12-27	-0.222096201417
2017-12-28	-0.0440180801003
2017-12-29	-0.78920927912
2017-12-30	-0.782006639937
2017-12-31	-0.693814519787
2018-01-01	-0.296883694183
2018-01-02	-0.325609904049
2018-01-03	1.00624233321
2018-01-04	1.29497337182
2018-01-05	2.41797174126
2018-01-06	2.48512372895
2018-01-07	2.35446647809
2018-01-08	0.452756798425
2018-01-09	-0.360371885966
2018-01-10	-1.55992310054
2018-01-11	-1.07119171987
2018-01-12	-1.77469078353
2018-01-13	-1.8543638103
2018-01-14	-1.87055491828
2018-01-15	-1.18400081618
2018-01-16	-0.448590242405
2018-01-17	-0.273803555259
2018-01-18	-0.0267561393736
2018-01-19	0.579409225485
2018-01-20	0.641207303691
2018-01-21	0.682687653201
2018-01-22	1.02656854341
2018-01-23	1.31725468496
2018-01-24	1.00663199819
2018-01-25	-0.35567265041
2018-01-26	-1.01795286557
2018-01-27	-1.08994837112
2018-01-28	0.540457305167
2018-01-29	0.534265110819
2018-01-30	-0.139479763162
2018-01-31	-0.132413250737
2018-02-01	0.325057000106
2018-02-02	0.692327919384
2018-02-03	0.355112157282
2018-02-04	-0.455657785442
2018-02-05	-0.806248332814
2018-02-06	-0.624244624817
2018-02-07	-0.00240615708192
2018-02-08	0.419205760033
2018-02-09	-0.522642627156
2018-02-10	-0.392814769038
2018-02-11	-0.365903904172
2018-02-12	-0.514360748525
2018-02-13	-0.0977235826271
2018-02-14	-0.158996068764
2018-02-15	0.305465730975
2018-02-16	0.391198974022
2018-02-17	0.400452183622
2018-02-18	0.408551088261
2018-02-19	0.800823818988
2018-02-20	0.861054377165
2018-02-21	0.096054013809
2018-02-22	-0.746209471548
2018-02-23	-0.452687183059
2018-02-24	-0.484025607682
2018-02-25	-0.913634992434
2018-02-26	-0.943820885641
2018-02-27	-1.51466581187
2018-02-28	-1.27853066987
2018-03-01	-1.03092528431
2018-03-02	-1.22289210358
2018-03-03	-1.11148652214
2018-03-04	-1.08395583088
2018-03-05	-0.951949364049
2018-03-06	-1.30510942712
2018-03-07	-1.98271509533
2018-03-08	-1.96810047257
2018-03-09	-2.42123859755
2018-03-10	-2.37378526653
2018-03-11	-2.25191714811
2018-03-12	-1.71688351321
2018-03-13	-1.28063610583
2018-03-14	-1.28741713037
2018-03-15	-0.71262748781
2018-03-16	0.146501975825
2018-03-17	0.176908195198
2018-03-18	0.995004954865
2018-03-19	1.71959712547
2018-03-20	1.02597243954
2018-03-21	0.841098126851
2018-03-22	0.89925174014
2018-03-23	-0.750853424039
2018-03-24	-1.08987016923
2018-03-25	-1.87228357217
2018-03-26	-1.89996201918
2018-03-27	-1.5184248266
2018-03-28	-1.52250324614
2018-03-29	-1.36181248898
2018-03-30	-1.02704399498
2018-03-31	-1.0728648466
2018-04-01	-0.496403759918
2018-04-02	-0.590693203929
2018-04-03	-0.78185828273
2018-04-04	-1.09877356535
2018-04-05	-1.28379746958
2018-04-06	-1.64405130701
2018-04-07	-1.50529384575
2018-04-08	-1.39712412217
2018-04-09	-1.06091152467
2018-04-10	-1.38569616719
2018-04-11	-1.97752531553
2018-04-12	-2.28521158633
2018-04-13	0.707758500601
2018-04-14	0.695876293766
2018-04-15	0.541495908653
2018-04-16	-0.155558058131
2018-04-17	-0.165197791579
2018-04-18	0.510255719555
2018-04-19	0.483912817032
2018-04-20	-1.44548072719
2018-04-21	-1.43047409954
2018-04-22	-1.35437117048
2018-04-23	-0.646991231459
2018-04-24	-0.914894893102
2018-04-25	0.663969785535
2018-04-26	1.17147417682
2018-04-27	1.17539948253
2018-04-28	1.31518178728
2018-04-29	1.18098727238
2018-04-30	1.54424827544
2018-05-01	2.38417565823
2018-05-02	0.470932664839
2018-05-03	-0.809164228183
2018-05-04	-0.824011692304
2018-05-05	-0.897666651865
2018-05-06	-1.57487041215
2018-05-07	-1.56268195767
2018-05-08	-0.263849991768
2018-05-09	0.809583031939
2018-05-10	2.3257593078
2018-05-11	2.35190178435
2018-05-12	3.22870765455
2018-05-13	1.15685627679
2018-05-14	0.216634214664
2018-05-15	-0.98492477891
2018-05-16	-0.63266378115
2018-05-17	-0.433973605437
2018-05-18	-0.276801725809
2018-05-19	-1.03765352451
2018-05-20	-0.641545525387
2018-05-21	-0.221058350778
2018-05-22	-0.0635528108234
2018-05-23	-0.445431367127
2018-05-24	-0.446562902427
2018-05-25	-0.988449984405
2018-05-26	-0.999741400116
2018-05-27	-0.993289688336
2018-05-28	-0.897722830551
2018-05-29	-0.236035047469
2018-05-30	-0.325930248541
2018-05-31	-0.693602528943
2018-06-01	0.470811211343
2018-06-02	0.43266498997
2018-06-03	0.42569601052
2018-06-04	0.658628030289
2018-06-05	-0.226829848789
2018-06-06	0.303874075685
2018-06-07	0.797089600599
2018-06-08	0.192908717949
2018-06-09	0.219613229838
2018-06-10	0.26927653936
2018-06-11	0.266046365297
2018-06-12	0.35752328464
2018-06-13	0.0369659197157
2018-06-14	0.010668908794
2018-06-15	0.043825668187
2018-06-16	-0.114442535623
2018-06-17	-0.0829540438431
2018-06-18	-0.726723190113
2018-06-19	-0.89675017366
2018-06-20	-1.28724738149
2018-06-21	-1.39311530032
2018-06-22	-1.89191159266
2018-06-23	-1.69106083682
2018-06-24	-1.32070217676
2018-06-25	-0.520159311676
2018-06-26	-0.139286007909
2018-06-27	0.476038263103
2018-06-28	0.858481963053
2018-06-29	1.06610417787
2018-06-30	1.18983819792
2018-07-01	1.16956145116
2018-07-02	-0.359090694395
2018-07-03	-0.371794004045
2018-07-04	-0.462011132229
2018-07-05	-0.499643051796
2018-07-06	-0.648104545289
2018-07-07	-0.912191973622
2018-07-08	-0.862476421739
2018-07-09	-0.85217395269
2018-07-10	-0.834111607608
2018-07-11	-0.761729335776
2018-07-12	-2.04751307963
2018-07-13	-1.55924408268
2018-07-14	-1.42982900093
2018-07-15	-1.41810748597
2018-07-16	-0.208232350221
2018-07-17	0.4032040113
2018-07-18	0.509066946192
2018-07-19	0.546103174164
2018-07-20	0.602972000507
2018-07-21	-0.0124855635754
2018-07-22	-0.20813191088
2018-07-23	-0.542461943806
2018-07-24	-1.0294993918
2018-07-25	-1.53344102867
2018-07-26	-1.92882477595
2018-07-27	-2.14287390029
2018-07-28	-2.06243132009
2018-07-29	-2.03043822746
2018-07-30	-1.58121708895
2018-07-31	-1.56169286667
2018-08-01	-1.47271448435
2018-08-02	-0.216120092953
2018-08-03	0.363293922319
2018-08-04	0.435587593339
2018-08-05	1.31103438173
2018-08-06	1.01052848841
2018-08-07	1.02972975714
2018-08-08	1.03114099404
2018-08-09	0.651174840765
2018-08-10	0.714972033446
2018-08-11	0.901585033055
2018-08-12	0.967424304632
2018-08-13	0.342540206277
2018-08-14	1.40768849198
2018-08-15	0.995665071977
2018-08-16	0.200913960769
2018-08-17	0.128129711368
2018-08-18	-0.174605175252
2018-08-19	-0.381682142048
2018-08-20	-0.813773322554
2018-08-21	-1.02920882606
2018-08-22	-0.967639644895
2018-08-23	-0.527372739528
2018-08-24	-0.57336531467
2018-08-25	-0.414039954523
2018-08-26	-0.320149738601
2018-08-27	0.467373978697
2018-08-28	1.35362596222
2018-08-29	2.90516220537
2018-08-30	2.35367976379
2018-08-31	2.32336992515
2018-09-01	2.37481250091
2018-09-02	2.56796531083
2018-09-03	2.99905178599
2018-09-04	1.11189416239
2018-09-05	-1.23250812576
2018-09-06	-0.995372258708
2018-09-07	-1.18103780639
2018-09-08	-0.088649152598
2018-09-09	-0.114719775455
2018-09-10	0.779874122077
2018-09-11	1.18089643518
2018-09-12	1.99345443001
2018-09-13	2.15485844877
2018-09-14	1.58438299513
2018-09-15	1.50369783726
2018-09-16	1.77001053052
2018-09-17	0.405356750216
2018-09-18	0.230460269847
2018-09-19	0.203188370747
2018-09-20	-0.19634380172
2018-09-21	0.0845843576788
2018-09-22	0.062778602175
2018-09-23	0.147774126241
2018-09-24	0.520504474524
2018-09-25	0.537703830939
2018-09-26	0.74745884139
2018-09-27	0.485491243618
2018-09-28	0.429066205192
2018-09-29	0.34215273312
2018-09-30	0.703659174077
2018-10-01	0.62977475584
2018-10-02	0.978100494043
2018-10-03	-0.737615530674
2018-10-04	-0.150959381713
2018-10-05	-0.184933241578
2018-10-06	0.60119551547
2018-10-07	-0.772991855843
2018-10-08	-0.729878527886
2018-10-09	-0.3330060937
2018-10-10	1.59455604223
2018-10-11	1.86153519528
2018-10-12	1.84063442776
2018-10-13	1.15621170077
2018-10-14	1.89976281044
2018-10-15	1.90546176117
2018-10-16	2.00573883151
2018-10-17	0.763213299276
2018-10-18	0.400848394056
2018-10-19	-0.759833597037
2018-10-20	-0.657782778537
2018-10-21	-1.17163196456
2018-10-22	-1.05078572325
2018-10-23	-1.11278312836
2018-10-24	-0.301169084542
2018-10-25	0.96591847463
2018-10-26	2.15010395376
2018-10-27	2.01623581156
2018-10-28	2.7257642805
2018-10-29	3.64554633703
2018-10-30	5.36025062449
2018-10-31	4.78413587491
2018-11-01	3.57374336246
2018-11-02	0.853815439588
2018-11-03	0.879142354347
2018-11-04	0.880930957144
2018-11-05	0.841069943317
2018-11-06	0.832458442358
2018-11-07	
2018-11-08	
2018-11-09	
2018-11-10	
2018-11-11	
2018-11-12	
2018-11-13	-2.43739132673
2018-11-14	-2.34385612007
2018-11-15	-1.92378760837
2018-11-16	-1.74852704914
2018-11-17	-1.49701522534
2018-11-18	-0.971480595264
2018-11-19	-1.49604025409
2018-11-20	-1.17218851446
2018-11-21	-0.614259711978
2018-11-22	-0.314773331704
2018-11-23	-0.269727042917
2018-11-24	-0.121689375538
2018-11-25	-0.516151270992
2018-11-26	0.310523287489
2018-11-27	0.466112401256
2018-11-28	-0.0931900917471
2018-11-29	-0.577552528214
2018-11-30	-0.410968419244
2018-12-01	-0.512469399582
2018-12-02	-0.0592218664484
2018-12-03	-0.723756698962
2018-12-04	0.622524244832
2018-12-05	0.69228182224
2018-12-06	0.670720865452
2018-12-07	0.300068827734
2018-12-08	0.29742765288
2018-12-09	-0.365589710309
2018-12-10	-0.190320076999
2018-12-11	-1.17439837924
2018-12-12	-0.736642967655
2018-12-13	-0.144118515069
2018-12-14	0.055483901218
2018-12-15	0.200639993089
2018-12-16	0.877739072755
2018-12-17	1.31360707885
2018-12-18	1.68735086096
2018-12-19	0.797753843727
2018-12-20	0.462576070485
2018-12-21	0.451630386634
2018-12-22	0.42501481439
2018-12-23	-0.205940830947
2018-12-24	-0.7020223048
2018-12-25	-1.10008999186
2018-12-26	-0.880439559572
2018-12-27	-2.81642498758
2018-12-28	-2.89488351898
2018-12-29	-2.75398525544
2018-12-30	
2018-12-31	
2019-01-01	
2019-01-02	
2019-01-03	
2019-01-04	
2019-01-05	
2019-01-06	
2019-01-07	
2019-01-08	
2019-01-09	
2019-01-10	1.41907553196
2019-01-11	1.1574897203
2019-01-12	1.12824423102
2019-01-13	0.313512925493
2019-01-14	0.00588692847561
2019-01-15	-0.200855726247
2019-01-16	-0.0330524418594
2019-01-17	-0.401246987486
2019-01-18	-0.12399006932
2019-01-19	-0.0235947885044
2019-01-20	-0.386815203523
2019-01-21	-0.249390717394
2019-01-22	-0.16248092524
2019-01-23	-0.377169695121
2019-01-24	-0.267355295876
2019-01-25	-0.755939504835
2019-01-26	-1.05195555366
2019-01-27	-0.15129831225
2019-01-28	0.129796632819
2019-01-29	0.682499519444
2019-01-30	1.13688523128
2019-01-31	1.43186805851
2019-02-01	0.317977728791
2019-02-02	-0.713822821108
2019-02-03	-1.01557785434
2019-02-04	-0.51596993654
2019-02-05	-1.22556622271
2019-02-06	-2.11460345295
2019-02-07	-2.05085402975
2019-02-08	-0.86824019121
2019-02-09	4.25919965828
2019-02-10	4.32000184206
2019-02-11	
2019-02-12	0.812600775306
2019-02-13	-0.497498488635
2019-02-14	-0.461095244808
2019-02-15	-0.949203188145
2019-02-16	-1.00368109428
2019-02-17	-1.03939185822
2019-02-18	-1.11054130138
2019-02-19	-1.68166124417
2019-02-20	-0.200734267826
2019-02-21	-0.116016633979
2019-02-22	0.757860398747
2019-02-23	0.76342801977
2019-02-24	0.55718848757
2019-02-25	0.540234913379
2019-02-26	1.86537821387
2019-02-27	-0.0365352338885
2019-02-28	0.471299356647
2019-03-01	0.0642670943328
2019-03-02	-0.0292494852911
2019-03-03	0.0673303877485
2019-03-04	-0.623963577133
2019-03-05	-0.553915307199
2019-03-06	-0.525643371614
2019-03-07	-1.2626241418
2019-03-08	-0.878838755797
2019-03-09	-0.860928695159
2019-03-10	-0.655458597535
2019-03-11	-0.120566648028
2019-03-12	-0.394769763483
2019-03-13	-1.23955899349
2019-03-14	-1.85178296024
2019-03-15	-2.35950182372
2019-03-16	-2.28311344651
2019-03-17	-2.97451006606
2019-03-18	-2.91079621494
2019-03-19	-3.93806220057
2019-03-20	-1.78496749399
2019-03-21	1.89991840776
2019-03-22	1.23953720458
2019-03-23	0.201179660212
2019-03-24	0.333069296378
2019-03-25	-0.278322638233
2019-03-26	-0.263419184528
2019-03-27	-0.69036161441
2019-03-28	-1.52993597893
2019-03-29	-1.59124860332
2019-03-30	-1.34044310413
2019-03-31	-1.16234384569
2019-04-01	-0.941971134331
2019-04-02	-1.07836641343
2019-04-03	-1.03053350883
2019-04-04	-0.865346195763
2019-04-05	-1.01787269857
2019-04-06	-0.998313929052
2019-04-07	-1.53350792248
2019-04-08	-0.810986668989
2019-04-09	-0.259716762663
2019-04-10	-0.255357348542
2019-04-11	-0.211886206017
2019-04-12	-0.155669137006
2019-04-13	-0.217626179705
2019-04-14	-0.143615442533
2019-04-15	3.64514703762
2019-04-16	3.59766783004
2019-04-17	1.56354215012
2019-04-18	0.90349910583
2019-04-19	0.860836801415
2019-04-20	0.955857092986
2019-04-21	0.963936832322
2019-04-22	-0.796065849536
2019-04-23	-0.658815926286
2019-04-24	-0.00962190365301
2019-04-25	0.221000315803
2019-04-26	0.412548710829
2019-04-27	0.528437990918
2019-04-28	0.500110017704
2019-04-29	-0.289497304869
2019-04-30	0.858232840731
2019-05-01	0.920642642886
2019-05-02	0.942835693011
2019-05-03	0.965176436666
2019-05-04	0.873607670199
2019-05-05	1.06798030968
2019-05-06	2.61838437792
2019-05-07	1.1959660086
2019-05-08	1.25225715605
2019-05-09	1.28443010964
2019-05-10	1.27112744993
2019-05-11	0.852991746968
2019-05-12	0.668988628518
2019-05-13	0.606801280983
2019-05-14	-2.82893556162
2019-05-15	-2.84449721502
2019-05-16	-1.73607908754
2019-05-17	-1.64008548713
2019-05-18	-1.57328752825
2019-05-19	-2.18741588962
2019-05-20	-2.20906559911
2019-05-21	-2.42650879335
2019-05-22	-2.39964830017
2019-05-23	-2.74947203697
2019-05-24	-2.3673000323
2019-05-25	-2.38817314559
2019-05-26	-1.98360492353
2019-05-27	-2.00738932386
2019-05-28	-1.76395419278
2019-05-29	-1.56993106843
2019-05-30	-1.69867647526
2019-05-31	-2.37390337973
2019-06-01	-2.34019448447
2019-06-02	-2.43921068778
2019-06-03	-2.65197641947
2019-06-04	1.43172682759
2019-06-05	1.63850541231
2019-06-06	0.65421290867
2019-06-07	-0.122561432662
2019-06-08	-0.174384969471
2019-06-09	-0.40463796463
2019-06-10	-0.843329984409
2019-06-11	-1.4090958142
2019-06-12	-2.14118644443
2019-06-13	-1.68049885829
2019-06-14	-1.90037399148
2019-06-15	-1.96527869721
2019-06-16	-2.05928142435
2019-06-17	-1.92629911604
2019-06-18	-1.6903811991
2019-06-19	-1.52073417508
2019-06-20	-2.27889533895
2019-06-21	-1.30649971875
2019-06-22	-0.993338914683
2019-06-23	-0.688799535188
2019-06-24	-0.332757661103
2019-06-25	0.308580623391
2019-06-26	0.480869710121
2019-06-27	0.553473942191
2019-06-28	0.0415701650956
2019-06-29	0.0289057841082
2019-06-30	0.0507988687838
2019-07-01	-0.266567790772
2019-07-02	-1.19954764694
2019-07-03	-1.354026256
2019-07-04	-0.0530842265087
2019-07-05	0.0219830982977
2019-07-06	0.133982863158
2019-07-07	0.106959723774
2019-07-08	
2019-07-09	3.32153382846
2019-07-10	1.15347671497
2019-07-11	1.40677692007
2019-07-12	1.20709104416
2019-07-13	1.00710060852
2019-07-14	1.0651331021
2019-07-15	0.453849652506
2019-07-16	-0.66508493596
2019-07-17	-0.781576263465
2019-07-18	-1.08414517326
2019-07-19	-1.23919719802
2019-07-20	-1.13178535453
2019-07-21	-1.4651151266
2019-07-22	-1.18862677067
2019-07-23	-0.941305202127
2019-07-24	-0.815615871592
2019-07-25	-1.1429681859
2019-07-26	-0.940454640148
2019-07-27	-0.848791598972
2019-07-28	-0.394012075915
2019-07-29	-0.706673327015
2019-07-30	0.143605340867
2019-07-31	0.329068592695
2019-08-01	0.784773732649
2019-08-02	0.662041693492
2019-08-03	0.663652736153
2019-08-04	1.19886358655
2019-08-05	0.475756517606
2019-08-06	-1.89945716339
2019-08-07	0.723774897325
2019-08-08	0.685204826056
2019-08-09	0.181421161425
2019-08-10	0.12895587906
2019-08-11	0.0879311811904
2019-08-12	0.681498248645
2019-08-13	0.358132233281
2019-08-14	-1.0001262535
2019-08-15	-1.26227187929
2019-08-16	-1.65571164815
2019-08-17	-1.94989670502
2019-08-18	-2.17625425937
2019-08-19	-2.66721154727
2019-08-20	-2.6443432036
