Date	SARB Hawkish	SARB Dovish
2017-04-26	0.000280112044818	0.000594083787361
2017-04-27	0.000280112044818	0.000594083787361
2017-04-28	0.000280112044818	0.000280112044818
2017-04-29	0.000280112044818	0.000280112044818
2017-04-30	0.000280112044818	0.000280112044818
2017-05-01	0.000687112451818	0.000280112044818
2017-05-02	0.000715547151832	0.000280112044818
2017-05-03	0.00101131763394	0.0
2017-05-04	0.00128817256196	0.000276854928018
2017-05-05	0.00128817256196	0.000276854928018
2017-05-06	0.00128817256196	0.000276854928018
2017-05-07	0.00128817256196	0.000276854928018
2017-05-08	0.000881172154955	0.000276854928018
2017-05-09	0.000572625410124	0.000551580202743
2017-05-10	0.000276854928018	0.000551580202743
2017-05-11	0.0	0.000562743707905
2017-05-12	0.0	0.000562743707905
2017-05-13	0.0	0.000562743707905
2017-05-14	0.0	0.000562743707905
2017-05-15	0.0	0.000562743707905
2017-05-16	0.000295159386068	0.00028801843318
2017-05-17	0.000295159386068	0.00028801843318
2017-05-18	0.000295159386068	0.0
2017-05-19	0.000295159386068	0.0
2017-05-20	0.000295159386068	0.0
2017-05-21	0.000295159386068	0.0
2017-05-22	0.000625083503521	0.000659848234906
2017-05-23	0.000869007675404	0.000929390013882
2017-05-24	0.000869007675404	0.00151487010756
2017-05-25	0.00151835832476	0.00216422075691
2017-05-26	0.00181911020445	0.00276572451631
2017-05-27	0.00272326933646	0.00276572451631
2017-05-28	0.00272326933646	0.00276572451631
2017-05-29	0.00239334521901	0.0021058762814
2017-05-30	0.00185426166106	0.00240662249786
2017-05-31	0.00185426166106	0.00182114240419
2017-06-01	0.00120491101171	0.00117179175484
2017-06-02	0.000904159132007	0.000570287995438
2017-06-03	0.0	0.000570287995438
2017-06-04	0.0	0.000570287995438
2017-06-05	0.0	0.000570287995438
2017-06-06	0.00030525030525	0.00030525030525
2017-06-07	0.000595021386096	0.000595021386096
2017-06-08	0.000595021386096	0.00090625699145
2017-06-09	0.000595021386096	0.00124318421517
2017-06-10	0.000595021386096	0.00124318421517
2017-06-11	0.000595021386096	0.00124318421517
2017-06-12	0.000595021386096	0.00124318421517
2017-06-13	0.000592434519103	0.00124059734818
2017-06-14	0.000302663438257	0.00095082626733
2017-06-15	0.000610545211656	0.00125535420877
2017-06-16	0.000961545562656	0.000918426985055
2017-06-17	0.000961545562656	0.000918426985055
2017-06-18	0.000961545562656	0.000918426985055
2017-06-19	0.000961545562656	0.000918426985055
2017-06-20	0.000957122506147	0.000914003928546
2017-06-21	0.000957122506147	0.000914003928546
2017-06-22	0.000649240732748	0.000298240381748
2017-06-23	0.000298240381748	0.000615700699208
2017-06-24	0.000298240381748	0.000615700699208
2017-06-25	0.0010581188012	0.00137557911866
2017-06-26	0.00141085248727	0.00137557911866
2017-06-27	0.00254476391361	0.00107733873691
2017-06-28	0.00254476391361	0.00203397138997
2017-06-29	0.00254476391361	0.00203397138997
2017-06-30	0.00284053439572	0.00201228155462
2017-07-01	0.00284053439572	0.00201228155462
2017-07-02	0.00208065597626	0.00125240313517
2017-07-03	0.00205482650726	0.00125240313517
2017-07-04	0.00062267469917	0.00125240313517
2017-07-05	0.00192137599787	0.000295770482106
2017-07-06	0.00315025464611	0.000295770482106
2017-07-07	0.002854484164	0.0
2017-07-08	0.002854484164	0.0
2017-07-09	0.002854484164	0.0
2017-07-10	0.00283088598272	0.00030330603579
2017-07-11	0.003951334162	0.000863530125426
2017-07-12	0.0026526328633	0.000863530125426
2017-07-13	0.00142375421506	0.000863530125426
2017-07-14	0.00202148284626	0.00116239444103
2017-07-15	0.0044987743409	0.0044654497672
2017-07-16	0.00515408233565	0.0044654497672
2017-07-17	0.00515089634788	0.00446226377943
2017-07-18	0.00430152434102	0.0041731158622
2017-07-19	0.00460677464627	0.0053941170832
2017-07-20	0.00518049811156	0.00711528747907
2017-07-21	0.00489605268837	0.00869612241159
2017-07-22	0.00338401215899	0.00635831805067
2017-07-23	0.00398183699631	0.00761145088275
2017-07-24	0.00425544041359	0.00874563949795
2017-07-25	0.00398436424118	0.00876374782526
2017-07-26	0.00367911393593	0.00754274660426
2017-07-27	0.00310539047064	0.00637314818853
2017-07-28	0.00279210726262	0.00449344894041
2017-07-29	0.00182685629737	0.00352819797516
2017-07-30	0.00057372346529	0.00293037313784
2017-07-31	0.0002886002886	0.00236186534041
2017-08-01	0.0002886002886	0.00235954257335
2017-08-02	0.0002886002886	0.00235954257335
2017-08-03	0.0002886002886	0.0018079705932
2017-08-04	0.0002886002886	0.0018079705932
2017-08-05	0.0002886002886	0.0018079705932
2017-08-06	0.0002886002886	0.00115266259845
2017-08-07	2.47817639425e-19	0.000286861732645
2017-08-08	2.47817639425e-19	0.000279017857143
2017-08-09	2.47817639425e-19	0.000279017857143
2017-08-10	2.47817639425e-19	0.000279017857143
2017-08-11	2.47817639425e-19	0.000279017857143
2017-08-12	2.47817639425e-19	0.000279017857143
2017-08-13	2.47817639425e-19	0.000279017857143
2017-08-14	2.47817639425e-19	0.000279017857143
2017-08-15	2.47817639425e-19	0.000277932184547
2017-08-16	2.47817639425e-19	0.000871932778548
2017-08-17	0.000703729767769	0.00122379766243
2017-08-18	0.000703729767769	0.00186441265282
2017-08-19	0.000703729767769	0.00186441265282
2017-08-20	0.00136205761504	0.00186441265282
2017-08-21	0.00136205761504	0.00215957203889
2017-08-22	0.00136205761504	0.00246592264722
2017-08-23	0.00136205761504	0.00187192205322
2017-08-24	0.000658327847268	0.00181829755108
2017-08-25	0.000658327847268	0.00117768256069
2017-08-26	0.000658327847268	0.00117768256069
2017-08-27	0.000693481276006	0.00117768256069
2017-08-28	0.000693481276006	0.00118076355637
2017-08-29	0.000960005796261	0.000596480763495
2017-08-30	0.000960005796261	0.00169117151336
2017-08-31	0.000960005796261	0.00139293113161
2017-09-01	0.000960005796261	0.00139293113161
2017-09-02	0.000960005796261	0.00139293113161
2017-09-03	0.000266524520256	0.00139293113161
2017-09-04	0.000266524520256	0.00140866249241
2017-09-05	4.02703664066e-19	0.00140866249241
2017-09-06	0.000283446712018	0.0011643118786
2017-09-07	0.000582937577547	0.00176329360965
2017-09-08	0.00112715526462	0.00203540245319
2017-09-09	0.00112715526462	0.00203540245319
2017-09-10	0.00112715526462	0.00203540245319
2017-09-11	0.00138976030664	0.00172143071065
2017-09-12	0.00197524040032	0.00230691080433
2017-09-13	0.0016917936883	0.00215685078032
2017-09-14	0.00139230282277	0.00155786904926
2017-09-15	0.000848085135694	0.00128576020572
2017-09-16	0.000848085135694	0.00128576020572
2017-09-17	0.000848085135694	0.00128576020572
2017-09-18	0.000882480390677	0.00217676109672
2017-09-19	0.00123684992106	0.00221784741909
2017-09-20	0.00154673526348	0.00213733799189
2017-09-21	0.00213462474026	0.00360706168383
2017-09-22	0.00271299373968	0.00505298418239
2017-09-23	0.00271299373968	0.00505298418239
2017-09-24	0.00321424687252	0.00555423731522
2017-09-25	0.00318883810186	0.00493482795056
2017-09-26	0.0022489884778	0.00430826153452
2017-09-27	0.00193910313538	0.00368849084968
2017-09-28	0.00163865257783	0.00221876715773
2017-09-29	0.00106028357841	0.000772844659176
2017-09-30	0.00106028357841	0.000772844659176
2017-10-01	0.000559030445574	0.000271591526344
2017-10-02	0.00028743891923	0.0
2017-10-03	0.000918154781734	0.000630715862504
2017-10-04	0.000918154781734	0.00153870617727
2017-10-05	0.000956873722908	0.00153870617727
2017-10-06	0.00125511410466	0.00153870617727
2017-10-07	0.00125511410466	0.00153870617727
2017-10-08	0.00125511410466	0.00153870617727
2017-10-09	0.00125511410466	0.00242601762359
2017-10-10	0.00113827285675	0.00230917637568
2017-10-11	0.00113827285675	0.00140118606091
2017-10-12	0.00113752990034	0.00172660096491
2017-10-13	0.000839289518597	0.00172660096491
2017-10-14	0.000839289518597	0.00172660096491
2017-10-15	0.00151314396604	0.00240045541235
2017-10-16	0.00151314396604	0.00151314396604
2017-10-17	0.00156169904773	0.000999269351442
2017-10-18	0.00189238687842	0.00132995718213
2017-10-19	0.00156697197442	0.00100454227813
2017-10-20	0.00156697197442	0.00100454227813
2017-10-21	0.00156697197442	0.00100454227813
2017-10-22	0.000893117526976	0.000330687830688
2017-10-23	0.000893117526976	0.000330687830688
2017-10-24	0.000330687830688	0.000330687830688
2017-10-25	1.23908819713e-19	0.000269541778976
2017-10-26	0.000568020448736	0.000837562227712
2017-10-27	0.000568020448736	0.00113272161378
2017-10-28	0.000568020448736	0.00113272161378
2017-10-29	0.000568020448736	0.00113272161378
2017-10-30	0.00115111082774	0.00171581199279
2017-10-31	0.00115111082774	0.00171581199279
2017-11-01	0.00115111082774	0.00144627021381
2017-11-02	0.000583090379009	0.000878249765077
2017-11-03	0.000583090379009	0.000583090379009
2017-11-04	0.000583090379009	0.000583090379009
2017-11-05	0.000583090379009	0.000583090379009
2017-11-06	1.23908819713e-19	0.0
2017-11-07	1.23908819713e-19	0.0
2017-11-08	1.23908819713e-19	0.0
2017-11-09	0.000565770862801	0.0002828854314
2017-11-10	0.000565770862801	0.0002828854314
2017-11-11	0.000565770862801	0.0002828854314
2017-11-12	0.000565770862801	0.0002828854314
2017-11-13	0.000565770862801	0.0002828854314
2017-11-14	0.000565770862801	0.0002828854314
2017-11-15	0.000565770862801	0.0002828854314
2017-11-16	0.000292740046838	0.000292740046838
2017-11-17	0.000292740046838	0.000292740046838
2017-11-18	0.000292740046838	0.000292740046838
2017-11-19	0.000292740046838	0.000292740046838
2017-11-20	0.000292740046838	0.000865313765705
2017-11-21	0.000584285236343	0.00115685895521
2017-11-22	0.000584285236343	0.00115685895521
2017-11-23	0.000634951782911	0.0025811518754
2017-11-24	0.000954542706529	0.00290074279902
2017-11-25	0.000954542706529	0.00290074279902
2017-11-26	0.000954542706529	0.00290074279902
2017-11-27	0.00124314299513	0.00261676936876
2017-11-28	0.000951597805625	0.00264268449671
2017-11-29	0.000951597805625	0.00264268449671
2017-11-30	0.000608191212218	0.000925651529678
2017-12-01	0.0002886002886	0.000606060606061
2017-12-02	0.0002886002886	0.000606060606061
2017-12-03	0.0002886002886	0.000606060606061
2017-12-04	0.000293944738389	0.00031746031746
2017-12-05	0.000293944738389	0.0
2017-12-06	0.000293944738389	0.0
2017-12-07	0.000293944738389	0.0
2017-12-08	0.000293944738389	0.0
2017-12-09	0.000293944738389	0.0
2017-12-10	0.000293944738389	0.0
2017-12-11	0.0	0.0
2017-12-12	0.0	0.0
2017-12-13	0.0	0.0
2017-12-14	0.0	0.0
2017-12-15	0.0	0.0
2017-12-16	0.0	0.0
2017-12-17	0.0	0.0
2017-12-18	0.0	0.0
2017-12-19	0.0	0.0
2017-12-20	0.0	0.0
2017-12-21	0.0	0.0
2017-12-22	0.0	0.000357142857143
2017-12-23	0.0	0.000357142857143
2017-12-24	0.0	0.000357142857143
2017-12-25	0.0	0.000357142857143
2017-12-26	0.0	0.000357142857143
2017-12-27	0.0	0.000357142857143
2017-12-28	0.00105559465165	0.0014127375088
2017-12-29	0.00137235106597	0.00137235106597
2017-12-30	0.00137235106597	0.00137235106597
2017-12-31	0.00137235106597	0.00137235106597
2018-01-01	0.00137235106597	0.00137235106597
2018-01-02	0.00137235106597	0.00137235106597
2018-01-03	0.00137235106597	0.00168910748029
2018-01-04	0.000316756414317	0.000633512828635
2018-01-05	1.23908819713e-19	0.000627992019671
2018-01-06	1.23908819713e-19	0.000627992019671
2018-01-07	1.23908819713e-19	0.000627992019671
2018-01-08	1.23908819713e-19	0.000627992019671
2018-01-09	1.23908819713e-19	0.000627992019671
2018-01-10	1.23908819713e-19	0.000311235605353
2018-01-11	0.000299490865529	0.000610726470882
2018-01-12	0.000299490865529	0.000299490865529
2018-01-13	0.000299490865529	0.000299490865529
2018-01-14	0.000299490865529	0.000299490865529
2018-01-15	0.000942991509029	0.000942991509029
2018-01-16	0.00177355629308	0.00177355629308
2018-01-17	0.00264641052643	0.00264641052643
2018-01-18	0.00296401315056	0.00296401315056
2018-01-19	0.00437286071325	0.00409109120072
2018-01-20	0.00437286071325	0.00409109120072
2018-01-21	0.00437286071325	0.00409109120072
2018-01-22	0.00372936006975	0.00344759055721
2018-01-23	0.00319703566745	0.00321350653666
2018-01-24	0.00260875741589	0.0026252282851
2018-01-25	0.0022567050076	0.00200813479544
2018-01-26	0.000847857444902	0.000881056745283
2018-01-27	0.000847857444902	0.000881056745283
2018-01-28	0.000847857444902	0.000881056745283
2018-01-29	0.00114240825492	0.000881056745283
2018-01-30	0.000844167873169	0.000284575981787
2018-01-31	0.000559591891382	0.000310559006211
2018-02-01	0.000294550810015	0.000310559006211
2018-02-02	0.000594041675543	0.000310559006211
2018-02-03	0.000594041675543	0.000310559006211
2018-02-04	0.000594041675543	0.000310559006211
2018-02-05	0.000299490865529	0.000310559006211
2018-02-06	0.000299490865529	0.000310559006211
2018-02-07	0.000299490865529	0.0
2018-02-08	0.000299490865529	0.0
2018-02-09	1.17713378727e-18	0.0
2018-02-10	1.17713378727e-18	0.0
2018-02-11	1.17713378727e-18	0.0
2018-02-12	1.17713378727e-18	0.0
2018-02-13	1.17713378727e-18	0.0
2018-02-14	1.17713378727e-18	0.0
2018-02-15	1.17713378727e-18	0.0
2018-02-16	1.17713378727e-18	0.000338524035206
2018-02-17	1.17713378727e-18	0.000338524035206
2018-02-18	1.17713378727e-18	0.00104925608922
2018-02-19	1.17713378727e-18	0.00104925608922
2018-02-20	0.000314663310258	0.00104925608922
2018-02-21	0.000622545083657	0.00197290140942
2018-02-22	0.000622545083657	0.00224501025296
2018-02-23	0.000622545083657	0.00190648621775
2018-02-24	0.000622545083657	0.00190648621775
2018-02-25	0.000622545083657	0.00119575416373
2018-02-26	0.000622545083657	0.00119575416373
2018-02-27	0.000641660144561	0.0015295325349
2018-02-28	0.000333778371162	0.000882206639955
2018-03-01	0.000333778371162	0.000610097796417
2018-03-02	0.000333778371162	0.000923381004437
2018-03-03	0.000333778371162	0.000923381004437
2018-03-04	0.000333778371162	0.000923381004437
2018-03-05	0.000333778371162	0.000923381004437
2018-03-06	1.17713378727e-18	0.00087531691899
2018-03-07	1.17713378727e-18	0.000598997493734
2018-03-08	1.17713378727e-18	0.000598997493734
2018-03-09	1.17713378727e-18	0.000285714285714
2018-03-10	1.17713378727e-18	0.000285714285714
2018-03-11	1.17713378727e-18	0.000285714285714
2018-03-12	1.17713378727e-18	0.000285714285714
2018-03-13	1.17713378727e-18	0.0
2018-03-14	1.17713378727e-18	0.0
2018-03-15	1.17713378727e-18	0.0
2018-03-16	1.17713378727e-18	0.000315357931252
2018-03-17	1.17713378727e-18	0.000315357931252
2018-03-18	1.17713378727e-18	0.000315357931252
2018-03-19	1.17713378727e-18	0.000315357931252
2018-03-20	0.000860585197935	0.00232339005977
2018-03-21	0.00120774714898	0.00267055201082
2018-03-22	0.00120774714898	0.00267055201082
2018-03-23	0.002014849651	0.00356584783259
2018-03-24	0.002014849651	0.00356584783259
2018-03-25	0.00270001580379	0.00356584783259
2018-03-26	0.00285614382878	0.00372197585757
2018-03-27	0.0023705117617	0.00208889685992
2018-03-28	0.00202334981065	0.00269158293318
2018-03-29	0.00202334981065	0.00424860901337
2018-03-30	0.00121624730863	0.00303795526034
2018-03-31	0.00121624730863	0.00303795526034
2018-04-01	0.000531081155839	0.00303795526034
2018-04-02	0.000374953130859	0.00346254732828
2018-04-03	0.000598563447725	0.00368615764514
2018-04-04	0.000598563447725	0.00273630962083
2018-04-05	0.000598563447725	0.00136676010607
2018-04-06	0.000875418375743	0.00164361503409
2018-04-07	0.000875418375743	0.00164361503409
2018-04-08	0.000875418375743	0.00164361503409
2018-04-09	0.000875418375743	0.00106289494117
2018-04-10	0.000276854928018	0.000464331493447
2018-04-11	0.000276854928018	0.000464331493447
2018-04-12	0.000276854928018	0.000276854928018
2018-04-13	6.19544098563e-19	0.0
2018-04-14	6.19544098563e-19	0.0
2018-04-15	6.19544098563e-19	0.0
2018-04-16	0.000440237728373	0.000440237728373
2018-04-17	0.00127933988906	0.00127933988906
2018-04-18	0.00150431176758	0.00150431176758
2018-04-19	0.00150431176758	0.00150431176758
2018-04-20	0.00150431176758	0.00150431176758
2018-04-21	0.00150431176758	0.00150431176758
2018-04-22	0.00150431176758	0.00150431176758
2018-04-23	0.00130256676518	0.00130256676518
2018-04-24	0.000463464604487	0.000463464604487
2018-04-25	0.000689146173471	0.000463819449721
2018-04-26	0.0011321140583	0.00090678733455
2018-04-27	0.0011321140583	0.00090678733455
2018-04-28	0.0011321140583	0.00090678733455
2018-04-29	0.0011321140583	0.00136030207378
2018-04-30	0.000893621332327	0.00112180934781
2018-05-01	0.000893621332327	0.00112180934781
2018-05-02	0.000442967884828	0.000896482624057
2018-05-03	0.00021978021978	0.000673294959009
2018-05-04	0.00021978021978	0.000673294959009
2018-05-05	0.00021978021978	0.000673294959009
2018-05-06	0.00021978021978	0.00021978021978
2018-05-07	0.00021978021978	0.00021978021978
2018-05-08	0.00021978021978	0.00021978021978
2018-05-09	0.00021978021978	0.00021978021978
2018-05-10	6.81498508419e-19	0.0
2018-05-11	6.81498508419e-19	0.0
2018-05-12	6.81498508419e-19	0.0
2018-05-13	6.81498508419e-19	0.0
2018-05-14	6.81498508419e-19	0.0
2018-05-15	0.000212901852246	0.0
2018-05-16	0.000990355690924	0.000777453838678
2018-05-17	0.000990355690924	0.000777453838678
2018-05-18	0.0019755773658	0.00127006467612
2018-05-19	0.0019755773658	0.00127006467612
2018-05-20	0.0019755773658	0.00127006467612
2018-05-21	0.0022113152253	0.00127006467612
2018-05-22	0.00219962061652	0.00127006467612
2018-05-23	0.00240603139807	0.00108292960958
2018-05-24	0.00336351895073	0.00165742214117
2018-05-25	0.00388205667435	0.00116481130373
2018-05-26	0.00388205667435	0.00116481130373
2018-05-27	0.00388205667435	0.00116481130373
2018-05-28	0.00364631881485	0.00116481130373
2018-05-29	0.00388602867897	0.00116481130373
2018-05-30	0.00313037035724	0.000802698830091
2018-05-31	0.0025899839516	0.000228206298494
2018-06-01	0.00108622455311	0.000228206298494
2018-06-02	0.00108622455311	0.000228206298494
2018-06-03	0.00108622455311	0.000228206298494
2018-06-04	0.00130978815695	0.000228206298494
2018-06-05	0.000868871049367	0.000449690240908
2018-06-06	0.00107291026633	0.000221483942414
2018-06-07	0.000655809119298	0.000221483942414
2018-06-08	0.00233155273053	0.000221483942414
2018-06-09	0.00233155273053	0.000221483942414
2018-06-10	0.00233155273053	0.000221483942414
2018-06-11	0.00280485323818	0.000221483942414
2018-06-12	0.00322750750699	0.000211327134404
2018-06-13	0.00279526199153	0.000211327134404
2018-06-14	0.00279526199153	0.000211327134404
2018-06-15	0.00167002760134	0.000211327134404
2018-06-16	0.00167002760134	0.000211327134404
2018-06-17	0.00167002760134	0.000211327134404
2018-06-18	0.00165587384997	0.000382004724436
2018-06-19	0.00188852757592	0.000170677590032
2018-06-20	0.00209954255798	0.000381692572096
2018-06-21	0.00275385008252	0.00169030762117
2018-06-22	0.00318856253636	0.00242922387733
2018-06-23	0.00318856253636	0.00242922387733
2018-06-24	0.00402643434198	0.00242922387733
2018-06-25	0.00334372398185	0.00248141234479
2018-06-26	0.00268841598709	0.00248141234479
2018-06-27	0.00247740100503	0.00227039736273
2018-06-28	0.0020331775141	0.000961782313657
2018-06-29	0.00104795583923	0.000222866057499
2018-06-30	0.00104795583923	0.000222866057499
2018-07-01	0.000210084033613	0.000222866057499
2018-07-02	0.000438655462185	0.0
2018-07-03	0.000438655462185	0.0
2018-07-04	0.000438655462185	0.0
2018-07-05	0.000696188917466	0.0
2018-07-06	0.000696188917466	0.0
2018-07-07	0.000696188917466	0.0
2018-07-08	0.000696188917466	0.0
2018-07-09	0.000467617488894	0.0
2018-07-10	0.000467617488894	0.0
2018-07-11	0.000467617488894	0.0
2018-07-12	0.000223214285714	0.0
2018-07-13	0.00126406778558	0.000780640124902
2018-07-14	0.00126406778558	0.000780640124902
2018-07-15	0.00126406778558	0.000780640124902
2018-07-16	0.00126406778558	0.00103574216572
2018-07-17	0.00126406778558	0.00103574216572
2018-07-18	0.00146470984016	0.00103574216572
2018-07-19	0.00280155795694	0.00215007245322
2018-07-20	0.00323345850714	0.00357856340342
2018-07-21	0.00362271502719	0.00357856340342
2018-07-22	0.00405043102377	0.00357856340342
2018-07-23	0.00467065016787	0.00332346136261
2018-07-24	0.00467065016787	0.00332346136261
2018-07-25	0.00447000811329	0.00332346136261
2018-07-26	0.0029099457108	0.00220913107511
2018-07-27	0.00208165997436	0.000429645542427
2018-07-28	0.00169240345432	0.000429645542427
2018-07-29	0.0016245291274	0.000429645542427
2018-07-30	0.00128663635259	0.000429645542427
2018-07-31	0.00128663635259	0.000429645542427
2018-08-01	0.00128663635259	0.000429645542427
2018-08-02	0.00153814540692	0.000429645542427
2018-08-03	0.000893677093274	0.0
2018-08-04	0.000893677093274	0.0
2018-08-05	0.000533835423609	0.0
2018-08-06	0.000251509054326	0.0
2018-08-07	0.000251509054326	0.0
2018-08-08	0.000251509054326	0.0
2018-08-09	0.0	0.0
2018-08-10	0.0	0.0
2018-08-11	0.0	0.0
2018-08-12	0.0	0.0
2018-08-13	0.000505987518975	0.000674650025299
2018-08-14	0.000505987518975	0.000674650025299
2018-08-15	0.00102736395276	0.000674650025299
2018-08-16	0.00179956472496	0.000674650025299
2018-08-17	0.00263990085941	0.000674650025299
2018-08-18	0.00263990085941	0.000674650025299
2018-08-19	0.00263990085941	0.000674650025299
2018-08-20	0.00271053147508	0.00014415453366
2018-08-21	0.00271053147508	0.00014415453366
2018-08-22	0.00330960322057	0.00014415453366
2018-08-23	0.00323631214923	0.00014415453366
2018-08-24	0.00282562155721	0.00014415453366
2018-08-25	0.00282562155721	0.00014415453366
2018-08-26	0.00282562155721	0.00014415453366
2018-08-27	0.00263879098834	0.0
2018-08-28	0.00263879098834	0.0
2018-08-29	0.00180348680679	0.000285143997719
2018-08-30	0.0018326971001	0.00101326399189
2018-08-31	0.00140305155767	0.00101326399189
2018-09-01	0.00140305155767	0.00101326399189
2018-09-02	0.00140305155767	0.00101326399189
2018-09-03	0.00101326399189	0.00101326399189
2018-09-04	0.00101326399189	0.00101326399189
2018-09-05	0.000728119994175	0.00102887187387
2018-09-06	0.0	0.000300751879699
2018-09-07	0.0	0.000300751879699
2018-09-08	0.0	0.000300751879699
2018-09-09	0.00115207373272	0.00145282561242
2018-09-10	0.00227252191199	0.00145282561242
2018-09-11	0.00227252191199	0.00145282561242
2018-09-12	0.00227252191199	0.00115207373272
2018-09-13	0.00246741569488	0.00115207373272
2018-09-14	0.00267719123505	0.00136184927289
2018-09-15	0.00267719123505	0.00136184927289
2018-09-16	0.00348654280472	0.000209775540172
2018-09-17	0.00487823664521	0.000377251674823
2018-09-18	0.00600818014803	0.00118435417684
2018-09-19	0.00712176589414	0.00166160521088
2018-09-20	0.00903966261994	0.00263673929182
2018-09-21	0.0114614660271	0.00299087352608
