Date	BoK Hawkish	BoK Dovish
2017-10-21	0.00198372540115	0.0033692722372
2017-10-22	0.00198372540115	0.00121065375303
2017-10-23	0.00198372540115	0.00121065375303
2017-10-24	0.00198372540115	0.00121065375303
2017-10-25	0.0025228089591	0.00174973731098
2017-10-26	0.00139797162078	0.00203374753535
2017-10-27	0.00082309378232	0.00203374753535
2017-10-28	0.00082309378232	0.00203374753535
2017-10-29	0.00082309378232	0.00082309378232
2017-10-30	0.00082309378232	0.00082309378232
2017-10-31	0.00082309378232	0.00082309378232
2017-11-01	0.00272080583814	0.000284010224368
2017-11-02	0.00497773293731	0.00254093732355
2017-11-03	0.00497773293731	0.00254093732355
2017-11-04	0.00497773293731	0.00254093732355
2017-11-05	0.00497773293731	0.00254093732355
2017-11-06	0.00497773293731	0.00254093732355
2017-11-07	0.00497773293731	0.00254093732355
2017-11-08	0.00254093732355	0.00254093732355
2017-11-09	0.0	1.48690583655e-18
2017-11-10	0.0	1.48690583655e-18
2017-11-11	0.0	1.48690583655e-18
2017-11-12	0.0	1.48690583655e-18
2017-11-13	0.0	1.48690583655e-18
2017-11-14	0.000280112044818	0.000280112044818
2017-11-15	0.000280112044818	0.000280112044818
2017-11-16	0.000572852091656	0.000280112044818
2017-11-17	0.000572852091656	0.000280112044818
2017-11-18	0.000572852091656	0.000280112044818
2017-11-19	0.000572852091656	0.000280112044818
2017-11-20	0.000572852091656	0.000280112044818
2017-11-21	0.000292740046838	1.48690583655e-18
2017-11-22	0.00303413511233	0.00274139506549
2017-11-23	0.00411502143912	0.00411502143912
2017-11-24	0.00507379420997	0.00411502143912
2017-11-25	0.00507379420997	0.00411502143912
2017-11-26	0.00697855611473	0.00601978334388
2017-11-27	0.00871015784633	0.00630838363248
2017-11-28	0.00966253879871	0.00630838363248
2017-11-29	0.0115393703342	0.00418275211379
2017-11-30	0.0189840861123	0.00751224155439
2017-12-01	0.018357539255	0.00751224155439
2017-12-02	0.018357539255	0.00751224155439
2017-12-03	0.0164527773503	0.00560747964963
2017-12-04	0.0176606230026	0.00531887936102
2017-12-05	0.0167082420502	0.00531887936102
2017-12-06	0.0120900154492	0.00470311581423
2017-12-07	0.00526040382453	0.00198873052701
2017-12-08	0.00526431236469	0.0023248649808
2017-12-09	0.00526431236469	0.0023248649808
2017-12-10	0.00526431236469	0.0023248649808
2017-12-11	0.0023248649808	0.0023248649808
2017-12-12	0.0023248649808	0.0023248649808
2017-12-13	0.0023248649808	0.0023248649808
2017-12-14	0.000336134453782	0.000336134453782
2017-12-15	1.11517937741e-18	2.10644993511e-18
2017-12-16	1.11517937741e-18	2.10644993511e-18
2017-12-17	1.11517937741e-18	2.10644993511e-18
2017-12-18	1.11517937741e-18	2.10644993511e-18
2017-12-19	0.000298240381748	2.10644993511e-18
2017-12-20	0.000298240381748	2.10644993511e-18
2017-12-21	0.000645824670938	0.00034758428919
2017-12-22	0.000645824670938	0.00034758428919
2017-12-23	0.000645824670938	0.00034758428919
2017-12-24	0.000645824670938	0.00034758428919
2017-12-25	0.000645824670938	0.00034758428919
2017-12-26	0.00034758428919	0.00034758428919
2017-12-27	0.00034758428919	0.00034758428919
2017-12-28	0.000703729767769	2.10644993511e-18
2017-12-29	0.00165399901072	0.000633512828635
2017-12-30	0.00165399901072	0.000633512828635
2017-12-31	0.00165399901072	0.000633512828635
2018-01-01	0.00165399901072	0.000633512828635
2018-01-02	0.0019816530081	0.000633512828635
2018-01-03	0.0019816530081	0.000633512828635
2018-01-04	0.00160333814433	0.000958927732637
2018-01-05	0.000653068901381	0.000325414904003
2018-01-06	0.0025204825335	0.000325414904003
2018-01-07	0.0025204825335	0.000325414904003
2018-01-08	0.0025204825335	0.000325414904003
2018-01-09	0.00219282853612	0.000325414904003
2018-01-10	0.00219282853612	0.000325414904003
2018-01-11	0.00186741363212	2.16840434497e-18
2018-01-12	0.00186741363212	2.16840434497e-18
2018-01-13	1.48690583655e-18	2.16840434497e-18
2018-01-14	1.48690583655e-18	2.16840434497e-18
2018-01-15	0.000643500643501	0.00032175032175
2018-01-16	0.000643500643501	0.00032175032175
2018-01-17	0.000643500643501	0.00032175032175
2018-01-18	0.00218623436766	0.00217303079074
2018-01-19	0.00303154290528	0.0033001088409
2018-01-20	0.00371835609209	0.00398692202771
2018-01-21	0.00371835609209	0.00398692202771
2018-01-22	0.00336287388177	0.00366517170596
2018-01-23	0.00366111426352	0.00396341208771
2018-01-24	0.00366111426352	0.00396341208771
2018-01-25	0.00450375027167	0.00396741918829
2018-01-26	0.00365844173405	0.00346145915056
2018-01-27	0.00297162854724	0.00277464596374
2018-01-28	0.00297162854724	0.00277464596374
2018-01-29	0.00268361011406	0.00277464596374
2018-01-30	0.00238536973231	0.002476405582
2018-01-31	0.00238536973231	0.002476405582
2018-02-01	1.48690583655e-18	0.000621118012422
2018-02-02	1.48690583655e-18	2.84990285339e-18
2018-02-03	1.48690583655e-18	2.84990285339e-18
2018-02-04	1.48690583655e-18	2.84990285339e-18
2018-02-05	1.48690583655e-18	2.84990285339e-18
2018-02-06	1.48690583655e-18	2.84990285339e-18
2018-02-07	1.48690583655e-18	2.84990285339e-18
2018-02-08	1.48690583655e-18	2.84990285339e-18
2018-02-09	1.48690583655e-18	2.84990285339e-18
2018-02-10	1.48690583655e-18	2.84990285339e-18
2018-02-11	1.48690583655e-18	2.84990285339e-18
2018-02-12	1.48690583655e-18	2.84990285339e-18
2018-02-13	1.48690583655e-18	0.00057372346529
2018-02-14	1.48690583655e-18	0.00057372346529
2018-02-15	1.48690583655e-18	0.00057372346529
2018-02-16	1.48690583655e-18	0.00057372346529
2018-02-17	1.48690583655e-18	0.00057372346529
2018-02-18	1.48690583655e-18	0.00057372346529
2018-02-19	1.48690583655e-18	0.00057372346529
2018-02-20	1.48690583655e-18	2.84990285339e-18
2018-02-21	0.00277093596059	0.000307881773399
2018-02-22	0.00277093596059	0.000307881773399
2018-02-23	0.00277093596059	0.000307881773399
2018-02-24	0.00277093596059	0.000307881773399
2018-02-25	0.00277093596059	0.000307881773399
2018-02-26	0.00368279006393	0.000307881773399
2018-02-27	0.00535168191974	0.000307881773399
2018-02-28	0.00258074595915	2.84990285339e-18
2018-03-01	0.00258074595915	2.84990285339e-18
2018-03-02	0.00258074595915	2.84990285339e-18
2018-03-03	0.00258074595915	2.84990285339e-18
2018-03-04	0.00258074595915	2.84990285339e-18
2018-03-05	0.00194900390063	2.84990285339e-18
2018-03-06	0.000280112044818	2.84990285339e-18
2018-03-07	0.000280112044818	2.84990285339e-18
2018-03-08	0.000280112044818	2.84990285339e-18
2018-03-09	0.000280112044818	2.84990285339e-18
2018-03-10	0.000280112044818	2.84990285339e-18
2018-03-11	0.000280112044818	2.84990285339e-18
2018-03-12	1.23908819713e-18	2.84990285339e-18
2018-03-13	0.0002886002886	0.0002886002886
2018-03-14	0.0002886002886	0.0002886002886
2018-03-15	0.0002886002886	0.0002886002886
2018-03-16	0.0002886002886	0.0002886002886
2018-03-17	0.0002886002886	0.0002886002886
2018-03-18	0.0002886002886	0.0002886002886
2018-03-19	0.0002886002886	0.0002886002886
2018-03-20	0.000860585197935	0.000860585197935
2018-03-21	0.00103416617346	0.000860585197935
2018-03-22	0.00157257249076	0.000860585197935
2018-03-23	0.00177434811626	0.00106236082344
2018-03-24	0.00177434811626	0.00106236082344
2018-03-25	0.00177434811626	0.00106236082344
2018-03-26	0.00177434811626	0.00106236082344
2018-03-27	0.00091376291833	0.000201775625504
2018-03-28	0.000740181942805	0.000201775625504
2018-03-29	0.000201775625504	0.000201775625504
2018-03-30	1.23908819713e-18	2.84990285339e-18
2018-03-31	1.23908819713e-18	2.84990285339e-18
2018-04-01	1.23908819713e-18	2.84990285339e-18
2018-04-02	1.23908819713e-18	2.84990285339e-18
2018-04-03	0.000798084596967	2.84990285339e-18
2018-04-04	0.000798084596967	2.84990285339e-18
2018-04-05	0.000798084596967	2.84990285339e-18
2018-04-06	0.00107493952498	2.84990285339e-18
2018-04-07	0.00107493952498	2.84990285339e-18
2018-04-08	0.00107493952498	2.84990285339e-18
2018-04-09	0.00107493952498	2.84990285339e-18
2018-04-10	0.000276854928018	2.84990285339e-18
2018-04-11	0.00051816766933	2.84990285339e-18
2018-04-12	0.00144430797959	0.000926140310257
2018-04-13	0.00200287493962	0.000926140310257
2018-04-14	0.00200287493962	0.000926140310257
2018-04-15	0.00200287493962	0.000926140310257
2018-04-16	0.00200287493962	0.000926140310257
2018-04-17	0.00200287493962	0.000926140310257
2018-04-18	0.00176156219831	0.000926140310257
2018-04-19	0.000835421888053	2.84990285339e-18
2018-04-20	1.11517937741e-18	2.84990285339e-18
2018-04-21	1.11517937741e-18	2.84990285339e-18
2018-04-22	1.11517937741e-18	2.84990285339e-18
2018-04-23	1.11517937741e-18	2.84990285339e-18
2018-04-24	1.11517937741e-18	2.84990285339e-18
2018-04-25	1.11517937741e-18	2.84990285339e-18
2018-04-26	0.00110741971207	0.000221483942414
2018-04-27	0.00110741971207	0.000221483942414
2018-04-28	0.00110741971207	0.000221483942414
2018-04-29	0.00110741971207	0.000221483942414
2018-04-30	0.00110741971207	0.000221483942414
2018-05-01	0.00110741971207	0.000221483942414
2018-05-02	0.00110741971207	0.000221483942414
2018-05-03	1.11517937741e-18	2.84990285339e-18
2018-05-04	1.11517937741e-18	2.84990285339e-18
2018-05-05	1.11517937741e-18	2.84990285339e-18
2018-05-06	1.11517937741e-18	2.84990285339e-18
2018-05-07	1.11517937741e-18	2.84990285339e-18
2018-05-08	1.11517937741e-18	2.84990285339e-18
2018-05-09	0.000600240096038	2.84990285339e-18
2018-05-10	0.000952973782105	0.000352733686067
2018-05-11	0.000952973782105	0.000352733686067
2018-05-12	0.000952973782105	0.000352733686067
2018-05-13	0.00227572510486	0.000352733686067
2018-05-14	0.00270666671227	0.000352733686067
2018-05-15	0.00313247041676	0.000352733686067
2018-05-16	0.00253223032072	0.000352733686067
2018-05-17	0.0028172517367	2.84990285339e-18
2018-05-18	0.0028172517367	2.84990285339e-18
2018-05-19	0.00339097520199	2.84990285339e-18
2018-05-20	0.00255084936186	2.84990285339e-18
2018-05-21	0.00282712133295	0.0002357378595
2018-05-22	0.00240131762846	0.0002357378595
2018-05-23	0.00279486347655	0.000629283707592
2018-05-24	0.00349759094823	0.00196976628132
2018-05-25	0.00374821751465	0.00196976628132
2018-05-26	0.00317449404936	0.00196976628132
2018-05-27	0.00269186856673	0.00196976628132
2018-05-28	0.00198465498823	0.00173402842182
2018-05-29	0.00198465498823	0.00173402842182
2018-05-30	0.00159110914014	0.00134048257373
2018-05-31	0.000250626566416	2.9738116731e-18
2018-06-01	1.27006540205e-18	2.9738116731e-18
2018-06-02	1.27006540205e-18	2.9738116731e-18
2018-06-03	1.27006540205e-18	2.9738116731e-18
2018-06-04	1.27006540205e-18	2.9738116731e-18
2018-06-05	1.27006540205e-18	2.9738116731e-18
2018-06-06	1.27006540205e-18	2.9738116731e-18
2018-06-07	1.27006540205e-18	2.9738116731e-18
2018-06-08	0.000418935902807	0.000418935902807
2018-06-09	0.000418935902807	0.000418935902807
2018-06-10	0.00125192215853	0.00083542903067
2018-06-11	0.0014842101957	0.00083542903067
2018-06-12	0.0014842101957	0.00104675616507
2018-06-13	0.0014842101957	0.00104675616507
2018-06-14	0.0014842101957	0.00104675616507
2018-06-15	0.00134052890341	0.000627820262267
2018-06-16	0.00134052890341	0.000627820262267
2018-06-17	0.000507542647681	0.000211327134404
2018-06-18	0.000275254610515	0.000211327134404
2018-06-19	0.000275254610515	3.00478887803e-18
2018-06-20	0.000275254610515	3.00478887803e-18
2018-06-21	0.000275254610515	3.00478887803e-18
2018-06-22	1.27006540205e-18	3.00478887803e-18
2018-06-23	1.27006540205e-18	3.00478887803e-18
2018-06-24	1.27006540205e-18	3.00478887803e-18
2018-06-25	1.27006540205e-18	3.00478887803e-18
2018-06-26	1.27006540205e-18	3.00478887803e-18
2018-06-27	1.27006540205e-18	3.00478887803e-18
2018-06-28	1.27006540205e-18	3.00478887803e-18
2018-06-29	1.27006540205e-18	3.00478887803e-18
2018-06-30	1.27006540205e-18	3.00478887803e-18
2018-07-01	1.27006540205e-18	3.00478887803e-18
2018-07-02	0.00114285714286	0.000228571428571
2018-07-03	0.00336804628393	0.000228571428571
2018-07-04	0.00336804628393	0.000228571428571
2018-07-05	0.00336804628393	0.000228571428571
2018-07-06	0.00336804628393	0.000228571428571
2018-07-07	0.00336804628393	0.000228571428571
2018-07-08	0.00336804628393	0.000228571428571
2018-07-09	0.00222518914108	3.00478887803e-18
2018-07-10	1.23908819713e-18	3.00478887803e-18
2018-07-11	0.000442967884828	0.000221483942414
2018-07-12	0.000666182170543	0.000221483942414
2018-07-13	0.00092639554551	0.000221483942414
2018-07-14	0.00092639554551	0.000221483942414
2018-07-15	0.00092639554551	0.000221483942414
2018-07-16	0.00092639554551	0.000221483942414
2018-07-17	0.00092639554551	0.000221483942414
2018-07-18	0.000483427660682	3.00478887803e-18
2018-07-19	0.000260213374967	3.00478887803e-18
2018-07-20	1.17713378727e-18	3.00478887803e-18
2018-07-21	1.17713378727e-18	3.00478887803e-18
2018-07-22	1.17713378727e-18	3.00478887803e-18
2018-07-23	0.000620219144098	0.000620219144098
2018-07-24	0.000807449999743	0.000807449999743
2018-07-25	0.000807449999743	0.000807449999743
2018-07-26	0.000989898458053	0.000807449999743
2018-07-27	0.000989898458053	0.000807449999743
2018-07-28	0.000989898458053	0.000807449999743
2018-07-29	0.000989898458053	0.000807449999743
2018-07-30	0.000369679313956	0.000187230855645
2018-07-31	0.000412122321425	3.03576608296e-18
2018-08-01	0.000412122321425	3.03576608296e-18
2018-08-02	0.00048118291744	3.03576608296e-18
2018-08-03	0.00048118291744	3.03576608296e-18
2018-08-04	0.00048118291744	3.03576608296e-18
2018-08-05	0.00472972248197	3.03576608296e-18
2018-08-06	0.00472972248197	3.03576608296e-18
2018-08-07	0.00450004861885	3.03576608296e-18
2018-08-08	0.00450004861885	3.03576608296e-18
2018-08-09	0.00443675714405	3.03576608296e-18
2018-08-10	0.00443675714405	3.03576608296e-18
2018-08-11	0.00443675714405	3.03576608296e-18
2018-08-12	0.000188217579522	3.03576608296e-18
2018-08-13	0.000188217579522	3.03576608296e-18
2018-08-14	0.000358083385535	3.03576608296e-18
2018-08-15	0.000358083385535	3.03576608296e-18
2018-08-16	0.000169865806013	3.03576608296e-18
2018-08-17	0.000169865806013	3.03576608296e-18
2018-08-18	0.000169865806013	3.03576608296e-18
2018-08-19	0.000169865806013	3.03576608296e-18
2018-08-20	0.000314020339673	0.00014415453366
2018-08-21	0.00014415453366	0.00014415453366
2018-08-22	0.00014415453366	0.00014415453366
2018-08-23	0.00014415453366	0.00014415453366
2018-08-24	0.00014415453366	0.00014415453366
2018-08-25	0.00014415453366	0.00014415453366
2018-08-26	0.00014415453366	0.00014415453366
