Date	BOC Excess Sentiment
2017-06-09	0.285844995542
2017-06-10	-0.192558820158
2017-06-11	0.0848240740411
2017-06-12	0.0362543830324
2017-06-13	-0.130540625971
2017-06-14	-0.13166558542
2017-06-15	-0.220582134528
2017-06-16	-0.119994161655
2017-06-17	0.162830859575
2017-06-18	0.0307879690118
2017-06-19	0.149821866794
2017-06-20	0.0666419058119
2017-06-21	0.148297846567
2017-06-22	0.243871208761
2017-06-23	0.111454805925
2017-06-24	0.191787372814
2017-06-25	0.235451501576
2017-06-26	0.274306584563
2017-06-27	0.375042923383
2017-06-28	0.36671765144
2017-06-29	0.0672886032239
2017-06-30	0.160753425889
2017-07-01	0.264506276017
2017-07-02	0.0460433780132
2017-07-03	0.0108684435628
2017-07-04	-0.100893164921
2017-07-05	-0.108374302415
2017-07-06	-0.0343566001722
2017-07-07	-0.00173349352017
2017-07-08	-0.458606763004
2017-07-09	-0.291284095447
2017-07-10	-0.301407442314
2017-07-11	-0.187287339464
2017-07-12	-0.201469564029
2017-07-13	-0.162230079147
2017-07-14	-0.345699871537
2017-07-15	-0.104163030755
2017-07-16	-0.0595276111788
2017-07-17	0.0848078492276
2017-07-18	0.116981744722
2017-07-19	0.211342454434
2017-07-20	0.20833627814
2017-07-21	0.364738592261
2017-07-22	0.764344121378
2017-07-23	0.763065512343
2017-07-24	0.663425836565
2017-07-25	0.695696398445
2017-07-26	0.728592101281
2017-07-27	0.584156398996
2017-07-28	0.542859169767
2017-07-29	0.0482655862926
2017-07-30	-0.0646966650539
2017-07-31	-0.11055800275
2017-08-01	-0.0206654378444
2017-08-02	0.0167017270571
2017-08-03	0.122546249431
2017-08-04	-0.132111910476
2017-08-05	-0.533080738862
2017-08-06	-0.617902921686
2017-08-07	-0.623753443578
2017-08-08	-0.603599013644
2017-08-09	-0.62981217182
2017-08-10	-0.581438889829
2017-08-11	-0.395838907705
2017-08-12	-0.122593584898
2017-08-13	-0.275458437032
2017-08-14	-0.351489991417
2017-08-15	-0.618250048273
2017-08-16	-0.599624509824
2017-08-17	-0.734482476809
2017-08-18	-0.494904698272
2017-08-19	-0.0733170699148
2017-08-20	0.257409915283
2017-08-21	0.564763665
2017-08-22	0.815094658752
2017-08-23	0.779146729629
2017-08-24	1.11147013728
2017-08-25	0.893099467274
2017-08-26	0.346353770621
2017-08-27	0.24384887704
2017-08-28	-0.15218502012
2017-08-29	-0.294303726895
2017-08-30	-0.433912782238
2017-08-31	-0.456841784166
2017-09-01	-0.381376938078
2017-09-02	-0.0383482270918
2017-09-03	-0.0785162285599
2017-09-04	0.0433403993996
2017-09-05	-0.00813943246394
2017-09-06	-0.137202557182
2017-09-07	-0.452300597306
2017-09-08	-0.35915821361
2017-09-09	-0.337573483641
2017-09-10	-0.295903729426
2017-09-11	-0.261202478655
2017-09-12	-0.15289466198
2017-09-13	-0.0416560197283
2017-09-14	0.193215601738
2017-09-15	0.0415027267897
2017-09-16	-0.0538819960767
2017-09-17	0.158207400939
2017-09-18	0.201062052244
2017-09-19	0.090611912919
2017-09-20	0.106147992768
2017-09-21	-0.0380261375456
2017-09-22	-0.0523556468784
2017-09-23	0.00165632444395
2017-09-24	-0.185780146155
2017-09-25	-0.33944996362
2017-09-26	-0.0848534688716
2017-09-27	0.0123938007176
2017-09-28	0.107774732315
2017-09-29	0.0780674710459
2017-09-30	0.221634543327
2017-10-01	0.350590295229
2017-10-02	0.500467384381
2017-10-03	0.338414739344
2017-10-04	0.323479970852
2017-10-05	0.0728730275159
2017-10-06	0.0717840051002
2017-10-07	-0.0894709189846
2017-10-08	-0.323020277781
2017-10-09	-0.163168825001
2017-10-10	-0.240580444385
2017-10-11	-0.255154128881
2017-10-12	0.0569373082172
2017-10-13	0.335472244195
2017-10-14	0.638122117229
2017-10-15	0.343478251025
2017-10-16	0.137505040605
2017-10-17	0.163773717939
2017-10-18	0.166855524426
2017-10-19	0.20586700155
2017-10-20	0.128347919427
2017-10-21	-0.374396018584
2017-10-22	-0.0686496245199
2017-10-23	-0.0456355840926
2017-10-24	-0.0692856326812
2017-10-25	-0.101829388802
2017-10-26	-0.191783017877
2017-10-27	-0.225214801441
2017-10-28	-0.00237307212292
2017-10-29	-0.144095806078
2017-10-30	-0.345095464343
2017-10-31	-0.484489067047
2017-11-01	-0.616044589908
2017-11-02	-0.434111011402
2017-11-03	-0.528511868283
2017-11-04	-0.470607377251
2017-11-05	-0.77505003455
2017-11-06	-0.577726855697
2017-11-07	-0.490986057677
2017-11-08	-0.382038579911
2017-11-09	-0.498562159619
2017-11-10	-0.447398582547
2017-11-11	-0.498246949397
2017-11-12	-0.186671468039
2017-11-13	-0.268403655646
2017-11-14	-0.0606641924929
2017-11-15	-0.11578202855
2017-11-16	-0.197252294637
2017-11-17	-0.165902293736
2017-11-18	0.242270548641
2017-11-19	0.499228181332
2017-11-20	0.495273827498
2017-11-21	0.313157290237
2017-11-22	0.510282080351
2017-11-23	0.533376159963
2017-11-24	0.273383249691
2017-11-25	-0.0493171198153
2017-11-26	-0.18893220082
2017-11-27	-0.29992674221
2017-11-28	-0.268632670593
2017-11-29	-0.369323341261
2017-11-30	-0.65329418368
2017-12-01	-0.278901394175
2017-12-02	-0.430867250729
2017-12-03	-0.392007391391
2017-12-04	-0.214522681793
2017-12-05	-0.224665985478
2017-12-06	-0.351876080759
2017-12-07	-0.120241627629
2017-12-08	-0.11124148055
2017-12-09	-0.221099986164
2017-12-10	-0.172691593648
2017-12-11	-0.223307410689
2017-12-12	-0.127533576549
2017-12-13	0.0328478417997
2017-12-14	0.253263219997
2017-12-15	0.132832270448
2017-12-16	-0.106448390879
2017-12-17	-0.21569179342
2017-12-18	-0.201918888593
2017-12-19	-0.310616894004
2017-12-20	-0.0521506815959
2017-12-21	0.0429162161392
2017-12-22	0.162545146589
2017-12-23	0.555973223289
2017-12-24	0.457086200278
2017-12-25	0.550404705791
2017-12-26	0.331091129609
2017-12-27	-0.247153560598
2017-12-28	-0.265341400559
2017-12-29	-0.310095566657
2017-12-30	-0.304049864943
2017-12-31	-0.0904195056733
2018-01-01	-0.336524625398
2018-01-02	0.0480275585821
2018-01-03	0.533005633117
2018-01-04	0.175562362317
2018-01-05	0.120170530512
2018-01-06	0.149935249885
2018-01-07	-0.156557071626
2018-01-08	0.084534109595
2018-01-09	-0.0508485784869
2018-01-10	-0.201904877644
2018-01-11	-0.265569903051
2018-01-12	-0.306850147647
2018-01-13	-0.466100220627
2018-01-14	-0.565015162072
2018-01-15	-0.601820842293
2018-01-16	-0.728040715428
2018-01-17	-0.796535857874
2018-01-18	-0.549313955485
2018-01-19	-0.583799372793
2018-01-20	-0.56078693461
2018-01-21	-0.414912858019
2018-01-22	-0.174605579212
2018-01-23	0.160285716471
2018-01-24	0.156670048477
2018-01-25	0.118056940307
2018-01-26	0.399154581469
2018-01-27	0.300807245047
2018-01-28	0.508024533835
2018-01-29	0.206896325683
2018-01-30	0.0230434281154
2018-01-31	0.384604673879
2018-02-01	0.409886223071
2018-02-02	0.00755918384243
2018-02-03	0.227267754813
2018-02-04	0.119676346932
2018-02-05	0.00311459271692
2018-02-06	0.00542829593087
2018-02-07	-0.271483983323
2018-02-08	-0.231561204416
2018-02-09	-0.147211041957
2018-02-10	-0.0764716185424
2018-02-11	-0.0495607536764
2018-02-12	0.00210942589116
2018-02-13	0.143381012261
2018-02-14	0.295228669654
2018-02-15	0.336247260665
2018-02-16	0.624227426743
2018-02-17	0.294387178444
2018-02-18	0.242268858221
2018-02-19	0.351871596546
2018-02-20	0.183623281113
2018-02-21	0.237282183746
2018-02-22	0.152322520373
2018-02-23	0.0711721565316
2018-02-24	0.048760947856
2018-02-25	-0.0325700054393
2018-02-26	-0.0611212756574
2018-02-27	-0.137380686848
2018-02-28	-0.644285372886
2018-03-01	-0.839022745306
2018-03-02	-0.881341217672
2018-03-03	-0.745388780145
2018-03-04	-0.595698785024
2018-03-05	-0.609358908022
2018-03-06	-0.561830646858
2018-03-07	-0.413867472418
2018-03-08	-0.32607958858
2018-03-09	-0.0329767828176
2018-03-10	-0.0585983594882
2018-03-11	0.0293495973746
2018-03-12	0.129310360914
2018-03-13	0.292104663209
2018-03-14	0.55031789265
2018-03-15	0.643539220583
2018-03-16	0.310694598079
2018-03-17	0.676032356381
2018-03-18	0.487581714265
2018-03-19	0.462518138323
2018-03-20	0.386908333683
2018-03-21	0.198756961794
2018-03-22	0.190581861904
2018-03-23	0.203594378044
2018-03-24	-0.574504736568
2018-03-25	-0.94777663514
2018-03-26	-0.996578947554
2018-03-27	-0.828888567034
2018-03-28	-0.890584786047
2018-03-29	-0.988096670468
2018-03-30	-0.928119137634
2018-03-31	-0.446620193153
2018-04-01	-0.460617666447
2018-04-02	-0.865126559891
2018-04-03	-1.0453589241
2018-04-04	-0.924575877879
2018-04-05	-0.744528279467
2018-04-06	-0.703500089936
2018-04-07	-0.799340558548
2018-04-08	-0.452093384721
2018-04-09	0.0223507874857
2018-04-10	0.116344942657
2018-04-11	0.170522915028
2018-04-12	0.345671161703
2018-04-13	0.200096854353
2018-04-14	0.121713738533
2018-04-15	0.0208625478837
2018-04-16	-0.0381604913313
2018-04-17	0.0150146374137
2018-04-18	-0.120241229709
2018-04-19	-0.336053215231
2018-04-20	-0.223855898713
2018-04-21	-0.315601286244
2018-04-22	-0.295044652562
2018-04-23	-0.298902428223
2018-04-24	-0.381398017771
2018-04-25	-0.330292878777
2018-04-26	-0.275023320925
2018-04-27	-0.281801723047
2018-04-28	-0.274342645933
2018-04-29	-0.209292761078
2018-04-30	-0.123302179851
2018-05-01	-0.167160660242
2018-05-02	-0.227820412826
2018-05-03	-0.278612309277
2018-05-04	-0.21824740212
2018-05-05	0.325158511033
2018-05-06	1.14657895301
2018-05-07	1.13403389198
2018-05-08	1.13955392951
2018-05-09	1.20577844386
2018-05-10	1.18956995925
2018-05-11	1.17132613716
2018-05-12	0.607422508104
2018-05-13	0.321216320082
2018-05-14	0.444003546405
2018-05-15	0.359610880105
2018-05-16	0.195631473975
2018-05-17	0.0963890117371
2018-05-18	0.0179103996382
2018-05-19	0.0436535667857
2018-05-20	-0.60926723793
2018-05-21	-0.725243462713
2018-05-22	-0.665346551027
2018-05-23	-0.665493674512
2018-05-24	-0.688457862283
2018-05-25	-0.607869876037
2018-05-26	-0.630810281809
2018-05-27	-0.376593844268
2018-05-28	-0.581111511576
2018-05-29	-0.69864868389
2018-05-30	-0.562051309929
2018-05-31	-0.430509611575
2018-06-01	-0.567863684464
2018-06-02	-0.257255554784
2018-06-03	-0.637723462765
2018-06-04	-0.495394018522
2018-06-05	-0.518792249893
2018-06-06	-0.47530287912
2018-06-07	-0.38434613909
2018-06-08	-0.456755786065
2018-06-09	-0.373196084257
2018-06-10	-0.206534861776
2018-06-11	-0.197204253144
2018-06-12	0.0567596983938
2018-06-13	-0.108570540713
2018-06-14	-0.119422156702
2018-06-15	-0.327142214478
2018-06-16	-0.781629299862
2018-06-17	-0.758746805044
2018-06-18	-0.799342062978
2018-06-19	-1.15122901937
2018-06-20	-1.46846662861
2018-06-21	-1.56167388074
2018-06-22	-1.25687299688
2018-06-23	-1.01053087768
2018-06-24	-0.867310285547
2018-06-25	-1.03676858099
2018-06-26	-0.968087356103
2018-06-27	-0.622552357821
2018-06-28	-0.558539642142
2018-06-29	-0.378556610516
2018-06-30	-0.134201068254
2018-07-01	-0.348565379682
2018-07-02	-0.174054125945
2018-07-03	0.00979228353902
2018-07-04	0.174121079019
2018-07-05	0.0992595833348
2018-07-06	-0.0990569118186
2018-07-07	-0.396505259395
2018-07-08	-0.281520994897
2018-07-09	-0.234673068297
2018-07-10	-0.292879840328
2018-07-11	-0.393988421476
2018-07-12	-0.420394764238
2018-07-13	-0.360401527535
2018-07-14	-0.183159181424
2018-07-15	-0.248490932942
2018-07-16	-0.257064180286
2018-07-17	-0.355557030606
2018-07-18	-0.275764980612
2018-07-19	-0.21277163195
2018-07-20	-0.177739445214
2018-07-21	-0.458010037432
2018-07-22	-0.497923918324
2018-07-23	-0.457996209875
2018-07-24	-0.466555891282
2018-07-25	-0.475508743104
2018-07-26	-0.636818162687
2018-07-27	-0.656921992902
2018-07-28	-0.57742950976
2018-07-29	-0.458831242911
2018-07-30	-0.630203005114
2018-07-31	-0.557170872326
2018-08-01	-0.494015387449
2018-08-02	-0.11894965269
2018-08-03	-0.00818124114219
2018-08-04	-0.14829398609
2018-08-05	-0.552737812797
2018-08-06	-0.451206375613
2018-08-07	-0.21640871824
2018-08-08	-0.264583132261
2018-08-09	-0.468441192323
2018-08-10	-0.469892673365
2018-08-11	0.0407674562774
2018-08-12	0.393091572355
2018-08-13	0.378161486944
2018-08-14	0.157647210414
2018-08-15	0.54640473775
2018-08-16	0.598637191081
2018-08-17	0.549614800876
2018-08-18	0.217935284035
2018-08-19	0.372246591629
2018-08-20	0.457715592619
2018-08-21	0.453924534215
2018-08-22	-0.00787064403454
2018-08-23	0.12389211346
2018-08-24	0.120406854607
2018-08-25	0.213182262265
2018-08-26	-0.200658473838
2018-08-27	-0.0552686327741
2018-08-28	-0.0727380046303
2018-08-29	-0.115813820095
2018-08-30	-0.282483349132
2018-08-31	-0.257900461293
2018-09-01	-0.280634757267
2018-09-02	0.12146179744
2018-09-03	-0.0480669476386
2018-09-04	0.203679463697
2018-09-05	0.278270501434
2018-09-06	0.455857772752
2018-09-07	0.421394140203
2018-09-08	0.184348020782
2018-09-09	0.0636871069334
2018-09-10	0.0309874164305
2018-09-11	-0.0790441991058
2018-09-12	-0.302222632042
2018-09-13	-0.117407743307
2018-09-14	-0.413237503319
2018-09-15	-0.493033237331
2018-09-16	-0.46387187804
2018-09-17	-0.355854793874
2018-09-18	-0.30960032719
2018-09-19	-0.0950537421193
2018-09-20	-0.484177642707
2018-09-21	-0.127488037197
2018-09-22	0.339730933856
2018-09-23	0.473345566405
2018-09-24	0.431280548974
2018-09-25	0.350174913718
2018-09-26	0.213627848014
2018-09-27	0.191100361163
2018-09-28	0.0877361330577
2018-09-29	-0.292463427846
2018-09-30	-0.529402257073
2018-10-01	-0.705548657993
2018-10-02	-0.741758158337
2018-10-03	-0.656279538933
2018-10-04	-0.47389104311
2018-10-05	-0.389364995148
2018-10-06	0.258860295267
2018-10-07	0.340419639651
2018-10-08	0.508575907888
2018-10-09	0.351366956604
2018-10-10	0.181674794514
2018-10-11	0.16664736655
2018-10-12	-0.269489928313
2018-10-13	-0.890398433987
2018-10-14	-0.853962699335
2018-10-15	-0.927410107786
2018-10-16	-0.801994293725
2018-10-17	-0.662083872343
2018-10-18	-0.902189089721
2018-10-19	-0.554549305556
2018-10-20	-0.536168514187
2018-10-21	-0.608505966307
2018-10-22	-0.658597241218
2018-10-23	-0.75862111081
2018-10-24	-0.809780417079
2018-10-25	-0.781792888357
2018-10-26	-0.795309048878
2018-10-27	-0.507108694168
2018-10-28	-0.589525674694
2018-10-29	-0.573473988911
2018-10-30	-0.466679354775
2018-10-31	-0.438849369574
2018-11-01	-0.493032107532
2018-11-02	-0.547279969449
2018-11-03	-0.546431039755
2018-11-04	-0.474941451678
2018-11-05	-0.414305860652
2018-11-06	-0.626030711597
2018-11-07	-0.88398301466
2018-11-08	-0.839912322631
2018-11-09	-0.914988347551
2018-11-10	-0.415676270206
2018-11-11	-0.385944124187
2018-11-12	-0.264154367624
2018-11-13	0.0983301640496
2018-11-14	0.241632151647
2018-11-15	0.271837333475
2018-11-16	0.510204470471
2018-11-17	-0.546150440923
2018-11-18	-0.564454139801
2018-11-19	-0.887430736935
2018-11-20	-0.969799083428
2018-11-21	-0.767987443376
2018-11-22	-0.747947508528
2018-11-23	-0.809163246431
2018-11-24	-0.434107962063
2018-11-25	-0.477841881262
2018-11-26	-0.370696049915
2018-11-27	-0.957281640618
2018-11-28	-1.09030187609
2018-11-29	-1.44070087988
2018-11-30	-1.70362541711
2018-12-01	-1.75269009568
2018-12-02	-1.59129872518
2018-12-03	-1.53687789941
2018-12-04	-0.9605354686
2018-12-05	-0.932027514005
2018-12-06	-0.648670535992
2018-12-07	-0.40361916638
2018-12-08	-0.587472617688
2018-12-09	-0.876155099538
2018-12-10	-0.888883738554
2018-12-11	-0.969112150802
2018-12-12	-0.833882337554
2018-12-13	-0.951596607206
2018-12-14	-0.887573610231
2018-12-15	-0.234536778718
2018-12-16	-0.0135908322702
2018-12-17	-0.198185305736
2018-12-18	-0.333822172814
2018-12-19	-0.455842637145
2018-12-20	-0.433837506992
2018-12-21	-0.564408932489
2018-12-22	-1.01159378695
2018-12-23	-1.2328920739
2018-12-24	-0.941009041877
2018-12-25	-1.27529194333
2018-12-26	-1.20781287571
2018-12-27	-1.13372663111
2018-12-28	-1.05790186255
2018-12-29	-0.939293708641
2018-12-30	-0.750170332135
2018-12-31	-1.13899749496
2019-01-01	-0.916457449738
2019-01-02	-1.09976674669
2019-01-03	-0.745307958764
2019-01-04	-0.636131703086
2019-01-05	-0.691676499604
2019-01-06	-0.807737679826
2019-01-07	-0.535035873061
2019-01-08	-0.26978008017
2019-01-09	-0.193298254319
2019-01-10	-0.440732978119
2019-01-11	-0.674601987064
2019-01-12	-0.610019666835
2019-01-13	-0.178316652183
2019-01-14	-0.168831238907
2019-01-15	-0.257883499209
2019-01-16	-0.208853274451
2019-01-17	-0.100240775998
2019-01-18	0.0862506746232
2019-01-19	0.0738897861473
2019-01-20	-0.195018539161
2019-01-21	-0.173730348136
2019-01-22	-0.116611697451
2019-01-23	-0.238352782256
2019-01-24	-0.322502700023
2019-01-25	-0.339593776288
2019-01-26	-0.0216402146559
2019-01-27	0.0107351347288
2019-01-28	-0.139360584562
2019-01-29	-0.131241636254
2019-01-30	-0.0514634988593
2019-01-31	-0.162748272361
2019-02-01	-0.303311079181
2019-02-02	-0.404520137008
2019-02-03	-0.376639484853
2019-02-04	-0.230762269653
2019-02-05	-0.255278402797
2019-02-06	-0.37154359067
2019-02-07	-0.392832119831
2019-02-08	-0.270981211503
2019-02-09	-0.115497936478
2019-02-10	0.00749832088846
2019-02-11	-0.0196864264278
2019-02-12	0.14903415782
2019-02-13	0.364443604295
2019-02-14	0.303653317451
2019-02-15	0.341657849978
2019-02-16	0.00662875327053
2019-02-17	-0.157030706206
2019-02-18	-0.125293178299
2019-02-19	-0.181024471749
2019-02-20	-0.423642700661
2019-02-21	-0.12319980626
2019-02-22	-0.265526147966
2019-02-23	-0.781473350892
2019-02-24	-0.790487817331
2019-02-25	-0.867863661453
2019-02-26	-0.911611386341
2019-02-27	-0.845161354685
2019-02-28	-1.10534436563
2019-03-01	-1.05440908591
2019-03-02	-0.633512887902
2019-03-03	-0.773600922709
2019-03-04	-0.720560147246
2019-03-05	-0.908955043688
2019-03-06	-0.913440640011
2019-03-07	-0.864427204613
2019-03-08	-0.76920723846
2019-03-09	-0.804455490168
2019-03-10	-0.724570929201
2019-03-11	-0.647285824559
2019-03-12	-0.500073232427
2019-03-13	-0.450331579042
2019-03-14	-0.315220558762
2019-03-15	-0.342986009601
2019-03-16	-0.17870539449
2019-03-17	0.484364678113
2019-03-18	0.333194034768
2019-03-19	0.174568048484
2019-03-20	0.101478347993
2019-03-21	0.0825227978563
2019-03-22	-0.112837673086
2019-03-23	-0.563359361954
2019-03-24	-1.25113236589
2019-03-25	-1.26917292323
2019-03-26	-1.12977563043
2019-03-27	-0.859457634342
2019-03-28	-0.714899834757
2019-03-29	-0.599836988155
2019-03-30	-0.258346763918
2019-03-31	-0.409808267155
2019-04-01	-0.402062881915
2019-04-02	-0.518338973527
2019-04-03	-0.722886040401
2019-04-04	-0.809489896608
2019-04-05	-0.988150053652
2019-04-06	-1.29655654854
2019-04-07	-1.61230892577
2019-04-08	-1.86468539514
2019-04-09	-1.70781477609
2019-04-10	-1.64383874167
2019-04-11	-1.76774637199
2019-04-12	-1.49244675957
2019-04-13	-1.08373330458
2019-04-14	-0.419890674044
2019-04-15	-0.160089955341
2019-04-16	-0.34208271614
2019-04-17	-0.464982350063
2019-04-18	-0.346578185487
2019-04-19	-0.459599351565
2019-04-20	-0.531163584186
2019-04-21	-0.687379840209
2019-04-22	-0.812463661852
2019-04-23	-0.591760516729
2019-04-24	-0.530064136278
2019-04-25	-0.616159634419
2019-04-26	-0.50267681597
2019-04-27	-0.359654053123
2019-04-28	-0.568105546685
2019-04-29	-0.430798709343
2019-04-30	-0.564401365716
2019-05-01	-0.454668644353
2019-05-02	-0.421074902154
2019-05-03	-0.315591511934
2019-05-04	-0.43673381708
2019-05-05	-0.360686212352
2019-05-06	-0.24210218843
2019-05-07	-0.19192857923
2019-05-08	-0.161399182236
2019-05-09	-0.208455468678
2019-05-10	-0.33156257481
2019-05-11	-0.323626063407
2019-05-12	-0.252704686238
2019-05-13	-0.207144684414
2019-05-14	-0.0915459568661
2019-05-15	-0.245403738326
2019-05-16	-0.193331085068
2019-05-17	-0.223697132154
2019-05-18	-0.314272976877
2019-05-19	-0.4796237485
2019-05-20	-0.566894092691
2019-05-21	-0.564125671109
2019-05-22	-0.575129661856
2019-05-23	-0.621609771326
2019-05-24	-0.7480341619
2019-05-25	-0.83443799854
2019-05-26	-0.544293616446
2019-05-27	-0.664042463298
2019-05-28	-0.716381119901
2019-05-29	-0.664332886291
2019-05-30	-0.675957934638
2019-05-31	-0.514320906432
2019-06-01	-0.436680160834
2019-06-02	-0.695241849068
2019-06-03	-0.454882355046
2019-06-04	-0.605533363093
2019-06-05	-0.600701876121
2019-06-06	-0.613857018153
2019-06-07	-0.603584913763
2019-06-08	-0.455679697749
2019-06-09	-0.226223898822
2019-06-10	-0.530143445208
2019-06-11	-0.650375268992
2019-06-12	-1.00171362916
2019-06-13	-1.02437395502
2019-06-14	-1.07532205529
2019-06-15	-1.21383260672
2019-06-16	-1.27675149555
2019-06-17	-1.15984453357
2019-06-18	-1.01444226976
2019-06-19	-0.843463733386
2019-06-20	-0.884591616396
2019-06-21	-0.889712489659
2019-06-22	-0.458168303251
2019-06-23	-0.46397081896
2019-06-24	-0.66996080352
2019-06-25	-0.433196370657
2019-06-26	-0.178086981437
2019-06-27	-0.153213454096
2019-06-28	-0.255055406049
2019-06-29	-1.07875184959
2019-06-30	-0.447985707179
2019-07-01	0.085404317216
2019-07-02	-0.0544647379744
2019-07-03	-0.0512805898879
2019-07-04	0.0438076802861
2019-07-05	0.237843132681
2019-07-06	0.636103057471
2019-07-07	0.0319236789103
2019-07-08	-0.290804666537
2019-07-09	-0.390289870037
2019-07-10	-0.475649333243
2019-07-11	-0.603408341687
2019-07-12	-0.801796022348
2019-07-13	-1.04344040612
2019-07-14	-0.85936649783
2019-07-15	-0.93165176698
2019-07-16	-0.829991284271
2019-07-17	-0.741627299542
2019-07-18	-0.7105888625
2019-07-19	-0.572167939724
2019-07-20	-0.507179669577
2019-07-21	-0.463235133748
2019-07-22	-0.470844097301
2019-07-23	-0.618845255056
2019-07-24	-0.866707151351
2019-07-25	-0.767982924019
2019-07-26	-0.867338913568
2019-07-27	-0.285455320277
2019-07-28	-0.405952867175
2019-07-29	-0.407154838259
2019-07-30	-0.385037757854
2019-07-31	-0.242345567813
