Date	CBRT Hawkish	CBRT Dovish
2017-03-05	0.00143659243472	2.47817639425e-19
2017-03-06	0.00143659243472	2.47817639425e-19
2017-03-07	0.0023582514209	0.000307219662058
2017-03-08	0.00324808883438	0.000307219662058
2017-03-09	0.00283875604682	0.000307219662058
2017-03-10	0.00283875604682	0.000307219662058
2017-03-11	0.00467025787833	0.00213872149356
2017-03-12	0.00397677660232	0.00213872149356
2017-03-13	0.00599358332501	0.00213872149356
2017-03-14	0.00507192433883	0.0018315018315
2017-03-15	0.00384830855419	0.0018315018315
2017-03-16	0.00474116569705	0.00212912087912
2017-03-17	0.00506075662067	0.00276830272636
2017-03-18	0.00481655637647	0.00173045168851
2017-03-19	0.00481655637647	0.00173045168851
2017-03-20	0.0031651131905	0.00173045168851
2017-03-21	0.0035161135415	0.00208145203951
2017-03-22	0.0035161135415	0.00208145203951
2017-03-23	0.00262325639864	0.00178383299189
2017-03-24	0.00230366547502	0.00114465114465
2017-03-25	0.000716363887719	0.000351000351
2017-03-26	0.000716363887719	0.000351000351
2017-03-27	0.000678654348379	0.000351000351
2017-03-28	0.000327653997379	3.09772049282e-19
2017-03-29	0.000327653997379	3.09772049282e-19
2017-03-30	0.000327653997379	3.09772049282e-19
2017-03-31	0.000648681284698	3.09772049282e-19
2017-04-01	0.000648681284698	3.09772049282e-19
2017-04-02	0.000648681284698	3.09772049282e-19
2017-04-03	0.000321027287319	3.09772049282e-19
2017-04-04	0.000321027287319	3.09772049282e-19
2017-04-05	0.000321027287319	0.00032175032175
2017-04-06	0.000321027287319	0.00032175032175
2017-04-07	0.0	0.00032175032175
2017-04-08	0.0	0.00136450318932
2017-04-09	0.0	0.00136450318932
2017-04-10	0.0	0.00136450318932
2017-04-11	0.0	0.00136450318932
2017-04-12	0.0	0.00104275286757
2017-04-13	0.0	0.00104275286757
2017-04-14	0.0	0.00104275286757
2017-04-15	0.0	4.95635278851e-19
2017-04-16	0.0	4.95635278851e-19
2017-04-17	0.0	4.95635278851e-19
2017-04-18	0.0	4.95635278851e-19
2017-04-19	0.0	4.95635278851e-19
2017-04-20	0.000405844155844	0.000405844155844
2017-04-21	0.000405844155844	0.000405844155844
2017-04-22	0.000405844155844	0.000405844155844
2017-04-23	0.000405844155844	0.000405844155844
2017-04-24	0.000405844155844	0.000405844155844
2017-04-25	0.000405844155844	0.000405844155844
2017-04-26	0.00236662846957	0.00152629233512
2017-04-27	0.00251129353475	0.00139570278979
2017-04-28	0.00279989382336	0.00168430307839
2017-04-29	0.00279989382336	0.00168430307839
2017-04-30	0.00279989382336	0.00168430307839
2017-05-01	0.00279989382336	0.00209130348539
2017-05-02	0.00372553405785	0.00209130348539
2017-05-03	0.00176474974413	0.000970855306115
2017-05-04	0.0012142405231	0.000695600695601
2017-05-05	0.000925640234496	0.000407000407
2017-05-06	0.000925640234496	0.000407000407
2017-05-07	0.000925640234496	0.000407000407
2017-05-08	0.000925640234496	3.09772049282e-19
2017-05-09	0.0	3.09772049282e-19
2017-05-10	0.0	3.09772049282e-19
2017-05-11	0.0	3.09772049282e-19
2017-05-12	0.0	0.000300120048019
2017-05-13	0.0	0.000300120048019
2017-05-14	0.0	0.000300120048019
2017-05-15	0.0	0.000300120048019
2017-05-16	0.0	0.000300120048019
2017-05-17	0.0	0.000300120048019
2017-05-18	0.0	0.000300120048019
2017-05-19	0.0	3.09772049282e-19
2017-05-20	0.0	3.09772049282e-19
2017-05-21	0.0	3.09772049282e-19
2017-05-22	0.0	3.09772049282e-19
2017-05-23	0.0	3.09772049282e-19
2017-05-24	0.0	3.09772049282e-19
2017-05-25	0.0	3.09772049282e-19
2017-05-26	0.0	3.09772049282e-19
2017-05-27	0.0	3.09772049282e-19
2017-05-28	0.0	3.09772049282e-19
2017-05-29	0.0	3.09772049282e-19
2017-05-30	0.000285143997719	3.09772049282e-19
2017-05-31	0.000285143997719	3.09772049282e-19
2017-06-01	0.000285143997719	3.09772049282e-19
2017-06-02	0.000285143997719	0.000324675324675
2017-06-03	0.000285143997719	0.000324675324675
2017-06-04	0.000285143997719	0.000324675324675
2017-06-05	0.000285143997719	0.000324675324675
2017-06-06	0.0	0.000629925629926
2017-06-07	0.0	0.000629925629926
2017-06-08	0.000311235605353	0.000941161235279
2017-06-09	0.000311235605353	0.000616485910604
2017-06-10	0.000311235605353	0.000616485910604
2017-06-11	0.000311235605353	0.000616485910604
2017-06-12	0.000311235605353	0.000616485910604
2017-06-13	0.000311235605353	0.000311235605353
2017-06-14	0.000311235605353	0.000311235605353
2017-06-15	0.000307881773399	0.000307881773399
2017-06-16	0.000307881773399	0.000307881773399
2017-06-17	0.000307881773399	0.000307881773399
2017-06-18	0.000307881773399	0.000307881773399
2017-06-19	0.000307881773399	0.000307881773399
2017-06-20	0.000307881773399	0.000307881773399
2017-06-21	0.000307881773399	0.000307881773399
2017-06-22	0.0	1.85863229569e-19
2017-06-23	0.0	1.85863229569e-19
2017-06-24	0.0	1.85863229569e-19
2017-06-25	0.0	1.85863229569e-19
2017-06-26	0.0	1.85863229569e-19
2017-06-27	0.0	1.85863229569e-19
2017-06-28	0.0	1.85863229569e-19
2017-06-29	0.0	1.85863229569e-19
2017-06-30	0.0	1.85863229569e-19
2017-07-01	0.0	1.85863229569e-19
2017-07-02	0.0	1.85863229569e-19
2017-07-03	0.0	1.85863229569e-19
2017-07-04	0.0	1.85863229569e-19
2017-07-05	0.0	0.000324675324675
2017-07-06	0.000307219662058	0.000324675324675
2017-07-07	0.000649802738454	0.000324675324675
2017-07-08	0.000649802738454	0.000324675324675
2017-07-09	0.000649802738454	0.000324675324675
2017-07-10	0.000649802738454	0.000324675324675
2017-07-11	0.000649802738454	0.000324675324675
2017-07-12	0.000649802738454	1.85863229569e-19
2017-07-13	0.000342583076396	1.85863229569e-19
2017-07-14	0.0	1.85863229569e-19
2017-07-15	0.0	1.85863229569e-19
2017-07-16	0.0	1.85863229569e-19
2017-07-17	0.000300120048019	0.000300120048019
2017-07-18	0.000300120048019	0.000300120048019
2017-07-19	0.000300120048019	0.000300120048019
2017-07-20	0.000300120048019	0.000300120048019
2017-07-21	0.000300120048019	0.000300120048019
2017-07-22	0.000300120048019	0.000300120048019
2017-07-23	0.000300120048019	0.000300120048019
2017-07-24	0.0	1.85863229569e-19
2017-07-25	0.0	1.85863229569e-19
2017-07-26	0.0	1.85863229569e-19
2017-07-27	0.00137892995036	0.000275785990072
2017-07-28	0.00137892995036	0.000275785990072
2017-07-29	0.00137892995036	0.000275785990072
2017-07-30	0.00137892995036	0.000275785990072
2017-07-31	0.00137892995036	0.000275785990072
2017-08-01	0.001665791683	0.000275785990072
2017-08-02	0.001665791683	0.000275785990072
2017-08-03	0.000286861732645	1.85863229569e-19
2017-08-04	0.000286861732645	1.85863229569e-19
2017-08-05	0.000286861732645	1.85863229569e-19
2017-08-06	0.000286861732645	1.85863229569e-19
2017-08-07	0.000286861732645	1.85863229569e-19
2017-08-08	0.0	1.85863229569e-19
2017-08-09	0.000245037980887	1.85863229569e-19
2017-08-10	0.000245037980887	1.85863229569e-19
2017-08-11	0.000245037980887	1.85863229569e-19
2017-08-12	0.000245037980887	1.85863229569e-19
2017-08-13	0.000245037980887	1.85863229569e-19
2017-08-14	0.000245037980887	1.85863229569e-19
2017-08-15	0.000245037980887	1.85863229569e-19
2017-08-16	0.0	1.85863229569e-19
2017-08-17	0.0	1.85863229569e-19
2017-08-18	0.0	1.85863229569e-19
2017-08-19	0.0	1.85863229569e-19
2017-08-20	0.0	1.85863229569e-19
2017-08-21	0.000295159386068	0.000295159386068
2017-08-22	0.000587300782504	0.000295159386068
2017-08-23	0.000587300782504	0.000295159386068
2017-08-24	0.000885541164252	0.000295159386068
2017-08-25	0.000885541164252	0.000295159386068
2017-08-26	0.000885541164252	0.000295159386068
2017-08-27	0.000885541164252	0.000295159386068
2017-08-28	0.000590381778184	1.85863229569e-19
2017-08-29	0.000298240381748	1.85863229569e-19
2017-08-30	0.000571913069213	1.85863229569e-19
2017-08-31	0.000273672687466	1.85863229569e-19
2017-09-01	0.000273672687466	1.85863229569e-19
2017-09-02	0.000273672687466	1.85863229569e-19
2017-09-03	0.000273672687466	1.85863229569e-19
2017-09-04	0.000273672687466	1.85863229569e-19
2017-09-05	0.00104172184261	0.000768049155146
2017-09-06	0.000768049155146	0.000768049155146
2017-09-07	0.000768049155146	0.000768049155146
2017-09-08	0.000768049155146	0.000768049155146
2017-09-09	0.000768049155146	0.000768049155146
2017-09-10	0.000768049155146	0.00134641815457
2017-09-11	0.000768049155146	0.00134641815457
2017-09-12	0.0	0.000578368999422
2017-09-13	0.0	0.000928509055444
2017-09-14	0.0	0.000928509055444
2017-09-15	0.0	0.000928509055444
2017-09-16	0.0	0.000928509055444
2017-09-17	0.0	0.000350140056022
2017-09-18	0.000297000297	0.000350140056022
2017-09-19	0.000297000297	0.000350140056022
2017-09-20	0.000297000297	2.47817639425e-19
2017-09-21	0.000297000297	2.47817639425e-19
2017-09-22	0.000297000297	2.47817639425e-19
2017-09-23	0.000297000297	2.47817639425e-19
2017-09-24	0.000297000297	2.47817639425e-19
2017-09-25	0.0	2.47817639425e-19
2017-09-26	0.0	2.47817639425e-19
2017-09-27	0.0	2.47817639425e-19
2017-09-28	0.0	2.47817639425e-19
2017-09-29	0.0	2.47817639425e-19
2017-09-30	0.0	2.47817639425e-19
2017-10-01	0.0	2.47817639425e-19
2017-10-02	0.0	2.47817639425e-19
2017-10-03	0.0	2.47817639425e-19
2017-10-04	0.0	2.47817639425e-19
2017-10-05	0.0	2.47817639425e-19
2017-10-06	0.0	0.000298240381748
2017-10-07	0.0	0.000298240381748
2017-10-08	0.000703729767769	0.000298240381748
2017-10-09	0.000703729767769	0.000298240381748
2017-10-10	0.00121760438236	0.000298240381748
2017-10-11	0.00121760438236	0.000298240381748
2017-10-12	0.00186843419037	0.000298240381748
2017-10-13	0.00216237892876	2.47817639425e-19
2017-10-14	0.00216237892876	2.47817639425e-19
2017-10-15	0.00213250360843	2.47817639425e-19
2017-10-16	0.00213250360843	2.47817639425e-19
2017-10-17	0.00161862899383	2.47817639425e-19
2017-10-18	0.00161862899383	2.47817639425e-19
2017-10-19	0.000967799185829	2.47817639425e-19
2017-10-20	0.000673854447439	0.00028743891923
2017-10-21	0.000673854447439	0.00028743891923
2017-10-22	0.0	0.00028743891923
2017-10-23	0.000276854928018	0.000564293847247
2017-10-24	0.000580160963808	0.000867599883037
2017-10-25	0.000849702742784	0.00113714166201
2017-10-26	0.00141772319152	0.00113714166201
2017-10-27	0.00318867950793	0.000849702742784
2017-10-28	0.00318867950793	0.000849702742784
2017-10-29	0.00318867950793	0.000849702742784
2017-10-30	0.00291182457991	0.000572847814766
2017-10-31	0.00260851854412	0.000269541778976
2017-11-01	0.00264357621687	2.47817639425e-19
2017-11-02	0.00235788213741	2.47817639425e-19
2017-11-03	0.000586925821004	2.47817639425e-19
2017-11-04	0.000586925821004	2.47817639425e-19
2017-11-05	0.000586925821004	2.47817639425e-19
2017-11-06	0.000586925821004	2.47817639425e-19
2017-11-07	0.000867037865822	2.47817639425e-19
2017-11-08	0.000562438414101	2.47817639425e-19
2017-11-09	0.000280112044818	2.47817639425e-19
2017-11-10	0.000280112044818	2.47817639425e-19
2017-11-11	0.000280112044818	2.47817639425e-19
2017-11-12	0.000280112044818	2.47817639425e-19
2017-11-13	0.000564122269186	2.47817639425e-19
2017-11-14	0.000844234314004	2.47817639425e-19
2017-11-15	0.000844234314004	2.47817639425e-19
2017-11-16	0.00142971440768	2.47817639425e-19
2017-11-17	0.00233963251505	0.00060661207158
2017-11-18	0.00413657770822	0.00060661207158
2017-11-19	0.00545932903097	0.00060661207158
2017-11-20	0.00546160566604	0.00060661207158
2017-11-21	0.00548447195541	0.00527133510365
2017-11-22	0.0067028697623	0.00527133510365
2017-11-23	0.00714760944884	0.00527133510365
2017-11-24	0.00655728226509	0.00466472303207
2017-11-25	0.00476033707191	0.00466472303207
2017-11-26	0.00407250638408	0.00529964366699
2017-11-27	0.00436342010185	0.00529964366699
2017-11-28	0.00378032972284	0.000634920634921
2017-11-29	0.00256193191596	0.000634920634921
2017-11-30	0.00182565687413	0.000634920634921
2017-12-01	0.00183829186413	0.000634920634921
2017-12-02	0.00183829186413	0.000634920634921
2017-12-03	0.00120337122921	1.23908819713e-19
2017-12-04	0.0009201153904	1.23908819713e-19
2017-12-05	0.00122471484212	1.23908819713e-19
2017-12-06	0.00186532983251	1.23908819713e-19
2017-12-07	0.00223429526979	1.23908819713e-19
2017-12-08	0.00257433826374	1.23908819713e-19
2017-12-09	0.00257433826374	1.23908819713e-19
2017-12-10	0.00402466458716	0.00145032632342
2017-12-11	0.00457105598322	0.00201055041306
2017-12-12	0.0042664565315	0.00201055041306
2017-12-13	0.00396842461751	0.00201055041306
2017-12-14	0.00514374973595	0.00227315545508
2017-12-15	0.00476848112539	0.00257015575208
2017-12-16	0.00476848112539	0.00257015575208
2017-12-17	0.00331815480197	0.00111982942865
2017-12-18	0.00247781866751	0.000559605339017
2017-12-19	0.00247781866751	0.000559605339017
2017-12-20	0.00213523559112	0.000559605339017
2017-12-21	0.000297000297	0.000297000297
2017-12-22	1.9825411154e-18	6.19544098563e-20
2017-12-23	1.9825411154e-18	6.19544098563e-20
2017-12-24	1.9825411154e-18	6.19544098563e-20
2017-12-25	1.9825411154e-18	6.19544098563e-20
2017-12-26	1.9825411154e-18	6.19544098563e-20
2017-12-27	0.000358037952023	0.000358037952023
2017-12-28	0.000358037952023	0.000358037952023
2017-12-29	0.000358037952023	0.000358037952023
2017-12-30	0.000358037952023	0.000358037952023
2017-12-31	0.000358037952023	0.000358037952023
2018-01-01	0.000358037952023	0.000358037952023
2018-01-02	0.000358037952023	0.000358037952023
2018-01-03	0.000950269242952	6.19544098563e-20
2018-01-04	0.000950269242952	6.19544098563e-20
2018-01-05	0.00126150484831	6.19544098563e-20
2018-01-06	0.00126150484831	6.19544098563e-20
2018-01-07	0.00126150484831	6.19544098563e-20
2018-01-08	0.00126150484831	6.19544098563e-20
2018-01-09	0.00126150484831	6.19544098563e-20
2018-01-10	0.000311235605353	6.19544098563e-20
2018-01-11	0.000311235605353	6.19544098563e-20
2018-01-12	2.04449552526e-18	6.19544098563e-20
2018-01-13	2.04449552526e-18	6.19544098563e-20
2018-01-14	2.04449552526e-18	6.19544098563e-20
2018-01-15	2.04449552526e-18	6.19544098563e-20
2018-01-16	2.04449552526e-18	6.19544098563e-20
2018-01-17	0.000290951411114	6.19544098563e-20
2018-01-18	0.000290951411114	6.19544098563e-20
2018-01-19	0.00113625994873	6.19544098563e-20
2018-01-20	0.00113625994873	6.19544098563e-20
2018-01-21	0.00113625994873	6.19544098563e-20
2018-01-22	0.00113625994873	6.19544098563e-20
2018-01-23	0.00113625994873	6.19544098563e-20
2018-01-24	0.000845308537616	6.19544098563e-20
2018-01-25	0.000845308537616	6.19544098563e-20
2018-01-26	2.10644993511e-18	6.19544098563e-20
2018-01-27	2.10644993511e-18	6.19544098563e-20
2018-01-28	2.10644993511e-18	6.19544098563e-20
2018-01-29	2.10644993511e-18	6.19544098563e-20
2018-01-30	2.10644993511e-18	6.19544098563e-20
2018-01-31	2.10644993511e-18	6.19544098563e-20
2018-02-01	2.10644993511e-18	6.19544098563e-20
2018-02-02	2.10644993511e-18	6.19544098563e-20
2018-02-03	2.10644993511e-18	6.19544098563e-20
2018-02-04	2.10644993511e-18	6.19544098563e-20
2018-02-05	0.000281769512539	0.000281769512539
2018-02-06	0.000281769512539	0.000281769512539
2018-02-07	0.000281769512539	0.000281769512539
2018-02-08	0.000281769512539	0.000281769512539
2018-02-09	0.000281769512539	0.000281769512539
2018-02-10	0.000992501566554	0.000992501566554
2018-02-11	0.000992501566554	0.000992501566554
2018-02-12	0.000710732054016	0.000710732054016
2018-02-13	0.000710732054016	0.000710732054016
2018-02-14	0.000710732054016	0.000710732054016
2018-02-15	0.000710732054016	0.000710732054016
2018-02-16	0.00104925608922	0.00104925608922
2018-02-17	0.000338524035207	0.000338524035206
2018-02-18	0.000338524035207	0.000338524035206
2018-02-19	0.000338524035207	0.000338524035206
2018-02-20	0.000338524035207	0.000338524035206
2018-02-21	0.000338524035207	0.000338524035206
2018-02-22	0.000610632878744	0.000338524035206
2018-02-23	0.000585392051557	0.00031328320802
2018-02-24	0.000585392051557	0.00031328320802
2018-02-25	0.000585392051557	0.00031328320802
2018-02-26	0.000585392051557	0.00031328320802
2018-02-27	0.000585392051557	0.00031328320802
2018-02-28	0.000585392051557	0.00031328320802
2018-03-01	0.00031328320802	0.00031328320802
2018-03-02	2.23035875483e-18	0.0
2018-03-03	2.23035875483e-18	0.0
2018-03-04	2.23035875483e-18	0.0
2018-03-05	2.23035875483e-18	0.0
2018-03-06	2.23035875483e-18	0.0
2018-03-07	0.000254647313471	0.000254647313471
2018-03-08	0.000254647313471	0.000254647313471
2018-03-09	0.000254647313471	0.000254647313471
2018-03-10	0.000254647313471	0.000254647313471
2018-03-11	0.000254647313471	0.000254647313471
2018-03-12	0.0005216700104	0.000254647313471
2018-03-13	0.0005216700104	0.000254647313471
2018-03-14	0.000267022696929	0.0
2018-03-15	0.000267022696929	0.0
2018-03-16	0.000267022696929	0.0
2018-03-17	0.000267022696929	0.0
2018-03-18	0.000267022696929	0.0
2018-03-19	2.1993815499e-18	0.0
2018-03-20	2.1993815499e-18	0.0
2018-03-21	0.000173580975525	0.0
2018-03-22	0.000173580975525	0.0
2018-03-23	0.000577132226534	0.000201775625504
2018-03-24	0.000577132226534	0.000201775625504
2018-03-25	0.000577132226534	0.000201775625504
2018-03-26	0.000577132226534	0.000201775625504
2018-03-27	0.000577132226534	0.000201775625504
2018-03-28	0.000403551251009	0.000201775625504
2018-03-29	0.000792807771056	0.000201775625504
2018-03-30	0.000389256520047	0.0
2018-03-31	0.000389256520047	0.0
2018-04-01	0.000389256520047	0.0
2018-04-02	0.000679616566504	0.0
2018-04-03	0.000679616566504	0.0
2018-04-04	0.0011606170475	0.0
2018-04-05	0.000771360527458	0.0
2018-04-06	0.000771360527458	0.0
2018-04-07	0.000771360527458	0.0
2018-04-08	0.000771360527458	0.0
2018-04-09	0.000729447685969	0.000248447204969
2018-04-10	0.000976605372573	0.000248447204969
2018-04-11	0.000978230374198	0.000248447204969
2018-04-12	0.000978230374198	0.000248447204969
2018-04-13	0.00139594131823	0.000248447204969
2018-04-14	0.00139594131823	0.000248447204969
2018-04-15	0.00139594131823	0.000248447204969
2018-04-16	0.00136761297744	0.0
2018-04-17	0.00112045529084	0.000209775540172
2018-04-18	0.000637829808213	0.000209775540172
2018-04-19	0.000860002658691	0.00043194839065
2018-04-20	0.000957092229465	0.00068934864805
2018-04-21	0.00161240022422	0.00134465664281
2018-04-22	0.00161240022422	0.00180697749348
2018-04-23	0.00163077408601	0.00180697749348
2018-04-24	0.00163077408601	0.00159720195331
2018-04-25	0.0029827344285	0.00272383557205
2018-04-26	0.00276056157803	0.00338759849123
2018-04-27	0.00248188857208	0.00360245325154
2018-04-28	0.00182658057732	0.00294714525678
2018-04-29	0.00182658057732	0.00248482440611
2018-04-30	0.0026346603265	0.00248482440611
2018-05-01	0.0026346603265	0.00248482440611
2018-05-02	0.001282699984	0.00135819078737
2018-05-03	0.0023816010829	0.00047225501771
2018-05-04	0.00239610014046	6.19544098563e-19
2018-05-05	0.00239610014046	6.19544098563e-19
2018-05-06	0.00239610014046	6.19544098563e-19
2018-05-07	0.00227566797557	0.000463070155129
2018-05-08	0.00273281083272	0.000463070155129
2018-05-09	0.00313297089674	0.000463070155129
2018-05-10	0.00203406979784	0.000463070155129
2018-05-11	0.00201423021504	0.000463070155129
2018-05-12	0.00256368076449	0.000463070155129
2018-05-13	0.00256368076449	0.000463070155129
2018-05-14	0.00228395286535	6.19544098563e-19
2018-05-15	0.00182681000821	6.19544098563e-19
2018-05-16	0.00181537686352	0.00019436345967
2018-05-17	0.00245313196556	0.000406948493683
2018-05-18	0.00320756665683	0.00114586474984
2018-05-19	0.00265811610738	0.00114586474984
2018-05-20	0.0050712435205	0.00114586474984
2018-05-21	0.00466056896888	0.00114586474984
2018-05-22	0.00466056896888	0.00114586474984
2018-05-23	0.00958471099878	0.00252568468254
2018-05-24	0.013351398639	0.00480256728544
2018-05-25	0.0176293348588	0.0043142775957
2018-05-26	0.018675907334	0.0043142775957
2018-05-27	0.0162627799209	0.0043142775957
2018-05-28	0.0167855755633	0.0043142775957
2018-05-29	0.0178878683322	0.00475519470329
2018-05-30	0.0139442371739	0.00363742390791
2018-05-31	0.0114167495933	0.00260781028559
2018-06-01	0.00737043277914	0.00235718371917
2018-06-02	0.006323860304	0.00235718371917
2018-06-03	0.0094198355362	0.00235718371917
2018-06-04	0.0086613020343	0.00235718371917
2018-06-05	0.00822346109259	0.00191626661159
2018-06-06	0.00793483709025	0.00254046780323
2018-06-07	0.012772399178	0.0038590347194
2018-06-08	0.0172111927853	0.00637265013624
2018-06-09	0.0196849095448	0.00760950851596
2018-06-10	0.0170054274404	0.00760950851596
2018-06-11	0.0177022915519	0.00760950851596
2018-06-12	0.0191511110687	0.00930012559119
2018-06-13	0.0187159361785	0.00864980440153
2018-06-14	0.012192149427	0.00606211396856
2018-06-15	0.00708702396012	0.00382375316224
2018-06-16	0.00510933894672	0.00258689478252
2018-06-17	0.00552583207458	0.00341988103825
2018-06-18	0.00585303350328	0.00341988103825
2018-06-19	0.00373976215924	0.00172926396302
2018-06-20	0.00309432326079	0.00129897136405
2018-06-21	0.00290359276298	0.0015444458826
2018-06-22	0.00259938896067	0.00126919127208
2018-06-23	0.00210335721464	0.00126919127208
2018-06-24	0.00127037095891	0.000436205016358
2018-06-25	0.000469171476219	0.000881937131357
2018-06-26	0.000683671690719	0.000881937131357
2018-06-27	0.000683671690719	0.000881937131357
2018-06-28	0.00131392379156	0.000445732114999
2018-06-29	0.00106761837284	0.000445732114999
2018-06-30	0.00251061981584	0.000445732114999
2018-07-01	0.00316293553665	0.000445732114999
2018-07-02	0.00339721233629	5.57589688707e-19
2018-07-03	0.00385026886412	0.000222518914108
2018-07-04	0.00412237770765	0.000222518914108
2018-07-05	0.00395974309571	0.000456327658555
2018-07-06	0.00395974309571	0.000456327658555
2018-07-07	0.00251674165271	0.000456327658555
2018-07-08	0.0018644259319	0.000456327658555
2018-07-09	0.00140728307475	0.000456327658555
2018-07-10	0.000739726332431	0.000233808744447
2018-07-11	0.000467617488894	0.000233808744447
2018-07-12	0.000223214285714	0.000223214285714
2018-07-13	0.000223214285714	0.000223214285714
2018-07-14	0.000223214285714	0.000223214285714
2018-07-15	0.0014987244898	0.000223214285714
2018-07-16	0.0014987244898	0.000223214285714
2018-07-17	0.0014987244898	0.000223214285714
2018-07-18	0.00169936654437	0.000624498394864
2018-07-19	0.00147615225866	0.000401284109149
2018-07-20	0.00221252928369	0.000646743117495
2018-07-21	0.00299104232379	0.000646743117495
2018-07-22	0.0017155321197	0.000646743117495
2018-07-23	0.0025424909785	0.00106022254689
2018-07-24	0.0062871080914	0.00293253110334
2018-07-25	0.00694498252034	0.00253124699419
2018-07-26	0.00730987943696	0.00253124699419
2018-07-27	0.00721797072557	0.00271543352828
2018-07-28	0.00643945768548	0.00271543352828
2018-07-29	0.00679929935514	0.00271543352828
2018-07-30	0.00625466686563	0.00230195409888
2018-07-31	0.00273972361584	0.000429645542427
2018-08-01	0.00259549284661	0.000905836018618
2018-08-02	0.00348814120162	0.00140885412727
2018-08-03	0.00421466274265	0.00180180249765
2018-08-04	0.00562212227819	0.00320926203319
2018-08-05	0.00685548294522	0.00374032947875
2018-08-06	0.00733303499539	0.00374032947875
2018-08-07	0.010115409325	0.00374032947875
2018-08-08	0.00981104367635	0.00326413900256
2018-08-09	0.00855349840472	0.00276112089391
2018-08-10	0.00909009651105	0.0019385269811
2018-08-11	0.0116667007205	0.00337682726344
2018-08-12	0.0104096328376	0.00284575981787
2018-08-13	0.0163962546712	0.00756830999497
2018-08-14	0.0171212542107	0.00858750483105
2018-08-15	0.0222726827721	0.00928267340943
2018-08-16	0.0236240341235	0.00928267340943
2018-08-17	0.0238172864986	0.0109633456783
2018-08-18	0.0202838762011	0.00856823930796
2018-08-19	0.0201932007557	0.00856823930796
2018-08-20	0.0147440913056	0.00499892540015
2018-08-21	0.0113790673828	0.00472377818311
2018-08-22	0.00619120148222	0.00402860960473
2018-08-23	0.00497963207104	0.00416839154491
2018-08-24	0.0043825511334	0.00334701036086
2018-08-25	0.0039318976859	0.00289635691336
2018-08-26	0.00394570753937	0.00315562577517
2018-08-27	0.00264831673643	0.00200238950589
2018-08-28	0.00265522434032	0.00163727330025
2018-08-29	0.00285202960933	0.00377585328314
2018-08-30	0.00445973565518	0.00480106333365
2018-08-31	0.00425173265448	0.00458965044769
2018-09-01	0.00425173265448	0.00458965044769
