Date	BancoCentralDoBrasil Hawkish-Dovish
2017-09-26	-1.9825411154e-18
2017-09-27	-1.9825411154e-18
2017-09-28	-1.9825411154e-18
2017-09-29	-1.9825411154e-18
2017-09-30	-1.9825411154e-18
2017-10-01	-1.9825411154e-18
2017-10-02	-1.9825411154e-18
2017-10-03	-1.9825411154e-18
2017-10-04	-1.9825411154e-18
2017-10-05	0.000652315720809
2017-10-06	0.000652315720809
2017-10-07	0.000652315720809
2017-10-08	0.000652315720809
2017-10-09	0.000652315720809
2017-10-10	0.000652315720809
2017-10-11	0.000652315720809
2017-10-12	-1.9825411154e-18
2017-10-13	-1.9825411154e-18
2017-10-14	-1.9825411154e-18
2017-10-15	-1.9825411154e-18
2017-10-16	-1.9825411154e-18
2017-10-17	-1.9825411154e-18
2017-10-18	-1.9825411154e-18
2017-10-19	-1.9825411154e-18
2017-10-20	-1.9825411154e-18
2017-10-21	-1.9825411154e-18
2017-10-22	-1.9825411154e-18
2017-10-23	-1.9825411154e-18
2017-10-24	-1.9825411154e-18
2017-10-25	-1.95156391047e-18
2017-10-26	-1.95156391047e-18
2017-10-27	-0.000295159386068
2017-10-28	-0.000295159386068
2017-10-29	-0.000295159386068
2017-10-30	-0.000295159386068
2017-10-31	-0.000295159386068
2017-11-01	-0.000295159386068
2017-11-02	-0.000295159386068
2017-11-03	-2.0057740191e-18
2017-11-04	-2.0057740191e-18
2017-11-05	-2.0057740191e-18
2017-11-06	-2.0057740191e-18
2017-11-07	-2.04449552526e-18
2017-11-08	-2.04449552526e-18
2017-11-09	-2.04449552526e-18
2017-11-10	-2.04449552526e-18
2017-11-11	-0.00162337662338
2017-11-12	-0.00162337662338
2017-11-13	-0.00162337662338
2017-11-14	-0.00162337662338
2017-11-15	-0.00162337662338
2017-11-16	-0.00162337662338
2017-11-17	-0.00162337662338
2017-11-18	-2.04449552526e-18
2017-11-19	-2.04449552526e-18
2017-11-20	-2.04449552526e-18
2017-11-21	-2.05998412772e-18
2017-11-22	-2.05998412772e-18
2017-11-23	-2.05998412772e-18
2017-11-24	-2.05998412772e-18
2017-11-25	-2.05998412772e-18
2017-11-26	-2.05998412772e-18
2017-11-27	-2.05998412772e-18
2017-11-28	-2.04449552526e-18
2017-11-29	-2.04449552526e-18
2017-11-30	-0.000293944738389
2017-12-01	-0.000293944738389
2017-12-02	-0.000293944738389
2017-12-03	-0.000293944738389
2017-12-04	-0.000293944738389
2017-12-05	-0.000293944738389
2017-12-06	-0.000293944738389
2017-12-07	-2.04449552526e-18
2017-12-08	-2.04449552526e-18
2017-12-09	-2.04449552526e-18
2017-12-10	-2.04449552526e-18
2017-12-11	-2.04449552526e-18
2017-12-12	-2.04449552526e-18
2017-12-13	-2.04449552526e-18
2017-12-14	-2.04449552526e-18
2017-12-15	-2.04449552526e-18
2017-12-16	-2.04449552526e-18
2017-12-17	-2.04449552526e-18
2017-12-18	-2.04449552526e-18
2017-12-19	-2.04449552526e-18
2017-12-20	-2.04449552526e-18
2017-12-21	0.00069516857838
2017-12-22	0.00069516857838
2017-12-23	0.00069516857838
2017-12-24	0.00069516857838
2017-12-25	0.00069516857838
2017-12-26	0.00069516857838
2017-12-27	0.00069516857838
2017-12-28	-2.10644993511e-18
2017-12-29	-2.10644993511e-18
2017-12-30	-2.10644993511e-18
2017-12-31	-2.10644993511e-18
2018-01-01	-2.10644993511e-18
2018-01-02	-2.10644993511e-18
2018-01-03	-2.10644993511e-18
2018-01-04	-2.10644993511e-18
2018-01-05	-2.10644993511e-18
2018-01-06	-2.10644993511e-18
2018-01-07	-2.10644993511e-18
2018-01-08	-2.10644993511e-18
2018-01-09	-2.10644993511e-18
2018-01-10	-2.10644993511e-18
2018-01-11	-2.10644993511e-18
2018-01-12	-2.10644993511e-18
2018-01-13	-2.10644993511e-18
2018-01-14	-2.10644993511e-18
2018-01-15	-2.10644993511e-18
2018-01-16	-2.10644993511e-18
2018-01-17	-2.10644993511e-18
2018-01-18	-0.000308546744832
2018-01-19	-0.000308546744832
2018-01-20	-0.000308546744832
2018-01-21	-0.000308546744832
2018-01-22	-0.000308546744832
2018-01-23	-0.000308546744832
2018-01-24	-0.000308546744832
2018-01-25	-2.10644993511e-18
2018-01-26	-2.10644993511e-18
2018-01-27	-2.10644993511e-18
2018-01-28	-2.10644993511e-18
2018-01-29	-2.10644993511e-18
2018-01-30	-2.10644993511e-18
2018-01-31	-2.10644993511e-18
2018-02-01	-2.10644993511e-18
2018-02-02	-2.10644993511e-18
2018-02-03	-2.10644993511e-18
2018-02-04	-2.10644993511e-18
2018-02-05	-2.10644993511e-18
2018-02-06	-2.10644993511e-18
2018-02-07	-2.10644993511e-18
2018-02-08	-2.05998412772e-18
2018-02-09	-2.05998412772e-18
2018-02-10	-2.05998412772e-18
2018-02-11	-2.05998412772e-18
2018-02-12	-2.05998412772e-18
2018-02-13	-2.05998412772e-18
2018-02-14	-2.05998412772e-18
2018-02-15	-2.10644993511e-18
2018-02-16	-2.11419423635e-18
2018-02-17	-2.11419423635e-18
2018-02-18	-2.11419423635e-18
2018-02-19	-2.11419423635e-18
2018-02-20	-2.11419423635e-18
2018-02-21	-2.11419423635e-18
2018-02-22	-2.11419423635e-18
2018-02-23	-2.10644993511e-18
2018-02-24	-2.10644993511e-18
2018-02-25	-2.10644993511e-18
2018-02-26	-2.10644993511e-18
2018-02-27	-2.10644993511e-18
2018-02-28	-2.10644993511e-18
2018-03-01	-2.10644993511e-18
2018-03-02	-2.10644993511e-18
2018-03-03	-2.10644993511e-18
2018-03-04	-2.10644993511e-18
2018-03-05	-2.10644993511e-18
2018-03-06	-2.10644993511e-18
2018-03-07	-2.10644993511e-18
2018-03-08	-2.10644993511e-18
2018-03-09	-2.10644993511e-18
2018-03-10	-2.10644993511e-18
2018-03-11	-2.10644993511e-18
2018-03-12	-2.10644993511e-18
2018-03-13	-2.10644993511e-18
2018-03-14	-2.10644993511e-18
2018-03-15	-2.10644993511e-18
2018-03-16	-2.10644993511e-18
2018-03-17	-2.10644993511e-18
2018-03-18	-2.10644993511e-18
2018-03-19	0.0002828854314
2018-03-20	0.0002828854314
2018-03-21	0.000109304455875
2018-03-22	0.000109304455875
2018-03-23	-9.24711696292e-05
2018-03-24	-9.24711696292e-05
2018-03-25	-9.24711696292e-05
2018-03-26	-0.00037535660103
2018-03-27	-4.03470170881e-07
2018-03-28	0.000173177505354
2018-03-29	-2.14507546692e-05
2018-03-30	0.000180324870835
2018-03-31	0.000180324870835
2018-04-01	0.000180324870835
2018-04-02	0.000180324870835
2018-04-03	-0.000194628260023
2018-04-04	-0.000194628260023
2018-04-05	-1.76182853029e-18
2018-04-06	-1.76182853029e-18
2018-04-07	-1.76182853029e-18
2018-04-08	-1.76182853029e-18
2018-04-09	-1.76182853029e-18
2018-04-10	-0.000247157686604
2018-04-11	-0.000488470427917
2018-04-12	-0.000488470427917
2018-04-13	-0.000488470427917
2018-04-14	-0.000488470427917
2018-04-15	-0.000856658940435
2018-04-16	-0.00107677780462
2018-04-17	-0.000829620118018
2018-04-18	-0.000588307376705
2018-04-19	-0.000588307376705
2018-04-20	-0.000588307376705
2018-04-21	-0.000588307376705
2018-04-22	-0.000220118864187
2018-04-23	-1.64179186119e-18
2018-04-24	-0.000369617445943
2018-04-25	-0.000369617445943
2018-04-26	-0.000369617445943
2018-04-27	-0.000369617445943
2018-04-28	-0.000369617445943
2018-04-29	-0.000369617445943
2018-04-30	-0.000369617445943
2018-05-01	-1.67276906612e-18
2018-05-02	-1.67276906612e-18
2018-05-03	-1.67276906612e-18
2018-05-04	-1.67276906612e-18
2018-05-05	-1.67276906612e-18
2018-05-06	-1.67276906612e-18
2018-05-07	-1.67276906612e-18
2018-05-08	-1.67276906612e-18
2018-05-09	-1.67276906612e-18
2018-05-10	-1.67276906612e-18
2018-05-11	-1.67276906612e-18
2018-05-12	-1.67276906612e-18
2018-05-13	-1.67276906612e-18
2018-05-14	-1.67276906612e-18
2018-05-15	-1.67276906612e-18
2018-05-16	-1.67276906612e-18
2018-05-17	0.00127551020408
2018-05-18	0.00226073187896
2018-05-19	0.00226073187896
2018-05-20	0.00226073187896
2018-05-21	0.00178925615996
2018-05-22	0.00178925615996
2018-05-23	0.00178925615996
2018-05-24	0.000513745955876
2018-05-25	2.97774138316e-05
2018-05-26	2.97774138316e-05
2018-05-27	2.97774138316e-05
2018-05-28	0.000501253132832
2018-05-29	0.000501253132832
2018-05-30	0.000501253132832
2018-05-31	0.000501253132832
2018-06-01	-1.17713378727e-18
2018-06-02	-1.17713378727e-18
2018-06-03	-1.17713378727e-18
2018-06-04	-1.17713378727e-18
2018-06-05	-1.19262238973e-18
2018-06-06	0.000216122757726
2018-06-07	0.000447657835291
2018-06-08	0.000866593738098
2018-06-09	0.00148502292796
2018-06-10	0.00481696795086
2018-06-11	0.00504925598803
2018-06-12	0.00504925598803
2018-06-13	0.00504827952979
2018-06-14	0.00500747495003
2018-06-15	0.00486379365774
2018-06-16	0.00424536446788
2018-06-17	0.000913419444971
2018-06-18	0.0011931641779
2018-06-19	0.00163003617441
2018-06-20	0.00183691983905
2018-06-21	0.00164618934124
2018-06-22	0.00137093473073
2018-06-23	0.00137093473073
2018-06-24	0.00137093473073
2018-06-25	0.000858901960632
2018-06-26	0.000422029964127
2018-06-27	-1.13841228111e-18
2018-06-28	-1.11517937741e-18
2018-06-29	-1.11517937741e-18
2018-06-30	-1.11517937741e-18
2018-07-01	-1.11517937741e-18
2018-07-02	-1.11517937741e-18
2018-07-03	-1.1113072268e-18
2018-07-04	-1.1113072268e-18
2018-07-05	-1.1113072268e-18
2018-07-06	-1.1113072268e-18
2018-07-07	-1.1113072268e-18
2018-07-08	-1.1113072268e-18
2018-07-09	-1.1113072268e-18
2018-07-10	-1.11517937741e-18
2018-07-11	-1.11517937741e-18
2018-07-12	-1.11517937741e-18
2018-07-13	-1.11517937741e-18
2018-07-14	-1.11517937741e-18
2018-07-15	-1.11517937741e-18
2018-07-16	-0.000255102040816
2018-07-17	0.000154818024771
2018-07-18	0.000154818024771
2018-07-19	0.000154818024771
2018-07-20	0.000154818024771
2018-07-21	0.000154818024771
2018-07-22	0.000154818024771
2018-07-23	0.000409920065587
2018-07-24	-1.11517937741e-18
2018-07-25	-1.11517937741e-18
2018-07-26	-1.11517937741e-18
2018-07-27	-1.11517937741e-18
2018-07-28	-1.11517937741e-18
2018-07-29	-1.11517937741e-18
2018-07-30	0.000564652738566
2018-07-31	0.000564652738566
2018-08-01	0.000802747976661
2018-08-02	0.000551238922335
2018-08-03	0.000551238922335
2018-08-04	0.000551238922335
2018-08-05	0.000551238922335
2018-08-06	-1.34138162307e-05
2018-08-07	-0.000228560115714
2018-08-08	-0.00046665535381
2018-08-09	-0.000215146299484
2018-08-10	-0.000215146299484
2018-08-11	-0.000215146299484
2018-08-12	-0.000215146299484
2018-08-13	-0.000215146299484
2018-08-14	-1.05322496756e-18
2018-08-15	-1.05322496756e-18
2018-08-16	-1.05322496756e-18
2018-08-17	-1.05322496756e-18
2018-08-18	-1.05322496756e-18
2018-08-19	-1.05322496756e-18
2018-08-20	-0.00014415453366
2018-08-21	-0.00014415453366
2018-08-22	-0.00014415453366
2018-08-23	-0.00014415453366
2018-08-24	-0.00014415453366
2018-08-25	-0.00014415453366
2018-08-26	-0.00014415453366
2018-08-27	-1.05322496756e-18
2018-08-28	-1.05322496756e-18
2018-08-29	-1.05322496756e-18
2018-08-30	-1.05322496756e-18
2018-08-31	0.000161969549725
2018-09-01	0.000161969549725
2018-09-02	0.000161969549725
2018-09-03	0.000161969549725
2018-09-04	0.000161969549725
2018-09-05	0.000312345489574
2018-09-06	0.000312345489574
2018-09-07	0.00015037593985
2018-09-08	0.00015037593985
2018-09-09	0.00015037593985
2018-09-10	0.00015037593985
2018-09-11	0.00015037593985
2018-09-12	-9.91270557701e-19
2018-09-13	0.000194893782888
2018-09-14	0.000614444863232
2018-09-15	0.000614444863232
2018-09-16	0.000614444863232
2018-09-17	0.00145182553649
2018-09-18	0.00145182553649
2018-09-19	0.00176999289252
2018-09-20	0.00157509910963
2018-09-21	0.00115554802928
2018-09-22	0.00115554802928
2018-09-23	0.00115554802928
2018-09-24	0.000318167356029
2018-09-25	0.000318167356029
2018-09-26	-9.75781955237e-19
2018-09-27	-9.91270557701e-19
2018-09-28	-9.91270557701e-19
2018-09-29	-9.91270557701e-19
2018-09-30	-9.91270557701e-19
2018-10-01	-9.91270557701e-19
2018-10-02	-9.91270557701e-19
2018-10-03	0.00069096562446
2018-10-04	0.00069096562446
2018-10-05	0.00069096562446
2018-10-06	0.00069096562446
2018-10-07	0.00069096562446
2018-10-08	0.00069096562446
2018-10-09	0.00069096562446
2018-10-10	-9.29316147845e-19
2018-10-11	-9.29316147845e-19
2018-10-12	-0.000194893782888
2018-10-13	-0.000194893782888
2018-10-14	-0.000194893782888
2018-10-15	-0.000194893782888
2018-10-16	-0.000194893782888
2018-10-17	-0.000194893782888
2018-10-18	-0.000194893782888
2018-10-19	0.000623830318153
2018-10-20	0.000623830318153
2018-10-21	0.000623830318153
2018-10-22	0.000623830318153
2018-10-23	0.000623830318153
2018-10-24	0.000623830318153
2018-10-25	0.000623830318153
2018-10-26	-7.43452918276e-19
2018-10-27	-7.43452918276e-19
2018-10-28	-7.43452918276e-19
2018-10-29	0.000512645249487
2018-10-30	0.000353738527733
2018-10-31	0.000353738527733
2018-11-01	0.000353738527733
2018-11-02	0.000353738527733
2018-11-03	0.000353738527733
2018-11-04	0.000353738527733
2018-11-05	-0.000158906721754
2018-11-06	0.000202061022429
2018-11-07	0.000202061022429
2018-11-08	0.000202061022429
2018-11-09	0.000202061022429
2018-11-10	0.000202061022429
2018-11-11	0.000202061022429
2018-11-12	0.000615540451827
2018-11-13	0.000413479429398
2018-11-14	0.000413479429398
2018-11-15	0.000622640692732
2018-11-16	0.000622640692732
2018-11-17	0.000622640692732
2018-11-18	0.000622640692732
2018-11-19	0.000209161263334
2018-11-20	0.000209161263334
2018-11-21	0.000209161263334
2018-11-22	-5.57589688707e-19
2018-11-23	-5.57589688707e-19
2018-11-24	-5.57589688707e-19
2018-11-25	-5.57589688707e-19
2018-11-26	-5.57589688707e-19
2018-11-27	-5.57589688707e-19
2018-11-28	-4.33680868994e-19
2018-11-29	-4.33680868994e-19
2018-11-30	-4.33680868994e-19
2018-12-01	-4.33680868994e-19
2018-12-02	-4.33680868994e-19
2018-12-03	-4.33680868994e-19
2018-12-04	-4.33680868994e-19
2018-12-05	-4.87890977618e-19
2018-12-06	-4.87890977618e-19
2018-12-07	0.000221827861579
2018-12-08	0.000221827861579
2018-12-09	0.000221827861579
2018-12-10	0.000221827861579
2018-12-11	0.000221827861579
2018-12-12	0.00105969966719
2018-12-13	0.000121393310168
2018-12-14	-0.000100434551412
2018-12-15	-0.000100434551412
2018-12-16	-0.000100434551412
2018-12-17	-0.000100434551412
2018-12-18	-0.000100434551412
2018-12-19	-0.000938306357026
2018-12-20	-3.7947076037e-19
2018-12-21	-3.7947076037e-19
2018-12-22	-3.7947076037e-19
2018-12-23	-3.7947076037e-19
2018-12-24	-3.7947076037e-19
2018-12-25	-3.7947076037e-19
2018-12-26	-3.7947076037e-19
2018-12-27	-3.71726459138e-19
2018-12-28	-3.71726459138e-19
2018-12-29	-3.71726459138e-19
2018-12-30	-3.71726459138e-19
2018-12-31	-3.71726459138e-19
2019-01-01	-3.71726459138e-19
2019-01-02	-3.71726459138e-19
2019-01-03	-3.71726459138e-19
2019-01-04	-3.71726459138e-19
2019-01-05	-3.71726459138e-19
2019-01-06	-3.71726459138e-19
2019-01-07	-3.71726459138e-19
2019-01-08	-3.71726459138e-19
2019-01-09	-3.71726459138e-19
2019-01-10	-3.71726459138e-19
2019-01-11	-3.71726459138e-19
2019-01-12	-3.71726459138e-19
2019-01-13	-3.71726459138e-19
2019-01-14	-3.71726459138e-19
2019-01-15	-3.71726459138e-19
2019-01-16	-3.71726459138e-19
2019-01-17	-3.71726459138e-19
2019-01-18	-3.71726459138e-19
2019-01-19	-3.71726459138e-19
2019-01-20	-3.71726459138e-19
2019-01-21	-3.71726459138e-19
2019-01-22	-3.71726459138e-19
2019-01-23	-3.71726459138e-19
2019-01-24	-3.71726459138e-19
2019-01-25	-3.71726459138e-19
2019-01-26	-3.71726459138e-19
2019-01-27	-3.71726459138e-19
2019-01-28	-3.71726459138e-19
2019-01-29	-3.71726459138e-19
2019-01-30	-3.71726459138e-19
2019-01-31	-3.71726459138e-19
2019-02-01	-3.71726459138e-19
2019-02-02	-3.71726459138e-19
2019-02-03	-3.71726459138e-19
2019-02-04	-4.33680868994e-19
2019-02-05	0.000446428571429
2019-02-06	-0.000532045009785
2019-02-07	-0.000934459496706
2019-02-08	-0.000934459496706
2019-02-09	-0.000934459496706
2019-02-10	-0.000934459496706
2019-02-11	-0.000934459496706
2019-02-12	-0.00158883150752
2019-02-13	-0.000610357926306
2019-02-14	-0.000207943439384
2019-02-15	-0.000207943439384
2019-02-16	-0.000207943439384
2019-02-17	-0.000207943439384
2019-02-18	-0.000207943439384
2019-02-19	-3.09772049282e-19
2019-02-20	-3.09772049282e-19
2019-02-21	-2.98155597434e-19
2019-02-22	-2.98155597434e-19
2019-02-23	-2.98155597434e-19
2019-02-24	-0.000375939849624
2019-02-25	-0.000375939849624
2019-02-26	-0.000375939849624
2019-02-27	-0.000375939849624
2019-02-28	-0.000179976690698
2019-03-01	-0.000179976690698
2019-03-02	-0.000179976690698
2019-03-03	0.000195963158926
2019-03-04	0.000195963158926
2019-03-05	0.000195963158926
2019-03-06	0.000195963158926
2019-03-07	-4.02703664066e-19
2019-03-08	-4.02703664066e-19
2019-03-09	-4.02703664066e-19
2019-03-10	-4.02703664066e-19
2019-03-11	-4.02703664066e-19
2019-03-12	-4.02703664066e-19
2019-03-13	-4.02703664066e-19
2019-03-14	-4.02703664066e-19
2019-03-15	-4.02703664066e-19
2019-03-16	-4.02703664066e-19
2019-03-17	-4.02703664066e-19
2019-03-18	-5.42101086243e-19
2019-03-19	-0.000585480093677
2019-03-20	0.000189863965249
2019-03-21	0.000189863965249
2019-03-22	0.000189863965249
2019-03-23	0.000189863965249
2019-03-24	0.000189863965249
2019-03-25	-0.000218883224614
2019-03-26	-2.53294487892e-05
2019-03-27	-0.000616103555704
2019-03-28	-0.00115722909683
2019-03-29	-0.00115722909683
2019-03-30	-0.00115722909683
2019-03-31	-0.00115722909683
2019-04-01	-0.000748481906966
2019-04-02	-0.000356555589114
2019-04-03	-0.000541125541126
2019-04-04	-4.33680868994e-19
2019-04-05	-3.71726459138e-19
2019-04-06	-3.71726459138e-19
2019-04-07	-3.71726459138e-19
2019-04-08	-3.71726459138e-19
2019-04-09	-3.71726459138e-19
2019-04-10	-3.71726459138e-19
