Date	RBNZ Hawkish	RBNZ Dovish
2017-06-10	0.000579542161692	0.000311235605353
2017-06-11	0.00193363830252	0.000311235605353
2017-06-12	0.00226663863552	0.000644235938354
2017-06-13	0.00226663863552	0.00094689937661
2017-06-14	0.00168709647383	0.00094689937661
2017-06-15	0.00230286002062	0.000943545544656
2017-06-16	0.00721686493463	0.00550655010766
2017-06-17	0.0121092328407	0.00746349727009
2017-06-18	0.0148367693529	0.00991247686192
2017-06-19	0.0164562584439	0.0105557212409
2017-06-20	0.0197369026432	0.0120425000932
2017-06-21	0.0301029538255	0.0198170384799
2017-06-22	0.0386643086636	0.0268508514144
2017-06-23	0.0359725259718	0.0235576881212
2017-06-24	0.0344024172019	0.0216007409588
2017-06-25	0.0333602982267	0.0199116397864
2017-06-26	0.0328187435469	0.0199935961326
2017-06-27	0.0302541752518	0.0192782676982
2017-06-28	0.0202070016204	0.0115037293114
2017-06-29	0.0123025526597	0.00416203460356
2017-06-30	0.0112634123659	0.00377950478004
2017-07-01	0.00899935428789	0.00377950478004
2017-07-02	0.00676240882837	0.00301962636059
2017-07-03	0.00698599516943	0.00359594638771
2017-07-04	0.00799524707767	0.00252183253164
2017-07-05	0.008325720176	0.00317118318099
2017-07-06	0.00705305075188	0.00317118318099
2017-07-07	0.00621255189985	0.00262645481107
2017-07-08	0.00515435084165	0.00262645481107
2017-07-09	0.00651628478786	0.00262645481107
2017-07-10	0.00518506973832	0.000991933725747
2017-07-11	0.00542052623976	0.00155215781538
2017-07-12	0.00508583890067	0.000902807166032
2017-07-13	0.0063016443718	0.00151070990159
2017-07-14	0.00864884013581	0.002064719772
2017-07-15	0.00864884013581	0.002064719772
2017-07-16	0.00713964596606	0.00272002776676
2017-07-17	0.00803682012235	0.00302014781478
2017-07-18	0.00688926432584	0.00300207606995
2017-07-19	0.00810085254183	0.00361257668045
2017-07-20	0.00688504707071	0.00300467394489
2017-07-21	0.0041952682303	0.00210808099809
2017-07-22	0.0041952682303	0.00210808099809
2017-07-23	0.00479309306762	0.00270590583541
2017-07-24	0.00359261287555	0.00240578578739
2017-07-25	0.00393612235717	0.002442002442
2017-07-26	0.00270082224204	0.00270435606484
2017-07-27	0.00297660823211	0.00298014205492
2017-07-28	0.00413569255549	0.0041392263783
2017-07-29	0.00413569255549	0.0041392263783
2017-07-30	0.00288255972341	0.00288609354622
2017-07-31	0.00288255972341	0.00288609354622
2017-08-01	0.00229954518986	0.00259458627944
2017-08-02	0.00584001140327	0.00226907742103
2017-08-03	0.00642136827034	0.00256472000239
2017-08-04	0.0078190113359	0.00428195399156
2017-08-05	0.0078190113359	0.00697737178132
2017-08-06	0.0097495132664	0.00697737178132
2017-08-07	0.0120914336411	0.00873381206235
2017-08-08	0.0140288708901	0.0140273074726
2017-08-09	0.0124027950936	0.0188707976771
2017-08-10	0.0193868676248	0.0222199767999
2017-08-11	0.0211824187817	0.0231839042631
2017-08-12	0.0225626810315	0.0218687487232
2017-08-13	0.021842832854	0.0236847293527
2017-08-14	0.0212015927514	0.0231430606946
2017-08-15	0.0203580251444	0.0181185679208
2017-08-16	0.0187466839105	0.0127277323413
2017-08-17	0.011257333406	0.00915898953101
2017-08-18	0.00690505486013	0.00531874375528
2017-08-19	0.0055247926103	0.00393848150545
2017-08-20	0.00431413885728	0.00212250087591
2017-08-21	0.00290861797124	0.000907729252979
2017-08-22	0.00124102486395	0.000351864883885
2017-08-23	0.000947144317972	0.00185246512398
2017-08-24	0.00149000057933	0.0015006002401
2017-08-25	0.00181102786665	0.00182162752742
2017-08-26	0.00181102786665	0.00182162752742
2017-08-27	0.00458495297067	0.00459555263144
2017-08-28	0.00518451472985	0.00459555263144
2017-08-29	0.0054510392501	0.00459555263144
2017-08-30	0.00624560995195	0.00336862507881
2017-08-31	0.00898285006578	0.00457927883183
2017-09-01	0.00987247653149	0.00546890529754
2017-09-02	0.015366982026	0.00703876401026
2017-09-03	0.013193297018	0.00426483890623
2017-09-04	0.0126125476153	0.00457881064878
2017-09-05	0.0126020394801	0.00483482703383
2017-09-06	0.0117907954423	0.00456115434636
2017-09-07	0.00815883418318	0.00335050059333
2017-09-08	0.00749239811723	0.00213984684031
2017-09-09	0.00199789262272	0.000569988127592
2017-09-10	0.00139765252668	0.000569988127592
2017-09-11	0.00134628582616	0.000518621427065
2017-09-12	0.00196848958162	0.000262605042017
2017-09-13	0.00273546303767	0.000262605042017
2017-09-14	0.00302348147085	0.000550623475197
2017-09-15	0.00393402083935	0.00142347770854
2017-09-16	0.00627594121406	0.00376539808325
2017-09-17	0.00695946821337	0.00444892508256
2017-09-18	0.00669686317136	0.00418632004055
2017-09-19	0.00581864303084	0.00418632004055
2017-09-20	0.0050781082052	0.00418632004055
2017-09-21	0.0053779792488	0.00389830160737
2017-09-22	0.00826098968889	0.00360381637345
2017-09-23	0.0123476407428	0.0034047531416
2017-09-24	0.0156741388061	0.00272122614228
2017-09-25	0.0175752794905	0.00380759224766
2017-09-26	0.0205514699667	0.00380759224766
2017-09-27	0.0262948533894	0.00713689006848
2017-09-28	0.0320306201357	0.0117359127762
2017-09-29	0.0299877465012	0.0128787141726
2017-09-30	0.0268622303988	0.0140389123559
2017-10-01	0.0235135809975	0.0140389123559
2017-10-02	0.022711341412	0.0129525462505
2017-10-03	0.0197351509358	0.0129525462505
2017-10-04	0.0139845456089	0.00962324842972
2017-10-05	0.00798704724627	0.00502422572205
2017-10-06	0.00599039376686	0.00360129570792
2017-10-07	0.00268733844069	0.000298240381748
2017-10-08	0.00202596277931	0.000298240381748
2017-10-09	0.00181437312673	0.00118555182807
2017-10-10	0.00207131043402	0.00118555182807
2017-10-11	0.00176864699577	0.00176745465029
2017-10-12	0.00241873384737	0.00176745465029
2017-10-13	0.00388416189596	0.00293893796049
2017-10-14	0.00677016478196	0.00293893796049
2017-10-15	0.0074440192294	0.00361279240793
2017-10-16	0.00828134129846	0.00301291988084
2017-10-17	0.0102741227763	0.00413777927342
2017-10-18	0.0119275619298	0.00554000343532
2017-10-19	0.0120783952679	0.00694885099801
2017-10-20	0.0123267992722	0.00749119974067
2017-10-21	0.00944079638617	0.00749119974067
2017-10-22	0.00937226881524	0.00742267216975
2017-10-23	0.00764763529987	0.00713523325052
2017-10-24	0.00691444669367	0.00752690403689
2017-10-25	0.00822596710896	0.00662094416867
2017-10-26	0.0070988890588	0.00521209660597
2017-10-27	0.0059722947824	0.00408550232957
2017-10-28	0.0059722947824	0.00408550232957
2017-10-29	0.00536696790589	0.00348017545306
2017-10-30	0.00711623904292	0.00464635621108
2017-10-31	0.00671578029254	0.0042458974607
2017-11-01	0.00557841743413	0.00347232979652
2017-11-02	0.00614307017269	0.0037546561658
2017-11-03	0.0082971056923	0.00480341398438
2017-11-04	0.0092961066913	0.00480341398438
2017-11-05	0.0145146324578	0.00936962403004
2017-11-06	0.0154835733413	0.00820344327203
2017-11-07	0.0157680621368	0.00876804411236
2017-11-08	0.0176191901352	0.010302807015
2017-11-09	0.0221464751619	0.0111520223713
2017-11-10	0.023868866246	0.0098980585034
2017-11-11	0.022869865247	0.0098980585034
2017-11-12	0.018348203592	0.00672557668073
2017-11-13	0.0190381142639	0.00899765847568
2017-11-14	0.0181977781294	0.00759709825159
2017-11-15	0.0151045335143	0.00605047594404
2017-11-16	0.0100125957491	0.00491893421844
2017-11-17	0.0061606090946	0.00454196814539
2017-11-18	0.00795755428777	0.00454196814539
2017-11-19	0.00726069017627	0.00380961558377
2017-11-20	0.00471142806215	0.00153753378882
2017-11-21	0.00590047510954	0.00271514769153
2017-11-22	0.00531499501587	0.00333620599985
2017-11-23	0.00531499501587	0.00333620599985
2017-11-24	0.00536384967935	0.00431126365853
2017-11-25	0.00443270535198	0.00431126365853
2017-11-26	0.00760730852658	0.00618957053684
2017-11-27	0.00761424881408	0.00792117226844
2017-11-28	0.00776973958182	0.0074158272733
2017-11-29	0.00838550312862	0.00650202891814
2017-11-30	0.0089733926054	0.0073838631333
2017-12-01	0.0100079753163	0.00676995126608
2017-12-02	0.00914217445047	0.00676995126608
2017-12-03	0.00665770240078	0.00423026872639
2017-12-04	0.00726162522693	0.00308655647157
2017-12-05	0.00809825838765	0.00487557058468
2017-12-06	0.00940433981203	0.00519587807987
2017-12-07	0.00881645033525	0.00431404386471
2017-12-08	0.00682309485352	0.00364959203746
2017-12-09	0.00682309485352	0.00364959203746
2017-12-10	0.00758329005203	0.00364959203746
2017-12-11	0.0103152470324	0.00502248687441
2017-12-12	0.0118333539328	0.00391936179581
2017-12-13	0.01196700742	0.00359905430062
2017-12-14	0.012492217504	0.00412426438465
2017-12-15	0.01486821988	0.00590626616665
2017-12-16	0.01486821988	0.00590626616665
2017-12-17	0.0140643059677	0.00655267857777
2017-12-18	0.0104850965062	0.00521436547475
2017-12-19	0.00712031568548	0.0044708166331
2017-12-20	0.00600466685116	0.00509738304914
2017-12-21	0.00895529965903	0.00457217296511
2017-12-22	0.00729358299732	0.00314731404025
2017-12-23	0.00817541721248	0.00402914825542
2017-12-24	0.00752900480136	0.0033827358443
2017-12-25	0.00690653359066	0.00276026463359
2017-12-26	0.00684479870114	0.00269852974408
2017-12-27	0.00590494907708	0.00207196332804
2017-12-28	0.00383656572072	0.00347942286358
2017-12-29	0.00312228000643	0.00343903642075
2017-12-30	0.00224044579127	0.00255720220558
2017-12-31	0.00224044579127	0.00255720220558
2018-01-01	0.00224044579127	0.00255720220558
2018-01-02	0.0020627675303	0.00237952394461
2018-01-03	0.0020627675303	0.00237952394461
2018-01-04	0.000655307994758	0.000972064409075
2018-01-05	0.000655307994758	0.000655307994758
2018-01-06	0.000655307994758	0.000655307994758
2018-01-07	0.000655307994758	0.000655307994758
2018-01-08	0.00232419985057	0.00232419985057
2018-01-09	0.00166889185581	0.00166889185581
2018-01-10	0.00297950784532	0.00232419985057
2018-01-11	0.00417747130744	0.00262369071609
2018-01-12	0.00417747130744	0.00262369071609
2018-01-13	0.00417747130744	0.00262369071609
2018-01-14	0.0051695347995	0.00262369071609
2018-01-15	0.00414414358719	0.00159829950379
2018-01-16	0.00442099851521	0.0018751544318
2018-01-17	0.00427418817015	0.00121984643705
2018-01-18	0.00338477145287	0.00122890231635
2018-01-19	0.00366654096541	0.00122890231635
2018-01-20	0.00366654096541	0.00122890231635
2018-01-21	0.00267447747335	0.00185822893687
2018-01-22	0.00203097682985	0.00121472829337
2018-01-23	0.00175412190183	0.000937873365348
2018-01-24	0.00144404420273	0.00122244934714
2018-01-25	0.00272574394611	0.000913902602303
2018-01-26	0.00244397443357	0.000913902602303
2018-01-27	0.00328928297118	0.00175921113992
2018-01-28	0.00392139422276	0.00176199577098
2018-01-29	0.00539414827284	0.00264564820103
2018-01-30	0.00735493258656	0.00292576024585
2018-01-31	0.0065012046412	0.00264118426406
2018-02-01	0.00820535767381	0.00324016599512
2018-02-02	0.0103017937325	0.00324016599512
2018-02-03	0.013683027883	0.0023948574575
2018-02-04	0.0156483192288	0.00241209685527
2018-02-05	0.0178385688417	0.00181021393776
2018-02-06	0.0185016912335	0.00415400859849
2018-02-07	0.0231452312499	0.00551975566213
2018-02-08	0.027693968984	0.00912245460334
2018-02-09	0.0291839047125	0.0118122334437
2018-02-10	0.0278002902405	0.0118122334437
2018-02-11	0.0258552033639	0.0111628827944
2018-02-12	0.0248486341755	0.0108811132819
2018-02-13	0.0248064830638	0.00825720657632
2018-02-14	0.021533275353	0.00791920874186
2018-02-15	0.0162823039967	0.00429356493595
2018-02-16	0.0133729802799	0.00160378609555
2018-02-17	0.0105300520638	0.00160378609555
2018-02-18	0.00987773634303	0.00231451814956
2018-02-19	0.00722130186842	0.00231451814956
2018-02-20	0.00463954627461	0.00294384477008
2018-02-21	0.00326921396903	0.00191609554089
2018-02-22	0.00149337460103	0.00242849404868
2018-02-23	0.00144289294665	0.00305506046472
2018-02-24	0.0031850532254	0.00305506046472
2018-02-25	0.0031850532254	0.00234432841071
2018-02-26	0.0031850532254	0.00234432841071
2018-02-27	0.00351883159656	0.00171500179019
2018-02-28	0.00379515102182	0.00171500179019
2018-03-01	0.00459302949524	0.00062656641604
2018-03-02	0.0039664630792	0.0
2018-03-03	0.00222430280045	0.0
2018-03-04	0.00222430280045	0.0
2018-03-05	0.00278452689009	0.0
2018-03-06	0.00245074851893	0.0
2018-03-07	0.00217442909367	0.0
2018-03-08	0.000560224089636	0.0
2018-03-09	0.00139891573068	0.00083869164104
2018-03-10	0.00578103667721	0.00346796420896
2018-03-11	0.00650989965097	0.00346796420896
2018-03-12	0.00701776634906	0.00373498690589
2018-03-13	0.00788356721486	0.00431218748309
2018-03-14	0.00848004797835	0.00431218748309
2018-03-15	0.00981267057963	0.00457871200335
2018-03-16	0.0127582741136	0.00626288381232
2018-03-17	0.0136671584581	0.00786641547721
2018-03-18	0.0169382954843	0.00843784404863
2018-03-19	0.0201134861676	0.00986813394011
2018-03-20	0.0275666755485	0.0127332741546
2018-03-21	0.0365171484389	0.0165520556162
2018-03-22	0.0425427455074	0.0196954377722
2018-03-23	0.0421886359659	0.0179796768242
2018-03-24	0.0368976306749	0.0137468725914
2018-03-25	0.0366660445153	0.0142031932491
2018-03-26	0.0369504757687	0.0135987768356
2018-03-27	0.02994382148	0.0107188657401
2018-03-28	0.0213467158505	0.00765996269805
2018-03-29	0.0139884961807	0.00483394080188
2018-03-30	0.0105583105471	0.00402683829986
2018-03-31	0.0105583105471	0.00402683829986
2018-04-01	0.00678989670676	0.00299908907067
2018-04-02	0.00313326412169	0.00190619289581
2018-04-03	0.00182092816369	0.00134376319952
2018-04-04	0.00111158037987	0.00058388478007
2018-04-05	0.00111158037987	0.0
2018-04-06	0.00111158037987	0.0
2018-04-07	0.00111158037987	0.0
2018-04-08	0.00394043469388	0.002828854314
2018-04-09	0.00456003778432	0.00407109033885
2018-04-10	0.00579582621734	0.00456540571206
2018-04-11	0.00796845338996	0.00504803119468
2018-04-12	0.0102838041656	0.00504803119468
2018-04-13	0.0117457924697	0.00567459761072
2018-04-14	0.0117457924697	0.00567459761072
2018-04-15	0.0103896922058	0.00284574329672
2018-04-16	0.00955936556852	0.00160350727187
2018-04-17	0.00874312821584	0.00152874297901
2018-04-18	0.0076798320738	0.00239594876748
2018-04-19	0.00869707405533	0.00461767727225
2018-04-20	0.00903688755304	0.00424851111361
2018-04-21	0.0123134275268	0.00424851111361
2018-04-22	0.0122276360288	0.00424851111361
2018-04-23	0.013236728518	0.0052024820175
2018-04-24	0.0144804559444	0.00607659199796
2018-04-25	0.0133559513971	0.00472676072687
2018-04-26	0.0102448425823	0.00250503222209
2018-04-27	0.00915142330708	0.0027198869824
2018-04-28	0.00694497429102	0.00378997794013
2018-04-29	0.00737207069592	0.0065110663755
2018-04-30	0.00753412344562	0.0058187385904
2018-05-01	0.0091612205901	0.00534767144241
2018-05-02	0.00937545430591	0.00534767144241
2018-05-03	0.00981331102283	0.00556745166219
2018-05-04	0.0106086878948	0.00609770291014
2018-05-05	0.0116868246492	0.00610172580848
2018-05-06	0.0167574472757	0.00596239296691
2018-05-07	0.0186305066853	0.00732149539107
2018-05-08	0.0171687024626	0.0078703300497
2018-05-09	0.0201305025673	0.00987113036982
2018-05-10	0.0259967351002	0.0158241896562
2018-05-11	0.0268008455378	0.0182834881448
2018-05-12	0.0273998705729	0.0199566270359
2018-05-13	0.020956106097	0.0191385398725
2018-05-14	0.0191907820894	0.0185951483481
2018-05-15	0.0186396217743	0.0189269345946
2018-05-16	0.01523826123	0.0169261342745
2018-05-17	0.00913785810584	0.0122413900064
2018-05-18	0.0068299882697	0.00877958525218
2018-05-19	0.00408273552244	0.00603233250493
2018-05-20	0.00605494582799	0.00475128955722
2018-05-21	0.00553013575163	0.00603131413369
2018-05-22	0.00465513912508	0.00452930655918
2018-05-23	0.0060325495934	0.0059067170275
2018-05-24	0.00752235463069	0.0061420993842
2018-05-25	0.00877548746277	0.00739523221628
2018-05-26	0.00982205993792	0.00844180469142
2018-05-27	0.010385123001	0.00965985948091
2018-05-28	0.00972922934588	0.0073024808859
2018-05-29	0.0110904832893	0.00732173219624
2018-05-30	0.0115387232089	0.00594432172792
2018-05-31	0.0100408492506	0.00422084413312
2018-06-01	0.00903108463466	0.00296771130104
2018-06-02	0.00798451215951	0.0019211388259
2018-06-03	0.00589288603538	0.00154730508188
2018-06-04	0.00535791613733	0.00154730508188
2018-06-05	0.00470166741906	0.00243426624016
2018-06-06	0.00309213978884	0.00286651175561
2018-06-07	0.00267503864181	0.00286651175561
2018-06-08	0.00306007427991	0.00307597970701
2018-06-09	0.00306007427991	0.00307597970701
2018-06-10	0.00342498931144	0.00174913317893
2018-06-11	0.00366600178193	0.00221370925326
2018-06-12	0.00298123633867	0.00110628954119
2018-06-13	0.00319540617991	0.000889190325219
2018-06-14	0.00319540617991	0.000889190325219
2018-06-15	0.00311751154673	0.000679722373816
2018-06-16	0.00311751154673	0.000679722373816
2018-06-17	0.002284525291	0.00109621550168
2018-06-18	0.0030146923469	0.00131434978748
2018-06-19	0.00281047407634	0.00153278578573
2018-06-20	0.00343525638769	0.00237271439656
2018-06-21	0.00474387143676	0.00237271439656
2018-06-22	0.00813424891524	0.00680621193351
2018-06-23	0.0131118497117	0.00979277241136
2018-06-24	0.0223308823484	0.0131467024088
2018-06-25	0.0231419337356	0.0129097241636
2018-06-26	0.0274280022419	0.0148362903104
2018-06-27	0.0301440009784	0.0213233626938
2018-06-28	0.0345076548369	0.0284662198366
2018-06-29	0.0319187284799	0.0258353360897
2018-06-30	0.0274221281645	0.0247727775358
2018-07-01	0.0194173917019	0.0223069858522
2018-07-02	0.0199258828987	0.02460411088
2018-07-03	0.0167564918789	0.0242392600479
2018-07-04	0.0132575270756	0.0183297658154
2018-07-05	0.00828668440133	0.0123559523948
2018-07-06	0.00822871991805	0.0115885352922
2018-07-07	0.00846922015855	0.0103860340897
2018-07-08	0.00730990657552	0.00908140264805
2018-07-09	0.00704888809873	0.00791583257144
2018-07-10	0.00659425007083	0.00657591898695
2018-07-11	0.00654362516971	0.00494326592573
2018-07-12	0.00584219893637	0.00377422220349
2018-07-13	0.00558905657703	0.00404009239096
2018-07-14	0.00486755585553	0.00383996810324
2018-07-15	0.00609676040863	0.0046903082393
2018-07-16	0.0094557380691	0.00617424566285
2018-07-17	0.00980502280911	0.00614392800006
2018-07-18	0.0095835388667	0.00614392800006
2018-07-19	0.0098064049242	0.00614392800006
2018-07-20	0.00901101043267	0.00533377914191
2018-07-21	0.011346549553	0.00481240270813
2018-07-22	0.0100735852774	0.00396206257207
2018-07-23	0.00570177866766	0.00214127637047
2018-07-24	0.00503371103783	0.00229304887182
2018-07-25	0.00520541433454	0.00246475216852
2018-07-26	0.00552989365197	0.00246475216852
2018-07-27	0.00528443464362	0.00218865692305
2018-07-28	0.00294889552334	0.00218865692305
2018-07-29	0.00252117952677	0.00218865692305
2018-07-30	0.00128074123857	0.00123054500413
2018-07-31	0.00186741798721	0.00204689561589
2018-08-01	0.00288619088098	0.00211328755728
2018-08-02	0.00259035456037	0.00261630566593
2018-08-03	0.00642912615346	0.00377247274939
2018-08-04	0.0113552345278	0.00658739182047
2018-08-05	0.0145416392012	0.0092427290483
2018-08-06	0.0155548104272	0.0109867451309
2018-08-07	0.015482172609	0.012190457546
2018-08-08	0.0194156972384	0.0185110833573
2018-08-09	0.0285750671602	0.0323126012923
2018-08-10	0.0266438835281	0.0343328789239
2018-08-11	0.0257018388987	0.0377786314521
2018-08-12	0.0235238375867	0.0398291765772
2018-08-13	0.023691303905	0.0391521341759
2018-08-14	0.0238046330497	0.0375895734182
2018-08-15	0.0200709693866	0.0320736052364
2018-08-16	0.0114322911827	0.0185412699649
2018-08-17	0.0101549553225	0.0157802545795
2018-08-18	0.00617089157751	0.0126741571127
2018-08-19	0.00589886524121	0.00821373376813
2018-08-20	0.00471822769693	0.00700858825119
2018-08-21	0.00464523848341	0.00617540531987
2018-08-22	0.00362838405307	0.00587961790515
2018-08-23	0.00285618328087	0.00510741713295
2018-08-24	0.00265557672246	0.00490681057454
2018-08-25	0.00265557672246	0.00175223644204
2018-08-26	0.0039933505919	0.00254385288094
2018-08-27	0.00418824437479	0.00239969834728
2018-08-28	0.00326163865292	0.00240315214922
2018-08-29	0.00417130391624	0.00265419068839
2018-08-30	0.00548191990575	0.00556667066509
2018-08-31	0.00602409166167	0.00675672061991
2018-09-01	0.0107336677998	0.0114662967581
