Date	RBNZ Hawkish-Dovish
2017-12-22	0.00414626895706
2017-12-23	0.00414626895706
2017-12-24	0.00414626895706
2017-12-25	0.00414626895706
2017-12-26	0.00414626895706
2017-12-27	0.00383298574904
2017-12-28	0.000357142857143
2017-12-29	-0.000316756414317
2017-12-30	-0.000316756414317
2017-12-31	-0.000316756414317
2018-01-01	-0.000316756414317
2018-01-02	-0.000316756414317
2018-01-03	-0.000316756414317
2018-01-04	-0.000316756414317
2018-01-05	-4.33680868994e-18
2018-01-06	-4.33680868994e-18
2018-01-07	-4.33680868994e-18
2018-01-08	-4.33680868994e-18
2018-01-09	-4.55364912444e-18
2018-01-10	0.000655307994758
2018-01-11	0.00155378059134
2018-01-12	0.00155378059134
2018-01-13	0.00155378059134
2018-01-14	0.00254584408341
2018-01-15	0.00254584408341
2018-01-16	0.00254584408341
2018-01-17	0.00305434173311
2018-01-18	0.00215586913652
2018-01-19	0.00243763864906
2018-01-20	0.00243763864906
2018-01-21	0.00081624853648
2018-01-22	0.00081624853648
2018-01-23	0.00081624853648
2018-01-24	0.000221594855597
2018-01-25	0.0018118413438
2018-01-26	0.00153007183126
2018-01-27	0.00153007183126
2018-01-28	0.00215939845178
2018-01-29	0.00274850007181
2018-01-30	0.00442917234072
2018-01-31	0.00386002037714
2018-02-01	0.00496519167869
2018-02-02	0.00706162773739
2018-02-03	0.0112881704255
2018-02-04	0.0132362223735
2018-02-05	0.016028354904
2018-02-06	0.0143476826351
2018-02-07	0.0176254755878
2018-02-08	0.0185715143807
2018-02-09	0.0173716712688
2018-02-10	0.0159880567968
2018-02-11	0.0146923205695
2018-02-12	0.0139675208937
2018-02-13	0.0165492764875
2018-02-14	0.0136140666111
2018-02-15	0.0119887390607
2018-02-16	0.0117691941844
2018-02-17	0.0089262659683
2018-02-18	0.00756321819347
2018-02-19	0.00490678371886
2018-02-20	0.00169570150454
2018-02-21	0.00135311842814
2018-02-22	-0.000935119447656
2018-02-23	-0.00161216751807
2018-02-24	0.000129992760677
2018-02-25	0.000840724814692
2018-02-26	0.000840724814692
2018-02-27	0.00180382980637
2018-02-28	0.00208014923163
2018-03-01	0.0039664630792
2018-03-02	0.0039664630792
2018-03-03	0.00222430280045
2018-03-04	0.00222430280045
2018-03-05	0.00278452689009
2018-03-06	0.00245074851893
2018-03-07	0.00217442909367
2018-03-08	0.000560224089636
2018-03-09	0.000560224089636
2018-03-10	0.00231307246825
2018-03-11	0.00304193544201
2018-03-12	0.00328277944316
2018-03-13	0.00357137973176
2018-03-14	0.00416786049526
2018-03-15	0.00523395857628
2018-03-16	0.00649539030129
2018-03-17	0.00580074298088
2018-03-18	0.00850045143569
2018-03-19	0.0102453522275
2018-03-20	0.0148334013939
2018-03-21	0.0199650928227
2018-03-22	0.0228473077352
2018-03-23	0.0242089591418
2018-03-24	0.0231507580836
2018-03-25	0.0224628512662
2018-03-26	0.0233516989331
2018-03-27	0.0192249557399
2018-03-28	0.0136867531524
2018-03-29	0.00915455537881
2018-03-30	0.00653147224725
2018-03-31	0.00653147224725
2018-04-01	0.00379080763608
2018-04-02	0.00122707122588
2018-04-03	0.000477164964166
2018-04-04	0.000527695599803
2018-04-05	0.00111158037987
2018-04-06	0.00111158037987
2018-04-07	0.00111158037987
2018-04-08	0.00111158037987
2018-04-09	0.000488947445469
2018-04-10	0.00123042050528
2018-04-11	0.00292042219528
2018-04-12	0.00523577297093
2018-04-13	0.00607119485898
2018-04-14	0.00607119485898
2018-04-15	0.00754394890905
2018-04-16	0.00795585829664
2018-04-17	0.00721438523683
2018-04-18	0.00528388330633
2018-04-19	0.00407939678308
2018-04-20	0.00478837643942
2018-04-21	0.00806491641321
2018-04-22	0.00797912491515
2018-04-23	0.0080342465005
2018-04-24	0.00840386394645
2018-04-25	0.0086291906702
2018-04-26	0.00773981036022
2018-04-27	0.00643153632468
2018-04-28	0.00315499635089
2018-04-29	0.000861004320419
2018-04-30	0.00171538485522
2018-05-01	0.00381354914769
2018-05-02	0.0040277828635
2018-05-03	0.00424585936065
2018-05-04	0.00451098498463
2018-05-05	0.00558509884069
2018-05-06	0.0107950543088
2018-05-07	0.0113090112942
2018-05-08	0.00929837241292
2018-05-09	0.0102593721974
2018-05-10	0.010172545444
2018-05-11	0.00851735739305
2018-05-12	0.00744324353698
2018-05-13	0.00181756622456
2018-05-14	0.000595633741302
2018-05-15	-0.000287312820333
2018-05-16	-0.00168787304442
2018-05-17	-0.00310353190056
2018-05-18	-0.00194959698249
2018-05-19	-0.00194959698249
2018-05-20	0.00130365627077
2018-05-21	-0.000501178382059
2018-05-22	0.000125832565894
2018-05-23	0.000125832565894
2018-05-24	0.00138025524649
2018-05-25	0.00138025524649
2018-05-26	0.00138025524649
2018-05-27	0.000725263520074
2018-05-28	0.00242674845997
2018-05-29	0.00376875109305
2018-05-30	0.005594401481
2018-05-31	0.0058200051175
2018-06-01	0.00606337333361
2018-06-02	0.00606337333361
2018-06-03	0.0043455809535
2018-06-04	0.00381061105545
2018-06-05	0.00226740117891
2018-06-06	0.00022562803323
2018-06-07	-0.000191473113798
2018-06-08	-1.59054271025e-05
2018-06-09	-1.59054271025e-05
2018-06-10	0.00167585613252
2018-06-11	0.00145229252867
2018-06-12	0.00187494679748
2018-06-13	0.00230621585469
2018-06-14	0.00230621585469
2018-06-15	0.00243778917291
2018-06-16	0.00243778917291
2018-06-17	0.00118830978932
2018-06-18	0.00170034255942
2018-06-19	0.00127768829061
2018-06-20	0.00106254199113
2018-06-21	0.0023711570402
2018-06-22	0.00132803698173
2018-06-23	0.0033190773003
2018-06-24	0.00918417993959
2018-06-25	0.010232209572
2018-06-26	0.0125917119315
2018-06-27	0.00882063828465
2018-06-28	0.00604143500028
2018-06-29	0.00608339239022
2018-06-30	0.00264935062865
2018-07-01	-0.00288959415024
2018-07-02	-0.00467822798131
2018-07-03	-0.00748276816903
2018-07-04	-0.00507223873986
2018-07-05	-0.00406926799346
2018-07-06	-0.00335981537412
2018-07-07	-0.00191681393112
2018-07-08	-0.00177149607252
2018-07-09	-0.000866944472705
2018-07-10	1.83310838836e-05
2018-07-11	0.00160035924398
2018-07-12	0.00206797673288
2018-07-13	0.00154896418607
2018-07-14	0.00102758775228
2018-07-15	0.00140645216934
2018-07-16	0.00328149240625
2018-07-17	0.00366109480905
2018-07-18	0.00343961086664
2018-07-19	0.00366247692414
2018-07-20	0.00367723129076
2018-07-21	0.00653414684483
2018-07-22	0.00611152270535
2018-07-23	0.00356050229719
2018-07-24	0.00274066216601
2018-07-25	0.00274066216601
2018-07-26	0.00306514148344
2018-07-27	0.00309577772058
2018-07-28	0.000760238600296
2018-07-29	0.000332522603718
2018-07-30	5.01962344349e-05
2018-07-31	-0.000179477628679
2018-08-01	0.000772903323702
2018-08-02	-2.5951105556e-05
2018-08-03	0.00265665340407
2018-08-04	0.00476784270738
2018-08-05	0.00529891015295
2018-08-06	0.00456806529629
2018-08-07	0.00329171506302
2018-08-08	0.000904613881084
2018-08-09	-0.00373753413216
2018-08-10	-0.0076889953958
2018-08-11	-0.0120767925534
2018-08-12	-0.0163053389906
2018-08-13	-0.015460830271
2018-08-14	-0.0137849403686
2018-08-15	-0.0120026358498
2018-08-16	-0.00710897878224
2018-08-17	-0.00562529925702
2018-08-18	-0.00650326553521
2018-08-19	-0.00231486852692
2018-08-20	-0.00229036055426
2018-08-21	-0.00153016683646
2018-08-22	-0.00225123385208
2018-08-23	-0.00225123385208
2018-08-24	-0.00225123385208
2018-08-25	0.000903340280417
2018-08-26	0.00144949771096
2018-08-27	0.00178854602751
2018-08-28	0.000858486503703
2018-08-29	0.00151711322785
2018-08-30	-8.47507593391e-05
2018-08-31	-0.000732628958238
2018-09-01	-0.000732628958238
2018-09-02	-0.00241611681659
2018-09-03	-0.00367578433506
2018-09-04	-0.00367578433506
2018-09-05	-0.00396092833278
2018-09-06	-0.00207249033786
2018-09-07	0.000207004974889
2018-09-08	0.000207004974889
2018-09-09	0.00123744196358
2018-09-10	0.00230221569916
2018-09-11	0.00194551871325
2018-09-12	0.00194551871325
2018-09-13	0.00243851983707
2018-09-14	0.000806902723216
2018-09-15	-0.00309934727678
2018-09-16	-0.00315646763729
2018-09-17	-0.00315646763729
2018-09-18	-0.00279977065138
2018-09-19	-0.00391335639748
2018-09-20	-0.00550554326315
2018-09-21	-0.00550554326315
2018-09-22	-0.00159929326315
2018-09-23	-0.00192619748022
2018-09-24	0.000446281760591
2018-09-25	0.00268111071022
2018-09-26	0.00902826885408
2018-09-27	0.0129315399288
2018-09-28	0.0125454395427
2018-09-29	0.0125454395427
2018-09-30	0.0121614149652
2018-10-01	0.00961235087535
2018-10-02	0.00702993763653
2018-10-03	0.00179636523878
2018-10-04	-0.00113521042387
2018-10-05	-0.000167601993574
2018-10-06	-0.000167601993574
2018-10-07	-0.00180133367105
2018-10-08	-0.00143603397017
2018-10-09	-0.00179391705311
2018-10-10	-0.00215195500513
2018-10-11	-0.00231103868315
2018-10-12	-0.00289254672734
2018-10-13	-0.00289254672734
2018-10-14	-0.00202377553549
2018-10-15	-0.00203590553833
2018-10-16	-0.000543779890552
2018-10-17	-0.000185741938529
2018-10-18	-0.000533749594698
2018-10-19	-0.000533749594698
2018-10-20	-0.000533749594698
2018-10-21	0.000615235468497
2018-10-22	5.56555984119e-05
2018-10-23	-0.000731002677233
2018-10-24	-0.000731002677233
2018-10-25	-0.000382995021065
2018-10-26	-0.000382995021065
2018-10-27	-0.000382995021065
2018-10-28	-0.000382995021065
2018-10-29	-2.29850860567e-17
2018-10-30	-0.000476720165263
2018-10-31	-0.000155331767384
2018-11-01	0.000560744136662
2018-11-02	0.00194578568791
2018-11-03	0.00821144984831
2018-11-04	0.0133794085046
2018-11-05	0.015218770859
2018-11-06	0.0183222843159
2018-11-07	0.0178043936582
2018-11-08	0.0176860463854
2018-11-09	0.0172424028101
2018-11-10	0.0128730724044
2018-11-11	0.0106355166785
2018-11-12	0.00858941460944
2018-11-13	0.00596262131786
2018-11-14	0.00656963260884
2018-11-15	0.0057627427143
2018-11-16	0.00504317259989
2018-11-17	0.00314683884515
2018-11-18	-0.000446474260926
2018-11-19	0.000142236423979
2018-11-20	0.000142236423979
2018-11-21	-0.00026827260722
2018-11-22	-5.91113438856e-05
2018-11-23	-0.000280939205465
2018-11-24	-0.000280939205465
2018-11-25	-0.00036401933192
2018-11-26	-0.000745990302126
2018-11-27	-0.00110003526584
2018-11-28	-0.00130889073785
2018-11-29	-0.00130889073785
2018-11-30	-0.00110596865993
2018-12-01	-0.00110596865993
2018-12-02	-0.00144772310037
2018-12-03	-0.00144772310037
2018-12-04	-0.00109367813666
2018-12-05	-0.000884822664645
2018-12-06	-0.000884822664645
2018-12-07	-0.000644089019408
2018-12-08	-0.000644089019408
2018-12-09	0.000860148851022
2018-12-10	0.000860148851022
2018-12-11	0.00144884586829
2018-12-12	0.00165831381969
2018-12-13	0.00118916064118
2018-12-14	0.000428748503705
2018-12-15	0.000428748503705
2018-12-16	1.22553758417e-05
2018-12-17	-0.000197212575562
2018-12-18	-0.000421012676209
2018-12-19	-0.00121676165165
2018-12-20	0.000132053736574
2018-12-21	0.000448810150892
2018-12-22	0.000448810150892
2018-12-23	0.000822781729052
2018-12-24	0.00164934317012
2018-12-25	0.00178220633314
2018-12-26	0.00236848735718
2018-12-27	0.00148882514747
2018-12-28	0.00148882514747
2018-12-29	0.00148882514747
2018-12-30	-0.00112897589966
2018-12-31	-0.00174606938932
2019-01-01	-0.00224382946896
2019-01-02	-0.00204541677055
2019-01-03	-0.00204541677055
2019-01-04	-0.00204541677055
2019-01-05	-0.00204541677055
2019-01-06	0.000542646777587
2019-01-07	0.000542646777587
2019-01-08	0.000542646777587
2019-01-09	0.000344234079174
2019-01-10	0.000344234079174
2019-01-11	0.000344234079174
2019-01-12	-0.000676174084092
2019-01-13	-0.00136884021901
2019-01-14	-0.00136884021901
2019-01-15	-0.00136884021901
2019-01-16	-0.00136884021901
2019-01-17	-0.00284813015984
2019-01-18	-0.00332352830579
2019-01-19	-0.00230312014252
2019-01-20	-0.00403715372609
2019-01-21	-0.00403715372609
2019-01-22	-0.00403715372609
2019-01-23	-0.0051221446845
2019-01-24	-0.00405160193354
2019-01-25	-0.00425111942313
2019-01-26	-0.00537156760241
2019-01-27	-0.0041054284937
2019-01-28	-0.0041054284937
2019-01-29	-0.00391132911482
2019-01-30	-0.00263886159098
2019-01-31	-0.00276717132915
2019-02-01	-0.00291209582478
2019-02-02	-0.00179164764551
2019-02-03	-0.00258497906258
2019-02-04	-0.00237112106429
2019-02-05	-0.00256522044318
2019-02-06	-0.00373117058982
2019-02-07	-0.00560860058331
2019-02-08	-0.00683934145009
2019-02-09	-0.00617178470777
2019-02-10	-0.00862266570434
2019-02-11	-0.0107328574574
2019-02-12	-0.0157235000026
2019-02-13	-0.0232122430953
2019-02-14	-0.0237739466499
2019-02-15	-0.023431672293
2019-02-16	-0.0278098041745
2019-02-17	-0.0277396882151
2019-02-18	-0.0275794655715
2019-02-19	-0.0225888230262
2019-02-20	-0.0143253968557
2019-02-21	-0.0117731148153
2019-02-22	-0.0130267585046
2019-02-23	-0.015809689859
2019-02-24	-0.01595460522
2019-02-25	-0.0152582113058
2019-02-26	-0.0152582113058
2019-02-27	-0.0156606038697
2019-02-28	-0.015236695434
2019-03-01	-0.0125181133197
2019-03-02	-0.00602460682618
2019-03-03	-0.00148226807332
2019-03-04	-0.000442550876397
2019-03-05	-0.000442550876397
2019-03-06	-2.65903695063e-05
2019-03-07	-0.00110070422558
2019-03-08	-0.000857336009464
2019-03-09	-0.000857336009464
2019-03-10	-0.00439913265471
2019-03-11	-0.00439913265471
2019-03-12	-0.00439913265471
2019-03-13	-0.00323709279597
2019-03-14	-0.0029198379749
2019-03-15	-0.00314914318013
2019-03-16	-0.00314914318013
2019-03-17	-0.000432057885912
2019-03-18	-0.000432057885912
2019-03-19	-0.000236897854686
2019-03-20	-0.0015963871825
2019-03-21	-0.00287743318112
2019-03-22	-0.00334726570602
2019-03-23	-0.00334726570602
2019-03-24	-0.00493597530774
2019-03-25	-0.00738845844692
2019-03-26	-0.0122867342924
2019-03-27	-0.0301714875121
2019-03-28	-0.034627088972
2019-03-29	-0.0386970819594
2019-03-30	-0.0445679234466
2019-03-31	-0.0530042765016
2019-04-01	-0.0552634405542
2019-04-02	-0.0531953708533
2019-04-03	-0.0355084256978
2019-04-04	-0.0294254282355
2019-04-05	-0.026270502522
2019-04-06	-0.0203996610347
2019-04-07	-0.0131139513646
2019-04-08	-0.010572785625
2019-04-09	-0.0102543418283
2019-04-10	-0.0112650309286
2019-04-11	-0.0123602625335
2019-04-12	-0.0132341354893
2019-04-13	-0.0132341354893
2019-04-14	-0.0104530114084
2019-04-15	-0.00906530882108
2019-04-16	-0.0147176083509
2019-04-17	-0.0186014089227
2019-04-18	-0.0176732578129
2019-04-19	-0.0172144006323
2019-04-20	-0.0172144006323
2019-04-21	-0.020682150725
2019-04-22	-0.0210819641023
2019-04-23	-0.0145234994914
2019-04-24	-0.0117120940381
2019-04-25	-0.0118373686832
2019-04-26	-0.0102044229188
2019-04-27	-0.0127254313222
2019-04-28	-0.0124531699513
2019-04-29	-0.0122358286743
2019-04-30	-0.0126621261327
2019-05-01	-0.0154880673148
2019-05-02	-0.0177307112434
2019-05-03	-0.0185575282051
2019-05-04	-0.0193899738594
2019-05-05	-0.0229170368585
2019-05-06	-0.0270538267096
2019-05-07	-0.032426350221
2019-05-08	-0.0428048605995
2019-05-09	-0.0434449346847
2019-05-10	-0.0449318698084
2019-05-11	-0.0420832113085
2019-05-12	-0.0381072802376
2019-05-13	-0.0338958699877
2019-05-14	-0.0275608905025
2019-05-15	-0.0120008147015
2019-05-16	-0.00913401059342
2019-05-17	-0.00922903258151
2019-05-18	-0.0126304870237
2019-05-19	-0.00990808658813
2019-05-20	-0.00956063907437
2019-05-21	-0.0108027624707
2019-05-22	-0.0104898223987
2019-05-23	-0.0101224764072
2019-05-24	-0.0086102521411
2019-05-25	-0.0047040021411
2019-05-26	-0.00647933156221
2019-05-27	-0.00654405124508
2019-05-28	-0.00726000883837
2019-05-29	-0.00742907054589
2019-05-30	-0.0072603202285
2019-05-31	-0.00616345856519
2019-06-01	-0.00616345856519
2019-06-02	-0.00581947091156
2019-06-03	-0.00589427853612
2019-06-04	-0.00382790886857
2019-06-05	-0.00558155433274
2019-06-06	-0.00717964027313
2019-06-07	-0.00746066256615
2019-06-08	-0.00746066256615
2019-06-09	-0.00686068782824
2019-06-10	-0.00709963645429
2019-06-11	-0.00705880957387
2019-06-12	-0.00533179711841
2019-06-13	-0.00449335884804
2019-06-14	-0.00640344647726
2019-06-15	-0.00980480702148
2019-06-16	-0.01167886999
2019-06-17	-0.0120817143151
2019-06-18	-0.0134517892486
2019-06-19	-0.0143438392749
2019-06-20	-0.0159395809025
2019-06-21	-0.0143676698348
2019-06-22	-0.0115820728374
2019-06-23	-0.0139709882698
2019-06-24	-0.0201063879798
