Date	BOJ Hawkish	BOJ Dovish
2017-02-13	0.0136880264447	0.0142672364635
2017-02-14	0.0131758238706	0.0131659322694
2017-02-15	0.0120031994282	0.0116313685386
2017-02-16	0.0113385050118	0.0103777888317
2017-02-17	0.0113385050118	0.0113259557091
2017-02-18	0.00793714446759	0.00792459516487
2017-02-19	0.00409689869186	0.00408434938914
2017-02-20	0.00314382019136	0.00281167996503
2017-02-21	0.00278770486778	0.00214567929902
2017-02-22	0.004797158775	0.00392291698017
2017-02-23	0.00364971184442	0.00306233178223
2017-02-24	0.00502004415	0.00348449721045
2017-02-25	0.00502004415	0.00572832667941
2017-02-26	0.00574520731171	0.00572832667941
2017-02-27	0.00785206467441	0.00633493875099
2017-02-28	0.00858747549924	0.00703180286249
2017-03-01	0.00623479666319	0.00491763795762
2017-03-02	0.0070534622383	0.00532697074518
2017-03-03	0.00727751768782	0.00459439354164
2017-03-04	0.00802939738707	0.00385432347117
2017-03-05	0.00799771550136	0.00454780474718
2017-03-06	0.00586642660111	0.0039411926756
2017-03-07	0.00758610739239	0.00478042687439
2017-03-08	0.00936578221935	0.00569813871287
2017-03-09	0.0103195377715	0.00670674282713
2017-03-10	0.0093774657372	0.00672130344589
2017-03-11	0.0113728387852	0.0070490458789
2017-03-12	0.0152145049015	0.00937899619775
2017-03-13	0.0219781690448	0.0107235340129
2017-03-14	0.0269877304731	0.0124268266971
2017-03-15	0.0351343993853	0.0143983604445
2017-03-16	0.0449691211152	0.0210161378284
2017-03-17	0.0507086238668	0.0261164587327
2017-03-18	0.0535169266751	0.0266659092821
2017-03-19	0.0552231107668	0.0291903278953
2017-03-20	0.049991104921	0.0296726077638
2017-03-21	0.0439715682892	0.0281882185243
2017-03-22	0.0352289482767	0.0259160664281
2017-03-23	0.0242831810809	0.0182110399731
2017-03-24	0.0195759987272	0.0127953305717
2017-03-25	0.0140204431716	0.0104143781907
2017-03-26	0.0130982606237	0.00866592007993
2017-03-27	0.0122544049323	0.00847737238323
2017-03-28	0.0111895343022	0.00706743619069
2017-03-29	0.0101988390311	0.00673720443367
2017-03-30	0.00953746336975	0.00674265105676
2017-03-31	0.00881590911311	0.00768983298232
2017-04-01	0.00881590911311	0.00847476233868
2017-04-02	0.00911123304032	0.00841835215033
2017-04-03	0.0100288095341	0.00836386423503
2017-04-04	0.0126056816762	0.0109888016426
2017-04-05	0.0149625996958	0.0135976928057
2017-04-06	0.0159107665731	0.0142097252293
2017-04-07	0.0175242664461	0.014929624096
2017-04-08	0.0175242664461	0.0141446947397
2017-04-09	0.0132638897235	0.0117558089716
2017-04-10	0.01235312359	0.0108318751349
2017-04-11	0.00908612032296	0.00817653547515
2017-04-12	0.0073444140358	0.00528078257939
2017-04-13	0.00755064831283	0.00548701685642
2017-04-14	0.00497406657793	0.00497628907932
2017-04-15	0.00497406657793	0.00497628907932
2017-04-16	0.0107233642808	0.0107255867822
2017-04-17	0.0101085450593	0.0100657385473
2017-04-18	0.0104184304018	0.0100609605795
2017-04-19	0.0092459395072	0.0100609605795
2017-04-20	0.0129616682229	0.0105299360485
2017-04-21	0.0148454986782	0.00966459929461
2017-04-22	0.0179680591778	0.0112258795444
2017-04-23	0.0126211056151	0.00529344588804
2017-04-24	0.0125799308554	0.00562722425921
2017-04-25	0.0156313900508	0.00615767505124
2017-04-26	0.0175689803735	0.0117599159476
2017-04-27	0.0193049611558	0.0172931591976
2017-04-28	0.0208843341637	0.0192626183099
2017-04-29	0.0194933753957	0.0211645415233
2017-04-30	0.0190297599369	0.0219328185693
2017-05-01	0.0191029819728	0.0232270418262
2017-05-02	0.0166672776694	0.0242379861607
2017-05-03	0.0144263813109	0.0192272862285
2017-05-04	0.00782027065854	0.0120706663552
2017-05-05	0.00468027340089	0.00979646996332
2017-05-06	0.00294867166929	0.00633326650012
2017-05-07	0.0034718274766	0.0062100098963
2017-05-08	0.00421458274651	0.00544432502599
2017-05-09	0.00493729416037	0.00386776983173
2017-05-10	0.00559714239528	0.00459592533733
2017-05-11	0.00674921612799	0.00574799907004
2017-05-12	0.00672612997045	0.00542479286449
2017-05-13	0.00672612997045	0.00542479286449
2017-05-14	0.0062706935586	0.00428908434379
2017-05-15	0.00624801593184	0.00455384563625
2017-05-16	0.00548514244169	0.00516459851973
2017-05-17	0.00482529420679	0.00413945285994
2017-05-18	0.00419555006404	0.0032485439222
2017-05-19	0.00418638142713	0.00353949533332
2017-05-20	0.00418638142713	0.00353949533332
2017-05-21	0.00494747794495	0.00356643680298
2017-05-22	0.00645979283442	0.00408897934009
2017-05-23	0.00584385645519	0.00374258473983
2017-05-24	0.00877125692357	0.00403351402349
2017-05-25	0.0101969792817	0.00474637520253
2017-05-26	0.0108082835096	0.00475617567112
2017-05-27	0.0144249200377	0.00746865306714
2017-05-28	0.0146842316831	0.00676143948864
2017-05-29	0.0127908290456	0.0058578092035
2017-05-30	0.0136618632575	0.00560386964327
2017-05-31	0.011065917877	0.00501838954959
2017-06-01	0.0108253218196	0.0054672434845
2017-06-02	0.0105724168299	0.0064651929035
2017-06-03	0.00695578030186	0.0071540760517
2017-06-04	0.00457482792091	0.0071540760517
2017-06-05	0.00382883761878	0.00670324513564
2017-06-06	0.00299351193316	0.00702860174842
2017-06-07	0.00353137008786	0.00847745715265
2017-06-08	0.0027576210132	0.00923322648119
2017-06-09	0.00480368815361	0.00961916130109
2017-06-10	0.00568011234291	0.00797064913549
2017-06-11	0.0178669776103	0.0160952259804
2017-06-12	0.0275239872674	0.0197960705904
2017-06-13	0.0335746691655	0.0234228581155
2017-06-14	0.0346101178277	0.023878764616
2017-06-15	0.0367552287457	0.0226237606987
2017-06-16	0.0502058271019	0.0262041298451
2017-06-17	0.0552002443999	0.0264082286289
2017-06-18	0.0511766444386	0.0231816109677
2017-06-19	0.0454246136296	0.0214635112997
2017-06-20	0.0423493256254	0.0190156654546
2017-06-21	0.0423881983174	0.0180827208482
2017-06-22	0.0417566121527	0.0199122110434
2017-06-23	0.0262455166416	0.0152821264133
2017-06-24	0.0259117737146	0.0188622778112
2017-06-25	0.0215479005058	0.0192834675637
2017-06-26	0.0201120574602	0.0177110306079
2017-06-27	0.016831413261	0.0169957021734
2017-06-28	0.0183954317255	0.0172993950792
2017-06-29	0.0200843757846	0.0151825942758
2017-06-30	0.0221113894886	0.0160265260514
2017-07-01	0.0165742909283	0.010489427491
2017-07-02	0.0143800352676	0.00838055142807
2017-07-03	0.0141992289846	0.00930960514125
2017-07-04	0.0159245567969	0.0103058846599
2017-07-05	0.0143649556837	0.0100044004299
2017-07-06	0.0117648783656	0.00998250504193
2017-07-07	0.0186952701658	0.0136423987773
2017-07-08	0.0206657135155	0.0156128421271
2017-07-09	0.0248325828509	0.0152885721399
2017-07-10	0.0286103740473	0.0182036415914
2017-07-11	0.0308066148624	0.017253696396
2017-07-12	0.0335785125683	0.017538323663
2017-07-13	0.0326503169935	0.0169238843389
2017-07-14	0.0260466340105	0.0132794597709
2017-07-15	0.0240761906607	0.0113090164212
2017-07-16	0.0268231888205	0.016942017467
2017-07-17	0.024058388633	0.0144932672663
2017-07-18	0.027184800488	0.0166257331559
2017-07-19	0.0316223599917	0.0223878369356
2017-07-20	0.0396203092354	0.0304199654497
2017-07-21	0.0438371798639	0.0336248919919
2017-07-22	0.0525244385511	0.041346899714
2017-07-23	0.0502710987797	0.0353341614463
2017-07-24	0.0492646721127	0.0355282149713
2017-07-25	0.0462652746261	0.0345887769001
2017-07-26	0.0403082309908	0.0293137283461
2017-07-27	0.0339086669321	0.0215573858221
2017-07-28	0.027862237471	0.0168581377018
2017-07-29	0.0191749787837	0.00913612997976
2017-07-30	0.0155305466024	0.00925109629463
2017-07-31	0.0149672544728	0.00724480272207
2017-08-01	0.0112055332095	0.00521818845703
2017-08-02	0.00882608574963	0.00401982536528
2017-08-03	0.00719122640049	0.00431546794664
2017-08-04	0.0060321420771	0.00431546794664
2017-08-05	0.0060321420771	0.00431546794664
2017-08-06	0.00662841331558	0.00233773661111
2017-08-07	0.00518955163081	0.00204913632251
2017-08-08	0.0057397434696	0.00232031030415
2017-08-09	0.00516376338809	0.0020180029101
2017-08-10	0.00483737279754	0.00144657433867
2017-08-11	0.00483737279754	0.00195860710877
2017-08-12	0.00483737279754	0.0033388693586
2017-08-13	0.00161986958004	0.0026953687151
2017-08-14	0.00181303818238	0.00342423168886
2017-08-15	0.00153184898004	0.00397792471276
2017-08-16	0.00158381129616	0.00402988702887
2017-08-17	0.00204250308304	0.00473361679664
2017-08-18	0.00204250308304	0.00422158402655
2017-08-19	0.00204250308304	0.00362625113308
2017-08-20	0.00204250308304	0.00362625113308
2017-08-21	0.00185175381993	0.00289738815932
2017-08-22	0.00246445503658	0.002369942214
2017-08-23	0.00306781488364	0.00267318201304
2017-08-24	0.00355704664286	0.00196945224527
2017-08-25	0.00965656510193	0.00710588884238
2017-08-26	0.01049198699	0.00632095948602
2017-08-27	0.011185468266	0.00770792203803
2017-08-28	0.0123815107887	0.00860264318328
2017-08-29	0.0122790432839	0.00881793395117
2017-08-30	0.0130207192647	0.00903871191753
2017-08-31	0.0118277577377	0.00934137535579
2017-09-01	0.00663622959339	0.00511292907345
2017-09-02	0.00580080770533	0.00511292907345
2017-09-03	0.0063078066214	0.00492644671351
2017-09-04	0.00481660471267	0.00434569731081
2017-09-05	0.00503058855688	0.00482620567529
2017-09-06	0.00452233928016	0.00485552774894
2017-09-07	0.00452233928016	0.00455286431069
2017-09-08	0.00388645780893	0.00391698283946
2017-09-09	0.00388645780893	0.00391698283946
2017-09-10	0.00326434661627	0.00387324064622
2017-09-11	0.00326434661627	0.00408447898771
2017-09-12	0.00198426469103	0.00280439706247
2017-09-13	0.00190089801103	0.00230419698244
2017-09-14	0.00247693487739	0.00345627071516
2017-09-15	0.00336863167831	0.00347511328273
2017-09-16	0.00649119217792	0.00581703365744
2017-09-17	0.0168492551676	0.0046602956586
2017-09-18	0.0216012599196	0.00502608646556
2017-09-19	0.0241075255837	0.0056526528816
2017-09-20	0.0286350415793	0.00654205419527
2017-09-21	0.0433441311092	0.0124446541839
2017-09-22	0.050855860456	0.0135996252713
2017-09-23	0.0534475856707	0.0126862763252
2017-09-24	0.0485261912756	0.0136887825909
2017-09-25	0.044860552629	0.015242105437
2017-09-26	0.0434365380471	0.0154272273326
2017-09-27	0.039674582513	0.0150956762777
2017-09-28	0.0266889674706	0.0106279528294
2017-09-29	0.0194477411425	0.011476924192
2017-09-30	0.0153849830913	0.0116998804265
2017-10-01	0.0173064534338	0.0133428768064
2017-10-02	0.0219893180977	0.0163930585638
2017-10-03	0.0215377828779	0.0158967281833
2017-10-04	0.0209324560014	0.0158967281833
2017-10-05	0.0186329446476	0.0133097779103
2017-10-06	0.0183915975113	0.0119096051944
2017-10-07	0.0176617288344	0.0121013955036
2017-10-08	0.00972522089793	0.0101596226259
2017-10-09	0.00573061302133	0.00614396954191
2017-10-10	0.0079262075391	0.00659942353255
2017-10-11	0.0072974566083	0.00569143321778
2017-10-12	0.0082737013203	0.00601684812179
2017-10-13	0.00943229770043	0.00571001645332
2017-10-14	0.0106751408788	0.00530969992397
2017-10-15	0.0106751408788	0.0079752423934
2017-10-16	0.0106251515015	0.00764614565979
2017-10-17	0.00836127081752	0.00715654858604
2017-10-18	0.0104248706408	0.00880998773948
2017-10-19	0.0117027820291	0.00961165088563
2017-10-20	0.00992610196044	0.00931120032808
2017-10-21	0.00776159979594	0.00786819888508
2017-10-22	0.0119988879315	0.00873621478348
2017-10-23	0.0144270783364	0.00924758867467
2017-10-24	0.0162910969265	0.0107862100413
2017-10-25	0.0166105538497	0.0094023126668
2017-10-26	0.0152084284225	0.00827523461665
2017-10-27	0.0169948256726	0.0112345489442
2017-10-28	0.0185821272599	0.0120281997378
2017-10-29	0.0171322955703	0.0126689603827
2017-10-30	0.0191019206296	0.0171302797942
2017-10-31	0.0269991330576	0.0253550864366
2017-11-01	0.0267755685543	0.026913141368
2017-11-02	0.0281821488355	0.0286070995836
2017-11-03	0.0288603874247	0.0281235405895
2017-11-04	0.0282720868364	0.0283288907948
2017-11-05	0.0274415775529	0.0241031577351
2017-11-06	0.02735959973	0.0210009443339
2017-11-07	0.0178762751502	0.0131971978353
2017-11-08	0.0160545612619	0.012902403087
2017-11-09	0.0152103774646	0.0117742157341
2017-11-10	0.0131912719501	0.00969129359036
2017-11-11	0.0154390241978	0.00869229259136
2017-11-12	0.0218444463734	0.0136148897625
2017-11-13	0.0175080365629	0.0117306950816
2017-11-14	0.0211494931455	0.0106102469024
2017-11-15	0.0216935122025	0.00995566508089
2017-11-16	0.021157305186	0.00968263426493
2017-11-17	0.0222600392733	0.00930566819187
2017-11-18	0.0190132860265	0.00930566819187
2017-11-19	0.0119736680113	0.00505350662264
2017-11-20	0.0114147541028	0.0050626131629
2017-11-21	0.00984841328077	0.00394216498363
2017-11-22	0.00868931249829	0.00306394484311
2017-11-23	0.00952812532481	0.0041448311699
2017-11-24	0.00900293769237	0.00607866159943
2017-11-25	0.00900293769237	0.00607866159943
2017-11-26	0.00895002763946	0.00602575154652
2017-11-27	0.0118452842421	0.00747800670619
2017-11-28	0.00988221329947	0.00779546702365
2017-11-29	0.0101933773945	0.00810334879705
2017-11-30	0.00935817864268	0.00702366716182
2017-12-01	0.00776022402459	0.00478653069649
2017-12-02	0.00776022402459	0.00478653069649
2017-12-03	0.00856077612949	0.00558708280139
2017-12-04	0.00599009578103	0.00357756968077
2017-12-05	0.00534231428037	0.00356470881503
2017-12-06	0.00536716572397	0.00357713453683
2017-12-07	0.00514824168447	0.00394609997411
2017-12-08	0.00615664504581	0.00428223442789
2017-12-09	0.0100176489068	0.00428223442789
2017-12-10	0.0101227450172	0.00293700421486
2017-12-11	0.0108939176838	0.00346956291735
2017-12-12	0.0138658582059	0.00382027146039
2017-12-13	0.0159659078267	0.00555546242357
2017-12-14	0.0166160228611	0.00541776233193
2017-12-15	0.0191716230637	0.00716062995715
2017-12-16	0.017021483189	0.00887149394347
2017-12-17	0.020663705404	0.0113783928373
2017-12-18	0.0202902226775	0.0124365938955
2017-12-19	0.0176101634672	0.0141672089548
2017-12-20	0.0201953133924	0.0174375250327
2017-12-21	0.0251388053878	0.021083326419
2017-12-22	0.0226462303952	0.01900432434
2017-12-23	0.0235808690544	0.0181752945688
2017-12-24	0.0227465460586	0.0190960564335
2017-12-25	0.0208791324265	0.016917407196
2017-12-26	0.0277795279646	0.0220283604436
2017-12-27	0.0263921309005	0.0177766597633
2017-12-28	0.0215430732306	0.0146612429447
2017-12-29	0.0211051574878	0.0156115121876
2017-12-30	0.0184596548423	0.0170093132308
2017-12-31	0.0169819628952	0.0154857618785
2018-01-01	0.0184936786926	0.0154857618785
2018-01-02	0.012635072378	0.00831653957433
2018-01-03	0.0115474626346	0.0100932334471
2018-01-04	0.0114416627151	0.0116409580275
2018-01-05	0.0117418567025	0.011935631206
2018-01-06	0.0117418567025	0.00965599594759
2018-01-07	0.0118991636083	0.00794247429542
2018-01-08	0.0130576747801	0.0089438094089
2018-01-09	0.0178361558908	0.0103047741214
2018-01-10	0.0199001581226	0.0133517383454
2018-01-11	0.0215934071619	0.0137433277686
2018-01-12	0.0226597003459	0.0133555282044
2018-01-13	0.0255457032319	0.0133555282044
2018-01-14	0.0308112709974	0.0174000947489
2018-01-15	0.0336107994979	0.0218685151052
2018-01-16	0.0296857427525	0.0229484456755
2018-01-17	0.0300080581918	0.0187963821894
2018-01-18	0.0282473365159	0.0170356605134
2018-01-19	0.0330098048168	0.0187144432691
2018-01-20	0.0376787469857	0.0248957619504
2018-01-21	0.0363020950034	0.0237114042132
2018-01-22	0.0345765791649	0.0214098515084
2018-01-23	0.041330336647	0.0278867540624
2018-01-24	0.0389389710648	0.0281330774683
2018-01-25	0.0379698251668	0.0274289726517
2018-01-26	0.0361763009653	0.029551432132
2018-01-27	0.0320025900608	0.0284419646764
2018-01-28	0.0326681168851	0.0290907837143
2018-01-29	0.0303966313039	0.0268062333794
2018-01-30	0.0228318517386	0.0186812297245
2018-01-31	0.0249550360201	0.0169997568582
2018-02-01	0.0282838853251	0.0176676381576
2018-02-02	0.0305027219984	0.0163036525852
2018-02-03	0.031348030536	0.0112318013595
2018-02-04	0.0270266881616	0.0120018277933
2018-02-05	0.0269627816742	0.0122452534134
2018-02-06	0.0281975613003	0.0122909859921
2018-02-07	0.026233260741	0.0125267258114
2018-02-08	0.0234797064891	0.0116088743941
2018-02-09	0.01808511161	0.00921106782006
2018-02-10	0.0138585689219	0.0106325319281
2018-02-11	0.0145286750715	0.00543772673328
2018-02-12	0.0137101462809	0.00490096745526
2018-02-13	0.0156713438408	0.00516909536047
2018-02-14	0.0164351141412	0.00667829499339
2018-02-15	0.0184749623385	0.00726223824811
2018-02-16	0.0251448773251	0.00907383758296
2018-02-17	0.0289442694223	0.00765237347493
2018-02-18	0.0307746478628	0.00978456963698
2018-02-19	0.0327095816159	0.0106372523078
2018-02-20	0.0306649019533	0.0101469335754
2018-02-21	0.0284358969799	0.00839931689041
2018-02-22	0.028548909927	0.0110726765569
2018-02-23	0.0210256586709	0.00961761710729
2018-02-24	0.0198395069918	0.0122308575254
2018-02-25	0.0153392522604	0.0107307726149
2018-02-26	0.0149416593096	0.0105035766431
2018-02-27	0.0131110246308	0.00955958671229
2018-02-28	0.0217954344982	0.0120148991914
2018-03-01	0.0212235447254	0.00982265506216
2018-03-02	0.0271759256778	0.0113890711023
2018-03-03	0.0277729581328	0.011183535339
2018-03-04	0.0356168841184	0.0202916838277
2018-03-05	0.0374107931713	0.0204764385807
2018-03-06	0.0389808866293	0.0244764385807
2018-03-07	0.0313035410295	0.022731833582
2018-03-08	0.0329805941792	0.0266559835884
2018-03-09	0.0386687382184	0.0369759370925
2018-03-10	0.0424698588596	0.0398267775735
2018-03-11	0.0385605029095	0.0344596956758
2018-03-12	0.0375761839482	0.0351953170271
2018-03-13	0.0390451594172	0.0335041193359
2018-03-14	0.0388846093365	0.0333802512273
2018-03-15	0.0366519203225	0.0302431265462
2018-03-16	0.0288019146757	0.0189957717574
2018-03-17	0.0239069232777	0.0137372266216
2018-03-18	0.0220760194876	0.00936404877904
2018-03-19	0.0219676241354	0.00920806522341
2018-03-20	0.0207958374214	0.00833357157783
2018-03-21	0.0196249811961	0.00761243140811
2018-03-22	0.0202718723684	0.00691598542553
2018-03-23	0.0173574840291	0.00683981846756
2018-03-24	0.0157188649992	0.00683981846756
2018-03-25	0.0120614480756	0.00683981846756
2018-03-26	0.00985710586153	0.00485962044776
2018-03-27	0.0077383947968	0.00398774148082
2018-03-28	0.00709323678271	0.00419409971502
2018-03-29	0.00477530222867	0.00275834953555
2018-03-30	0.00669414886337	0.000942368906014
2018-03-31	0.00722240199419	0.000942368906014
2018-04-01	0.0068798189178	0.000942368906014
2018-04-02	0.00770710705016	0.00152308899893
2018-04-03	0.0113466660718	0.000960659302642
2018-04-04	0.0107767572572	0.00106172057392
2018-04-05	0.0107696055626	0.00143667370477
2018-04-06	0.00758848815438	0.00143667370477
2018-04-07	0.00796941448908	0.00143667370477
2018-04-08	0.0103267930841	0.00143667370477
2018-04-09	0.0103656760816	0.00234663684167
2018-04-10	0.00597621079829	0.00308810990148
2018-04-11	0.00645883628092	0.00260710942048
2018-04-12	0.00696596494818	0.00338983167745
2018-04-13	0.00808309886825	0.00506067545355
2018-04-14	0.00669613631624	0.00506067545355
2018-04-15	0.00581151177131	0.00579705247859
2018-04-16	0.00674213604755	0.00474660697715
2018-04-17	0.00883989144927	0.00589311377889
2018-04-18	0.00903218160219	0.00634305753592
2018-04-19	0.00900409492093	0.00562972784905
2018-04-20	0.0127386565502	0.00987908999315
2018-04-21	0.016015196524	0.0138109379617
2018-04-22	0.0233265386367	0.0204716945474
2018-04-23	0.0211437238566	0.020508442271
2018-04-24	0.0201548207927	0.0204685496391
2018-04-25	0.0210571922234	0.0206945860533
2018-04-26	0.0223840291537	0.0242369513158
2018-04-27	0.0214650464165	0.0228031680639
2018-04-28	0.0203286883582	0.0215465474897
2018-04-29	0.0156262248485	0.0173240170535
2018-04-30	0.0195740220231	0.0197251059082
2018-05-01	0.0206587534528	0.0189738105623
2018-05-02	0.0210594883646	0.0191769512701
2018-05-03	0.0212639350806	0.0156298007462
2018-05-04	0.0182812718109	0.0121458843437
2018-05-05	0.0161410898954	0.00947065694933
2018-05-06	0.0150715054351	0.0093081019675
2018-05-07	0.0136636364653	0.00689309781599
2018-05-08	0.0114700526979	0.00579630593225
2018-05-09	0.00969211075185	0.00491718505312
2018-05-10	0.00802340908315	0.00500672514266
2018-05-11	0.0072120106355	0.00515815379507
2018-05-12	0.0072120106355	0.00515815379507
2018-05-13	0.00596363087306	0.00302793981747
2018-05-14	0.00383162235341	0.00321128207346
2018-05-15	0.00383162235341	0.0034241839257
2018-05-16	0.00499208653908	0.00400727430471
2018-05-17	0.00658883635012	0.00432851391167
2018-05-18	0.00712800249287	0.00342088441231
2018-05-19	0.00712800249287	0.00915811906521
2018-05-20	0.00777746147566	0.00972416129792
2018-05-21	0.010195641238	0.0111993896223
2018-05-22	0.012811335403	0.0119925239874
2018-05-23	0.0124346558056	0.0127868440767
2018-05-24	0.010883297997	0.0123194989617
2018-05-25	0.0114061568684	0.0123238201094
2018-05-26	0.0129760155811	0.00763315793163
2018-05-27	0.0126887385081	0.00746079168783
2018-05-28	0.0111412133384	0.00559199545296
2018-05-29	0.00896643628097	0.00480641778945
2018-05-30	0.00843898425773	0.00434183251511
2018-05-31	0.00953289631424	0.00437593864107
2018-06-01	0.00948208786211	0.00558552137132
2018-06-02	0.0113605050115	0.00798722475824
2018-06-03	0.0101192190234	0.00803856108225
2018-06-04	0.00971997003881	0.00778571658162
2018-06-05	0.00950053687364	0.00778674197024
2018-06-06	0.00969249254983	0.00795453056489
2018-06-07	0.00848715811685	0.00800049957299
2018-06-08	0.00950666397232	0.00821603388756
2018-06-09	0.00853210486968	0.00724147478492
2018-06-10	0.0122289649241	0.00716410764042
2018-06-11	0.016918347834	0.0104161401607
2018-06-12	0.0249386221334	0.0137872175032
2018-06-13	0.033111252139	0.0174398223032
2018-06-14	0.0385608274159	0.0198377096152
2018-06-15	0.0479489469103	0.0269701135404
2018-06-16	0.046963325389	0.0259844920191
2018-06-17	0.0523777360512	0.0334813683206
2018-06-18	0.051520185233	0.0315947565206
2018-06-19	0.043933734986	0.0297496832217
2018-06-20	0.041232171187	0.027970674382
2018-06-21	0.0375005508368	0.0262002294558
2018-06-22	0.0268671804865	0.0188699144316
2018-06-23	0.0278678856466	0.0198706195917
2018-06-24	0.0182909864807	0.0128000075178
2018-06-25	0.0135642024272	0.0121031849701
2018-06-26	0.013123394647	0.0105701971985
2018-06-27	0.00766944375186	0.00872512675754
2018-06-28	0.0059085867373	0.00868503438471
2018-06-29	0.00488140767248	0.00743252859615
2018-06-30	0.0148986197803	0.017449740704
2018-07-01	0.0151319995983	0.0157739970927
2018-07-02	0.0165091335408	0.0167053989202
2018-07-03	0.0182973035533	0.0178260121904
2018-07-04	0.0184481464991	0.016988981726
2018-07-05	0.0180279784319	0.0159385615579
2018-07-06	0.0183537224999	0.0157132348342
2018-07-07	0.00584770999392	0.00392872304968
2018-07-08	0.00991015146311	0.00581462592569
2018-07-09	0.00876080491061	0.00466527937319
2018-07-10	0.0109403931032	0.0039905224811
2018-07-11	0.0116744541695	0.0043828654648
2018-07-12	0.0116744541695	0.0043828654648
2018-07-13	0.0111582700289	0.0043828654648
2018-07-14	0.0111582700289	0.0036613647433
2018-07-15	0.00984487338313	0.00262580200336
2018-07-16	0.0104146280989	0.00319555671912
2018-07-17	0.00705220981052	0.00294512019215
2018-07-18	0.00630439043192	0.00348452069235
2018-07-19	0.00808731889192	0.00393025280735
2018-07-20	0.00880894155033	0.00466662983239
2018-07-21	0.00958745459043	0.00466662983239
2018-07-22	0.00918010602226	0.00467172168949
2018-07-23	0.0201506013115	0.0108872035407
2018-07-24	0.0247604559941	0.0134729771654
2018-07-25	0.0291089866769	0.0148446742885
2018-07-26	0.0309750273831	0.0154936329234
2018-07-27	0.037297165571	0.0205574707211
2018-07-28	0.0383799833824	0.0224188015727
2018-07-29	0.0469009048357	0.0251617862762
2018-07-30	0.0518495835401	0.0218784654317
2018-07-31	0.0654828193649	0.0271510308135
2018-08-01	0.073426958559	0.0283850051724
2018-08-02	0.0783292972399	0.0300569140202
2018-08-03	0.073767302728	0.0275470748486
2018-08-04	0.0740171611797	0.0270932035326
2018-08-05	0.0688750370972	0.0234947868359
2018-08-06	0.0526953333597	0.0203020960854
2018-08-07	0.0351384268176	0.0126792759118
2018-08-08	0.0259374293454	0.0103044723318
2018-08-09	0.0188918621345	0.00904361337039
2018-08-10	0.018481378822	0.00638910037284
2018-08-11	0.0169393414822	0.00555079280088
2018-08-12	0.0125833388581	0.00588692725466
2018-08-13	0.011992122945	0.00529571134153
2018-08-14	0.0106559646546	0.00465027244308
2018-08-15	0.00849964547751	0.00338934435812
2018-08-16	0.00795915580658	0.00226970410804
2018-08-17	0.00604782747703	0.00226409355522
2018-08-18	0.00637998240845	0.00169494159164
2018-08-19	0.00460863469411	0.00160426614621
2018-08-20	0.00530489938975	0.00287714897648
2018-08-21	0.00662312882183	0.00343518469077
2018-08-22	0.00507194873909	0.00344813390938
2018-08-23	0.00452604359436	0.0040405071045
2018-08-24	0.0066837487817	0.00448436885973
2018-08-25	0.00738158900823	0.00608351598126
2018-08-26	0.00869174317075	0.00661586355834
2018-08-27	0.00802170975167	0.00536921200463
2018-08-28	0.00672308022029	0.00481117629035
2018-08-29	0.00682148285479	0.00490957892485
2018-08-30	0.00654776103311	0.00407672934248
2018-08-31	0.00688533967359	0.00446034143393
2018-09-01	0.00737933750234	0.00338448054997
