Date	Riksbank Hawkish	Riksbank Dovish
2017-05-04	0.0011026011026	0.0013912013912
2017-05-05	0.00146041322512	0.00146041322512
2017-05-06	0.00146041322512	0.00146041322512
2017-05-07	0.00146041322512	0.00146041322512
2017-05-08	0.000646412411118	0.000646412411118
2017-05-09	0.000921137685844	0.000921137685844
2017-05-10	0.000921137685844	0.00158098592075
2017-05-11	0.000921137685844	0.00158098592075
2017-05-12	0.000274725274725	0.00123469355765
2017-05-13	0.000274725274725	0.00123469355765
2017-05-14	0.000274725274725	0.00123469355765
2017-05-15	0.000274725274725	0.00123469355765
2017-05-16	0.000590318772137	0.00125512766899
2017-05-17	0.000590318772137	0.000595279434088
2017-05-18	0.000590318772137	0.000595279434088
2017-05-19	0.000590318772137	0.000295159386068
2017-05-20	0.000590318772137	0.000295159386068
2017-05-21	0.000590318772137	0.000295159386068
2017-05-22	0.000590318772137	0.000295159386068
2017-05-23	4.95635278851e-19	2.04449552526e-18
2017-05-24	0.000878220140515	0.000585480093677
2017-05-25	0.000878220140515	0.000585480093677
2017-05-26	0.000878220140515	0.000585480093677
2017-05-27	0.000878220140515	0.000585480093677
2017-05-28	0.000878220140515	0.000585480093677
2017-05-29	0.000878220140515	0.000585480093677
2017-05-30	0.000878220140515	0.000585480093677
2017-05-31	4.95635278851e-19	2.10644993511e-18
2017-06-01	0.000569151963574	2.10644993511e-18
2017-06-02	0.000569151963574	2.10644993511e-18
2017-06-03	0.000569151963574	2.10644993511e-18
2017-06-04	0.00129431512529	2.10644993511e-18
2017-06-05	0.00129431512529	2.10644993511e-18
2017-06-06	0.00159956543054	2.10644993511e-18
2017-06-07	0.00159956543054	2.10644993511e-18
2017-06-08	0.00103041346696	2.10644993511e-18
2017-06-09	0.00103041346696	2.10644993511e-18
2017-06-10	0.00103041346696	2.10644993511e-18
2017-06-11	0.00030525030525	2.10644993511e-18
2017-06-12	0.00030525030525	2.10644993511e-18
2017-06-13	0.00121065375303	0.00121065375303
2017-06-14	0.00152811407049	0.00152811407049
2017-06-15	0.00152811407049	0.00152811407049
2017-06-16	0.00152811407049	0.00152811407049
2017-06-17	0.00152811407049	0.00152811407049
2017-06-18	0.00152811407049	0.00152811407049
2017-06-19	0.00185352897449	0.00185352897449
2017-06-20	0.00153759636671	0.00123935598496
2017-06-21	0.00154407514869	0.00124583476695
2017-06-22	0.00154407514869	0.00124583476695
2017-06-23	0.00154407514869	0.00124583476695
2017-06-24	0.00154407514869	0.00124583476695
2017-06-25	0.00154407514869	0.00124583476695
2017-06-26	0.00121866024469	0.000920419862945
2017-06-27	0.000681977051472	0.000681977051472
2017-06-28	0.000358037952023	0.000358037952023
2017-06-29	0.000676205308052	0.000676205308052
2017-06-30	0.00156351675437	0.00156351675437
2017-07-01	0.00156351675437	0.00156351675437
2017-07-02	0.00236608497267	0.00316865319097
2017-07-03	0.00400060605799	0.00414936584216
2017-07-04	0.0126142727298	0.00758704907716
2017-07-05	0.0145623246779	0.00823639972651
2017-07-06	0.0142441573219	0.00791823237048
2017-07-07	0.0136994289519	0.00737350400056
2017-07-08	0.0136994289519	0.00737350400056
2017-07-09	0.0128968607336	0.00576836756397
2017-07-10	0.0115656456841	0.00509096094856
2017-07-11	0.00259394106024	0.00129523976154
2017-07-12	0.000960552422444	0.000645889112186
2017-07-13	0.000960552422444	0.000645889112186
2017-07-14	0.000617969346048	0.00030330603579
2017-07-15	0.000617969346048	0.00030330603579
2017-07-16	0.000617969346048	0.00030330603579
2017-07-17	0.000314663310258	2.04449552526e-18
2017-07-18	0.000585739482662	0.000542152344809
2017-07-19	0.000271076172404	0.000542152344809
2017-07-20	0.000271076172404	0.000542152344809
2017-07-21	0.000271076172404	0.000542152344809
2017-07-22	0.000271076172404	0.000542152344809
2017-07-23	0.000271076172404	0.000542152344809
2017-07-24	0.000271076172404	0.000542152344809
2017-07-25	0.000289184499711	0.000289184499711
2017-07-26	0.000289184499711	0.000289184499711
2017-07-27	0.000289184499711	0.000289184499711
2017-07-28	0.000289184499711	0.000289184499711
2017-07-29	0.000289184499711	0.000289184499711
2017-07-30	0.000289184499711	0.000289184499711
2017-07-31	0.000866385076911	0.000866385076911
2017-08-01	0.000864062309845	0.000864062309845
2017-08-02	0.000864062309845	0.000864062309845
2017-08-03	0.00114977659556	0.00114977659556
2017-08-04	0.00210854936641	0.00210854936641
2017-08-05	0.00210854936641	0.00210854936641
2017-08-06	0.00210854936641	0.00210854936641
2017-08-07	0.00153134878921	0.00153134878921
2017-08-08	0.00152350491371	0.00152350491371
2017-08-09	0.0017685428946	0.0017685428946
2017-08-10	0.00148282860888	0.00148282860888
2017-08-11	0.00103608860813	0.00103608860813
2017-08-12	0.00103608860813	0.00103608860813
2017-08-13	0.00103608860813	0.00224674236115
2017-08-14	0.00103608860813	0.00224674236115
2017-08-15	0.00186879948917	0.00196772450401
2017-08-16	0.00162376150829	0.00439568919613
2017-08-17	0.00162376150829	0.00439568919613
2017-08-18	0.00111172873819	0.00388365642603
2017-08-19	0.00111172873819	0.00388365642603
2017-08-20	0.00111172873819	0.002673002673
2017-08-21	0.00111172873819	0.002673002673
2017-08-22	0.00175284837862	0.00442585105162
2017-08-23	0.00235308847465	0.00235308847465
2017-08-24	0.00235308847465	0.00235308847465
2017-08-25	0.00235308847465	0.00235308847465
2017-08-26	0.00235308847465	0.00235308847465
2017-08-27	0.00235308847465	0.00235308847465
2017-08-28	0.00235308847465	0.00235308847465
2017-08-29	0.000866764616294	0.000866764616294
2017-08-30	0.000266524520256	0.000266524520256
2017-08-31	0.000266524520256	0.000569187958513
2017-09-01	0.000871851396769	0.00117451483503
2017-09-02	0.000871851396769	0.00117451483503
2017-09-03	0.00387305187696	0.00177475493106
2017-09-04	0.00387305187696	0.00177475493106
2017-09-05	0.00386254374175	0.00176424679586
2017-09-06	0.00527977730184	0.00261458693191
2017-09-07	0.00617824989843	0.00410886868683
2017-09-08	0.00666135839607	0.00377565065385
2017-09-09	0.00666135839607	0.00377565065385
2017-09-10	0.00366015791587	0.00317541055781
2017-09-11	0.00366015791587	0.00317541055781
2017-09-12	0.00340414153083	0.00291939417276
2017-09-13	0.00233704802676	0.00206905403671
2017-09-14	0.00143857543017	0.000272108843537
2017-09-15	0.000641091467137	1.11517937741e-18
2017-09-16	0.000641091467137	1.11517937741e-18
2017-09-17	0.000641091467137	1.11517937741e-18
2017-09-18	0.000641091467137	1.11517937741e-18
2017-09-19	0.000641091467137	1.11517937741e-18
2017-09-20	0.000290951411114	1.11517937741e-18
2017-09-21	0.00205461984145	1.11517937741e-18
2017-09-22	0.00176366843034	1.11517937741e-18
2017-09-23	0.00176366843034	1.11517937741e-18
2017-09-24	0.00176366843034	1.11517937741e-18
2017-09-25	0.00176366843034	1.11517937741e-18
2017-09-26	0.00176366843034	1.11517937741e-18
2017-09-27	0.00176366843034	1.11517937741e-18
2017-09-28	9.91270557701e-19	1.11517937741e-18
2017-09-29	0.000860585197935	0.000860585197935
2017-09-30	0.000860585197935	0.000860585197935
2017-10-01	0.000860585197935	0.000860585197935
2017-10-02	0.00415728849464	0.00415728849464
2017-10-03	0.00415728849464	0.00415728849464
2017-10-04	0.00415728849464	0.00415728849464
2017-10-05	0.00415728849464	0.00415728849464
2017-10-06	0.0032967032967	0.0038931840602
2017-10-07	0.0032967032967	0.0038931840602
2017-10-08	0.0032967032967	0.0038931840602
2017-10-09	9.91270557701e-19	0.000596480763495
2017-10-10	9.91270557701e-19	0.000853418070792
2017-10-11	9.91270557701e-19	0.000853418070792
2017-10-12	0.000650829808005	0.0015042478788
2017-10-13	0.000944774546394	0.00120171185369
2017-10-14	0.000944774546394	0.00120171185369
2017-10-15	0.000944774546394	0.00120171185369
2017-10-16	0.000944774546394	0.00120171185369
2017-10-17	0.000944774546394	0.000944774546394
2017-10-18	0.000944774546394	0.00127546237708
2017-10-19	0.000293944738389	0.000624632569077
2017-10-20	9.91270557701e-19	0.000330687830688
2017-10-21	9.91270557701e-19	0.000330687830688
2017-10-22	9.91270557701e-19	0.000330687830688
2017-10-23	0.00193798449612	0.000330687830688
2017-10-24	0.00406112674665	0.00275713611701
2017-10-25	0.00406112674665	0.00242644828632
2017-10-26	0.00519716764413	0.00469853008127
2017-10-27	0.00519716764413	0.00499368946733
2017-10-28	0.00519716764413	0.00499368946733
2017-10-29	0.00519716764413	0.00499368946733
2017-10-30	0.00355072833751	0.00528523465684
2017-10-31	0.00170660394412	0.00313780422766
2017-11-01	0.00170660394412	0.00313780422766
2017-11-02	0.000570563046647	0.000865722432716
2017-11-03	0.000570563046647	0.000570563046647
2017-11-04	0.000570563046647	0.000570563046647
2017-11-05	0.000570563046647	0.000570563046647
2017-11-06	0.000279017857143	0.000279017857143
2017-11-07	1.23908819713e-18	1.48690583655e-18
2017-11-08	1.23908819713e-18	1.48690583655e-18
2017-11-09	1.23908819713e-18	1.48690583655e-18
2017-11-10	1.23908819713e-18	1.48690583655e-18
2017-11-11	1.23908819713e-18	1.48690583655e-18
2017-11-12	1.23908819713e-18	1.48690583655e-18
2017-11-13	1.23908819713e-18	1.48690583655e-18
2017-11-14	0.000280112044818	0.000280112044818
2017-11-15	0.000280112044818	0.000280112044818
2017-11-16	0.000280112044818	0.000280112044818
2017-11-17	0.000280112044818	0.000280112044818
2017-11-18	0.000280112044818	0.000280112044818
2017-11-19	0.000280112044818	0.000280112044818
2017-11-20	0.000852685763684	0.000852685763684
2017-11-21	0.000572573718866	0.00115566409788
2017-11-22	0.000572573718866	0.0014602635496
2017-11-23	0.000572573718866	0.00214707673641
2017-11-24	0.000572573718866	0.00214707673641
2017-11-25	0.00230417545047	0.00214707673641
2017-11-26	0.00230417545047	0.00214707673641
2017-11-27	0.0023088023088	0.00215170359474
2017-11-28	0.00262626262626	0.0018860735332
2017-11-29	0.00262626262626	0.00158147408147
2017-11-30	0.00292020736465	0.00118860563305
2017-12-01	0.00292020736465	0.00118860563305
2017-12-02	0.00118860563305	0.00118860563305
2017-12-03	0.00118860563305	0.00118860563305
2017-12-04	0.00061140505585	0.00061140505585
2017-12-05	0.000293944738389	0.000293944738389
2017-12-06	0.000614252233585	0.000614252233585
2017-12-07	0.000320307495195	0.000320307495195
2017-12-08	0.000320307495195	0.000320307495195
2017-12-09	0.000320307495195	0.000320307495195
2017-12-10	0.000320307495195	0.000320307495195
2017-12-11	0.000320307495195	0.000880531584831
2017-12-12	0.000320307495195	0.000880531584831
2017-12-13	1.67276906612e-18	0.000560224089636
2017-12-14	0.000525210084034	0.00108543417367
2017-12-15	0.00141621097503	0.00197643506467
2017-12-16	0.00141621097503	0.00197643506467
2017-12-17	0.00206262338615	0.00262284747579
2017-12-18	0.00268509459686	0.00237385899151
2017-12-19	0.00298333497861	0.002970339755
2017-12-20	0.00642945026683	0.00672973825124
2017-12-21	0.00694699305036	0.00620452816721
2017-12-22	0.00641313501651	0.00567067013335
2017-12-23	0.00905863766201	0.00831617277885
2017-12-24	0.010073354819	0.00933088993584
2017-12-25	0.00945088360829	0.00901965433049
2017-12-26	0.00915264322654	0.00842317356699
2017-12-27	0.00749671769844	0.00466377507075
2017-12-28	0.00680582971475	0.00501563995464
2017-12-29	0.00644868685761	0.00465849709749
2017-12-30	0.00380318421211	0.00201299445199
2017-12-31	0.002142054644	0.000351864883885
2018-01-01	0.002142054644	0.000351864883885
2018-01-02	0.002142054644	0.000351864883885
2018-01-03	0.000351864883885	0.000351864883885
2018-01-04	0.000325414904003	1.54886024641e-18
2018-01-05	0.000325414904003	1.54886024641e-18
2018-01-06	0.000325414904003	1.54886024641e-18
2018-01-07	0.000325414904003	1.54886024641e-18
2018-01-08	0.00199430675981	0.00166889185581
2018-01-09	0.00233203050179	0.00166889185581
2018-01-10	0.00265968449917	0.00166889185581
2018-01-11	0.00263376046069	0.00196838272134
2018-01-12	0.00263376046069	0.00253981129276
2018-01-13	0.00263376046069	0.00253981129276
2018-01-14	0.00263376046069	0.00253981129276
2018-01-15	0.00128661892664	0.000870919436957
2018-01-16	0.000948895184658	0.000870919436957
2018-01-17	0.000621241187279	0.00116187084807
2018-01-18	0.00032175032175	0.000862379982543
2018-01-19	0.000603519834289	0.000572720923653
2018-01-20	0.000603519834289	0.000572720923653
2018-01-21	0.000603519834289	0.000572720923653
2018-01-22	0.000569787945718	0.000572720923653
2018-01-23	0.000569787945718	0.000572720923653
2018-01-24	0.00142351589108	0.000281769512539
2018-01-25	0.00142351589108	0.000281769512539
2018-01-26	0.00114174637854	0.000310559006211
2018-01-27	0.00114174637854	0.000310559006211
2018-01-28	0.00114174637854	0.000310559006211
2018-01-29	0.000853727945361	0.000310559006211
2018-01-30	0.000853727945361	0.000310559006211
2018-01-31	7.43452918276e-19	0.000310559006211
2018-02-01	7.43452918276e-19	0.000310559006211
2018-02-02	0.000299490865529	1.36299701684e-18
2018-02-03	0.000299490865529	1.36299701684e-18
2018-02-04	0.000299490865529	1.36299701684e-18
2018-02-05	0.000299490865529	1.36299701684e-18
2018-02-06	0.000882581244537	0.00116618075802
2018-02-07	0.00115573065727	0.00116618075802
2018-02-08	0.00143584270208	0.00116618075802
2018-02-09	0.00143521615216	0.00116618075802
2018-02-10	0.00143521615216	0.00116618075802
2018-02-11	0.00143521615216	0.00116618075802
2018-02-12	0.00143521615216	0.00146134014409
2018-02-13	0.00113898750579	0.000295159386068
2018-02-14	0.00223617039865	0.000637742462465
2018-02-15	0.00282011365337	0.00121377932882
2018-02-16	0.00252124933777	0.00121377932882
2018-02-17	0.00252124933777	0.00121377932882
2018-02-18	0.00252124933777	0.00121377932882
2018-02-19	0.00252124933777	0.000918619942755
2018-02-20	0.00380770415641	0.00123328325301
2018-02-21	0.00243737185083	0.000890700176617
2018-02-22	0.0023896430819	0.000314663310258
2018-02-23	0.0023896430819	0.000314663310258
2018-02-24	0.0023896430819	0.000314663310258
2018-02-25	0.0023896430819	0.000314663310258
2018-02-26	0.0023896430819	0.000314663310258
2018-02-27	0.00248521838642	0.000667556742323
2018-02-28	0.00276153781168	0.000667556742323
2018-03-01	0.0022142454484	0.000667556742323
2018-03-02	0.00252752865642	0.000667556742323
2018-03-03	0.00252752865642	0.00147012496062
2018-03-04	0.00252752865642	0.00147012496062
2018-03-05	0.00308775274606	0.00203034905026
2018-03-06	0.00141886089025	0.00221993516508
2018-03-07	0.001142541465	0.00221993516508
2018-03-08	0.000873507297656	0.00221993516508
2018-03-09	0.000839787969983	0.00249949904542
2018-03-10	0.000839787969983	0.00169693082713
2018-03-11	0.000839787969983	0.00169693082713
2018-03-12	0.000279563880347	0.00113670673749
2018-03-13	0.000279563880347	0.000279563880347
2018-03-14	0.000876044643842	0.000577804262094
2018-03-15	0.0011425691641	0.00084432878235
2018-03-16	0.000863005283751	0.000564764902004
2018-03-17	0.000863005283751	0.000564764902004
2018-03-18	0.000863005283751	0.000564764902004
2018-03-19	0.000863005283751	0.000564764902004
2018-03-20	0.000863005283751	0.000564764902004
2018-03-21	0.00113442939788	0.000266524520256
2018-03-22	0.000867904877625	1.27006540205e-18
2018-03-23	0.00167500737964	0.000807102502018
2018-03-24	0.00167500737964	0.000807102502018
2018-03-25	0.00167500737964	0.000807102502018
2018-03-26	0.00167500737964	0.000807102502018
2018-03-27	0.00223743707593	0.00118205563288
2018-03-28	0.00250934982749	0.00194193405233
2018-03-29	0.00250934982749	0.00213656231235
2018-03-30	0.00263595414153	0.00226316662639
2018-03-31	0.00263595414153	0.00226316662639
2018-04-01	0.00263595414153	0.00226316662639
2018-04-02	0.00263595414153	0.00226316662639
2018-04-03	0.00207352444524	0.00188821349554
2018-04-04	0.00117420705656	0.00112833507608
2018-04-05	0.00117420705656	0.00093370681606
2018-04-06	0.0002405002405	9.91270557701e-19
2018-04-07	0.0002405002405	9.91270557701e-19
2018-04-08	0.0002405002405	9.91270557701e-19
2018-04-09	0.0002405002405	9.91270557701e-19
2018-04-10	0.000734815613708	9.91270557701e-19
2018-04-11	0.000494315373208	9.91270557701e-19
2018-04-12	0.00280966614885	0.00254688585321
2018-04-13	0.00343623256489	0.00254688585321
2018-04-14	0.00343623256489	0.00254688585321
2018-04-15	0.00343623256489	0.00254688585321
2018-04-16	0.00343623256489	0.00276700471739
2018-04-17	0.00294191719168	0.00276700471739
2018-04-18	0.00294191719168	0.00276700471739
2018-04-19	0.001070912117	0.000220118864187
2018-04-20	0.00198874724536	0.000220118864187
2018-04-21	0.00198874724536	0.000220118864187
2018-04-22	0.00337570979737	0.00253172311754
2018-04-23	0.00337570979737	0.00231160425335
2018-04-24	0.00337570979737	0.00231160425335
2018-04-25	0.00337570979737	0.00231160425335
2018-04-26	0.00315284803883	0.00408347579267
2018-04-27	0.00160844649443	0.00455573081037
2018-04-28	0.00160844649443	0.00455573081037
2018-04-29	0.000221483942414	0.00224412655702
2018-04-30	0.000221483942414	0.00250576967581
2018-05-01	0.00104407785522	0.00250576967581
2018-05-02	0.00104407785522	0.00250576967581
2018-05-03	0.00170171479193	0.000953678356276
2018-05-04	0.00420798045609	0.000982676471398
2018-05-05	0.00420798045609	0.000982676471398
2018-05-06	0.00420798045609	0.000982676471398
2018-05-07	0.00490258568878	0.000952568430177
2018-05-08	0.00476570606169	0.00118113985875
2018-05-09	0.00556602618974	0.00118113985875
2018-05-10	0.00468690531062	0.000961359638968
2018-05-11	0.00218063964646	0.000460106506136
2018-05-12	0.00218063964646	0.000460106506136
2018-05-13	0.00262155675404	0.000460106506136
2018-05-14	0.00300430553988	0.0013059254471
2018-05-15	0.00253149310641	0.00129025587078
2018-05-16	0.00309171719605	0.00167898279012
2018-05-17	0.00309171719605	0.00167898279012
2018-05-18	0.00309171719605	0.00167898279012
2018-05-19	0.00309171719605	0.00167898279012
2018-05-20	0.00458130201897	0.00553998665112
2018-05-21	0.00444689943844	0.00493410835159
2018-05-22	0.00463641207311	0.00472120649934
2018-05-23	0.00327586785542	0.00433247958
2018-05-24	0.00346736536596	0.00433247958
2018-05-25	0.00371799193237	0.00458310614642
2018-05-26	0.00371799193237	0.00458310614642
2018-05-27	0.00178749000187	0.000722102285417
2018-05-28	0.0010973830645	0.000503471067048
2018-05-29	0.000694968577581	0.000503471067048
2018-05-30	0.000923174876074	0.000503471067048
2018-05-31	0.00135732908608	0.000503471067048
2018-06-01	0.00281028003245	0.000252844500632
2018-06-02	0.00281028003245	0.000252844500632
2018-06-03	0.00281028003245	0.000252844500632
2018-06-04	0.00255743553181	5.26612483779e-19
2018-06-05	0.00255743553181	5.26612483779e-19
2018-06-06	0.00232922923332	5.26612483779e-19
2018-06-07	0.00239818274547	0.000231535077564
2018-06-08	0.000904073184096	0.000231535077564
2018-06-09	0.000904073184096	0.000231535077564
2018-06-10	0.000904073184096	0.000231535077564
2018-06-11	0.00113636122126	0.000231535077564
2018-06-12	0.00134768835567	0.000231535077564
2018-06-13	0.00156283465515	0.000446681377048
2018-06-14	0.000868229422457	0.000215146299484
2018-06-15	0.00203503452363	0.00131616474154
2018-06-16	0.00203503452363	0.00131616474154
2018-06-17	0.00203503452363	0.00131616474154
2018-06-18	0.00197342407649	0.00131616474154
2018-06-19	0.00241740493685	0.0019714727363
2018-06-20	0.00262428860149	0.00260038636507
2018-06-21	0.00262428860149	0.00260038636507
2018-06-22	0.00124801554892	0.00149936792301
2018-06-23	0.00124801554892	0.00149936792301
2018-06-24	0.00124801554892	0.00149936792301
2018-06-25	0.00152307007388	0.00149936792301
2018-06-26	0.000867762079126	0.000844059928255
2018-06-27	0.000445732114999	0.0
2018-06-28	0.000445732114999	0.0
2018-06-29	0.00134703901	0.000901306894998
2018-06-30	0.00134703901	0.000901306894998
2018-07-01	0.00134703901	0.000901306894998
2018-07-02	0.00204416403785	0.000901306894998
2018-07-03	0.00404683426482	0.000901306894998
2018-07-04	0.00540737848251	0.000901306894998
2018-07-05	0.00610880471585	0.000901306894998
2018-07-06	0.00520749782085	0.0
2018-07-07	0.00520749782085	0.0
2018-07-08	0.00520749782085	0.0
2018-07-09	0.004064640678	0.0
2018-07-10	0.00272232704359	0.00066035659256
2018-07-11	0.0013617828259	0.00066035659256
2018-07-12	0.0013299994497	0.0013299994497
2018-07-13	0.00185042619964	0.00159021282467
2018-07-14	0.00185042619964	0.00159021282467
2018-07-15	0.00185042619964	0.00159021282467
2018-07-16	0.00261573232209	0.00235551894712
2018-07-17	0.0027752158607	0.00169516235456
2018-07-18	0.00297585791528	0.00189580440913
2018-07-19	0.00230621505813	0.00122616155199
2018-07-20	0.00227670632489	0.00145686619371
2018-07-21	0.00227670632489	0.00145686619371
2018-07-22	0.00227670632489	0.00145686619371
2018-07-23	0.00151140020244	0.000691560071266
2018-07-24	0.000691560071266	0.000691560071266
2018-07-25	0.000490918016691	0.000490918016691
2018-07-26	0.000673366475002	0.000673366475002
2018-07-27	0.000182448458311	0.000182448458311
2018-07-28	0.000182448458311	0.000182448458311
2018-07-29	0.000182448458311	0.000182448458311
2018-07-30	0.000464774827593	0.000464774827593
2018-07-31	0.00115379641694	0.000464774827593
2018-08-01	0.00115379641694	0.000464774827593
2018-08-02	0.0017258751216	0.00103685353226
2018-08-03	0.0017258751216	0.00103685353226
2018-08-04	0.0017258751216	0.00103685353226
2018-08-05	0.0017258751216	0.00103685353226
2018-08-06	0.00144354875232	0.000754527162978
2018-08-07	0.000754527162978	0.000754527162978
2018-08-08	0.000754527162978	0.000754527162978
2018-08-09	0.0	0.0
2018-08-10	0.0	0.0
2018-08-11	0.0	0.0
2018-08-12	0.0	0.0
2018-08-13	0.0	0.0
2018-08-14	0.0	0.0
2018-08-15	0.000173792144595	0.000173792144595
2018-08-16	0.000752942723746	0.000752942723746
2018-08-17	0.0015932788582	0.0015932788582
2018-08-18	0.0015932788582	0.0015932788582
2018-08-19	0.0015932788582	0.0015932788582
2018-08-20	0.0015932788582	0.0015932788582
2018-08-21	0.00177929076296	0.0015932788582
2018-08-22	0.00235246407121	0.0014194867136
2018-08-23	0.00247222319293	0.000840336134454
2018-08-24	0.00163188705848	0.0
2018-08-25	0.00163188705848	0.0
2018-08-26	0.00163188705848	0.0
2018-08-27	0.00163188705848	0.0
2018-08-28	0.00334053222079	0.00113679424024
2018-08-29	0.00344899876109	0.00142193823796
2018-08-30	0.00376945705207	0.0020044342333
