Date	RBNZ Excess Sentiment
2017-05-31	0.85588835436
2017-06-01	0.66281878455
2017-06-02	0.581973418471
2017-06-03	0.741830195182
2017-06-04	1.23807654584
2017-06-05	1.08851944485
2017-06-06	1.69424217136
2017-06-07	2.04908780547
2017-06-08	2.46819805573
2017-06-09	2.95354515389
2017-06-10	3.01851281416
2017-06-11	2.32769989496
2017-06-12	1.99883151815
2017-06-13	1.19645268463
2017-06-14	0.946631391749
2017-06-15	0.0757749636048
2017-06-16	0.254383991295
2017-06-17	0.279049035526
2017-06-18	0.0279503412874
2017-06-19	0.164811118866
2017-06-20	0.281935781754
2017-06-21	0.224765234402
2017-06-22	0.402994328663
2017-06-23	0.306676461629
2017-06-24	-0.346943232555
2017-06-25	-0.0283946425112
2017-06-26	-0.100518383697
2017-06-27	-0.0803849544108
2017-06-28	-0.0491843150165
2017-06-29	-0.114053193476
2017-06-30	-0.334177978734
2017-07-01	0.415373093199
2017-07-02	-0.183793244889
2017-07-03	-0.394871547258
2017-07-04	-0.451458238368
2017-07-05	-0.885122632237
2017-07-06	-1.01421274461
2017-07-07	-1.07830627404
2017-07-08	-1.38118227709
2017-07-09	-0.412376717895
2017-07-10	-0.313583839761
2017-07-11	-0.235684789425
2017-07-12	0.293717172364
2017-07-13	0.208231851321
2017-07-14	0.192025695294
2017-07-15	0.426953716499
2017-07-16	-0.487944999877
2017-07-17	-0.504578306731
2017-07-18	-1.02383954656
2017-07-19	-1.08889738812
2017-07-20	-0.960621433543
2017-07-21	-0.882343157548
2017-07-22	-0.87883548528
2017-07-23	-0.761382839553
2017-07-24	-0.0338703899012
2017-07-25	0.606836290947
2017-07-26	0.438872619196
2017-07-27	0.204117712053
2017-07-28	0.126774700326
2017-07-29	0.00989115432822
2017-07-30	0.102654811517
2017-07-31	-0.796452070945
2017-08-01	-0.932345085295
2017-08-02	-1.11730778307
2017-08-03	-0.741764211668
2017-08-04	-0.570470020916
2017-08-05	-0.364758190833
2017-08-06	-0.519329132673
2017-08-07	-0.492169820498
2017-08-08	-0.384733740801
2017-08-09	-0.369844427241
2017-08-10	-0.66577383365
2017-08-11	-0.796553797121
2017-08-12	-0.729647626092
2017-08-13	-0.400805899091
2017-08-14	-0.145866947445
2017-08-15	-0.0414134853814
2017-08-16	-0.104389722332
2017-08-17	0.298064052486
2017-08-18	0.26868100449
2017-08-19	0.201131603409
2017-08-20	0.0956202799781
2017-08-21	-0.513073134429
2017-08-22	-0.779874674624
2017-08-23	-1.03556821499
2017-08-24	-2.00095727288
2017-08-25	-1.99116899958
2017-08-26	-1.98628858096
2017-08-27	-1.65782580019
2017-08-28	-1.26718351689
2017-08-29	-0.988754029458
2017-08-30	-0.634616166687
2017-08-31	-0.271755321816
2017-09-01	-0.183759169846
2017-09-02	-0.0332140153421
2017-09-03	0.0290433438085
2017-09-04	0.104186406551
2017-09-05	0.018933621488
2017-09-06	0.127389115562
2017-09-07	0.144376947773
2017-09-08	0.171166660509
2017-09-09	0.00569394964146
2017-09-10	0.0199702741797
2017-09-11	0.168380575189
2017-09-12	0.354641101424
2017-09-13	0.298186611171
2017-09-14	0.152786251529
2017-09-15	0.0689611755017
2017-09-16	-0.321007557297
2017-09-17	-0.298006036603
2017-09-18	-0.209218802665
2017-09-19	-0.293395350448
2017-09-20	0.0146685798016
2017-09-21	0.0903220221357
2017-09-22	0.155735440432
2017-09-23	0.493419121122
2017-09-24	0.488539414412
2017-09-25	0.25898288432
2017-09-26	0.153872646107
2017-09-27	-0.162818779809
2017-09-28	-0.184313064338
2017-09-29	-0.365763887309
2017-09-30	-0.332617098482
2017-10-01	-0.102881557502
2017-10-02	-0.200747297632
2017-10-03	-0.475693016526
2017-10-04	-0.393597964155
2017-10-05	-0.201468607266
2017-10-06	-0.0497475018432
2017-10-07	-0.0492437171007
2017-10-08	-0.422606760944
2017-10-09	-0.424415162811
2017-10-10	-0.135722866195
2017-10-11	-0.336604101687
2017-10-12	-0.993278866444
2017-10-13	-0.918664875128
2017-10-14	-0.639986312171
2017-10-15	0.0909458902141
2017-10-16	0.179403913288
2017-10-17	0.153147759909
2017-10-18	0.236951103294
2017-10-19	0.240334300111
2017-10-20	0.127976219766
2017-10-21	0.00494348073079
2017-10-22	-1.04009570959
2017-10-23	0.0485494061526
2017-10-24	0.0777374597424
2017-10-25	0.00856502095577
2017-10-26	0.00315481557478
2017-10-27	0.0910331074187
2017-10-28	0.190416118585
2017-10-29	0.210719011342
2017-10-30	-1.00193275305
2017-10-31	-1.21624740795
2017-11-01	-1.23907879474
2017-11-02	-0.969158743258
2017-11-03	-1.07666174131
2017-11-04	-0.877896675692
2017-11-05	-0.679555831861
2017-11-06	-0.408231001646
2017-11-07	-0.293722694406
2017-11-08	-0.346448003047
2017-11-09	-0.488670600815
2017-11-10	-0.240186739121
2017-11-11	-0.448570004309
2017-11-12	-0.400665860243
2017-11-13	-0.548900280574
2017-11-14	-0.654319074526
2017-11-15	-0.353684446228
2017-11-16	-0.229453889412
2017-11-17	-0.351303200805
2017-11-18	-0.874282987232
2017-11-19	-0.573703390396
2017-11-20	-0.716996560662
2017-11-21	-0.664367887965
2017-11-22	-0.826268822108
2017-11-23	-0.57286562241
2017-11-24	-0.515143159608
2017-11-25	0.0126973961121
2017-11-26	-0.0708328772641
2017-11-27	0.00310554083039
2017-11-28	0.367577737872
2017-11-29	0.417452833694
2017-11-30	0.375351524315
2017-12-01	0.0638714741011
2017-12-02	0.125066843686
2017-12-03	-0.32700231412
2017-12-04	-0.352954342417
2017-12-05	-0.469059590234
2017-12-06	-0.326527593619
2017-12-07	-0.438106867799
2017-12-08	-0.259215101758
2017-12-09	-0.207976568226
2017-12-10	-0.0785973771608
2017-12-11	0.0557557678118
2017-12-12	0.141331994328
2017-12-13	0.129878820398
2017-12-14	0.355009779093
2017-12-15	0.591683893841
2017-12-16	0.623066428172
2017-12-17	0.792085039116
2017-12-18	0.580626084373
2017-12-19	0.753584631332
2017-12-20	0.45972179396
2017-12-21	0.177127577236
2017-12-22	-0.222254790026
2017-12-23	-0.346966529226
2017-12-24	-0.452614362484
2017-12-25	-0.370297869021
2017-12-26	-0.530005266809
2017-12-27	-0.418582925066
2017-12-28	-0.755608163907
2017-12-29	-0.204810659816
2017-12-30	-0.0153865819852
2017-12-31	0.0728055381639
2018-01-01	0.0876763395215
2018-01-02	-0.324910302579
2018-01-03	-0.648345186548
2018-01-04	-0.308293826566
2018-01-05	-0.913821176925
2018-01-06	-0.846669189228
2018-01-07	-0.977326440091
2018-01-08	-0.207324970135
2018-01-09	-0.0312332032378
2018-01-10	0.906520688846
2018-01-11	-0.0858347998022
2018-01-12	1.07390575552
2018-01-13	0.994232728749
2018-01-14	1.05926468852
2018-01-15	0.688128231782
2018-01-16	0.188561532828
2018-01-17	0.0618110004767
2018-01-18	0.376689710806
2018-01-19	-0.519866649303
2018-01-20	-0.458068571096
2018-01-21	-0.632757893282
2018-01-22	-1.06765961766
2018-01-23	-0.676660574723
2018-01-24	-0.713073321341
2018-01-25	-0.822305167712
2018-01-26	-0.935424382212
2018-01-27	-1.11187925091
2018-01-28	-1.00113909445
2018-01-29	-0.64672119102
2018-01-30	-0.478909802127
2018-01-31	-0.467512157383
2018-02-01	-0.419298318945
2018-02-02	-0.186304163824
2018-02-03	0.0640648052897
2018-02-04	-0.0987274619899
2018-02-05	0.0202019432018
2018-02-06	-0.204307736087
2018-02-07	-0.260752632164
2018-02-08	-0.167082753392
2018-02-09	-0.216749522953
2018-02-10	-0.391412821338
2018-02-11	-0.49092914032
2018-02-12	-0.757884161435
2018-02-13	-0.906293449558
2018-02-14	-0.76870554919
2018-02-15	-0.66595985046
2018-02-16	-0.776088709621
2018-02-17	-0.669194740398
2018-02-18	-0.51173240946
2018-02-19	-0.964272830542
2018-02-20	-1.03533801513
2018-02-21	-1.25471961429
2018-02-22	-1.27855988195
2018-02-23	-1.24019502175
2018-02-24	-1.12455351168
2018-02-25	-1.41511693376
2018-02-26	-0.463115543408
2018-02-27	-0.339420159266
2018-02-28	-0.209798309582
2018-03-01	-0.265405560582
2018-03-02	-0.0315951303847
2018-03-03	0.194218487081
2018-03-04	0.218251149376
2018-03-05	-0.100130928531
2018-03-06	-0.836787431978
2018-03-07	-1.43417509212
2018-03-08	-2.04535534372
2018-03-09	-0.803526703636
2018-03-10	-0.557452895025
2018-03-11	-0.298009993928
2018-03-12	-0.241532378071
2018-03-13	0.626014785162
2018-03-14	0.706034316635
2018-03-15	0.498957434413
2018-03-16	0.0921553521977
2018-03-17	0.00270916505538
2018-03-18	-0.435456695538
2018-03-19	-0.48784135514
2018-03-20	-0.648550838423
2018-03-21	-0.548469580274
2018-03-22	-0.45981048231
2018-03-23	-0.375214761352
2018-03-24	-0.661111747606
2018-03-25	-0.454322532845
2018-03-26	-0.201649384869
2018-03-27	-0.102069844197
2018-03-28	0.118460850889
2018-03-29	0.205000118442
2018-03-30	0.071525328166
2018-03-31	0.793278596219
2018-04-01	1.13035275987
2018-04-02	0.483438103529
2018-04-03	0.446440471506
2018-04-04	0.520695523048
2018-04-05	0.651201002198
2018-04-06	0.544111165824
2018-04-07	-0.406480659671
2018-04-08	-0.210504555902
2018-04-09	0.341861173619
2018-04-10	-0.125955662943
2018-04-11	-0.315225733445
2018-04-12	-0.105783156367
2018-04-13	-0.0258125223517
2018-04-14	-0.0376947291869
2018-04-15	0.104710154345
2018-04-16	-0.132835804246
2018-04-17	0.328748793044
2018-04-18	0.0164491795892
2018-04-19	-0.101305955267
2018-04-20	-0.200128583738
2018-04-21	-0.138441370574
2018-04-22	-0.123143745435
2018-04-23	-0.0456461784546
2018-04-24	-0.320327111447
2018-04-25	-0.0437604292577
2018-04-26	-0.215580248774
2018-04-27	-0.226482465585
2018-04-28	-0.405047016823
2018-04-29	-0.65502753503
2018-04-30	-0.367120368001
2018-05-01	-0.291823354898
2018-05-02	0.0216343486269
2018-05-03	0.055350234754
2018-05-04	0.0750624440812
2018-05-05	0.124187297568
2018-05-06	0.152586231863
2018-05-07	-0.0368161662728
2018-05-08	0.00955115061679
2018-05-09	-0.397468830755
2018-05-10	-0.321459654376
2018-05-11	-0.213764471212
2018-05-12	-0.133880022609
2018-05-13	-0.309872047568
2018-05-14	-0.271197367051
2018-05-15	-0.305396085098
2018-05-16	-0.207718843709
2018-05-17	-0.0995818578581
2018-05-18	0.00218169638418
2018-05-19	0.034744298746
2018-05-20	0.200266057073
2018-05-21	0.215337543766
2018-05-22	0.452115188074
2018-05-23	0.404969326007
2018-05-24	0.145893779847
2018-05-25	-0.23336967147
2018-05-26	-0.574456693996
2018-05-27	-0.256397165226
2018-05-28	-0.0874767431031
2018-05-29	-0.220489396688
2018-05-30	-0.275385948075
2018-05-31	-0.253547496453
2018-06-01	-0.172158972638
2018-06-02	0.189126953049
2018-06-03	-0.00682083355814
2018-06-04	-0.11553671001
2018-06-05	0.0626338945947
2018-06-06	0.354477259836
2018-06-07	0.661836169969
2018-06-08	0.511858763234
2018-06-09	0.538563275123
2018-06-10	0.456581399288
2018-06-11	0.37726292386
2018-06-12	0.346122991099
2018-06-13	0.439759442391
2018-06-14	0.413462431469
2018-06-15	0.198875696682
2018-06-16	0.0406074928717
2018-06-17	-0.124155400327
2018-06-18	-0.339098817616
2018-06-19	-1.05619694596
2018-06-20	-1.44878029938
2018-06-21	-1.04978141068
2018-06-22	-0.658219490891
2018-06-23	-0.32893442611
2018-06-24	-0.128646867815
2018-06-25	-0.1128597185
2018-06-26	0.12781931822
2018-06-27	0.204561495927
2018-06-28	0.205873067105
2018-06-29	0.335478615199
2018-06-30	0.197418792194
2018-07-01	0.176223910161
2018-07-02	0.0673174493025
2018-07-03	0.0585306919106
2018-07-04	-0.109380840119
2018-07-05	-0.100649911866
2018-07-06	-0.537004649007
2018-07-07	-0.792807202863
2018-07-08	-0.297746384429
2018-07-09	-0.20392903685
2018-07-10	-0.106510251358
2018-07-11	0.00357775726547
2018-07-12	-0.16961636342
2018-07-13	0.152883664369
2018-07-14	0.344374237563
2018-07-15	-0.786205309551
2018-07-16	-0.732028281281
2018-07-17	-0.72856975744
2018-07-18	-0.898334206959
2018-07-19	-0.461639926676
2018-07-20	-0.508302126779
2018-07-21	-0.786939380066
2018-07-22	-0.380173428737
2018-07-23	-0.285944338882
2018-07-24	-0.119881152831
2018-07-25	-0.313732104456
2018-07-26	-0.748951855102
2018-07-27	-0.646311979096
2018-07-28	-0.370557409635
2018-07-29	-0.475002283914
2018-07-30	-0.317880293246
2018-07-31	-0.512021300618
2018-08-01	-0.0942541890895
2018-08-02	-0.18232209225
2018-08-03	-0.219977891763
2018-08-04	-0.357936090028
2018-08-05	-0.15684680663
2018-08-06	-0.281883437034
2018-08-07	-0.286483097706
2018-08-08	-0.385883828686
2018-08-09	-0.243246562531
2018-08-10	-0.296344702147
2018-08-11	-0.389205358297
2018-08-12	-0.603550510926
2018-08-13	-0.713364837554
2018-08-14	-0.928847398099
2018-08-15	-0.920598325932
2018-08-16	-0.828930913935
2018-08-17	-0.894975589809
2018-08-18	-0.418046605182
2018-08-19	-0.391884044223
2018-08-20	-0.402817004586
2018-08-21	-0.255707376525
2018-08-22	-0.215088990424
2018-08-23	0.0325902949863
2018-08-24	-0.0692155273819
2018-08-25	-0.245185021282
2018-08-26	-0.46519288461
2018-08-27	-0.131300083136
2018-08-28	-0.0450845818747
2018-08-29	-0.253529188681
2018-08-30	-0.567514267001
2018-08-31	-0.460055279939
2018-09-01	-0.425316711302
2018-09-02	-0.201442684391
2018-09-03	-0.558424547317
2018-09-04	-0.263875749792
2018-09-05	-0.112143309477
2018-09-06	0.00211377526
2018-09-07	-0.238678098063
2018-09-08	-0.258108382405
2018-09-09	-0.107958291907
2018-09-10	0.0340814802947
2018-09-11	-0.418604755221
2018-09-12	0.126177815251
2018-09-13	-0.267545112419
2018-09-14	-0.377524267837
2018-09-15	-0.418428172396
2018-09-16	-0.42587326833
2018-09-17	-0.569934181579
2018-09-18	-0.716952527461
2018-09-19	-1.12027677104
2018-09-20	-0.860089709341
2018-09-21	-0.456047062495
2018-09-22	-0.488866398531
2018-09-23	-0.389005341548
2018-09-24	-0.225627211057
2018-09-25	-0.0938248856897
2018-09-26	-0.120021838565
2018-09-27	-0.129213421164
2018-09-28	-0.256033372193
2018-09-29	-0.161976934387
2018-09-30	-0.128328550584
2018-10-01	-0.199108899287
2018-10-02	-0.274443360109
2018-10-03	-0.482891794014
2018-10-04	-0.733382673894
2018-10-05	-0.538605419946
2018-10-06	-0.32027606553
2018-10-07	-0.377578174707
2018-10-08	-0.174949552004
2018-10-09	0.133917024358
2018-10-10	0.118494398623
2018-10-11	0.0984895383862
2018-10-12	-0.0895319326719
2018-10-13	-0.570616885814
2018-10-14	-0.87862022329
2018-10-15	-0.975450583191
2018-10-16	-1.15942119765
2018-10-17	-0.867296375867
2018-10-18	-0.656474187964
2018-10-19	-0.573066516413
2018-10-20	-0.458366967891
2018-10-21	-0.35587201514
2018-10-22	-0.421663808061
2018-10-23	-0.679127351404
2018-10-24	-0.703886266527
2018-10-25	-0.766674150574
2018-10-26	-1.26239893202
2018-10-27	-1.39626707423
2018-10-28	-1.09118666384
2018-10-29	-0.947964497167
2018-10-30	-0.272072597925
2018-10-31	-0.307726109579
2018-11-01	-0.43776402161
2018-11-02	-0.0215077797704
2018-11-03	-0.0448625215728
2018-11-04	-0.170765885138
2018-11-05	-0.437348154797
2018-11-06	-0.802802291812
2018-11-07	-0.856153303317
2018-11-08	-0.824350930434
2018-11-09	-0.90804814768
2018-11-10	-0.888998159348
2018-11-11	-0.789955477859
2018-11-12	-0.568857886892
2018-11-13	-0.213663816911
2018-11-14	-0.081893415532
2018-11-15	0.103057514823
2018-11-16	0.532701715558
2018-11-17	0.587013051024
2018-11-18	0.969320371367
2018-11-19	1.23195554055
2018-11-20	0.900284268101
2018-11-21	0.961273809015
2018-11-22	0.684379984425
2018-11-23	0.163046263661
2018-11-24	0.252628397427
2018-11-25	-0.106828463235
2018-11-26	-0.357094921434
2018-11-27	-0.192797517
2018-11-28	-0.29497648752
2018-11-29	-0.00289164583395
2018-11-30	-0.0344047668411
2018-12-01	-0.135905747179
2018-12-02	0.237603879074
2018-12-03	0.103411942557
2018-12-04	0.161106027072
2018-12-05	0.252032866678
2018-12-06	0.22312825459
2018-12-07	-0.00475844233567
2018-12-08	-0.00739961718985
2018-12-09	-1.03241820992
2018-12-10	-1.1871524417
2018-12-11	-0.935553472316
2018-12-12	-0.860876600496
2018-12-13	-0.761764024168
2018-12-14	-0.531623402124
2018-12-15	-0.359659826574
2018-12-16	-0.587333424539
2018-12-17	-0.636019241319
2018-12-18	-0.842270916606
2018-12-19	-0.783460329196
2018-12-20	-0.680273412535
2018-12-21	-0.870081060165
2018-12-22	-1.02740069933
2018-12-23	-1.31670634552
2018-12-24	-1.54775180091
2018-12-25	-1.6255757664
2018-12-26	-1.56499493524
2018-12-27	-1.99346963211
2018-12-28	-2.03276524716
2018-12-29	-1.71344548492
2018-12-30	-1.05391205201
2018-12-31	-0.640438087761
2019-01-01	-0.292460531707
2019-01-02	-0.839014026514
2019-01-03	-0.748884451786
2019-01-04	-0.2621258909
2019-01-05	-0.174756982296
2019-01-06	-0.36909476104
2019-01-07	-0.637533103467
2019-01-08	-0.37119792368
2019-01-09	0.0242812257206
2019-01-10	-0.0236845458516
2019-01-11	-0.370485420219
2019-01-12	-0.460934402716
2019-01-13	-0.179158266775
2019-01-14	0.0134643303542
2019-01-15	-0.00789259004336
2019-01-16	0.226287403653
2019-01-17	-0.251469117848
2019-01-18	-0.639182848364
2019-01-19	-0.597443284317
2019-01-20	-0.839219901605
2019-01-21	-0.967658593454
2019-01-22	-1.19908163878
2019-01-23	-1.44894262622
2019-01-24	-0.833104296043
2019-01-25	-0.773494061803
2019-01-26	-0.504661836649
2019-01-27	-0.445876030897
2019-01-28	-0.272689481327
2019-01-29	0.142227225352
2019-01-30	0.0386345154436
2019-01-31	-0.243183714552
2019-02-01	0.21674008379
2019-02-02	-0.0093805465727
2019-02-03	0.288153733333
2019-02-04	-0.0543120770875
2019-02-05	-0.369284358637
2019-02-06	-0.618731060346
2019-02-07	-0.659899168309
2019-02-08	-0.950235704657
2019-02-09	-1.03749923935
2019-02-10	-1.29028833177
2019-02-11	-1.21038281807
2019-02-12	-1.12036246735
2019-02-13	-0.897243481036
2019-02-14	-0.905827756946
2019-02-15	-0.674123335538
2019-02-16	-0.553978975474
2019-02-17	-0.593441912726
2019-02-18	-0.646642177668
2019-02-19	-0.992739770404
2019-02-20	-1.21255054532
2019-02-21	-1.50382886909
2019-02-22	-1.77376610755
2019-02-23	-2.04560059143
2019-02-24	-1.96874335198
2019-02-25	-1.69654612056
2019-02-26	-1.54895121075
2019-02-27	-1.16157596884
2019-02-28	-0.71024453373
2019-03-01	-0.773300757185
2019-03-02	-0.522118958112
2019-03-03	-0.635460855459
2019-03-04	-0.878680934019
2019-03-05	-1.12674597936
2019-03-06	-1.26016959598
2019-03-07	-1.25252761483
2019-03-08	-1.02640595357
2019-03-09	-1.00849589293
2019-03-10	-0.982006200433
2019-03-11	-1.28115149761
2019-03-12	-0.885389244658
2019-03-13	-0.784310587415
2019-03-14	-1.10905350199
2019-03-15	-1.23317486948
2019-03-16	-1.15678649227
2019-03-17	-0.585402558565
2019-03-18	-0.0688033357919
2019-03-19	0.319082223288
2019-03-20	0.305437909861
2019-03-21	0.298113575326
2019-03-22	0.686295558863
2019-03-23	0.757085803751
2019-03-24	0.415646091929
2019-03-25	0.250859966523
2019-03-26	-0.0530445181971
2019-03-27	-0.168506155289
2019-03-28	-0.266187031051
2019-03-29	-0.400886031431
2019-03-30	-0.52543391335
2019-03-31	-0.835659602564
2019-04-01	-0.753174802424
2019-04-02	-0.876178052256
2019-04-03	-0.653065509308
2019-04-04	-0.25450181088
2019-04-05	-0.431345358648
2019-04-06	-0.215042051929
2019-04-07	0.0133284039107
2019-04-08	0.0829558258008
2019-04-09	0.0286688791968
2019-04-10	-0.320441862234
2019-04-11	-0.93511289551
2019-04-12	-0.863945754912
2019-04-13	-0.925902797611
2019-04-14	-0.907079731446
2019-04-15	-0.925039481446
2019-04-16	-0.960119412102
2019-04-17	-0.868596548419
2019-04-18	-0.56971743256
2019-04-19	-0.745238612215
2019-04-20	-0.650218320644
2019-04-21	-0.481043018263
2019-04-22	-0.737901057766
2019-04-23	-0.493440372931
2019-04-24	-0.7842726596
2019-04-25	-0.751897153604
2019-04-26	-0.221661529717
2019-04-27	-0.55401470503
2019-04-28	-1.00724307678
2019-04-29	-0.89291695246
2019-04-30	-1.09017015376
2019-05-01	-0.989858295304
2019-05-02	-1.20700679658
2019-05-03	-1.63220686117
2019-05-04	-1.68337983508
2019-05-05	-1.48912279105
2019-05-06	-1.46009880504
2019-05-07	-1.34006137683
2019-05-08	-1.23319536156
2019-05-09	-1.10472724378
2019-05-10	-0.832358862998
2019-05-11	-1.17770188559
2019-05-12	-1.40595784951
2019-05-13	-1.43901824289
2019-05-14	-1.60590491337
2019-05-15	-1.63946765404
2019-05-16	-1.58072142879
2019-05-17	-1.63108609108
2019-05-18	-1.15178428254
2019-05-19	-0.833031540692
2019-05-20	-0.70670358486
2019-05-21	-0.646465408437
2019-05-22	-0.414104235839
2019-05-23	-0.435066911968
2019-05-24	-0.351851417062
2019-05-25	-0.830115825385
2019-05-26	-0.796475850077
2019-05-27	-0.904201535393
2019-05-28	-0.783621862198
2019-05-29	-0.691814467947
2019-05-30	-0.51551440965
2019-05-31	0.184532530969
2019-06-01	0.955827299425
2019-06-02	0.881402458808
2019-06-03	0.647273512113
2019-06-04	0.674594980833
2019-06-05	0.194572170297
2019-06-06	-0.0313700850137
2019-06-07	-0.883710799672
2019-06-08	-0.935534336481
2019-06-09	-1.32423364003
2019-06-10	-0.891440712203
2019-06-11	-0.92568694148
2019-06-12	-0.866391749283
2019-06-13	-1.02442204078
2019-06-14	-1.38076126309
2019-06-15	-1.50250190159
2019-06-16	-1.24184124422
2019-06-17	-1.37863656026
2019-06-18	-1.48833539106
2019-06-19	-1.32874000412
2019-06-20	-1.31637855451
2019-06-21	-1.14880352696
2019-06-22	-0.950427174438
2019-06-23	-0.743014891136
2019-06-24	-0.726971925161
2019-06-25	-0.513390446543
2019-06-26	-0.508209525714
2019-06-27	-0.325461692037
2019-06-28	-0.177430999136
2019-06-29	-0.0803258918164
2019-06-30	-0.0627916562232
2019-07-01	0.118095699602
2019-07-02	0.0974764115629
2019-07-03	-0.138061514083
2019-07-04	-0.0378155917237
2019-07-05	-0.0882639799638
2019-07-06	0.101667023077
2019-07-07	-0.218987272074
2019-07-08	-0.589676017884
2019-07-09	-0.712560934988
2019-07-10	-0.929852389607
2019-07-11	-1.15208833628
2019-07-12	-1.33894993204
2019-07-13	-1.53894036767
2019-07-14	-1.38997668649
2019-07-15	-1.32610475716
2019-07-16	-1.15274085143
2019-07-17	-0.798418097462
2019-07-18	-0.953473468117
2019-07-19	-1.63258796685
2019-07-20	-1.66225138513
2019-07-21	-1.86090276689
2019-07-22	-1.89964680019
2019-07-23	-2.08106721908
2019-07-24	-2.03190288074
2019-07-25	-2.12697578036
2019-07-26	-1.50023383076
2019-07-27	-1.20420836817
2019-07-28	-0.732531036553
2019-07-29	-0.730814331944
2019-07-30	-0.693686403894
2019-07-31	-0.758773053373
