Date	BancoCentralDoBrasil Hawkish	BancoCentralDoBrasil Dovish
2017-06-19	1.23908819713e-19	1.9825411154e-18
2017-06-20	1.23908819713e-19	1.9825411154e-18
2017-06-21	1.23908819713e-19	1.9825411154e-18
2017-06-22	1.23908819713e-19	1.9825411154e-18
2017-06-23	1.23908819713e-19	1.9825411154e-18
2017-06-24	1.23908819713e-19	1.9825411154e-18
2017-06-25	1.23908819713e-19	1.9825411154e-18
2017-06-26	1.23908819713e-19	1.9825411154e-18
2017-06-27	1.23908819713e-19	1.9825411154e-18
2017-06-28	1.23908819713e-19	0.000637755102041
2017-06-29	0.000636334712059	0.000637755102041
2017-06-30	0.000636334712059	0.000637755102041
2017-07-01	0.000636334712059	0.000637755102041
2017-07-02	0.000636334712059	0.000637755102041
2017-07-03	0.000636334712059	0.000637755102041
2017-07-04	0.000636334712059	0.000637755102041
2017-07-05	0.000636334712059	1.9825411154e-18
2017-07-06	0.000307219662058	0.000307219662058
2017-07-07	0.000307219662058	0.000307219662058
2017-07-08	0.000307219662058	0.000307219662058
2017-07-09	0.000307219662058	0.000307219662058
2017-07-10	0.000307219662058	0.000307219662058
2017-07-11	0.000307219662058	0.000307219662058
2017-07-12	0.00125120959283	0.00125120959283
2017-07-13	0.000943989930774	0.000943989930774
2017-07-14	0.000943989930774	0.000943989930774
2017-07-15	0.000943989930774	0.000943989930774
2017-07-16	0.000943989930774	0.000943989930774
2017-07-17	0.000943989930774	0.000943989930774
2017-07-18	0.000943989930774	0.000943989930774
2017-07-19	0.0	1.9825411154e-18
2017-07-20	0.0	1.9825411154e-18
2017-07-21	0.0	1.9825411154e-18
2017-07-22	0.0	1.9825411154e-18
2017-07-23	0.0	1.9825411154e-18
2017-07-24	0.0	0.00057372346529
2017-07-25	0.0	0.00057372346529
2017-07-26	0.00174570846669	0.00231943193198
2017-07-27	0.00202149445676	0.00259521792205
2017-07-28	0.00318057878014	0.00259521792205
2017-07-29	0.00318057878014	0.00259521792205
2017-07-30	0.00318057878014	0.00259521792205
2017-07-31	0.00318057878014	0.00202149445676
2017-08-01	0.00346744051279	0.0023083561894
2017-08-02	0.0017217320461	0.00138366578511
2017-08-03	0.00144594605603	0.00110787979504
2017-08-04	0.000286861732645	0.00110787979504
2017-08-05	0.000286861732645	0.00110787979504
2017-08-06	0.000286861732645	0.00110787979504
2017-08-07	0.000286861732645	0.00110787979504
2017-08-08	1.23908819713e-19	0.000821018062397
2017-08-09	1.23908819713e-19	2.10644993511e-18
2017-08-10	1.23908819713e-19	2.10644993511e-18
2017-08-11	0.000256016385049	2.10644993511e-18
2017-08-12	0.000256016385049	2.10644993511e-18
2017-08-13	0.000256016385049	2.10644993511e-18
2017-08-14	0.000256016385049	2.10644993511e-18
2017-08-15	0.000256016385049	2.10644993511e-18
2017-08-16	0.000256016385049	2.10644993511e-18
2017-08-17	0.000256016385049	2.10644993511e-18
2017-08-18	1.23908819713e-19	2.10644993511e-18
2017-08-19	1.23908819713e-19	2.10644993511e-18
2017-08-20	1.23908819713e-19	2.10644993511e-18
2017-08-21	1.23908819713e-19	2.10644993511e-18
2017-08-22	1.23908819713e-19	2.10644993511e-18
2017-08-23	1.23908819713e-19	2.10644993511e-18
2017-08-24	1.23908819713e-19	2.10644993511e-18
2017-08-25	1.23908819713e-19	2.10644993511e-18
2017-08-26	1.23908819713e-19	2.10644993511e-18
2017-08-27	1.23908819713e-19	2.10644993511e-18
2017-08-28	1.23908819713e-19	2.10644993511e-18
2017-08-29	1.23908819713e-19	2.10644993511e-18
2017-08-30	1.23908819713e-19	2.10644993511e-18
2017-08-31	1.23908819713e-19	2.10644993511e-18
2017-09-01	1.23908819713e-19	2.10644993511e-18
2017-09-02	1.23908819713e-19	2.10644993511e-18
2017-09-03	1.23908819713e-19	2.10644993511e-18
2017-09-04	1.23908819713e-19	2.10644993511e-18
2017-09-05	1.23908819713e-19	2.10644993511e-18
2017-09-06	1.23908819713e-19	2.10644993511e-18
2017-09-07	1.23908819713e-19	2.10644993511e-18
2017-09-08	1.23908819713e-19	2.10644993511e-18
2017-09-09	1.23908819713e-19	2.10644993511e-18
2017-09-10	1.23908819713e-19	2.10644993511e-18
2017-09-11	1.23908819713e-19	2.10644993511e-18
2017-09-12	1.23908819713e-19	2.10644993511e-18
2017-09-13	1.23908819713e-19	2.10644993511e-18
2017-09-14	1.23908819713e-19	2.10644993511e-18
2017-09-15	1.23908819713e-19	2.10644993511e-18
2017-09-16	1.23908819713e-19	2.10644993511e-18
2017-09-17	1.23908819713e-19	2.10644993511e-18
2017-09-18	1.23908819713e-19	2.10644993511e-18
2017-09-19	1.23908819713e-19	2.10644993511e-18
2017-09-20	1.23908819713e-19	2.10644993511e-18
2017-09-21	1.23908819713e-19	2.10644993511e-18
2017-09-22	1.23908819713e-19	2.10644993511e-18
2017-09-23	1.23908819713e-19	2.10644993511e-18
2017-09-24	1.23908819713e-19	2.10644993511e-18
2017-09-25	1.23908819713e-19	2.10644993511e-18
2017-09-26	1.23908819713e-19	2.10644993511e-18
2017-09-27	1.23908819713e-19	2.10644993511e-18
2017-09-28	1.23908819713e-19	2.10644993511e-18
2017-09-29	1.23908819713e-19	2.10644993511e-18
2017-09-30	1.23908819713e-19	2.10644993511e-18
2017-10-01	1.23908819713e-19	2.10644993511e-18
2017-10-02	1.23908819713e-19	2.10644993511e-18
2017-10-03	1.23908819713e-19	2.10644993511e-18
2017-10-04	1.23908819713e-19	2.10644993511e-18
2017-10-05	0.000652315720809	2.10644993511e-18
2017-10-06	0.000652315720809	2.10644993511e-18
2017-10-07	0.000652315720809	2.10644993511e-18
2017-10-08	0.000652315720809	2.10644993511e-18
2017-10-09	0.000652315720809	2.10644993511e-18
2017-10-10	0.000652315720809	2.10644993511e-18
2017-10-11	0.000652315720809	2.10644993511e-18
2017-10-12	1.23908819713e-19	2.10644993511e-18
2017-10-13	1.23908819713e-19	2.10644993511e-18
2017-10-14	1.23908819713e-19	2.10644993511e-18
2017-10-15	1.23908819713e-19	2.10644993511e-18
2017-10-16	1.23908819713e-19	2.10644993511e-18
2017-10-17	1.23908819713e-19	2.10644993511e-18
2017-10-18	1.23908819713e-19	2.10644993511e-18
2017-10-19	1.23908819713e-19	2.10644993511e-18
2017-10-20	1.23908819713e-19	2.10644993511e-18
2017-10-21	1.23908819713e-19	2.10644993511e-18
2017-10-22	1.23908819713e-19	2.10644993511e-18
2017-10-23	1.23908819713e-19	2.10644993511e-18
2017-10-24	1.23908819713e-19	2.10644993511e-18
2017-10-25	0.000269541778976	0.000269541778976
2017-10-26	0.000553552003344	0.000553552003344
2017-10-27	0.000553552003344	0.000848711389412
2017-10-28	0.000553552003344	0.000848711389412
2017-10-29	0.000553552003344	0.000848711389412
2017-10-30	0.000553552003344	0.000848711389412
2017-10-31	0.000832569860487	0.00112772924656
2017-11-01	0.000563028081511	0.000858187467579
2017-11-02	0.000279017857143	0.000574177243211
2017-11-03	0.000279017857143	0.000279017857143
2017-11-04	0.000279017857143	0.000279017857143
2017-11-05	0.000279017857143	0.000279017857143
2017-11-06	0.000279017857143	0.000279017857143
2017-11-07	1.85863229569e-19	2.23035875483e-18
2017-11-08	1.85863229569e-19	2.23035875483e-18
2017-11-09	1.85863229569e-19	2.23035875483e-18
2017-11-10	1.85863229569e-19	2.23035875483e-18
2017-11-11	1.85863229569e-19	0.00162337662338
2017-11-12	1.85863229569e-19	0.00162337662338
2017-11-13	1.85863229569e-19	0.00162337662338
2017-11-14	1.85863229569e-19	0.00162337662338
2017-11-15	1.85863229569e-19	0.00162337662338
2017-11-16	1.85863229569e-19	0.00162337662338
2017-11-17	1.85863229569e-19	0.00162337662338
2017-11-18	1.85863229569e-19	2.23035875483e-18
2017-11-19	1.85863229569e-19	2.23035875483e-18
2017-11-20	1.85863229569e-19	2.23035875483e-18
2017-11-21	0.000291545189504	0.000291545189504
2017-11-22	0.000291545189504	0.000291545189504
2017-11-23	0.000291545189504	0.000291545189504
2017-11-24	0.000291545189504	0.000291545189504
2017-11-25	0.000291545189504	0.000291545189504
2017-11-26	0.000291545189504	0.000291545189504
2017-11-27	0.000291545189504	0.000291545189504
2017-11-28	1.85863229569e-19	2.23035875483e-18
2017-11-29	1.85863229569e-19	2.23035875483e-18
2017-11-30	1.85863229569e-19	0.000293944738389
2017-12-01	1.85863229569e-19	0.000293944738389
2017-12-02	1.85863229569e-19	0.000293944738389
2017-12-03	1.85863229569e-19	0.000293944738389
2017-12-04	1.85863229569e-19	0.000293944738389
2017-12-05	1.85863229569e-19	0.000293944738389
2017-12-06	1.85863229569e-19	0.000293944738389
2017-12-07	1.85863229569e-19	2.23035875483e-18
2017-12-08	1.85863229569e-19	2.23035875483e-18
2017-12-09	1.85863229569e-19	2.23035875483e-18
2017-12-10	1.85863229569e-19	2.23035875483e-18
2017-12-11	1.85863229569e-19	2.23035875483e-18
2017-12-12	1.85863229569e-19	2.23035875483e-18
2017-12-13	1.85863229569e-19	2.23035875483e-18
2017-12-14	1.85863229569e-19	2.23035875483e-18
2017-12-15	1.85863229569e-19	2.23035875483e-18
2017-12-16	1.85863229569e-19	2.23035875483e-18
2017-12-17	1.85863229569e-19	2.23035875483e-18
2017-12-18	1.85863229569e-19	2.23035875483e-18
2017-12-19	1.85863229569e-19	2.23035875483e-18
2017-12-20	1.85863229569e-19	2.23035875483e-18
2017-12-21	0.00069516857838	2.23035875483e-18
2017-12-22	0.00069516857838	2.23035875483e-18
2017-12-23	0.00069516857838	2.23035875483e-18
2017-12-24	0.00069516857838	2.23035875483e-18
2017-12-25	0.00069516857838	2.23035875483e-18
2017-12-26	0.00069516857838	2.23035875483e-18
2017-12-27	0.00069516857838	2.23035875483e-18
2017-12-28	1.23908819713e-19	2.23035875483e-18
2017-12-29	1.23908819713e-19	2.23035875483e-18
2017-12-30	1.23908819713e-19	2.23035875483e-18
2017-12-31	1.23908819713e-19	2.23035875483e-18
2018-01-01	1.23908819713e-19	2.23035875483e-18
2018-01-02	1.23908819713e-19	2.23035875483e-18
2018-01-03	1.23908819713e-19	2.23035875483e-18
2018-01-04	1.23908819713e-19	2.23035875483e-18
2018-01-05	1.23908819713e-19	2.23035875483e-18
2018-01-06	1.23908819713e-19	2.23035875483e-18
2018-01-07	1.23908819713e-19	2.23035875483e-18
2018-01-08	1.23908819713e-19	2.23035875483e-18
2018-01-09	1.23908819713e-19	2.23035875483e-18
2018-01-10	1.23908819713e-19	2.23035875483e-18
2018-01-11	1.23908819713e-19	2.23035875483e-18
2018-01-12	1.23908819713e-19	2.23035875483e-18
2018-01-13	1.23908819713e-19	2.23035875483e-18
2018-01-14	1.23908819713e-19	2.23035875483e-18
2018-01-15	1.23908819713e-19	2.23035875483e-18
2018-01-16	1.23908819713e-19	2.23035875483e-18
2018-01-17	1.23908819713e-19	2.23035875483e-18
2018-01-18	1.23908819713e-19	0.000308546744832
2018-01-19	1.23908819713e-19	0.000308546744832
2018-01-20	1.23908819713e-19	0.000308546744832
2018-01-21	1.23908819713e-19	0.000308546744832
2018-01-22	1.23908819713e-19	0.000308546744832
2018-01-23	1.23908819713e-19	0.000308546744832
2018-01-24	1.23908819713e-19	0.000308546744832
2018-01-25	1.23908819713e-19	2.23035875483e-18
2018-01-26	1.23908819713e-19	2.23035875483e-18
2018-01-27	1.23908819713e-19	2.23035875483e-18
2018-01-28	1.23908819713e-19	2.23035875483e-18
2018-01-29	1.23908819713e-19	2.23035875483e-18
2018-01-30	1.23908819713e-19	2.23035875483e-18
2018-01-31	1.23908819713e-19	2.23035875483e-18
2018-02-01	1.23908819713e-19	2.23035875483e-18
2018-02-02	1.23908819713e-19	2.23035875483e-18
2018-02-03	1.23908819713e-19	2.23035875483e-18
2018-02-04	1.23908819713e-19	2.23035875483e-18
2018-02-05	1.23908819713e-19	2.23035875483e-18
2018-02-06	1.23908819713e-19	2.23035875483e-18
2018-02-07	1.23908819713e-19	2.23035875483e-18
2018-02-08	0.000280112044818	0.000280112044818
2018-02-09	0.000280112044818	0.000280112044818
2018-02-10	0.000280112044818	0.000280112044818
2018-02-11	0.000280112044818	0.000280112044818
2018-02-12	0.000280112044818	0.000280112044818
2018-02-13	0.000280112044818	0.000280112044818
2018-02-14	0.000280112044818	0.000280112044818
2018-02-15	1.23908819713e-19	2.23035875483e-18
2018-02-16	0.000338524035206	0.000338524035207
2018-02-17	0.000338524035206	0.000338524035207
2018-02-18	0.000338524035206	0.000338524035207
2018-02-19	0.000338524035206	0.000338524035207
2018-02-20	0.000338524035206	0.000338524035207
2018-02-21	0.000338524035206	0.000338524035207
2018-02-22	0.000338524035206	0.000338524035207
2018-02-23	1.23908819713e-19	2.23035875483e-18
2018-02-24	1.23908819713e-19	2.23035875483e-18
2018-02-25	1.23908819713e-19	2.23035875483e-18
2018-02-26	1.23908819713e-19	2.23035875483e-18
2018-02-27	1.23908819713e-19	2.23035875483e-18
2018-02-28	1.23908819713e-19	2.23035875483e-18
2018-03-01	1.23908819713e-19	2.23035875483e-18
2018-03-02	1.23908819713e-19	2.23035875483e-18
2018-03-03	1.23908819713e-19	2.23035875483e-18
2018-03-04	1.23908819713e-19	2.23035875483e-18
2018-03-05	1.23908819713e-19	2.23035875483e-18
2018-03-06	1.23908819713e-19	2.23035875483e-18
2018-03-07	1.23908819713e-19	2.23035875483e-18
2018-03-08	1.23908819713e-19	2.23035875483e-18
2018-03-09	1.23908819713e-19	2.23035875483e-18
2018-03-10	1.23908819713e-19	2.23035875483e-18
2018-03-11	1.23908819713e-19	2.23035875483e-18
2018-03-12	1.23908819713e-19	2.23035875483e-18
2018-03-13	1.23908819713e-19	2.23035875483e-18
2018-03-14	1.23908819713e-19	2.23035875483e-18
2018-03-15	1.23908819713e-19	2.23035875483e-18
2018-03-16	1.23908819713e-19	2.23035875483e-18
2018-03-17	1.23908819713e-19	2.23035875483e-18
2018-03-18	1.23908819713e-19	2.23035875483e-18
2018-03-19	0.0002828854314	2.23035875483e-18
2018-03-20	0.0002828854314	2.23035875483e-18
2018-03-21	0.000456466406925	0.00034716195105
2018-03-22	0.00171274781396	0.00160344335809
2018-03-23	0.00171274781396	0.00180521898359
2018-03-24	0.00171274781396	0.00180521898359
2018-03-25	0.00171274781396	0.00180521898359
2018-03-26	0.00142986238256	0.00180521898359
2018-03-27	0.00180481551342	0.00180521898359
2018-03-28	0.00163123453789	0.00145805703254
2018-03-29	0.000374953130859	0.000396403885528
2018-03-30	0.000374953130859	0.000194628260023
2018-03-31	0.000374953130859	0.000194628260023
2018-04-01	0.000374953130859	0.000194628260023
2018-04-02	0.000374953130859	0.000194628260023
2018-04-03	2.47817639425e-19	0.000194628260023
2018-04-04	2.47817639425e-19	0.000194628260023
2018-04-05	0.000187476565429	0.000187476565429
2018-04-06	0.000187476565429	0.000187476565429
2018-04-07	0.000187476565429	0.000187476565429
2018-04-08	0.000187476565429	0.000187476565429
2018-04-09	0.000187476565429	0.000187476565429
2018-04-10	0.000187476565429	0.000434634252033
2018-04-11	0.000187476565429	0.000675946993346
2018-04-12	2.47817639425e-19	0.000488470427917
2018-04-13	2.47817639425e-19	0.000488470427917
2018-04-14	2.47817639425e-19	0.000488470427917
2018-04-15	2.47817639425e-19	0.000856658940435
2018-04-16	2.47817639425e-19	0.00107677780462
2018-04-17	2.47817639425e-19	0.000829620118018
2018-04-18	2.47817639425e-19	0.000588307376705
2018-04-19	2.47817639425e-19	0.000588307376705
2018-04-20	2.47817639425e-19	0.000588307376705
2018-04-21	2.47817639425e-19	0.000588307376705
2018-04-22	2.47817639425e-19	0.000220118864187
2018-04-23	2.47817639425e-19	1.88960950062e-18
2018-04-24	2.47817639425e-19	0.000369617445943
2018-04-25	2.47817639425e-19	0.000369617445943
2018-04-26	2.47817639425e-19	0.000369617445943
2018-04-27	2.47817639425e-19	0.000369617445943
2018-04-28	2.47817639425e-19	0.000369617445943
2018-04-29	2.47817639425e-19	0.000369617445943
2018-04-30	2.47817639425e-19	0.000369617445943
2018-05-01	2.47817639425e-19	1.92058670555e-18
2018-05-02	2.47817639425e-19	1.92058670555e-18
2018-05-03	2.47817639425e-19	1.92058670555e-18
2018-05-04	2.47817639425e-19	1.92058670555e-18
2018-05-05	2.47817639425e-19	1.92058670555e-18
2018-05-06	2.47817639425e-19	1.92058670555e-18
2018-05-07	2.47817639425e-19	1.92058670555e-18
2018-05-08	2.47817639425e-19	1.92058670555e-18
2018-05-09	2.47817639425e-19	1.92058670555e-18
2018-05-10	2.47817639425e-19	1.92058670555e-18
2018-05-11	2.47817639425e-19	1.92058670555e-18
2018-05-12	2.47817639425e-19	1.92058670555e-18
2018-05-13	2.47817639425e-19	1.92058670555e-18
2018-05-14	2.47817639425e-19	1.92058670555e-18
2018-05-15	2.47817639425e-19	1.92058670555e-18
2018-05-16	2.47817639425e-19	1.92058670555e-18
2018-05-17	0.00212585034014	0.000850340136054
2018-05-18	0.00311107201501	0.000850340136054
2018-05-19	0.0036847954803	0.00142406360134
2018-05-20	0.0036847954803	0.00142406360134
2018-05-21	0.0036847954803	0.00189553932034
2018-05-22	0.00428841721068	0.00249916105073
2018-05-23	0.00428841721068	0.00249916105073
2018-05-24	0.00216256687055	0.00164882091467
2018-05-25	0.0016785983285	0.00164882091467
2018-05-26	0.00110487486321	0.00107509744938
2018-05-27	0.00110487486321	0.00107509744938
2018-05-28	0.00110487486321	0.000603621730382
2018-05-29	0.000501253132832	2.23035875483e-18
2018-05-30	0.000501253132832	2.23035875483e-18
2018-05-31	0.000501253132832	2.23035875483e-18
2018-06-01	1.05322496756e-18	2.23035875483e-18
2018-06-02	1.05322496756e-18	2.23035875483e-18
2018-06-03	1.05322496756e-18	2.23035875483e-18
2018-06-04	1.05322496756e-18	2.23035875483e-18
2018-06-05	0.000442967884828	0.000442967884828
2018-06-06	0.000659090642555	0.000442967884828
2018-06-07	0.000890625720119	0.000442967884828
2018-06-08	0.00298530523415	0.00211871149606
2018-06-09	0.00484059280373	0.00335556987577
2018-06-10	0.00817253782663	0.00335556987577
2018-06-11	0.00886940193813	0.0038201459501
2018-06-12	0.00863776118771	0.00358850519968
2018-06-13	0.00863678472946	0.00358850519968
2018-06-14	0.00859598014971	0.00358850519968
2018-06-15	0.00732706446722	0.00246327080948
2018-06-16	0.00646384038971	0.00221847592183
2018-06-17	0.00521436100612	0.00430094156115
2018-06-18	0.00554156243481	0.00434839825691
2018-06-19	0.00576710729691	0.00413707112251
2018-06-20	0.00639602092569	0.00455910108663
2018-06-21	0.00664149544424	0.00499530610299
2018-06-22	0.00581573161269	0.00444479688196
2018-06-23	0.00482366812063	0.0034527333899
2018-06-24	0.00274120248131	0.00137026775058
2018-06-25	0.00171713694112	0.000858234980485
2018-06-26	0.00128026494461	0.000858234980485
2018-06-27	0.000436205016358	0.000436205016358
2018-06-28	9.29316147845e-19	2.04449552526e-18
2018-06-29	9.29316147845e-19	2.04449552526e-18
2018-06-30	9.29316147845e-19	2.04449552526e-18
2018-07-01	9.29316147845e-19	2.04449552526e-18
2018-07-02	9.29316147845e-19	2.04449552526e-18
2018-07-03	0.000222518914108	0.000222518914108
2018-07-04	0.000222518914108	0.000222518914108
2018-07-05	0.000222518914108	0.000222518914108
2018-07-06	0.000222518914108	0.000222518914108
2018-07-07	0.000222518914108	0.000222518914108
2018-07-08	0.000222518914108	0.000222518914108
2018-07-09	0.000222518914108	0.000222518914108
