Date	SNB Hawkish	SNB Dovish
2017-02-20	0.00130910940396	0.00164155866534
2017-02-21	0.00128599441338	0.00164155866534
2017-02-22	0.000949067189659	0.00190867855729
2017-02-23	0.000949067189659	0.00219212526931
2017-02-24	0.000949067189659	0.00253470834571
2017-02-25	0.000949067189659	0.00253470834571
2017-02-26	0.000949067189659	0.00123007690409
2017-02-27	0.000309885342423	0.00123007690409
2017-02-28	0.000348432055749	0.00192694101559
2017-03-01	0.000682210426911	0.00165667227107
2017-03-02	0.000682210426911	0.00178255834661
2017-03-03	0.000682210426911	0.00175885282124
2017-03-04	0.000682210426911	0.00251073252048
2017-03-05	0.000682210426911	0.00320421379649
2017-03-06	0.00127252919905	0.00349937318256
2017-03-07	0.00368907410182	0.00403138771929
2017-03-08	0.00763795097691	0.00614484091742
2017-03-09	0.00763795097691	0.00573550812986
2017-03-10	0.00796410883732	0.00574278843925
2017-03-11	0.0134586143318	0.0068224105715
2017-03-12	0.0149703301293	0.00764064509293
2017-03-13	0.0170690869874	0.00869002352198
2017-03-14	0.0155998664266	0.00746114487375
2017-03-15	0.0145274840536	0.00629802245374
2017-03-16	0.0213727221488	0.0119527843585
2017-03-17	0.0223249279829	0.012585399269
2017-03-18	0.0184177240757	0.0107538974374
2017-03-19	0.0169060082783	0.00924218164002
2017-03-20	0.014216932648	0.00899373443505
2017-03-21	0.0129211762502	0.00899373443505
2017-03-22	0.0103279968667	0.00863526552027
2017-03-23	0.00513619792488	0.00463394276895
2017-03-24	0.00419476145412	0.00401209722181
2017-03-25	0.00260745986682	0.00401209722181
2017-03-26	0.00260745986682	0.00401209722181
2017-03-27	0.00260745986682	0.00389896860379
2017-03-28	0.00295252542928	0.00424403416625
2017-03-29	0.00233543193962	0.0036052556644
2017-03-30	0.000681992786177	0.00228795096474
2017-03-31	0.000345065562457	0.00227205102834
2017-04-01	0.000345065562457	0.00227205102834
2017-04-02	0.000345065562457	0.00227205102834
2017-04-03	0.000345065562457	0.0012890890362
2017-04-04	0.000891000891001	0.00183502436475
2017-04-05	0.002178002178	0.0041221652061
2017-04-06	0.00249405780379	0.00378603075232
2017-04-07	0.00249405780379	0.003465003465
2017-04-08	0.00249405780379	0.003465003465
2017-04-09	0.00249405780379	0.003465003465
2017-04-10	0.00282398192125	0.003465003465
2017-04-11	0.00193298103024	0.002574002574
2017-04-12	0.000941139129312	0.0
2017-04-13	0.000625083503521	0.0
2017-04-14	0.000625083503521	0.0
2017-04-15	0.000625083503521	0.00175284837862
2017-04-16	0.000625083503521	0.00254211436125
2017-04-17	0.000295159386068	0.00254211436125
2017-04-18	0.000605044728492	0.00254211436125
2017-04-19	0.000309885342423	0.00254211436125
2017-04-20	0.000309885342423	0.00254211436125
2017-04-21	0.000309885342423	0.00254211436125
2017-04-22	0.000309885342423	0.000789265982636
2017-04-23	0.000309885342423	0.00117096018735
2017-04-24	0.000309885342423	0.00117096018735
2017-04-25	0.00112044817927	0.00117096018735
2017-04-26	0.00112044817927	0.00117096018735
2017-04-27	0.00112044817927	0.0019967240189
2017-04-28	0.00140904846787	0.0025739245961
2017-04-29	0.00140904846787	0.0025739245961
2017-04-30	0.00140904846787	0.00140296440874
2017-05-01	0.00140904846787	0.00140296440874
2017-05-02	0.0002886002886	0.00140296440874
2017-05-03	0.0002886002886	0.00140296440874
2017-05-04	0.0002886002886	0.000577200577201
2017-05-05	0.0	0.0
2017-05-06	0.0	0.0
2017-05-07	0.0	0.0
2017-05-08	0.000862316757689	0.0
2017-05-09	0.00168649258186	0.000549450549451
2017-05-10	0.00234634081677	0.00120929878436
2017-05-11	0.00234634081677	0.00120929878436
2017-05-12	0.00234634081677	0.00120929878436
2017-05-13	0.00234634081677	0.00120929878436
2017-05-14	0.00234634081677	0.00120929878436
2017-05-15	0.00204756308416	0.00177283780943
2017-05-16	0.00151854664605	0.00151854664605
2017-05-17	0.000858698411146	0.000858698411146
2017-05-18	0.000858698411146	0.000858698411146
2017-05-19	0.00173155264449	0.00173155264449
2017-05-20	0.00173155264449	0.00173155264449
2017-05-21	0.00173155264449	0.00173155264449
2017-05-22	0.00215778597177	0.00215778597177
2017-05-23	0.0018626265857	0.0018626265857
2017-05-24	0.00215536663254	0.00215536663254
2017-05-25	0.00215536663254	0.00215536663254
2017-05-26	0.0015832642789	0.0015832642789
2017-05-27	0.0015832642789	0.0015832642789
2017-05-28	0.0015832642789	0.0015832642789
2017-05-29	0.000966487077601	0.000593491926538
2017-05-30	0.000966487077601	0.000593491926538
2017-05-31	0.000673747030762	0.000632206967535
2017-06-01	0.000673747030762	0.000916782949322
2017-06-02	0.000372995151063	0.000616031069623
2017-06-03	0.000372995151063	0.000616031069623
2017-06-04	0.000372995151063	0.000616031069623
2017-06-05	0.0	0.000616031069623
2017-06-06	0.00030525030525	0.00122653168012
2017-06-07	0.00030525030525	0.00118484767313
2017-06-08	0.00030525030525	0.000900271691347
2017-06-09	0.00097910475269	0.000900271691347
2017-06-10	0.00536122569923	0.00528239263788
2017-06-11	0.0128087544738	0.00934468106036
2017-06-12	0.0154727571378	0.0113426830584
2017-06-13	0.0172861509003	0.0119428362009
2017-06-14	0.0179210715352	0.0135578270248
2017-06-15	0.02469447055	0.0169445265322
2017-06-16	0.0264776185596	0.0190505286382
2017-06-17	0.0279663391003	0.0146684076917
2017-06-18	0.0246004429788	0.013055098861
2017-06-19	0.0225872701228	0.011382511767
2017-06-20	0.0219598279638	0.011364819541
2017-06-21	0.0213249073289	0.00946005763622
2017-06-22	0.0151633162064	0.00668516602115
2017-06-23	0.0130237740669	0.00457916391515
2017-06-24	0.00715293257959	0.00457916391515
2017-06-25	0.00307129992653	0.00213018432332
2017-06-26	0.00312593749065	0.00251023679145
2017-06-27	0.00163473558192	0.00131727526446
2017-06-28	0.00195361313294	0.00163615281548
2017-06-29	0.00134180524061	0.00102434492315
2017-06-30	0.00102434492315	0.00102434492315
2017-07-01	0.00102434492315	0.00102434492315
2017-07-02	0.00102434492315	0.00102434492315
2017-07-03	0.000645781768085	0.000972685985149
2017-07-04	0.000990847330542	0.00131775154761
2017-07-05	0.00132132042887	0.00164822464594
2017-07-06	0.00132132042887	0.00164822464594
2017-07-07	0.00132132042887	0.00267597387512
2017-07-08	0.00132132042887	0.00267597387512
2017-07-09	0.00132132042887	0.00267597387512
2017-07-10	0.0012977222476	0.002022165441
2017-07-11	0.000952656685141	0.00195721192336
2017-07-12	0.00030330603579	0.00162252458426
2017-07-13	0.00030330603579	0.00192647595205
2017-07-14	0.000901034666992	0.00149645535406
2017-07-15	0.000901034666992	0.00149645535406
2017-07-16	0.000901034666992	0.00149645535406
2017-07-17	0.000597728631201	0.00179657540208
2017-07-18	0.000597728631201	0.00151646335726
2017-07-19	0.000597728631201	0.001201800047
2017-07-20	0.000597728631201	0.000897848679221
2017-07-21	0.0	0.000300120048019
2017-07-22	0.0	0.000300120048019
2017-07-23	0.0	0.000300120048019
2017-07-24	0.0	0.0
2017-07-25	0.000578368999422	0.000578368999422
2017-07-26	0.00203312605499	0.00145122323276
2017-07-27	0.00230891204507	0.00200279521291
2017-07-28	0.00230891204507	0.00200279521291
2017-07-29	0.00594858447455	0.00564246764239
2017-07-30	0.00856981645358	0.00826369962142
2017-07-31	0.00943561731938	0.00884090019862
2017-08-01	0.0091441100526	0.00854939293184
2017-08-02	0.00768935299703	0.0076765386985
2017-08-03	0.00769928129267	0.00769639528979
2017-08-04	0.00929723591076	0.00929434990787
2017-08-05	0.00565756348128	0.00565467747839
2017-08-06	0.00303633150225	0.00303344549936
2017-08-07	0.00217053063645	0.00245624492216
2017-08-08	0.00272072247523	0.00384349033237
2017-08-09	0.00394591237967	0.00482364225592
2017-08-10	0.00562050194105	0.00449725166538
2017-08-11	0.00402254732296	0.00341132981739
2017-08-12	0.00402254732296	0.00341132981739
2017-08-13	0.00402254732296	0.00341132981739
2017-08-14	0.00402254732296	0.00341132981739
2017-08-15	0.00346342593608	0.00229308704363
2017-08-16	0.00223823603164	0.00131293512008
2017-08-17	0.000277932184547	0.00106789713919
2017-08-18	0.000277932184547	0.000555864369094
2017-08-19	0.000277932184547	0.000555864369094
2017-08-20	0.000277932184547	0.000555864369094
2017-08-21	0.000573091570615	0.000555864369094
2017-08-22	0.000587300782504	0.000292141396436
2017-08-23	0.000587300782504	0.000292141396436
2017-08-24	0.000885541164252	0.000292141396436
2017-08-25	0.000885541164252	0.000292141396436
2017-08-26	0.000885541164252	0.000292141396436
2017-08-27	0.00157902244026	0.000985622672441
2017-08-28	0.00158210343594	0.00128386305419
2017-08-29	0.00155648655976	0.00125824617801
2017-08-30	0.00155648655976	0.00153191886547
2017-08-31	0.00125824617801	0.00153191886547
2017-09-01	0.00216623649278	0.0027425726185
2017-09-02	0.00373609520549	0.00431243133122
2017-09-03	0.00304261392949	0.00361895005521
2017-09-04	0.00274437354774	0.00332070967346
2017-09-05	0.00375793095273	0.0045902834635
2017-09-06	0.00375793095273	0.00431661077603
2017-09-07	0.00405742181826	0.00461610164156
2017-09-08	0.00478208456471	0.0053102097933
2017-09-09	0.00715855576518	0.0084759469764
2017-09-10	0.0077369247646	0.0084759469764
2017-09-11	0.00957516005872	0.00978897218648
2017-09-12	0.00829507813347	0.00825287387619
2017-09-13	0.0103959184696	0.00860301393221
2017-09-14	0.0181609437331	0.0108956889653
2017-09-15	0.0176920963163	0.010154732705
2017-09-16	0.0137457664032	0.00776105718389
2017-09-17	0.0131673974037	0.00776105718389
2017-09-18	0.0128141635946	0.00704203256781
2017-09-19	0.0131274468026	0.00735531577583
2017-09-20	0.0113364918089	0.00731506106223
2017-09-21	0.0032719756799	0.00472289516361
2017-09-22	0.00268653903487	0.00413745851857
2017-09-23	0.00268653903487	0.00179553814387
2017-09-24	0.00268653903487	0.00179553814387
2017-09-25	0.00147312907621	0.00120153754986
2017-09-26	0.00115984586819	0.000888254341845
2017-09-27	0.000849960525766	0.00118369587593
2017-09-28	0.000849960525766	0.00147113479516
2017-09-29	0.000271591526344	0.000892765795743
2017-09-30	0.000271591526344	0.000892765795743
2017-10-01	0.000271591526344	0.000892765795743
2017-10-02	0.000824175824176	0.000892765795743
2017-10-03	0.000824175824176	0.000892765795743
2017-10-04	0.000824175824176	0.00028743891923
2017-10-05	0.000824175824176	0.000326157860404
2017-10-06	0.00142065658767	0.0009226386239
2017-10-07	0.00142065658767	0.0009226386239
2017-10-08	0.00142065658767	0.0009226386239
2017-10-09	0.00118802172771	0.0009226386239
2017-10-10	0.00118802172771	0.0009226386239
2017-10-11	0.00118802172771	0.0009226386239
2017-10-12	0.00118802172771	0.000596480763495
2017-10-13	0.000885485702601	0.0
2017-10-14	0.000885485702601	0.0
2017-10-15	0.000885485702601	0.0
2017-10-16	0.000293944738389	0.0
2017-10-17	0.000575159586533	0.000281214848144
2017-10-18	0.000575159586533	0.000281214848144
2017-10-19	0.000575159586533	0.000281214848144
2017-10-20	0.00315560404044	0.00114353160583
2017-10-21	0.00315560404044	0.00114353160583
2017-10-22	0.00557691154649	0.00114353160583
2017-10-23	0.00557691154649	0.00114353160583
2017-10-24	0.00559900273414	0.00116562279348
2017-10-25	0.00613808629209	0.00170470635143
2017-10-26	0.00642209651646	0.0019887165758
2017-10-27	0.00443318548237	0.00201187797632
2017-10-28	0.00443318548237	0.00201187797632
2017-10-29	0.00201187797632	0.00201187797632
2017-10-30	0.00230342316582	0.00230342316582
2017-10-31	0.00283717070146	0.00227913498717
2017-11-01	0.00351648495039	0.00234925033266
2017-11-02	0.00323247472602	0.00206524010829
2017-11-03	0.00262331599307	0.00145608137534
2017-11-04	0.00262331599307	0.00145608137534
2017-11-05	0.00262331599307	0.00145608137534
2017-11-06	0.00353986503492	0.00176858330152
2017-11-07	0.00270281146349	0.00148956544437
2017-11-08	0.001790974049	0.00118692693333
2017-11-09	0.0023567449118	0.00203558322753
2017-11-10	0.00208042548655	0.00175926380227
2017-11-11	0.00208042548655	0.00175926380227
2017-11-12	0.00208042548655	0.00175926380227
2017-11-13	0.000872331255198	0.0011552166866
2017-11-14	0.000872331255198	0.0011552166866
2017-11-15	0.000565770862801	0.000848656294201
2017-11-16	0.000878220140515	0.00117096018735
2017-11-17	0.0014848322121	0.00177757225893
2017-11-18	0.00328177740527	0.00177757225893
2017-11-19	0.00328177740527	0.00177757225893
2017-11-20	0.00385435112413	0.00177757225893
2017-11-21	0.00414589631364	0.00236066263794
2017-11-22	0.00475509521708	0.00357906044483
2017-11-23	0.0055939080436	0.00412513322451
2017-11-24	0.00498729597202	0.00351852115293
2017-11-25	0.00319035077885	0.00351852115293
2017-11-26	0.00382527141377	0.00415344178785
2017-11-27	0.0032526976949	0.00444204207645
2017-11-28	0.0029611525054	0.00385895169744
2017-11-29	0.00235195360195	0.00264055389055
2017-11-30	0.0012228101117	0.000923520923521
2017-12-01	0.0012228101117	0.000923520923521
2017-12-02	0.0012228101117	0.000923520923521
2017-12-03	0.000587889476778	0.0002886002886
2017-12-04	0.000587889476778	0.000587889476778
2017-12-05	0.000587889476778	0.000587889476778
2017-12-06	0.000587889476778	0.000587889476778
2017-12-07	0.000662910175671	0.000587889476778
2017-12-08	0.00234358244458	0.0019324272919
2017-12-09	0.00620458630558	0.00579343115291
2017-12-10	0.00838007579072	0.00724375747633
2017-12-11	0.0117414203285	0.00777631617882
2017-12-12	0.0140349983102	0.0081039701762
2017-12-13	0.0150627475394	0.00913171940539
2017-12-14	0.0217527785402	0.0120203748676
2017-12-15	0.0215571077563	0.0118638382405
2017-12-16	0.0176961038953	0.0088582663726
2017-12-17	0.0168134392324	0.0080543524603
2017-12-18	0.0137633302999	0.00724513988638
2017-12-19	0.0114697523182	0.006917485889
2017-12-20	0.0104420030891	0.00651630307585
2017-12-21	0.00308906191259	0.00362764761367
2017-12-22	0.00196120328473	0.00279678928281
2017-12-23	0.00196120328473	0.00194135728965
2017-12-24	0.000668378462496	0.00129494487854
2017-12-25	0.000357142857143	0.000983709273183
2017-12-26	0.000357142857143	0.00181669552891
2017-12-27	0.000357142857143	0.00119012911287
2017-12-28	0.000357142857143	0.00119012911287
2017-12-29	0.0	0.000832986255727
2017-12-30	0.0	0.000832986255727
2017-12-31	0.0	0.000832986255727
2018-01-01	0.0	0.000832986255727
2018-01-02	0.0	0.0
2018-01-03	0.000316756414317	0.0
2018-01-04	0.00064217131832	0.00130165961601
2018-01-05	0.00064217131832	0.00130165961601
2018-01-06	0.00064217131832	0.00130165961601
2018-01-07	0.00064217131832	0.00130165961601
2018-01-08	0.00064217131832	0.00130165961601
2018-01-09	0.00064217131832	0.00130165961601
2018-01-10	0.000325414904003	0.00195696761077
2018-01-11	0.0	0.000954798860286
2018-01-12	0.0	0.000954798860286
2018-01-13	0.0021645021645	0.000954798860286
2018-01-14	0.0021645021645	0.00293892584441
2018-01-15	0.00248625248625	0.00326067616616
2018-01-16	0.00303996234229	0.00326067616616
2018-01-17	0.00362186516452	0.00260536817141
2018-01-18	0.00362186516452	0.00230587730588
2018-01-19	0.00362186516452	0.00258764681842
2018-01-20	0.00145736300001	0.00327446000523
2018-01-21	0.00145736300001	0.0012903330211
2018-01-22	0.00228768641098	0.000968582699352
2018-01-23	0.00173397655495	0.000968582699352
2018-01-24	0.00115207373272	0.000968582699352
2018-01-25	0.00115207373272	0.000968582699352
2018-01-26	0.00115207373272	0.00255016722408
2018-01-27	0.00199738227034	0.00186335403727
2018-01-28	0.00389371602508	0.00312757654043
2018-01-29	0.00421439634243	0.00342212735044
2018-01-30	0.00421439634243	0.00370223939526
2018-01-31	0.0060777503797	0.00370223939526
2018-02-01	0.00877316816946	0.00370223939526
2018-02-02	0.00967164076604	0.00183888535799
2018-02-03	0.00882633222842	0.00183888535799
2018-02-04	0.00692999847368	0.000574662854833
2018-02-05	0.00573901393615	0.000561881557357
2018-02-06	0.00603055912565	0.000573314702043
2018-02-07	0.00416720508839	0.000573314702043
2018-02-08	0.00203201138826	0.00113353879168
2018-02-09	0.00143240310728	0.00113353879168
2018-02-10	0.00143240310728	0.00113353879168
2018-02-11	0.0027370345489	0.00113353879168
2018-02-12	0.00275042442243	0.00085176927914
2018-02-13	0.00274574096557	0.000560224089636
2018-02-14	0.00377349019476	0.00158797331882
2018-02-15	0.0035012845383	0.00131576766237
2018-02-16	0.0032024202227	0.00131576766237
2018-02-17	0.0032024202227	0.00131576766237
2018-02-18	0.00189778878108	0.00131576766237
2018-02-19	0.00304563083801	0.00275876910537
2018-02-20	0.00275876910537	0.00275876910537
2018-02-21	0.00234678342298	0.00265466519638
2018-02-22	0.0020587649898	0.0023666467632
2018-02-23	0.00299861461386	0.0023666467632
2018-02-24	0.00299861461386	0.0023666467632
2018-02-25	0.00299861461386	0.0023666467632
2018-02-26	0.00155561317086	0.000923645320197
2018-02-27	0.00155561317086	0.000923645320197
2018-02-28	0.00121616904932	0.0
2018-03-01	0.00148520321665	0.0
2018-03-02	0.000545353592595	0.00031328320802
2018-03-03	0.000545353592595	0.00031328320802
2018-03-04	0.000545353592595	0.00031328320802
2018-03-05	0.00166580177187	0.00031328320802
2018-03-06	0.0022372303433	0.00031328320802
2018-03-07	0.00196091091804	0.00031328320802
2018-03-08	0.0016918767507	0.000606023254858
2018-03-09	0.00281013227209	0.00113143168788
2018-03-10	0.00543940484001	0.00113143168788
2018-03-11	0.0112703086301	0.00404688358292
2018-03-12	0.0122860420263	0.00484795167371
2018-03-13	0.0131576148978	0.00513655196231
2018-03-14	0.0140523360431	0.00603127310755
2018-03-15	0.0260459394546	0.0150668912697
2018-03-16	0.0249276839332	0.0148589154911
2018-03-17	0.0222984113653	0.0169753176075
2018-03-18	0.0164675075752	0.0140598657125
2018-03-19	0.0146142114312	0.0132587976217
2018-03-20	0.0131712099882	0.0129701973331
2018-03-21	0.0134915556716	0.0120754761879
2018-03-22	0.00185688980494	0.00274711797891
2018-03-23	0.00266399230696	0.00292350461842
2018-03-24	0.00266399230696	0.000807102502018
2018-03-25	0.00266399230696	0.000807102502018
2018-03-26	0.00238110687556	0.000807102502018
2018-03-27	0.00275606000642	0.00118205563288
2018-03-28	0.00211090199233	0.0015619948426
2018-03-29	0.00175196444747	0.0015619948426
2018-03-30	0.000944861945448	0.000754892340585
2018-03-31	0.000944861945448	0.000754892340585
2018-04-01	0.000944861945448	0.000754892340585
2018-04-02	0.00123522199191	0.000754892340585
2018-04-03	0.000860268861047	0.000379939209726
2018-04-04	0.00125236100846	0.0002405002405
2018-04-05	0.00162731413932	0.00042797680593
2018-04-06	0.00245787892337	0.00125854158998
2018-04-07	0.00245787892337	0.00125854158998
2018-04-08	0.00245787892337	0.00125854158998
2018-04-09	0.00365820210673	0.00125854158998
2018-04-10	0.00365820210673	0.00200001464979
2018-04-11	0.0041440775926	0.00224213989192
2018-04-12	0.004695264772	0.00205466332649
2018-04-13	0.00407355545996	0.00122409854244
2018-04-14	0.00407355545996	0.00122409854244
2018-04-15	0.00407355545996	0.00122409854244
2018-04-16	0.00434382314364	0.00144421740662
2018-04-17	0.00476337422398	0.00133207096733
2018-04-18	0.00489030092571	0.00129938924173
2018-04-19	0.00574154341928	0.00174373494269
2018-04-20	0.00990849232307	0.00406033725929
2018-04-21	0.0112191083126	0.00406033725929
2018-04-22	0.0144553542673	0.00683426236331
2018-04-23	0.0136483742577	0.00876057803287
2018-04-24	0.0135984406233	0.0085008688583
2018-04-25	0.0124742909212	0.00827625182502
2018-04-26	0.0113613599446	0.00938229372096
2018-04-27	0.00745781058649	0.00753794642207
2018-04-28	0.00828737651244	0.00753794642207
2018-04-29	0.0059581600362	0.00567105079651
2018-04-30	0.00552747536989	0.00404790250033
2018-05-01	0.00515785792394	0.00367828505439
2018-05-02	0.00536654513579	0.00367273855042
2018-05-03	0.00470209330854	0.00212235095352
2018-05-04	0.00473109142367	0.00190072250223
2018-05-05	0.00366502336427	0.00190072250223
2018-05-06	0.00275799388581	0.00142398562274
2018-05-07	0.00269777780337	0.00182683969542
2018-05-08	0.00544063494623	0.00296969683828
2018-05-09	0.00518145435091	0.00294999665051
2018-05-10	0.00553418803698	0.00330273033658
2018-05-11	0.00526372188776	0.00328289075378
2018-05-12	0.0074863113284	0.00657959405048
2018-05-13	0.0074863113284	0.00614930145151
2018-05-14	0.0081005951918	0.00630051515978
2018-05-15	0.00535773804894	0.00537055986917
2018-05-16	0.00573503182359	0.00575357021617
2018-05-17	0.00708297840964	0.00646376170017
2018-05-18	0.00734480226346	0.00623297471656
2018-05-19	0.0069167162932	0.00350999488514
2018-05-20	0.0069167162932	0.00447524585039
2018-05-21	0.00583936227467	0.00386936755086
2018-05-22	0.00604056951813	0.00365646569862
2018-05-23	0.007624390768	0.00405723993984
2018-05-24	0.00611520800643	0.0031858122803
2018-05-25	0.00587322373541	0.00368706541313
2018-05-26	0.00719089630953	0.00729963184842
2018-05-27	0.00804123644559	0.00633438088317
2018-05-28	0.00955830344938	0.00586290516417
2018-05-29	0.0102389304211	0.00674473937934
2018-05-30	0.00787765533254	0.00576087475911
2018-05-31	0.00810325896903	0.0059864783956
2018-06-01	0.00858273705095	0.00572859347888
2018-06-02	0.00636689050013	0.00351274692806
2018-06-03	0.00551655036407	0.00351274692806
2018-06-04	0.00534086498335	0.00351274692806
2018-06-05	0.0046805147106	0.00263091271289
2018-06-06	0.0046805147106	0.00263091271289
2018-06-07	0.00449494864114	0.00267688172099
2018-06-08	0.00481218374982	0.00285244940769
2018-06-09	0.00593388634936	0.00273729362751
2018-06-10	0.00593388634936	0.00273729362751
2018-06-11	0.00505708080062	0.00320186970184
2018-06-12	0.00568090539582	0.00320186970184
2018-06-13	0.00697178319272	0.00341701600132
2018-06-14	0.00731243960858	0.0029539458462
2018-06-15	0.00846713673568	0.00418653760648
2018-06-16	0.00735911777051	0.00431537702103
2018-06-17	0.00944158340983	0.00598134953248
2018-06-18	0.011707848776	0.00705287176844
2018-06-19	0.0134837722174	0.00967410374747
2018-06-20	0.0147250742053	0.0105140323583
2018-06-21	0.0198235479245	0.0144398775055
2018-06-22	0.0178678164591	0.0130346552612
2018-06-23	0.0183724898732	0.0135393286752
2018-06-24	0.0162900242339	0.0118733561638
2018-06-25	0.0148963791384	0.0103372578535
2018-06-26	0.0122751471593	0.00835952651797
2018-06-27	0.0108521066825	0.00752627946923
2018-06-28	0.00518144146982	0.00360043432201
2018-06-29	0.0049351360511	0.00335412890329
2018-06-30	0.00244633565289	0.00086532850508
2018-07-01	0.00244633565289	0.00086532850508
2018-07-02	0.0011091393079	0.00086532850508
2018-07-03	0.00155417713611	0.000221827861579
2018-07-04	0.00153347320237	0.0
2018-07-05	0.0027025169246	0.0
2018-07-06	0.0027025169246	0.0
2018-07-07	0.0027025169246	0.0
2018-07-08	0.0027025169246	0.0
2018-07-09	0.0031531703721	0.000450653447499
2018-07-10	0.00336848913644	0.00111101004006
2018-07-11	0.00228005376229	0.00111101004006
2018-07-12	0.00111101004006	0.00111101004006
2018-07-13	0.00163143678999	0.00111101004006
2018-07-14	0.00163143678999	0.00111101004006
2018-07-15	0.00163143678999	0.00111101004006
2018-07-16	0.00194608946494	0.00168076475583
2018-07-17	0.00354029323311	0.00184024829444
2018-07-18	0.00354029323311	0.00204089034901
2018-07-19	0.00354029323311	0.00204089034901
2018-07-20	0.00301986648318	0.00204089034901
2018-07-21	0.00301986648318	0.00204089034901
2018-07-22	0.00301986648318	0.00204089034901
2018-07-23	0.00225456036073	0.00102048218575
2018-07-24	0.0	0.000200642054575
2018-07-25	0.0	0.0
2018-07-26	0.000912242291553	0.000547345374932
2018-07-27	0.000912242291553	0.000762168146145
2018-07-28	0.000912242291553	0.000762168146145
2018-07-29	0.000912242291553	0.000762168146145
2018-07-30	0.00119456866084	0.000762168146145
2018-07-31	0.00119456866084	0.000762168146145
2018-08-01	0.00167075913703	0.000762168146145
2018-08-02	0.0010100258998	0.00046633182554
2018-08-03	0.00155842184167	0.000251509054326
2018-08-04	0.00155842184167	0.000251509054326
2018-08-05	0.00155842184167	0.000251509054326
2018-08-06	0.00127609547239	0.000251509054326
2018-08-07	0.00149124177187	0.00046665535381
2018-08-08	0.00142497136127	0.000876575419397
2018-08-09	0.00136167988646	0.000813283944593
2018-08-10	0.00123719238037	0.000813283944593
2018-08-11	0.00180634434394	0.000813283944593
2018-08-12	0.00180634434394	0.000813283944593
2018-08-13	0.00180634434394	0.000981946450918
2018-08-14	0.00227066126851	0.00144626337549
2018-08-15	0.00325107835969	0.00207909617747
2018-08-16	0.00344896116627	0.00227697898405
2018-08-17	0.0032351367641	0.00227697898405
2018-08-18	0.00266598480053	0.00227697898405
2018-08-19	0.00266598480053	0.00227697898405
2018-08-20	0.00266598480053	0.00239662554504
2018-08-21	0.00273056919552	0.00171716232099
2018-08-22	0.00134023203876	0.000674409453421
2018-08-23	0.00123369553301	0.00070765488784
2018-08-24	0.00102361149939	0.00070765488784
2018-08-25	0.00102361149939	0.00070765488784
2018-08-26	0.00102361149939	0.00070765488784
2018-08-27	0.00219297419672	0.00041934582052
2018-08-28	0.00239625511121	0.00117720864735
2018-08-29	0.00239625511121	0.00117720864735
2018-08-30	0.00269918722621	0.00134035882217
2018-08-31	0.003994943624	0.00263611521997
2018-09-01	0.003994943624	0.00263611521997
2018-09-02	0.003994943624	0.00263611521997
2018-09-03	0.00300304321594	0.00281357750923
2018-09-04	0.00296370499717	0.00220704640153
2018-09-05	0.00341483281672	0.00220704640153
2018-09-06	0.00326219783299	0.00176783741006
2018-09-07	0.00196644143519	0.000472081012261
