Date	CBRT Hawkish-Dovish
2017-05-07	0.000518639827495
2017-05-08	0.000925640234496
2017-05-09	-3.09772049282e-19
2017-05-10	-3.09772049282e-19
2017-05-11	-3.09772049282e-19
2017-05-12	-0.000300120048019
2017-05-13	-0.000300120048019
2017-05-14	-0.000300120048019
2017-05-15	-0.000300120048019
2017-05-16	-0.000300120048019
2017-05-17	-0.000300120048019
2017-05-18	-0.000300120048019
2017-05-19	-3.09772049282e-19
2017-05-20	-3.09772049282e-19
2017-05-21	-3.09772049282e-19
2017-05-22	-3.09772049282e-19
2017-05-23	-3.09772049282e-19
2017-05-24	-3.09772049282e-19
2017-05-25	-3.09772049282e-19
2017-05-26	-3.09772049282e-19
2017-05-27	-3.09772049282e-19
2017-05-28	-3.09772049282e-19
2017-05-29	-3.09772049282e-19
2017-05-30	0.000285143997719
2017-05-31	0.000285143997719
2017-06-01	0.000285143997719
2017-06-02	-3.95313269565e-05
2017-06-03	-3.95313269565e-05
2017-06-04	-3.95313269565e-05
2017-06-05	-3.95313269565e-05
2017-06-06	-0.000629925629926
2017-06-07	-0.000629925629926
2017-06-08	-0.000629925629926
2017-06-09	-0.00030525030525
2017-06-10	-0.00030525030525
2017-06-11	-0.00030525030525
2017-06-12	-0.00030525030525
2017-06-13	-8.13151629364e-19
2017-06-14	-8.13151629364e-19
2017-06-15	-8.67361737988e-19
2017-06-16	-8.67361737988e-19
2017-06-17	-8.67361737988e-19
2017-06-18	-8.67361737988e-19
2017-06-19	-8.67361737988e-19
2017-06-20	-8.67361737988e-19
2017-06-21	-8.67361737988e-19
2017-06-22	-1.85863229569e-19
2017-06-23	-1.85863229569e-19
2017-06-24	-1.85863229569e-19
2017-06-25	-1.85863229569e-19
2017-06-26	-1.85863229569e-19
2017-06-27	-1.85863229569e-19
2017-06-28	-1.85863229569e-19
2017-06-29	-1.85863229569e-19
2017-06-30	-1.85863229569e-19
2017-07-01	-1.85863229569e-19
2017-07-02	-1.85863229569e-19
2017-07-03	-1.85863229569e-19
2017-07-04	-1.85863229569e-19
2017-07-05	-0.000324675324675
2017-07-06	-1.7455662617e-05
2017-07-07	0.000325127413779
2017-07-08	0.000325127413779
2017-07-09	0.000325127413779
2017-07-10	0.000325127413779
2017-07-11	0.000325127413779
2017-07-12	0.000649802738454
2017-07-13	0.000342583076396
2017-07-14	-1.85863229569e-19
2017-07-15	-1.85863229569e-19
2017-07-16	-1.85863229569e-19
2017-07-17	-9.75781955237e-19
2017-07-18	-9.75781955237e-19
2017-07-19	-9.75781955237e-19
2017-07-20	-9.75781955237e-19
2017-07-21	-9.75781955237e-19
2017-07-22	-9.75781955237e-19
2017-07-23	-9.75781955237e-19
2017-07-24	-1.85863229569e-19
2017-07-25	-1.85863229569e-19
2017-07-26	-1.85863229569e-19
2017-07-27	0.00110314396029
2017-07-28	0.00110314396029
2017-07-29	0.00110314396029
2017-07-30	0.00110314396029
2017-07-31	0.00110314396029
2017-08-01	0.00139000569293
2017-08-02	0.00139000569293
2017-08-03	0.000286861732645
2017-08-04	0.000286861732645
2017-08-05	0.000286861732645
2017-08-06	0.000286861732645
2017-08-07	0.000286861732645
2017-08-08	-1.85863229569e-19
2017-08-09	0.000245037980887
2017-08-10	0.000245037980887
2017-08-11	0.000245037980887
2017-08-12	0.000245037980887
2017-08-13	0.000245037980887
2017-08-14	0.000245037980887
2017-08-15	0.000245037980887
2017-08-16	-1.85863229569e-19
2017-08-17	-1.85863229569e-19
2017-08-18	-1.85863229569e-19
2017-08-19	-1.85863229569e-19
2017-08-20	-1.85863229569e-19
2017-08-21	-8.13151629364e-19
2017-08-22	0.000292141396436
2017-08-23	0.000292141396436
2017-08-24	0.000590381778184
2017-08-25	0.000590381778184
2017-08-26	0.000590381778184
2017-08-27	0.000590381778184
2017-08-28	0.000590381778184
2017-08-29	0.000298240381748
2017-08-30	0.000571913069213
2017-08-31	0.000273672687466
2017-09-01	0.000273672687466
2017-09-02	0.000273672687466
2017-09-03	0.000273672687466
2017-09-04	0.000273672687466
2017-09-05	0.000273672687466
2017-09-06	-7.5894152074e-19
2017-09-07	-7.5894152074e-19
2017-09-08	-7.5894152074e-19
2017-09-09	-7.5894152074e-19
2017-09-10	-0.000578368999422
2017-09-11	-0.000578368999422
2017-09-12	-0.000578368999422
2017-09-13	-0.000928509055444
2017-09-14	-0.000928509055444
2017-09-15	-0.000928509055444
2017-09-16	-0.000928509055444
2017-09-17	-0.000350140056022
2017-09-18	-5.31397590221e-05
2017-09-19	-5.31397590221e-05
2017-09-20	0.000297000297
2017-09-21	0.000297000297
2017-09-22	0.000297000297
2017-09-23	0.000297000297
2017-09-24	0.000297000297
2017-09-25	-2.47817639425e-19
2017-09-26	-2.47817639425e-19
2017-09-27	-2.47817639425e-19
2017-09-28	-2.47817639425e-19
2017-09-29	-2.47817639425e-19
2017-09-30	-2.47817639425e-19
2017-10-01	-2.47817639425e-19
2017-10-02	-2.47817639425e-19
2017-10-03	-2.47817639425e-19
2017-10-04	-2.47817639425e-19
2017-10-05	-2.47817639425e-19
2017-10-06	-0.000298240381748
2017-10-07	-0.000298240381748
2017-10-08	0.000405489386021
2017-10-09	0.000405489386021
2017-10-10	0.000919364000616
2017-10-11	0.000919364000616
2017-10-12	0.00157019380862
2017-10-13	0.00216237892876
2017-10-14	0.00216237892876
2017-10-15	0.00213250360843
2017-10-16	0.00213250360843
2017-10-17	0.00161862899383
2017-10-18	0.00161862899383
2017-10-19	0.000967799185829
2017-10-20	0.00038641552821
2017-10-21	0.00038641552821
2017-10-22	-0.00028743891923
2017-10-23	-0.00028743891923
2017-10-24	-0.00028743891923
2017-10-25	-0.00028743891923
2017-10-26	0.000280581529506
2017-10-27	0.00233897676515
2017-10-28	0.00233897676515
2017-10-29	0.00233897676515
2017-10-30	0.00233897676515
2017-10-31	0.00233897676515
2017-11-01	0.00264357621687
2017-11-02	0.00235788213741
2017-11-03	0.000586925821004
2017-11-04	0.000586925821004
2017-11-05	0.000586925821004
2017-11-06	0.000586925821004
2017-11-07	0.000867037865822
2017-11-08	0.000562438414101
2017-11-09	0.000280112044818
2017-11-10	0.000280112044818
2017-11-11	0.000280112044818
2017-11-12	0.000280112044818
2017-11-13	0.000564122269186
2017-11-14	0.000844234314004
2017-11-15	0.000844234314004
2017-11-16	0.00142971440768
2017-11-17	0.00173302044347
2017-11-18	0.00352996563664
2017-11-19	0.00485271695939
2017-11-20	0.00485499359446
2017-11-21	0.000213136851762
2017-11-22	0.00143153465865
2017-11-23	0.00187627434519
2017-11-24	0.00189255923302
2017-11-25	9.56140398447e-05
2017-11-26	-0.00122713728291
2017-11-27	-0.000936223565139
2017-11-28	0.00314540908792
2017-11-29	0.00192701128104
2017-11-30	0.00119073623921
2017-12-01	0.00120337122921
2017-12-02	0.00120337122921
2017-12-03	0.00120337122921
2017-12-04	0.0009201153904
2017-12-05	0.00122471484212
2017-12-06	0.00186532983251
2017-12-07	0.00223429526979
2017-12-08	0.00257433826374
2017-12-09	0.00257433826374
2017-12-10	0.00257433826374
2017-12-11	0.00256050557016
2017-12-12	0.00225590611844
2017-12-13	0.00195787420445
2017-12-14	0.00287059428088
2017-12-15	0.00219832537331
2017-12-16	0.00219832537331
2017-12-17	0.00219832537331
2017-12-18	0.0019182133285
2017-12-19	0.0019182133285
2017-12-20	0.0015756302521
2017-12-21	1.89735380185e-18
2017-12-22	1.92058670555e-18
2017-12-23	1.92058670555e-18
2017-12-24	1.92058670555e-18
2017-12-25	1.92058670555e-18
2017-12-26	1.92058670555e-18
2017-12-27	1.95156391047e-18
2017-12-28	1.95156391047e-18
2017-12-29	1.95156391047e-18
2017-12-30	1.95156391047e-18
2017-12-31	1.95156391047e-18
2018-01-01	1.95156391047e-18
2018-01-02	1.95156391047e-18
2018-01-03	0.000950269242952
2018-01-04	0.000950269242952
2018-01-05	0.00126150484831
2018-01-06	0.00126150484831
2018-01-07	0.00126150484831
2018-01-08	0.00126150484831
2018-01-09	0.00126150484831
2018-01-10	0.000311235605353
2018-01-11	0.000311235605353
2018-01-12	1.9825411154e-18
2018-01-13	1.9825411154e-18
2018-01-14	1.9825411154e-18
2018-01-15	1.9825411154e-18
2018-01-16	1.9825411154e-18
2018-01-17	0.000290951411114
2018-01-18	0.000290951411114
2018-01-19	0.00113625994873
2018-01-20	0.00113625994873
2018-01-21	0.00113625994873
2018-01-22	0.00113625994873
2018-01-23	0.00113625994873
2018-01-24	0.000845308537616
2018-01-25	0.000845308537616
2018-01-26	2.04449552526e-18
2018-01-27	2.04449552526e-18
2018-01-28	2.04449552526e-18
2018-01-29	2.04449552526e-18
2018-01-30	2.04449552526e-18
2018-01-31	2.04449552526e-18
2018-02-01	2.04449552526e-18
2018-02-02	2.04449552526e-18
2018-02-03	2.04449552526e-18
2018-02-04	2.04449552526e-18
2018-02-05	2.0057740191e-18
2018-02-06	2.0057740191e-18
2018-02-07	2.0057740191e-18
2018-02-08	2.0057740191e-18
2018-02-09	2.0057740191e-18
2018-02-10	2.16840434497e-18
2018-02-11	2.16840434497e-18
2018-02-12	2.27682456222e-18
2018-02-13	2.27682456222e-18
2018-02-14	2.27682456222e-18
2018-02-15	2.27682456222e-18
2018-02-16	2.38524477947e-18
2018-02-17	2.2226144536e-18
2018-02-18	2.2226144536e-18
2018-02-19	2.2226144536e-18
2018-02-20	2.2226144536e-18
2018-02-21	2.2226144536e-18
2018-02-22	0.000272108843537
2018-02-23	0.000272108843537
2018-02-24	0.000272108843537
2018-02-25	0.000272108843537
2018-02-26	0.000272108843537
2018-02-27	0.000272108843537
2018-02-28	0.000272108843537
2018-03-01	2.2226144536e-18
2018-03-02	2.23035875483e-18
2018-03-03	2.23035875483e-18
2018-03-04	2.23035875483e-18
2018-03-05	2.23035875483e-18
2018-03-06	2.23035875483e-18
2018-03-07	2.2226144536e-18
2018-03-08	2.2226144536e-18
2018-03-09	2.2226144536e-18
2018-03-10	2.2226144536e-18
2018-03-11	2.2226144536e-18
2018-03-12	0.000267022696929
2018-03-13	0.000267022696929
2018-03-14	0.000267022696929
2018-03-15	0.000267022696929
2018-03-16	0.000267022696929
2018-03-17	0.000267022696929
2018-03-18	0.000267022696929
2018-03-19	2.1993815499e-18
2018-03-20	2.1993815499e-18
2018-03-21	0.000173580975525
2018-03-22	0.000173580975525
2018-03-23	0.00037535660103
2018-03-24	0.00037535660103
2018-03-25	0.00037535660103
2018-03-26	0.00037535660103
2018-03-27	0.00037535660103
2018-03-28	0.000201775625504
2018-03-29	0.000591032145551
2018-03-30	0.000389256520047
2018-03-31	0.000389256520047
2018-04-01	0.000389256520047
2018-04-02	0.000679616566504
2018-04-03	0.000679616566504
2018-04-04	0.0011606170475
2018-04-05	0.000771360527458
2018-04-06	0.000771360527458
2018-04-07	0.000771360527458
2018-04-08	0.000771360527458
2018-04-09	0.000481000481
2018-04-10	0.000728158167605
2018-04-11	0.00072978316923
2018-04-12	0.00072978316923
2018-04-13	0.00114749411326
2018-04-14	0.00114749411326
2018-04-15	0.00114749411326
2018-04-16	0.00136761297744
2018-04-17	0.000910679750667
2018-04-18	0.000428054268041
2018-04-19	0.000428054268041
2018-04-20	0.000267743581415
2018-04-21	0.000267743581415
2018-04-22	-0.000194577269255
2018-04-23	-0.00017620340747
2018-04-24	3.35721327018e-05
2018-04-25	0.000258898856451
2018-04-26	-0.000627036913206
2018-04-27	-0.00112056467946
2018-04-28	-0.00112056467946
2018-04-29	-0.00065824382879
2018-04-30	0.000149835920382
2018-05-01	0.000149835920382
2018-05-02	-7.54908033676e-05
2018-05-03	0.00190934606519
2018-05-04	0.00239610014046
2018-05-05	0.00239610014046
2018-05-06	0.00239610014046
2018-05-07	0.00181259782045
2018-05-08	0.00226974067759
2018-05-09	0.00266990074161
2018-05-10	0.00157099964271
2018-05-11	0.00155116005991
2018-05-12	0.00210061060936
2018-05-13	0.00210061060936
2018-05-14	0.00228395286535
2018-05-15	0.00182681000821
2018-05-16	0.00162101340385
2018-05-17	0.00204618347188
2018-05-18	0.00206170190698
2018-05-19	0.00151225135753
2018-05-20	0.00392537877066
2018-05-21	0.00351470421904
2018-05-22	0.00351470421904
2018-05-23	0.00705902631624
2018-05-24	0.00854883135354
2018-05-25	0.0133150572631
2018-05-26	0.0143616297383
2018-05-27	0.0119485023252
2018-05-28	0.0124712979676
2018-05-29	0.0131326736289
2018-05-30	0.010306813266
2018-05-31	0.00880893930774
2018-06-01	0.00501324905997
2018-06-02	0.00396667658483
2018-06-03	0.00706265181703
2018-06-04	0.00630411831513
2018-06-05	0.006307194481
2018-06-06	0.00539436928702
2018-06-07	0.00891336445859
2018-06-08	0.0108385426491
2018-06-09	0.0120754010288
2018-06-10	0.00939591892447
2018-06-11	0.010092783036
2018-06-12	0.00985098547753
2018-06-13	0.010066131777
2018-06-14	0.00613003545842
2018-06-15	0.00326327079788
2018-06-16	0.0025224441642
2018-06-17	0.00210595103634
2018-06-18	0.00243315246503
2018-06-19	0.00201049819622
2018-06-20	0.00179535189674
2018-06-21	0.00135914688038
2018-06-22	0.00133019768859
2018-06-23	0.000834165942556
2018-06-24	0.000834165942556
2018-06-25	-0.000412765655138
2018-06-26	-0.000198265440638
2018-06-27	-0.000198265440638
2018-06-28	0.00086819167656
2018-06-29	0.000621886257841
2018-06-30	0.00206488770084
2018-07-01	0.00271720342165
2018-07-02	0.00339721233629
2018-07-03	0.00362774995001
2018-07-04	0.00389985879355
2018-07-05	0.00350341543715
2018-07-06	0.00350341543715
2018-07-07	0.00206041399415
2018-07-08	0.00140809827334
2018-07-09	0.0009509554162
2018-07-10	0.000505917587984
2018-07-11	0.000233808744447
2018-07-12	-1.81603863891e-18
2018-07-13	-1.81603863891e-18
2018-07-14	-1.81603863891e-18
2018-07-15	0.00127551020408
2018-07-16	0.00127551020408
2018-07-17	0.00127551020408
2018-07-18	0.00107486814951
2018-07-19	0.00107486814951
2018-07-20	0.0015657861662
2018-07-21	0.00234429920629
2018-07-22	0.00106878900221
2018-07-23	0.00148226843161
2018-07-24	0.00335457698806
2018-07-25	0.00441373552615
2018-07-26	0.00477863244277
2018-07-27	0.00450253719729
2018-07-28	0.0037240241572
2018-07-29	0.00408386582687
2018-07-30	0.00395271276675
2018-07-31	0.00231007807341
2018-08-01	0.00168965682799
2018-08-02	0.00207928707435
2018-08-03	0.00241286024501
2018-08-04	0.00241286024501
2018-08-05	0.00311515346647
2018-08-06	0.00359270551664
2018-08-07	0.0063750798463
2018-08-08	0.00654690467379
2018-08-09	0.00579237751081
2018-08-10	0.00715156952994
2018-08-11	0.00828987345709
2018-08-12	0.00756387301974
2018-08-13	0.00882794467619
2018-08-14	0.00853374937963
2018-08-15	0.0129900093627
2018-08-16	0.0143413607141
2018-08-17	0.0128539408203
2018-08-18	0.0117156368931
2018-08-19	0.0116249614477
2018-08-20	0.00974516590546
2018-08-21	0.00665528919972
2018-08-22	0.00216259187748
2018-08-23	0.000811240526133
2018-08-24	0.00103554077255
2018-08-25	0.00103554077255
2018-08-26	0.000790081764201
2018-08-27	0.000645927230541
2018-08-28	0.00101795104007
2018-08-29	-0.000923823673812
2018-08-30	-0.000341327678472
2018-08-31	-0.000337917793215
2018-09-01	-0.000337917793215
2018-09-02	0.000631700823462
2018-09-03	0.00187393684831
2018-09-04	0.00232793200569
2018-09-05	0.00434735181269
2018-09-06	0.00476786484444
2018-09-07	0.00466385901682
2018-09-08	0.00466385901682
2018-09-09	0.00523033871044
2018-09-10	0.00548203359129
2018-09-11	0.00627647788459
2018-09-12	0.00888786132427
2018-09-13	0.0232814611454
2018-09-14	0.0349045701041
2018-09-15	0.0399268915326
2018-09-16	0.046563398649
2018-09-17	0.0472466574937
2018-09-18	0.0463210590438
2018-09-19	0.0435767151406
2018-09-20	0.0288301956797
2018-09-21	0.017415094049
2018-09-22	0.0128565945128
2018-09-23	0.00468398908623
2018-09-24	0.00301518774451
2018-09-25	0.00286425666291
2018-09-26	0.00254608930688
2018-09-27	0.00206770321629
2018-09-28	0.00131582351704
2018-09-29	0.00085200162465
2018-09-30	0.00085200162465
2018-10-01	0.000520198064926
2018-10-02	0.000348288145723
2018-10-03	0.00138473658241
2018-10-04	0.00153120064174
2018-10-05	0.00153120064174
2018-10-06	0.00153120064174
2018-10-07	0.00153120064174
2018-10-08	0.0019207603483
2018-10-09	0.0019207603483
2018-10-10	0.000884311911606
2018-10-11	0.000897599643412
2018-10-12	0.000897599643412
2018-10-13	0.000897599643412
2018-10-14	0.000897599643412
2018-10-15	0.000508039936856
2018-10-16	0.000508039936856
2018-10-17	0.000508039936856
2018-10-18	0.00017658484902
2018-10-19	0.000800415167173
2018-10-20	0.000800415167173
2018-10-21	0.000800415167173
2018-10-22	0.000623830318153
2018-10-23	0.00130899647095
2018-10-24	0.00147453197831
2018-10-25	0.00335670777353
2018-10-26	0.00273287745538
2018-10-27	0.00273287745538
2018-10-28	0.00311382983633
2018-10-29	0.00328471158616
2018-10-30	0.00275845215512
2018-10-31	0.00275361084669
2018-11-01	0.000692416075464
2018-11-02	0.000692416075464
2018-11-03	0.000692416075464
2018-11-04	0.000311463694511
2018-11-05	0.000140581944682
2018-11-06	-1.83247770721e-05
2018-11-07	1.74832837645e-05
2018-11-08	0.000196502259776
2018-11-09	0.000196502259776
2018-11-10	0.000196502259776
2018-11-11	0.000196502259776
2018-11-12	0.000196502259776
2018-11-13	0.000196502259776
2018-11-14	-1.85863229569e-19
2018-11-15	0.000209161263334
2018-11-16	0.000209161263334
2018-11-17	0.000209161263334
2018-11-18	0.000209161263334
2018-11-19	0.000209161263334
2018-11-20	0.000209161263334
2018-11-21	0.000209161263334
2018-11-22	-1.42572585682e-17
2018-11-23	0.000271076172404
2018-11-24	0.000271076172404
2018-11-25	0.000271076172404
2018-11-26	0.000271076172404
2018-11-27	0.000625121136115
2018-11-28	0.000833976608128
2018-11-29	0.000833976608128
2018-11-30	0.00015705627988
2018-12-01	0.00015705627988
2018-12-02	0.00015705627988
2018-12-03	0.00015705627988
2018-12-04	-0.000376457456264
2018-12-05	-0.000386900229865
2018-12-06	-0.000577885714968
2018-12-07	-0.000172041559124
2018-12-08	-0.000172041559124
2018-12-09	-0.000172041559124
2018-12-10	-0.000364831225598
2018-12-11	0.000795799242283
2018-12-12	0.000178450641064
2018-12-13	-9.97170523461e-05
2018-12-14	-9.97170523461e-05
2018-12-15	-9.97170523461e-05
2018-12-16	-9.97170523461e-05
2018-12-17	9.30726141277e-05
2018-12-18	-0.00088808908132
2018-12-19	-0.000664580186525
2018-12-20	-0.000195427008013
2018-12-21	-0.000195427008013
2018-12-22	-0.000195427008013
2018-12-23	0.000926487726468
2018-12-24	0.000926487726468
2018-12-25	0.000428727646826
2018-12-26	0.000624154654839
2018-12-27	0.000624154654839
2018-12-28	0.000624154654839
2018-12-29	0.000624154654839
2018-12-30	-0.000497760079642
2018-12-31	-0.000497760079642
2019-01-01	-9.91270557701e-19
2019-01-02	-1.41217332966e-17
2019-01-03	-0.000395726157499
2019-01-04	0.000236385094081
2019-01-05	0.000236385094081
2019-01-06	0.000236385094081
2019-01-07	0.000236385094081
2019-01-08	0.000236385094081
2019-01-09	-0.00048877806763
2019-01-10	0.000281409801159
2019-01-11	-0.000784917690109
2019-01-12	-0.000784917690109
2019-01-13	-0.000784917690109
2019-01-14	-0.000784917690109
2019-01-15	-0.00119839711951
2019-01-16	-0.000877928413482
2019-01-17	-0.000829735855964
2019-01-18	-0.000395519616276
2019-01-19	-0.000395519616276
2019-01-20	-0.000395519616276
2019-01-21	-0.000607788773568
2019-01-22	-0.000194309344169
2019-01-23	0.000210385111517
2019-01-24	-7.89556235992e-06
2019-01-25	-7.89556235992e-06
2019-01-26	-7.89556235992e-06
2019-01-27	-7.89556235992e-06
2019-01-28	0.000204373594932
2019-01-29	0.000204373594932
2019-01-30	0.000766803291219
2019-01-31	0.000562429696288
2019-02-01	0.000152509630701
2019-02-02	0.000152509630701
2019-02-03	0.000152509630701
2019-02-04	0.000152509630701
2019-02-05	0.000152509630701
2019-02-06	-0.000409920065587
2019-02-07	-0.000409920065587
2019-02-08	-1.38777878078e-17
2019-02-09	-1.38777878078e-17
2019-02-10	-1.38777878078e-17
2019-02-11	-1.38777878078e-17
2019-02-12	-1.38777878078e-17
2019-02-13	-0.000651324359531
2019-02-14	-0.00120936007382
2019-02-15	-0.00120936007382
2019-02-16	-0.00182778926367
2019-02-17	-0.00182778926367
2019-02-18	-0.00182778926367
2019-02-19	-0.00162341566874
2019-02-20	-0.00117588181257
2019-02-21	-0.000617846098289
2019-02-22	-0.000617846098289
2019-02-23	5.83091568978e-07
2019-02-24	5.83091568978e-07
2019-02-25	5.83091568978e-07
2019-02-26	0.000225209925638
2019-02-27	0.000429000429
2019-02-28	0.000429000429
2019-03-01	0.000429000429
2019-03-02	0.000995893853037
2019-03-03	0.00140289426004
2019-03-04	0.00140289426004
2019-03-05	0.000973893831037
2019-03-06	0.000973893831037
2019-03-07	0.000973893831037
2019-03-08	0.000973893831037
2019-03-09	0.000407000407
2019-03-10	-1.36609473733e-17
2019-03-11	0.000212901852246
2019-03-12	0.000212901852246
2019-03-13	0.000212901852246
2019-03-14	2.36870934949e-05
2019-03-15	2.36870934949e-05
2019-03-16	2.36870934949e-05
2019-03-17	2.36870934949e-05
2019-03-18	-0.000189214758751
2019-03-19	5.94527247441e-06
2019-03-20	5.94527247441e-06
2019-03-21	0.000398950534588
2019-03-22	0.000398950534588
2019-03-23	0.00144937070266
2019-03-24	0.00225193892095
2019-03-25	0.00245631251589
2019-03-26	0.00343693143822
2019-03-27	0.00362150139023
2019-03-28	0.00341771088687
2019-03-29	0.00363448955584
2019-03-30	0.00258406938778
2019-03-31	0.00178150116948
2019-04-01	0.00176559346222
2019-04-02	0.000589814508665
2019-04-03	0.000405244556653
2019-04-04	0.000610499072253
2019-04-05	0.000393720403274
2019-04-06	0.000393720403274
2019-04-07	0.000393720403274
2019-04-08	0.000205254515599
2019-04-09	1.22043225491e-05
2019-04-10	1.22043225491e-05
2019-04-11	-0.00019305019305
2019-04-12	-0.000400390023032
2019-04-13	-0.000400390023032
2019-04-14	-0.000776329872656
2019-04-15	-0.000776329872656
2019-04-16	-0.000583279679605
2019-04-17	-0.000583279679605
2019-04-18	-0.000968339363856
2019-04-19	-0.000760999533875
2019-04-20	-0.00167675044963
2019-04-21	-0.0013008106
2019-04-22	-0.0013008106
2019-04-23	-0.0013008106
2019-04-24	-0.00112290631251
2019-04-25	-0.000737846628258
2019-04-26	-0.000737846628258
2019-04-27	0.000177904287493
2019-04-28	0.000177904287493
2019-04-29	-1.51459055569e-05
2019-04-30	0.00100526225771
2019-05-01	0.000827357970215
2019-05-02	0.000827357970215
2019-05-03	0.000827357970215
2019-05-04	0.00216873959329
2019-05-05	0.00128142814697
2019-05-06	0.000745615366258
2019-05-07	-0.000274792797007
2019-05-08	-9.0222844995e-05
2019-05-09	0.00066463656244
2019-05-10	0.00066463656244
2019-05-11	-0.000171949502832
2019-05-12	0.000325041881034
2019-05-13	0.0010539048548
2019-05-14	0.0010539048548
2019-05-15	0.000556394830807
2019-05-16	-0.000198464576628
2019-05-17	-0.000198464576628
2019-05-18	-0.000703260134427
2019-05-19	-0.000312940071976
2019-05-20	-0.000675062107102
2019-05-21	-0.00190963000834
2019-05-22	-0.00159668993636
2019-05-23	-0.00177240597924
2019-05-24	-0.00177240597924
2019-05-25	-0.00177240597924
2019-05-26	-0.00177240597924
2019-05-27	-0.00181555243448
2019-05-28	-0.000226939569539
2019-05-29	0.000111183845507
2019-05-30	0.000286899888382
2019-05-31	-0.000496952747322
2019-06-01	-0.000496952747322
2019-06-02	-0.000496952747322
2019-06-03	-9.16842569476e-05
2019-06-04	-0.00063722673119
2019-06-05	-0.00135989158058
2019-06-06	-0.00195348081682
2019-06-07	-0.00140812090709
2019-06-08	-0.00140812090709
