Date	ExcessSentiment
2017-01-01	-0.214568841588
2017-01-02	-0.198469889076
2017-01-03	-0.191732346465
2017-01-04	-0.187285552142
2017-01-05	-0.19031383537
2017-01-06	-0.164523067057
2017-01-07	-0.125644008782
2017-01-08	-0.133342000164
2017-01-09	-0.0988799961006
2017-01-10	-0.0530838685824
2017-01-11	-0.0837187885186
2017-01-12	-0.0813959753425
2017-01-13	-0.0695644294334
2017-01-14	-0.0733039749426
2017-01-15	-0.0759159659163
2017-01-16	-0.0840251625867
2017-01-17	-0.134030869193
2017-01-18	-0.128652638565
2017-01-19	-0.130437555809
2017-01-20	-0.17544013591
2017-01-21	-0.0515928152265
2017-01-22	-0.0216377517691
2017-01-23	0.0206671883067
2017-01-24	0.116015748521
2017-01-25	0.0518261613683
2017-01-26	0.0478824007897
2017-01-27	0.0473800761884
2017-01-28	0.0156301080688
2017-01-29	0.00492197333161
2017-01-30	-0.180753897343
2017-01-31	-0.19287421335
2017-02-01	-0.235727955229
2017-02-02	-0.233470518167
2017-02-03	-0.182896358198
2017-02-04	-0.165122294172
2017-02-05	-0.137254592377
2017-02-06	-0.0848254176905
2017-02-07	-0.0420953630427
2017-02-08	0.00399396666512
2017-02-09	0.00791007362322
2017-02-10	0.0166555377134
2017-02-11	0.047791046942
2017-02-12	0.0618579938588
2017-02-13	0.0322535378956
2017-02-14	0.0353558040829
2017-02-15	0.0345064721142
2017-02-16	0.0333989419123
2017-02-17	0.0368495634229
2017-02-18	0.0508101101802
2017-02-19	0.0547684201283
2017-02-20	0.0593236624413
2017-02-21	
2017-02-22	
2017-02-23	
2017-02-24	-0.167582360117
2017-02-25	-0.164207880538
2017-02-26	-0.163308172057
2017-02-27	-0.163716142746
2017-02-28	-0.165335685827
2017-03-01	-0.158199442153
2017-03-02	-0.181086437599
2017-03-03	-0.188165330031
2017-03-04	-0.18846488612
2017-03-05	-0.175066039513
2017-03-06	-0.16014248716
2017-03-07	-0.143410491344
2017-03-08	-0.181651954122
2017-03-09	-0.195048956002
2017-03-10	-0.221523271172
2017-03-11	-0.232793764872
2017-03-12	-0.264507282871
