Date	CriminalJusticeReform	TradeWar	NationalSecurity	IncomeInequality	Healthcare	Immigration
2017-01-01	0.0	0.0	0.0	0.0	0.000356110192726	0.000177025811712
2017-01-02	0.000355587163303	0.000355587163303	8.88967908259e-05	0.0	0.000445774753491	0.000177793581652
2017-01-03	0.000535055935737	0.000535055935737	8.88967908259e-05	0.0	0.000357715558056	8.88967908259e-05
2017-01-04	0.000535055935737	0.000535055935737	8.88967908259e-05	0.0	0.000537069746844	0.000268591310143
2017-01-05	0.000623842227134	0.000623842227134	0.000444041956412	0.0	0.000625856038241	0.000446163892936
2017-01-06	0.000623842227134	0.000623842227134	0.000623285548454	0.0	0.000715477834262	0.000625407484978
2017-01-07	0.000623842227134	0.000711916914468	0.000799434923124	0.0	0.000803552521597	0.000801556859648
2017-01-08	0.000623842227134	0.000711916914468	0.00088822121452	0.0	0.000803552521597	0.000801556859648
2017-01-09	0.00026825506383	0.000356329751165	0.000888777863179	0.0	0.000625758939945	0.000712660068822
2017-01-10	0.000179030854162	0.000176860978731	0.00115951155147	0.0	0.000716513679258	0.000712660068822
2017-01-11	0.000179030854162	0.000176860978731	0.00179322511294	0.0	0.000446971900282	0.00089508758463
2017-01-12	9.02445627651e-05	8.80746873349e-05	0.00170149201163	0.0	0.00044598963031	0.000893123044686
2017-01-13	9.02445627651e-05	8.80746873349e-05	0.00196590414275	0.0	0.000622561268185	0.00106880403117
2017-01-14	9.02445627651e-05	1.54886024641e-20	0.00205644514056	0.0	0.000623383371676	0.00115934502898
2017-01-15	9.02445627651e-05	1.54886024641e-20	0.00232346742415	0.0	0.000712335515422	0.00169305789146
2017-01-16	9.02445627651e-05	1.54886024641e-20	0.00257496181964	0.0	0.000882809432913	0.00211924268519
2017-01-17	6.19544098563e-20	1.54886024641e-20	0.00273322856035	0.0	0.000788120393183	0.00254824311419
2017-01-18	6.19544098563e-20	1.54886024641e-20	0.00243525446505	0.0	0.000872055259726	0.00252186054523
2017-01-19	6.19544098563e-20	1.54886024641e-20	0.00233747387076	0.0	0.000867066973292	0.00259469970735
2017-01-20	6.19544098563e-20	1.54886024641e-20	0.00205954569152	0.0	0.000600873539396	0.00240550267275
2017-01-21	6.19544098563e-20	1.54886024641e-20	0.0018773861728	0.0	0.000511976748571	0.00222334315403
2017-01-22	6.19544098563e-20	1.54886024641e-20	0.00169256161081	0.0	0.000594008617819	0.00194610631104
2017-01-23	6.19544098563e-20	1.54886024641e-20	0.00135161377583	0.0	0.000593198765479	0.00151992151732
2017-01-24	6.19544098563e-20	8.66851595007e-05	0.00100929850633	8.66851595007e-05	0.00102750963668	0.00117760624782
2017-01-25	6.19544098563e-20	8.66851595007e-05	0.000760613971816	8.66851595007e-05	0.00137884942845	0.000928921713303
2017-01-26	6.19544098563e-20	8.66851595007e-05	0.000594982501837	8.66851595007e-05	0.00146569775861	0.000680474508334
2017-01-27	6.19544098563e-20	8.66851595007e-05	0.000429254957919	8.66851595007e-05	0.00163750430444	0.000514746964416
2017-01-28	6.19544098563e-20	8.66851595007e-05	0.000771418079238	8.66851595007e-05	0.00163750430444	0.000856910085736
2017-01-29	6.19544098563e-20	8.66851595007e-05	0.00101427283466	8.66851595007e-05	0.00146652029144	0.00117980834203
2017-01-30	6.19544098563e-20	8.66851595007e-05	0.00158766733007	8.66851595007e-05	0.00146068322498	0.00175320283744
2017-01-31	6.19544098563e-20	1.54886024641e-20	0.00192065650329	0.0	0.000940572267979	0.00208619201066
2017-02-01	6.19544098563e-20	1.54886024641e-20	0.00208614808228	0.0	0.00050529760967	0.00225168358964
2017-02-02	6.19544098563e-20	1.54886024641e-20	0.00217210304188	0.0	0.000335633544519	0.00233763854924
2017-02-03	6.19544098563e-20	1.54886024641e-20	0.00225703594488	0.0	0.000163826998689	0.00242257145225
2017-02-04	6.19544098563e-20	1.54886024641e-20	0.0019147729053	0.0	0.000248257934184	0.00208030841266
2017-02-05	6.19544098563e-20	1.54886024641e-20	0.00150093413688	0.0	0.000248257934184	0.00150093413688
2017-02-06	6.19544098563e-20	1.54886024641e-20	0.000927539641469	0.0	8.44309354948e-05	0.000927539641469
2017-02-07	6.19544098563e-20	1.54886024641e-20	0.000507865308752	0.0	8.44309354948e-05	0.000507865308752
2017-02-08	6.19544098563e-20	1.54886024641e-20	0.000439294513308	0.0	8.44309354948e-05	0.000255318798103
2017-02-09	6.19544098563e-20	1.54886024641e-20	0.00052618546158	0.0	8.44309354948e-05	0.000169363838501
2017-02-10	6.19544098563e-20	1.54886024641e-20	0.000610514576177	0.0	8.44309354948e-05	0.000169061944296
2017-02-11	6.19544098563e-20	1.54886024641e-20	0.000697067653677	0.0	6.19544098563e-20	8.46310088016e-05
2017-02-12	6.19544098563e-20	1.54886024641e-20	0.000697067653677	0.0	6.19544098563e-20	8.46310088016e-05
2017-02-13	6.19544098563e-20	1.54886024641e-20	0.000697067653677	0.0	6.19544098563e-20	8.46310088016e-05
2017-02-14	6.19544098563e-20	1.54886024641e-20	0.000697067653677	0.0	6.19544098563e-20	8.46310088016e-05
2017-02-15	6.19544098563e-20	1.54886024641e-20	0.000513091938471	0.0	6.19544098563e-20	0.000257581544948
2017-02-16	6.19544098563e-20	1.54886024641e-20	0.000340246030598	0.0	6.19544098563e-20	0.000257581544948
2017-02-17	6.19544098563e-20	1.54886024641e-20	0.000338068390605	0.0	6.19544098563e-20	0.000423577102563
2017-02-18	6.19544098563e-20	1.54886024641e-20	0.000333876138098	0.0	6.19544098563e-20	0.00059036886305
2017-02-19	6.19544098563e-20	1.54886024641e-20	0.000419521907197	0.0	8.5645769099e-05	0.000676014632149
2017-02-20	6.19544098563e-20	1.54886024641e-20	0.000504708038894	0.0	0.000170831900797	0.000761200763847
2017-02-21	6.19544098563e-20	1.54886024641e-20	0.000589188903979	0.0	0.000255312765881	0.000845681628931
2017-02-22	6.19544098563e-20	1.54886024641e-20	0.000674578708436	0.0	0.000340702570338	0.000758120897241
2017-02-23	6.19544098563e-20	1.54886024641e-20	0.000847320114551	0.0	0.000427073273396	0.000844491600299
2017-02-24	6.19544098563e-20	1.54886024641e-20	0.000763340532087	0.0	0.000510178068542	0.000676969829029
2017-02-25	6.19544098563e-20	1.54886024641e-20	0.000852718184972	0.0	0.000595567873	0.000595567873
2017-02-26	6.19544098563e-20	1.54886024641e-20	0.00102232639358	0.0	0.000595006763137	0.000595006763137
2017-02-27	6.19544098563e-20	1.54886024641e-20	0.0010224790569	0.0	0.000595159426455	0.000595159426455
2017-02-28	6.19544098563e-20	1.54886024641e-20	0.00118921239379	0.0	0.000678154696022	0.000761892763347
2017-03-01	6.19544098563e-20	1.54886024641e-20	0.0012712006126	0.0	0.000676453903197	0.000927569993788
2017-03-02	6.19544098563e-20	1.54886024641e-20	0.00118329123906	0.0	0.00059008320014	0.00101086335588
2017-03-03	6.19544098563e-20	1.54886024641e-20	0.00126629940072	0.0	0.000506978404993	0.00101081503914
2017-03-04	6.19544098563e-20	1.54886024641e-20	0.00117653318229	0.0	0.000421588600536	0.00100862683215
2017-03-05	6.19544098563e-20	1.54886024641e-20	0.00100452928784	0.0	0.0003365039413	0.00100679225617
2017-03-06	6.19544098563e-20	1.54886024641e-20	0.00100229528797	0.0	0.000251165146284	0.0010045582563
2017-03-07	6.19544098563e-20	1.54886024641e-20	0.000918852246127	0.0	8.36890116328e-05	0.000837229634391
2017-03-08	6.19544098563e-20	1.54886024641e-20	0.000833860118396	0.0	3.25260651746e-19	0.000668548495027
2017-03-09	6.19544098563e-20	1.54886024641e-20	0.00100009512072	0.0	3.25260651746e-19	0.000749951464775
2017-03-10	6.19544098563e-20	1.54886024641e-20	0.000833982163909	0.0	3.25260651746e-19	0.000666894986369
2017-03-11	6.19544098563e-20	1.54886024641e-20	0.000756255035297	0.0	3.25260651746e-19	0.000672369455228
2017-03-12	6.19544098563e-20	1.54886024641e-20	0.00076070117234	0.0	3.25260651746e-19	0.000676815592271
2017-03-13	6.19544098563e-20	1.54886024641e-20	0.000677596377193	0.0	3.25260651746e-19	0.000593710797124
2017-03-14	6.19544098563e-20	1.54886024641e-20	0.000509825217056	0.0	3.25260651746e-19	0.000509825217056
