Date	CriminalJusticeReform	TradeWar	NationalSecurity	IncomeInequality	Healthcare	Immigration
2017-01-01	0.000355179622871	0.0	0.00142342421949	8.88967908259e-05	0.00080225122336	0.00106930182534
2017-01-02	0.000267050601985	0.0	0.00115980492677	8.88967908259e-05	0.000803786763238	0.000981940574397
2017-01-03	0.000357622583592	0.0	0.00134094888998	8.88967908259e-05	0.000984930726454	0.00116224694222
2017-01-04	0.000267434993405	0.000179694519317	0.00134026822892	8.88967908259e-05	0.00170336847319	0.000981871761846
2017-01-05	0.000622580158991	0.000268480810714	0.00151773031229	0.0	0.00196961684795	0.000803967680765
2017-01-06	0.000713857530062	0.000626967994797	0.00170194062948	0.0	0.00250900319913	0.000807278830865
2017-01-07	0.000890006904731	0.000891192056802	0.00231449511949	0.0	0.00285997917469	0.00115825480643
2017-01-08	0.00106757948752	0.00106876463959	0.00275546133103	0.0	0.00303458651204	0.00142164843518
2017-01-09	0.00115703292701	0.00115821807908	0.00293492485866	0.0	0.00303569980936	0.0016011119628
2017-01-10	0.00106780871734	0.00115821807908	0.00275647643932	0.0	0.00267676226449	0.00142215336692
2017-01-11	0.00161099177003	0.000978523559762	0.00284837344635	0.000181061017563	0.00204919794513	0.0025085194723
2017-01-12	0.00151925866872	0.000889737268366	0.00275762261501	0.000356669060411	0.00186966082239	0.00268314524517
2017-01-13	0.00134001507667	0.000531250084283	0.00275316935806	0.000356669060411	0.00150850168414	0.00259263279776
2017-01-14	0.001163865702	0.000355922813104	0.00222800964802	0.000356669060411	0.00133481861994	0.00233005294274
2017-01-15	0.000986293119211	0.000178350230311	0.00205110047463	0.000356669060411	0.00124636403325	0.00224176420839
2017-01-16	0.000896839679726	8.88967908259e-05	0.00212368799115	0.000356669060411	0.00132316803051	0.00231435172492
2017-01-17	0.000806595116961	0.000174696876626	0.00245799938042	0.000356669060411	0.00158056828791	0.00248150741956
2017-01-18	0.000263412064273	0.000342566609713	0.00252214732025	0.000259542909392	0.00173524673652	0.00173088078035
2017-01-19	0.0	0.000425382344703	0.00284343368734	0.000332382071513	0.00189090163364	0.00179873165604
2017-01-20	0.0	0.000508246116662	0.00289696059594	0.000580973387389	0.00179043574366	0.00204145559924
2017-01-21	0.0	0.000588411033359	0.00279496599392	0.000834565948674	0.0016928070787	0.00203272372511
2017-01-22	0.0	0.000759395046354	0.00269563343842	0.00109104196817	0.00160039479771	0.00202234331337
2017-01-23	0.0	0.000844227078929	0.00243951763602	0.00134553806589	0.00151434798662	0.00168139547838
2017-01-24	0.0	0.00084511215263	0.00218477259972	0.00160559354439	0.00143031804822	0.00142399522098
2017-01-25	0.0	0.000851352282867	0.00202314299687	0.00178282347284	0.00118163351371	0.00117531068647
2017-01-26	0.0	0.000853368580452	0.00161108061951	0.00161920830044	0.000850370573753	0.000844047746513
2017-01-27	0.0	0.000856408081408	0.00128570453358	0.00145652025748	0.00077054630275	0.000512592658677
2017-01-28	0.0	0.000687346373885	0.00111745076731	0.0012029276962	0.000601484595226	0.000343530951154
2017-01-29	0.0	0.00051636236089	0.000943742501506	0.000946451676704	0.000515992588729	8.70549316619e-05
2017-01-30	0.0	0.000431530328315	0.000940823968275	0.000773869078323	0.000346328523578	8.70549316619e-05
2017-01-31	0.0	0.000344845168814	0.000764703356316	0.000513813599821	0.000172958204577	8.70549316619e-05
2017-02-01	0.0	0.00017073530549	0.000758957833425	0.000252648804835	8.59032729147e-05	8.41821702163e-05
2017-02-02	0.0	8.59032729147e-05	0.000760080760451	0.000167816772259	0.000171858232516	8.41821702163e-05
2017-02-03	0.0	0.0	0.00101293872965	8.19134993447e-05	0.000170887862608	8.41821702163e-05
2017-02-04	0.0	0.0	0.00126532367662	8.19134993447e-05	0.000170887862608	8.41821702163e-05
2017-02-05	0.0	0.0	0.001535289609	8.19134993447e-05	0.000170887862608	8.41821702163e-05
2017-02-06	0.0	0.0	0.00172583092757	0.0	0.000261706135244	0.000175000442853
2017-02-07	0.0	0.0	0.00191348758737	0.0	0.000352236644026	0.000175000442853
2017-02-08	0.0	0.0	0.00192909896214	0.0	0.000444224501629	9.08182726365e-05
2017-02-09	0.0	0.0	0.00201598991041	0.0	0.000358269542027	9.08182726365e-05
2017-02-10	0.0	0.0	0.00176058741298	0.0	0.000273336639021	9.08182726365e-05
2017-02-11	0.0	0.0	0.0015083556775	0.0	0.000273336639021	9.08182726365e-05
2017-02-12	0.0	0.0	0.00124337207918	0.0	0.000273336639021	9.08182726365e-05
2017-02-13	0.0	8.79662209711e-05	0.00105888348224	0.0	0.000182518366384	8.79662209711e-05
2017-02-14	0.0	8.79662209711e-05	0.00104957557192	0.0	9.19878576028e-05	8.79662209711e-05
2017-02-15	0.0	8.79662209711e-05	0.00112502566093	0.0	0.0	8.79662209711e-05
2017-02-16	0.0	8.79662209711e-05	0.00112618358114	0.0	0.0	8.79662209711e-05
2017-02-17	0.0	8.79662209711e-05	0.00145817469637	0.0	0.0	0.000171508409776
2017-02-18	0.0	8.79662209711e-05	0.00170626621085	0.0	0.0	0.000421696050507
2017-02-19	0.0	8.79662209711e-05	0.0018754534304	0.0	0.0	0.000507341819606
2017-02-20	0.0	8.51861316978e-05	0.00204304560452	0.0	8.51861316978e-05	0.00058974786203
2017-02-21	0.0	0.000169666996782	0.00194972371867	0.0	0.000169666996782	0.000674228727114
2017-02-22	0.0	0.000255056801239	0.00194646732782	0.0	0.000255056801239	0.000759618531572
2017-02-23	0.0	0.000255056801239	0.00203157560891	0.0	0.000255056801239	0.000759618531572
