Date	ExcessSentiment
2017-01-01	0.0130292283393
2017-01-02	0.0687695471097
2017-01-03	0.0781913339385
2017-01-04	0.0484801441711
2017-01-05	0.0369815479929
2017-01-06	-0.0092663639593
2017-01-07	-0.0482688395211
2017-01-08	-0.0934781244752
2017-01-09	-0.118737870583
2017-01-10	-0.14237434698
2017-01-11	-0.118654965952
2017-01-12	-0.115740122593
2017-01-13	-0.0799540388152
2017-01-14	-0.0675021587094
2017-01-15	-0.0470953674497
2017-01-16	-0.0444081476906
2017-01-17	-0.0483227369852
2017-01-18	-0.069847649317
2017-01-19	-0.0818885919491
2017-01-20	-0.105243758621
2017-01-21	-0.113282485975
2017-01-22	-0.0936028404172
2017-01-23	-0.0796841786805
2017-01-24	-0.0808062578877
2017-01-25	-0.0714899150715
2017-01-26	-0.0432012460054
2017-01-27	-0.00522543458639
2017-01-28	0.0122292825263
2017-01-29	-0.00473389402602
2017-01-30	-0.0338484958769
2017-01-31	-0.0511003462079
2017-02-01	-0.0689828224281
2017-02-02	-0.0963926598777
2017-02-03	-0.124400277114
2017-02-04	-0.0855435665916
2017-02-05	-0.040086333624
2017-02-06	-0.0305176465141
2017-02-07	-0.0284822375931
2017-02-08	-0.041376823693
2017-02-09	-0.0443568104033
2017-02-10	-0.0510851244893
2017-02-11	-0.0989139805792
2017-02-12	-0.159319594493
2017-02-13	-0.170932491397
2017-02-14	-0.159987872074
2017-02-15	-0.150744483839
2017-02-16	-0.137734772674
2017-02-17	-0.183104337866
2017-02-18	-0.184338059513
2017-02-19	-0.125351188799
2017-02-20	-0.0877771953129
2017-02-21	-0.0674273046572
2017-02-22	-0.0627104095913
2017-02-23	-0.0553203331777
2017-02-24	-0.0227416021056
2017-02-25	-0.0215083329549
2017-02-26	-0.0402632369235
2017-02-27	-0.0656864363644
2017-02-28	-0.0668113076753
2017-03-01	-0.0492718917493
2017-03-02	-0.0618002544699
2017-03-03	-0.0742511195694
2017-03-04	-0.0851588818668
2017-03-05	-0.0759712550749
2017-03-06	-0.0587890662189
2017-03-07	-0.0715797848075
2017-03-08	-0.0368976542588
2017-03-09	-0.0468666320777
2017-03-10	-0.052174534655
2017-03-11	-0.0512445554579
2017-03-12	-0.0676447989473
2017-03-13	-0.0470237939091
2017-03-14	-0.0204835976888
2017-03-15	-0.0342735464068
2017-03-16	-0.0208504271942
2017-03-17	-0.0161844679247
2017-03-18	-0.0256630238513
2017-03-19	-0.0324736988696
2017-03-20	-0.0522875193123
2017-03-21	-0.0840242774359
2017-03-22	-0.0722526521527
2017-03-23	-0.0934121207589
2017-03-24	-0.106082120523
2017-03-25	-0.0821913135044
2017-03-26	-0.0549034712436
2017-03-27	-0.0733196338252
2017-03-28	-0.0938552527651
2017-03-29	-0.23457457315
2017-03-30	-0.223546871979
2017-03-31	-0.208115162913
2017-04-01	-0.190834782646
2017-04-02	-0.173093781099
2017-04-03	-0.179964147601
2017-04-04	-0.158770469164
2017-04-05	-0.131676944458
2017-04-06	-0.13493484828
2017-04-07	-0.187234045606
2017-04-08	-0.120177914712
2017-04-09	-0.123743812934
2017-04-10	-0.103576169577
2017-04-11	-0.138202829754
2017-04-12	-0.184020427191
2017-04-13	-0.175481930217
2017-04-14	-0.0952053473979
2017-04-15	-0.241886656416
2017-04-16	-0.242789854631
2017-04-17	-0.119112962582
2017-04-18	0.0123851472707
2017-04-19	0.162318305193
2017-04-20	0.217431477085
2017-04-21	0.214383850803
2017-04-22	0.193735362883
2017-04-23	0.177376264595
2017-04-24	0.163226238988
2017-04-25	0.115218838678
2017-04-26	0.00689267852632
2017-04-27	-0.0314128653364
2017-04-28	-0.0231729806571
2017-04-29	-0.0537662069891
2017-04-30	0.00250367316417
2017-05-01	-0.00294019916442
2017-05-02	-0.0238082604505
2017-05-03	0.0147480297619
2017-05-04	-0.0268638305941
