Date	ExcessSentiment
2017-01-01	-0.0992649182348
2017-01-02	-0.100822817186
2017-01-03	-0.125060789858
2017-01-04	-0.160298337025
2017-01-05	-0.15822124944
2017-01-06	-0.184297180271
2017-01-07	-0.183837495074
2017-01-08	-0.204694869582
2017-01-09	-0.203238050086
2017-01-10	-0.139411710755
2017-01-11	-0.0619493937834
2017-01-12	-0.0596311220987
2017-01-13	-0.0341066629409
2017-01-14	-0.0561190827576
2017-01-15	-0.07032905175
2017-01-16	-0.0543595344448
2017-01-17	-0.0548734235197
2017-01-18	-0.0563787881968
2017-01-19	-0.0290148103599
2017-01-20	-0.0394749095423
2017-01-21	-0.0311390981859
2017-01-22	-0.0191960567712
2017-01-23	-0.0600657375738
2017-01-24	-0.082946494925
2017-01-25	-0.097679874142
2017-01-26	-0.136098758734
2017-01-27	-0.144195904419
2017-01-28	-0.156742329741
2017-01-29	-0.171131999277
2017-01-30	-0.174228151294
2017-01-31	-0.17270995816
2017-02-01	-0.172108182437
2017-02-02	-0.176041208284
2017-02-03	-0.174736203205
2017-02-04	-0.17143521992
2017-02-05	-0.170108139726
2017-02-06	-0.172133650589
2017-02-07	
2017-02-08	
2017-02-09	
2017-02-10	0.256471791309
2017-02-11	0.0564524494093
2017-02-12	-0.0215467888811
2017-02-13	-0.0940727648989
2017-02-14	-0.138558028553
2017-02-15	-0.139407360522
2017-02-16	-0.140514890724
2017-02-17	-0.218393499767
2017-02-18	-0.235865047423
2017-02-19	-0.245142432703
2017-02-20	-0.227620713303
2017-02-21	-0.213761179529
2017-02-22	-0.210698795007
2017-02-23	-0.209676766296
2017-02-24	-0.228322652364
2017-02-25	-0.224914817404
2017-02-26	-0.223980926919
2017-02-27	-0.22435442607
2017-02-28	
2017-03-01	
2017-03-02	
2017-03-03	-0.491727564643
2017-03-04	-0.273974667389
2017-03-05	-0.202997520748
2017-03-06	-0.204546182308
2017-03-07	-0.205607657709
2017-03-08	-0.200581103816
2017-03-09	-0.200751080731
2017-03-10	-0.0521844190714
2017-03-11	-0.0520670416469
2017-03-12	
2017-03-13	-0.35749411406
2017-03-14	-0.356968108188
2017-03-15	-0.358303837644
2017-03-16	-0.18151428825
2017-03-17	-0.183172477859
2017-03-18	-0.00669694774034
2017-03-19	0.0781425174775
2017-03-20	0.159141342986
2017-03-21	0.106571978341
2017-03-22	0.0698487455702
2017-03-23	0.0913629782057
2017-03-24	0.0165472866668
2017-03-25	-0.10113095085
2017-03-26	-0.185494833196
2017-03-27	-0.227104939109
2017-03-28	-0.227365274608
2017-03-29	-0.248734631245
2017-03-30	-0.180962711014
2017-03-31	-0.130965768281
2017-04-01	-0.0755417878093
2017-04-02	-0.0623824322278
2017-04-03	-0.0285322712571
2017-04-04	-0.0146395678918
2017-04-05	-0.0354996966106
2017-04-06	-0.0709855726535
2017-04-07	-0.0710462826049
2017-04-08	-0.0755948982035
2017-04-09	-0.0964517375637
2017-04-10	-0.127804986837
2017-04-11	-0.200505239252
2017-04-12	-0.0674314445619
2017-04-13	
2017-04-14	-0.0993314966519
2017-04-15	-0.0992409801749
2017-04-16	-0.100153756058
2017-04-17	-0.101016959274
2017-04-18	-0.104795660224
2017-04-19	-0.0918426773275
2017-04-20	-0.0956282188833
2017-04-21	-0.137028801022
2017-04-22	-0.145076977249
2017-04-23	-0.160149246364
2017-04-24	-0.162606194564
2017-04-25	-0.163122754155
2017-04-26	-0.129548996211
2017-04-27	-0.0796855351883
2017-04-28	0.0168898608465
2017-04-29	0.0132622696866
2017-04-30	0.0115045019697
2017-05-01	0.00514537340689
2017-05-02	0.0132514157009
2017-05-03	0.0148707499627
2017-05-04	0.0165701417613
2017-05-05	0.0139383372488
2017-05-06	-0.0708020861282
2017-05-07	-0.0195489168064
2017-05-08	-0.0254766200122
2017-05-09	-0.0550967226061
2017-05-10	-0.102355266876
2017-05-11	-0.110854612931
2017-05-12	-0.115670066228
2017-05-13	-0.0972966971229
2017-05-14	-0.130066665578
2017-05-15	-0.131038089976
2017-05-16	-0.135471618708
2017-05-17	-0.122624713801
2017-05-18	-0.0254570629604
2017-05-19	0.00997705466103
2017-05-20	0.0636826132637
2017-05-21	0.106722325047
2017-05-22	0.342970626086
2017-05-23	0.0551495960632
2017-05-24	0.0574338076452
2017-05-25	-0.235581515433
2017-05-26	-0.0488296575074
2017-05-27	-0.0475050816363
2017-05-28	-0.0451193749272
2017-05-29	-0.0417392817066
