Date	CriminalJusticeReform	TradeWar	NationalSecurity	IncomeInequality	Healthcare	Immigration
2017-01-01	0.0	0.0	0.0	0.0	0.0	0.0
2017-01-02	0.0	0.0	0.0	0.0	0.0	0.0
2017-01-03	0.0	0.0	0.0	0.0	0.0	0.0
2017-01-04	0.0	0.0	0.0	0.0	0.0	0.0
2017-01-05	0.0	0.0	0.0	0.0	0.0	0.0
2017-01-06	0.0	0.0	0.0	0.0	0.0	0.0
2017-01-07	0.0	8.80746873349e-05	8.80746873349e-05	0.0	8.80746873349e-05	8.80746873349e-05
2017-01-08	0.0	8.80746873349e-05	8.80746873349e-05	0.0	8.80746873349e-05	8.80746873349e-05
2017-01-09	0.0	8.80746873349e-05	8.80746873349e-05	0.0	8.80746873349e-05	8.80746873349e-05
2017-01-10	0.0	8.80746873349e-05	8.80746873349e-05	0.0	8.80746873349e-05	8.80746873349e-05
2017-01-11	0.0	8.80746873349e-05	8.80746873349e-05	0.0	8.80746873349e-05	8.80746873349e-05
2017-01-12	0.0	8.80746873349e-05	8.80746873349e-05	0.0	8.80746873349e-05	8.80746873349e-05
2017-01-13	0.0	8.80746873349e-05	8.80746873349e-05	0.0	8.80746873349e-05	8.80746873349e-05
2017-01-14	0.0	0.0	0.0	0.0	0.0	0.0
2017-01-15	0.0	0.0	0.0	0.0	0.0	0.0
2017-01-16	0.0	0.0	0.0	0.0	0.0	0.0
2017-01-17	0.0	0.0	0.0	0.0	0.0	0.0
2017-01-18	0.0	0.0	0.0	0.0	0.0	0.0
2017-01-19	0.0	0.0	0.0	0.0	0.0	0.0
2017-01-20	0.0	0.0	0.0	0.0	0.0	0.0
2017-01-21	0.0	0.0	0.0	0.0	0.0	0.0
2017-01-22	0.0	0.0	0.0	0.0	0.0	0.0
2017-01-23	0.0	0.0	0.0	0.0	0.0	0.0
2017-01-24	0.0	0.0	0.0	0.0	0.0	0.0
2017-01-25	0.0	0.0	0.0	0.0	0.0	0.0
2017-01-26	0.0	0.0	0.0	0.0	0.0	0.0
2017-01-27	0.0	0.0	0.0	0.0	0.0	0.0
2017-01-28	0.0	0.0	0.0	0.0	0.0	0.0
2017-01-29	0.0	0.0	0.0	0.0	0.0	0.0
2017-01-30	0.0	0.0	0.000163826998689	0.0	0.000163826998689	0.000163826998689
2017-01-31	0.0	0.0	0.000163826998689	0.0	0.000163826998689	0.000247761865233
2017-02-01	0.0	0.0	0.000163826998689	0.0	0.000163826998689	0.000331944035449
2017-02-02	0.0	0.0	0.000163826998689	0.0	0.000163826998689	0.000331944035449
2017-02-03	0.0	0.0	0.000163826998689	0.0	0.000163826998689	0.000331944035449
2017-02-04	0.0	0.0	0.000163826998689	0.0	0.000163826998689	0.000331944035449
2017-02-05	0.0	0.0	0.000163826998689	0.0	0.000340193841723	0.000331944035449
2017-02-06	0.0	0.0	0.0	0.0	0.000358003388306	0.000258935309396
2017-02-07	0.0	0.0	0.0	0.0	0.000629594914651	0.000175000442853
2017-02-08	0.0	0.0	0.0	0.0	0.000629594914651	9.08182726365e-05
2017-02-09	0.0	0.0	0.0	0.0	0.000629594914651	9.08182726365e-05
2017-02-10	0.0	0.0	0.0	0.0	0.000629594914651	9.08182726365e-05
2017-02-11	0.0	0.0	0.0	0.0	0.000629594914651	9.08182726365e-05
2017-02-12	0.0	0.0	0.0	0.0	0.000453228071617	9.08182726365e-05
2017-02-13	0.0	0.0	0.0	0.0	0.000271591526344	3.09772049282e-20
2017-02-14	0.0	0.0	0.0	0.0	0.0	0.000174855744011
2017-02-15	0.0	0.0	8.64752680733e-05	0.0	0.0	0.000261331012085
2017-02-16	0.0	0.0	8.64752680733e-05	0.0	0.0	0.000261331012085
2017-02-17	0.0	0.0	8.64752680733e-05	0.0	0.0	0.000261331012085
2017-02-18	0.0	0.0	8.64752680733e-05	0.0	0.0	0.000261331012085
2017-02-19	0.0	0.0	8.64752680733e-05	0.0	0.0	0.000261331012085
2017-02-20	0.0	0.0	8.64752680733e-05	0.0	0.000170372263396	0.000261331012085
2017-02-21	0.0	0.0	8.64752680733e-05	0.0	0.00025485312848	8.64752680733e-05
2017-02-22	0.0	0.0	0.0	0.0	0.00025485312848	3.09772049282e-20
2017-02-23	0.0	0.0	0.0	0.0	0.00025485312848	3.09772049282e-20
2017-02-24	0.0	0.0	0.0	0.0	0.000421062718773	8.31047951467e-05
2017-02-25	0.0	0.0	0.0	0.0	0.000591842327688	0.000168494599604
2017-02-26	0.0	0.0	0.0	0.0	0.000847096305395	0.000764087214256
2017-02-27	0.0	8.53387950162e-05	0.0	0.0	0.000762062837016	0.00127611998435
2017-02-28	0.0	8.53387950162e-05	0.0	0.0	0.000677581971932	0.00135985805168
2017-03-01	0.0	8.53387950162e-05	0.0	0.0	0.000677581971932	0.00135985805168
2017-03-02	0.0	8.53387950162e-05	0.0	0.0	0.000677581971932	0.00135985805168
2017-03-03	0.0	8.53387950162e-05	0.0	0.0	0.000511372381639	0.00127675325653
2017-03-04	0.0	8.53387950162e-05	0.0	0.0	0.000340592772724	0.00119136345207
2017-03-05	0.0	8.53387950162e-05	0.0	0.0	8.53387950162e-05	0.000595770837423
2017-03-06	0.0	0.0	0.0	0.0	0.0	8.37380673254e-05
2017-03-07	0.0	0.0	0.0	0.0	0.0	3.09772049282e-20
2017-03-08	0.0	0.0	0.0	0.0	0.0	3.09772049282e-20
2017-03-09	0.0	0.0	0.0	0.0	0.0	3.09772049282e-20
2017-03-10	0.0	0.0	0.0	0.0	0.0	3.09772049282e-20
2017-03-11	0.0	0.0	0.0	0.0	0.0	3.09772049282e-20
2017-03-12	0.0	0.0	0.0	0.0	0.0	3.09772049282e-20
2017-03-13	0.0	0.0	0.0	0.0	0.0	3.09772049282e-20
2017-03-14	0.0	0.0	0.0	0.0	0.0	3.09772049282e-20
2017-03-15	0.0	0.0	0.0	0.0	0.0	3.09772049282e-20
2017-03-16	0.0	0.0	0.0	0.0	0.0	3.09772049282e-20
2017-03-17	0.0	0.0	0.0	0.0	0.0	3.09772049282e-20
2017-03-18	0.0	0.0	0.0	0.0	0.0	3.09772049282e-20
2017-03-19	0.0	0.0	0.0	0.0	0.0	3.09772049282e-20
2017-03-20	0.0	0.0	0.0	0.0	0.0	3.09772049282e-20
2017-03-21	0.0	0.0	0.0	0.0	0.0	3.09772049282e-20
2017-03-22	0.0	0.0	0.0	0.0	0.0	3.09772049282e-20
2017-03-23	0.0	0.0	0.0	0.0	0.0	3.09772049282e-20
2017-03-24	0.0	0.0	0.0	0.0	0.0	8.72143729287e-05
2017-03-25	0.0	0.0	0.0	0.0	0.0	0.000175452262278
2017-03-26	0.0	0.0	0.0	0.0	0.0	0.000175452262278
2017-03-27	0.0	0.0	0.0	0.0	0.0	0.000175452262278
2017-03-28	0.0	0.0	0.0	0.0	0.0	0.000175452262278
2017-03-29	0.0	0.0	0.0	0.0	0.0	0.000175452262278
2017-03-30	0.0	0.0	0.0	0.0	0.0	0.000175452262278
2017-03-31	0.0	0.0	0.0	0.0	0.0	8.82378893497e-05
2017-04-01	0.0	0.0	0.0	0.0	0.0	1.54886024641e-20
2017-04-02	0.0	0.0	0.0	0.0	0.0	1.54886024641e-20
2017-04-03	0.0	0.0	0.0	0.0	0.0	1.54886024641e-20
2017-04-04	0.0	0.0	0.0	0.0	0.0	1.54886024641e-20
2017-04-05	0.0	0.0	0.0	0.0	0.0	1.54886024641e-20
2017-04-06	0.0	0.0	0.0	0.0	0.0	1.54886024641e-20
2017-04-07	0.0	0.0	0.0	0.0	0.0	9.04731747037e-05
2017-04-08	0.0	0.0	0.0	0.0	0.0	0.000359676333354
2017-04-09	0.0	0.0	0.0	0.0	0.0	0.000536261182374
2017-04-10	0.0	0.0	0.0	0.0	0.0	0.000622371575899
2017-04-11	0.0	0.0	0.0	0.0	0.0	0.000710283663811
2017-04-12	0.0	0.0	0.0	0.0	0.0	0.000797872347353
2017-04-13	0.0	0.0	0.0	0.0	0.0	0.000797872347353
2017-04-14	0.0	0.0	0.0	0.0	0.0	0.000707399172649
2017-04-15	0.0	0.0	0.0	0.0	0.0	0.000438196013999
2017-04-16	0.0	0.0	0.0	0.0	0.0	0.000261611164979
2017-04-17	0.0	0.0	0.0	0.0	0.0	0.000175500771454
2017-04-18	0.0	0.0	0.0	0.0	0.0	8.75886835421e-05
2017-04-19	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-04-20	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-04-21	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-04-22	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-04-23	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-04-24	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-04-25	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-04-26	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-04-27	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-04-28	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-04-29	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-04-30	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-05-01	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-05-02	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-05-03	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-05-04	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-05-05	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-05-06	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-05-07	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-05-08	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-05-09	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-05-10	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-05-11	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-05-12	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-05-13	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-05-14	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-05-15	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-05-16	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-05-17	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-05-18	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-05-19	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-05-20	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-05-21	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-05-22	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-05-23	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-05-24	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-05-25	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-05-26	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-05-27	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-05-28	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-05-29	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-05-30	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-05-31	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-06-01	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-06-02	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-06-03	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-06-04	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-06-05	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-06-06	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-06-07	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-06-08	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-06-09	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-06-10	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-06-11	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-06-12	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-06-13	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-06-14	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-06-15	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-06-16	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-06-17	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-06-18	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-06-19	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-06-20	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-06-21	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-06-22	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-06-23	0.0	0.0	0.0	0.0	0.0	4.64658073922e-20
2017-06-24	0.0	0.0	0.0	0.0	0.000151653017895	4.64658073922e-20
2017-06-25	0.0	0.0	0.0	0.0	0.000226880581274	4.64658073922e-20
2017-06-26	0.0	0.0	0.0	0.0	0.000304436033423	4.64658073922e-20
2017-06-27	0.0	0.0	0.0	0.0	0.000379348011848	4.64658073922e-20
2017-06-28	0.0	0.0	0.0	0.0	0.000455823998388	4.64658073922e-20
2017-06-29	0.0	0.0	0.0	0.0	0.000531011968313	4.64658073922e-20
2017-06-30	0.0	0.0	0.0	0.0	0.000605688990193	4.64658073922e-20
2017-07-01	0.0	0.0	0.0	0.0	0.000528712994179	4.64658073922e-20
2017-07-02	0.0	0.0	0.0	0.0	0.000528045526236	4.64658073922e-20
2017-07-03	0.0	0.0	0.0	0.0	0.00052639716381	4.64658073922e-20
2017-07-04	0.0	0.0	0.0	0.0	0.000527432629753	4.64658073922e-20
2017-07-05	0.0	0.0	0.0	0.0	0.000526702742289	4.64658073922e-20
2017-07-06	0.0	0.0	0.0	0.0	0.00052666319049	4.64658073922e-20
2017-07-07	0.0	0.0	0.0	0.0	0.000526819664082	4.64658073922e-20
2017-07-08	0.0	0.0	0.0	0.0	0.000528049731924	4.64658073922e-20
2017-07-09	0.0	0.0	0.0	0.0	0.000529598929432	4.64658073922e-20
2017-07-10	0.0	0.0	0.0	0.0	0.000529639284078	4.64658073922e-20
2017-07-11	0.0	0.0	0.0	0.0	0.000530208788214	4.64658073922e-20
2017-07-12	0.0	0.0	0.0	0.0	0.000529532128369	4.64658073922e-20
2017-07-13	0.0	0.0	0.0	0.0	0.000454383710243	4.64658073922e-20
2017-07-14	0.0	0.0	0.0	0.0	0.000379550214771	4.64658073922e-20
2017-07-15	0.0	0.0	0.0	0.0	0.000303643125049	4.64658073922e-20
2017-07-16	0.0	0.0	0.0	0.0	0.000227533832104	4.64658073922e-20
2017-07-17	0.0	0.0	0.0	0.0	0.000151586387735	4.64658073922e-20
2017-07-18	0.0	0.0	0.0	0.0	7.50694392313e-05	4.64658073922e-20
2017-07-19	0.0	0.0	0.0	0.0	1.39397422177e-19	4.64658073922e-20
2017-07-20	0.0	0.0	0.0	0.0	1.39397422177e-19	4.64658073922e-20
2017-07-21	0.0	0.0	0.0	0.0	1.39397422177e-19	4.64658073922e-20
2017-07-22	0.0	0.0	0.0	0.0	1.39397422177e-19	4.64658073922e-20
2017-07-23	0.0	0.0	0.0	0.0	1.39397422177e-19	4.64658073922e-20
2017-07-24	0.0	0.0	0.0	0.0	1.39397422177e-19	4.64658073922e-20
2017-07-25	0.0	0.0	0.0	0.0	1.39397422177e-19	4.64658073922e-20
2017-07-26	0.0	0.0	0.0	0.0	1.39397422177e-19	4.64658073922e-20
2017-07-27	0.0	0.0	0.0	0.0	1.39397422177e-19	4.64658073922e-20
2017-07-28	0.0	0.0	0.0	0.0	1.39397422177e-19	4.64658073922e-20
2017-07-29	0.0	0.0	0.0	0.0	1.39397422177e-19	4.64658073922e-20
2017-07-30	0.0	0.0	0.0	0.0	7.95861520096e-05	4.64658073922e-20
2017-07-31	0.0	0.0	0.0	0.0	7.95861520096e-05	4.64658073922e-20
2017-08-01	0.0	0.0	0.0	0.0	7.95861520096e-05	4.64658073922e-20
2017-08-02	0.0	0.0	0.0	0.0	7.95861520096e-05	4.64658073922e-20
2017-08-03	0.0	0.0	0.0	0.0	7.95861520096e-05	4.64658073922e-20
2017-08-04	0.0	0.0	0.0	0.0	7.95861520096e-05	4.64658073922e-20
2017-08-05	0.0	0.0	0.0	0.0	7.95861520096e-05	4.64658073922e-20
2017-08-06	0.0	0.0	0.0	0.0	1.39397422177e-19	4.64658073922e-20
2017-08-07	0.0	0.0	0.0	0.0	1.39397422177e-19	4.64658073922e-20
2017-08-08	0.0	0.0	0.0	0.0	1.39397422177e-19	4.64658073922e-20
2017-08-09	0.0	0.0	0.0	0.0	1.39397422177e-19	4.64658073922e-20
2017-08-10	0.0	0.0	0.0	0.0	1.39397422177e-19	4.64658073922e-20
2017-08-11	0.0	0.0	0.0	0.0	1.39397422177e-19	4.64658073922e-20
2017-08-12	0.0	0.0	0.0	0.0	1.39397422177e-19	4.64658073922e-20
2017-08-13	0.0	0.0	0.0	0.0	1.39397422177e-19	4.64658073922e-20
2017-08-14	0.0	0.0	0.0	0.0	1.39397422177e-19	4.64658073922e-20
2017-08-15	0.0	0.0	0.0	0.0	1.39397422177e-19	4.64658073922e-20
2017-08-16	0.0	0.0	0.0	0.0	1.39397422177e-19	4.64658073922e-20
2017-08-17	0.0	0.0	0.0	0.0	1.39397422177e-19	4.64658073922e-20
2017-08-18	0.0	0.0	0.0	0.0	1.39397422177e-19	4.64658073922e-20
2017-08-19	0.0	0.0	0.0	0.0	1.39397422177e-19	4.64658073922e-20
2017-08-20	0.0	0.0	0.0	0.0	1.39397422177e-19	4.64658073922e-20
2017-08-21	0.0	0.0	0.0	0.0	1.39397422177e-19	4.64658073922e-20
2017-08-22	0.0	0.0	0.0	0.0	1.39397422177e-19	4.64658073922e-20
2017-08-23	0.0	0.0	0.0	0.0	1.39397422177e-19	4.64658073922e-20
2017-08-24	0.0	0.0	0.0	0.0	1.39397422177e-19	4.64658073922e-20
2017-08-25	0.0	0.0	0.0	0.0	1.39397422177e-19	4.64658073922e-20
2017-08-26	0.0	0.0	0.0	0.0	1.39397422177e-19	4.64658073922e-20
2017-08-27	0.0	0.0	0.0	0.0	1.39397422177e-19	4.64658073922e-20
2017-08-28	0.0	0.0	0.0	0.0	1.39397422177e-19	4.64658073922e-20
2017-08-29	0.0	0.0	0.0	0.0	1.39397422177e-19	4.64658073922e-20
2017-08-30	0.0	0.0	0.0	0.0	1.39397422177e-19	4.64658073922e-20
2017-08-31	0.0	0.0	0.0	0.0	1.39397422177e-19	4.64658073922e-20
2017-09-01	0.0	0.0	0.0	0.0	1.39397422177e-19	4.64658073922e-20
2017-09-02	0.0	0.0	7.75554521483e-05	0.0	7.75554521483e-05	4.64658073922e-20
2017-09-03	0.0	0.0	0.000155153031104	0.0	0.000155153031104	4.64658073922e-20
2017-09-04	0.0	0.0	0.000232289717312	0.0	0.000232289717312	4.64658073922e-20
2017-09-05	0.0	0.0	0.000310439139006	0.0	0.000310439139006	4.64658073922e-20
